Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,22-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Alto Seating Systems,54698,14375.00,2
DCMS,ODA,22-Mar-2011,Tier 1 Contractors,Stratford City Development,Stratford City Developments,54962,5093715.00,1
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,52783,87795.06,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,52783,17559.01,2
DCMS,ODA,28-Mar-2011,Consultants,SI Other Professional Fees,EDAW Limited,53609,20895.95,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,53609,4179.19,2
DCMS,ODA,28-Mar-2011,Consultants,Enabling Works ATKINS work streams close out,Atkins Limited,53801,58943.95,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,53801,11788.79,2
DCMS,ODA,28-Mar-2011,Grant Payable,Conversion of North London Line,Transport For London,54011,900000.00,1
DCMS,ODA,28-Mar-2011,Other Professional Fees,Travel Demand Management,M&C SAATCHI (UK) Limited,54025,87518.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,M&C SAATCHI (UK) Limited,54025,17503.60,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,54080,56861.32,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,54080,11372.26,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,54081,87795.06,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,54081,17559.01,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,54082,21052.50,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,54082,4210.50,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,54083,93156.23,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,54083,18631.24,2
DCMS,ODA,28-Mar-2011,IT Consultancy,SI EMC Consultants,URS Corporation Ltd,54123,21850.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,URS Corporation Ltd,54123,4370.00,2
DCMS,ODA,28-Mar-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Jacobs UK Ltd,54132,30934.39,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jacobs UK Ltd,54132,6186.88,2
DCMS,ODA,28-Mar-2011,Consultants,Commercial,Ernst & Young LLP,54188,27163.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,54188,5432.60,2
DCMS,ODA,28-Mar-2011,Consultants,Risk & Audit,Ernst & Young LLP,54189,36666.67,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,54189,7333.33,2
DCMS,ODA,28-Mar-2011,Consultants,Risk & Audit,Ernst & Young LLP,54191,24189.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,54191,4837.80,2
DCMS,ODA,28-Mar-2011,IT Software maintenance,ODA Boss Phase 3,Fujitsu Services Ltd,54255,24535.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fujitsu Services Ltd,54255,4907.00,2
DCMS,ODA,28-Mar-2011,Consultants,Development Control,Hyder Consulting (UK) Ltd,54288,25264.60,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Hyder Consulting (UK) Ltd,54288,5052.92,2
DCMS,ODA,28-Mar-2011,Other Professional Fees,Learning Legacy,Institute for Employment Studies,54292,31338.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Institute for Employment Studies,54292,6267.60,2
DCMS,ODA,28-Mar-2011,Consultants,Security V&I Programme Support - WSP,WSP Development & Transportation,54301,22620.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Development & Transportation,54301,4524.00,2
DCMS,ODA,28-Mar-2011,Consultants,Stanton Williams,Stanton Williams,54338,56351.20,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,54338,11270.24,2
DCMS,ODA,28-Mar-2011,Legal - Other,Olympic Village Sales and Marketing,Berwin Leighton Paisner,54354,2.00,1
DCMS,ODA,28-Mar-2011,Legal - Other,Olympic Village Sales and Marketing,Berwin Leighton Paisner,54354,84861.49,2
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner,54354,16972.29,4
DCMS,ODA,28-Mar-2011,Security,RMADS - HMGA,CESG,54407,50000.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CESG,54407,10000.00,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,East London Logistics Facility,Exel Europe Ltd,54478,414584.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Exel Europe Ltd,54478,82916.80,2
DCMS,ODA,28-Mar-2011,Consultants,M11 LC - M11 Logistics Facility - Services,Exel Europe Ltd,54479,80700.18,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Exel Europe Ltd,54479,16140.03,2
DCMS,ODA,28-Mar-2011,Software annual licencing,Procurement,Bravo Solution UK Ltd,54498,80000.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Bravo Solution UK Ltd,54498,16000.00,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,IB BSC -  E&HCT,E and HCT Ltd,54547,231774.00,1
DCMS,ODA,28-Mar-2011,Construction contractor,BELC - Bow East Logistics Facility,DB Schenker Rail (UK) Ltd,54555,817127.34,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,DB Schenker Rail (UK) Ltd,54555,163425.47,2
DCMS,ODA,28-Mar-2011,Construction contractor,Broxbourne Construction,Morrison Construction Ltd,54594,65481.53,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Morrison Construction Ltd,54594,13096.31,2
DCMS,ODA,28-Mar-2011,Staff Training,Human Resources,IRIS Consulting (UK) Limited,54601,65000.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,IRIS Consulting (UK) Limited,54601,13000.00,2
DCMS,ODA,28-Mar-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,54687,31311.02,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,54687,6262.20,2
DCMS,ODA,28-Mar-2011,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,54691,130352.57,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,54691,26070.51,2
DCMS,ODA,28-Mar-2011,Holding Cost Payments,Triathlon Holding Costs Payment,Triathlon Homes LLP,54692,787888.34,1
DCMS,ODA,28-Mar-2011,Designers,TID SD & C - Atkins,Atkins Limited,54694,6012.38,1
DCMS,ODA,28-Mar-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,54694,14133.65,2
DCMS,ODA,28-Mar-2011,Consultants,EM - Atkins,Atkins Limited,54694,7867.29,3
DCMS,ODA,28-Mar-2011,Consultants,TID SC & C - Atkins - Site Operations,Atkins Limited,54694,6051.94,4
DCMS,ODA,28-Mar-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,54694,2156.71,5
DCMS,ODA,28-Mar-2011,Designers,SBH - Lifeline Works,Atkins Limited,54694,6939.91,6
DCMS,ODA,28-Mar-2011,Designers,EM - Atkins,Atkins Limited,54694,18415.47,7
DCMS,ODA,28-Mar-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,54694,6512.54,8
DCMS,ODA,28-Mar-2011,Designers,Atkins EM survey / Inspection / Ecologist,Atkins Limited,54694,719.14,9
DCMS,ODA,28-Mar-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,54694,1445.27,10
DCMS,ODA,28-Mar-2011,Designers,TID DCR & HJ - Atkins,Atkins Limited,54694,803.62,11
DCMS,ODA,28-Mar-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,54694,7214.86,12
DCMS,ODA,28-Mar-2011,Designers,TID DCR & HJ - Atkins,Atkins Limited,54694,11471.04,13
DCMS,ODA,28-Mar-2011,Designers,TID DCR & HJ - Atkins,Atkins Limited,54694,22.90,14
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54694,17953.33,15
DCMS,ODA,28-Mar-2011,Consultants,Park Operations Management Plan,Department for Culture Media and Sport,54727,187540.72,1
DCMS,ODA,28-Mar-2011,Designers,West Ham Station,Atkins Limited,54730,43521.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54730,8704.20,2
DCMS,ODA,28-Mar-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,54745,2115.44,1
DCMS,ODA,28-Mar-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,54745,2402.00,2
DCMS,ODA,28-Mar-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,54745,38722.49,3
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,54745,7566.99,4
DCMS,ODA,28-Mar-2011,Construction contractor,BAM Nuttall Prelims North Park,BAM Nuttall Ltd,54842,2378929.00,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,54842,475785.80,2
DCMS,ODA,28-Mar-2011,Other Professional Fees,Travel Demand Management,Cognitive Applications Ltd,54855,23473.48,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Cognitive Applications Ltd,54855,4694.70,2
DCMS,ODA,28-Mar-2011,Rent Payable,17th Floor Running Costs,DTZ Debenham Tie Leung Ltd,54884,128765.00,1
DCMS,ODA,28-Mar-2011,Service Charges,17th Floor Running Costs,DTZ Debenham Tie Leung Ltd,54884,14684.57,2
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,DTZ Debenham Tie Leung Ltd,54884,2936.91,4
DCMS,ODA,28-Mar-2011,Service Charges,17th Floor Running Costs,DTZ Debenham Tie Leung Ltd,54884,30780.00,5
DCMS,ODA,28-Mar-2011,Rates,17th Floor Running Costs,DTZ Debenham Tie Leung Ltd,54884,14628.81,7
DCMS,ODA,28-Mar-2011,Consultants,G&T Cost Management,Gardiner & Theobald,54942,81441.25,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald,54942,14252.22,2
DCMS,ODA,28-Mar-2011,Consultants,G&T Cost Management,Gardiner & Theobald,54943,45105.30,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald,54943,9021.06,2
DCMS,ODA,28-Mar-2011,Consultants,G&T Cost Management,Gardiner & Theobald,54944,61745.03,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald,54944,12349.01,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,213445.68,1
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,43560.32,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,153190.66,3
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,3126.34,4
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,55043,9337.33,6
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,-213445.68,7
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,55043,2134455.68,8
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,55043,426891.14,10
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,55043,-426891.14,11
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Water Polo Civils,Jackson Civil Engineering Group Limited,55087,222671.43,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,55087,44534.29,2
DCMS,ODA,28-Mar-2011,Architect,Design - Stages A Through L,David Morley Architects,55092,40929.24,1
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,David Morley Architects,55092,8185.85,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Greenway Early Works,Wingate Electrical Plc,55178,884.67,1
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Foul Sewer & Pumping Station - Construction,Wingate Electrical Plc,55178,6367.69,2
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,FM - Facilities Management Contractor,Wingate Electrical Plc,55178,9070.71,3
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,ICT - Data cabling civils - cable installation & maintenance,Wingate Electrical Plc,55178,29585.96,4
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,SHM - Surface water,Wingate Electrical Plc,55178,1302.67,5
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,TU MC - Wingate,Wingate Electrical Plc,55178,148628.50,6
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Polytunnels,Wingate Electrical Plc,55178,1896.45,7
DCMS,ODA,28-Mar-2011,Tier 1 Contractors,Search and Screen Enclosure Portals,Wingate Electrical Plc,55178,19911.51,8
DCMS,ODA,28-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wingate Electrical Plc,55178,43529.62,9
,,,,,,,127596089.96,
