Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048991,"12,384.33",ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048961,"3,000.00",FE FINCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048960,"8,500.00",FIRST CALDERLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1700031610,"(3,642.10)",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048981,"91,394.00",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049001,"142,998.33",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049002,"127,121.53",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049003,"4,969.57",FIRST MANCHESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048989,"89,050.00",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048990,"1,562.83",GO GOODWINS COACHES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048962,"84,693.00",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049010,"137,555.01",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049011,"6,358.43",GREEN TRIANGLE BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048936,797.35,HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048983,"2,333.33",HORWICH PRIVATE HIRE LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048963,"3,600.00",HUDDERSFIELD BUS COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048964,"23,587.00",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049009,"17,379.25",JIM STONES COACHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048965,"21,000.00",LANCASHIRE UTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048966,"5,000.00",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048997,"24,916.67",M TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1700031587,"(15,000.00)",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048967,"51,000.00",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048984,"20,832.92",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048985,"170,559.33",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048986,"9,017.50",MANCHESTER COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048938,"2,643.00",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048987,"101,618.84",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048988,"41,163.25",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048969,"124,555.00",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048995,"76,742.41",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048996,"6,990.08",ROSSENDALE TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048971,"1,364,500.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048972,"18,500.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048973,"269,250.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048999,"318,348.60",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049000,"23,242.07",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048974,"21,000.00",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049017,"54,085.09",STOTTS TOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048939,973.95,TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049007,"12,963.33",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049008,"11,474.17",TELECARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048975,"2,664.00",TRAVEL ASSIST SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048976,"10,192.00",UK COACHWAYS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048998,"3,926.66",UK COACHWAYS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048977,"4,000.00",VALE OF LLANGOLLEN TRAVEL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048978,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048979,"10,000.00",WIGAN BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049015,"16,697.91",WIGAN BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900049016,882.33,WIGAN BUSES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,15/08/2016,1900048940,915.20,WIGAN COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Supported Bus Services,15/08/2016,1900048982,"6,533.17",WIGAN COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,16/08/2016,5100098314,"3,627.14",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,16/08/2016,5100098518,"6,667.50",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,16/08/2016,5100098519,"18,784.76",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,16/08/2016,5100098614,"56,790.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,16/08/2016,5100098625,"25,364.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,16/08/2016,5100099211,"24,600.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,16/08/2016,5100099222,"2,259.00",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,16/08/2016,5100098481,737.84,ANTALIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,16/08/2016,5100098482,737.84,ANTALIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049030,"1,190.00",ASIF MEHMOOD T/A AVALON CABS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Quantity Surveying Services,16/08/2016,5100099186,"2,360.00",ATKINS CONSULTANTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,16/08/2016,5100099260,(631.00),ATKINS CONSULTANTS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Insurance,16/08/2016,5100099241,774.00,BERRYMANS LACE MAWER LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/08/2016,5100099208,"9,302.37",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/08/2016,5100099243,675.68,CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,16/08/2016,5100099187,696.54,CARLISLE SECURITY SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049032,"1,032.00",CASTLEROYLE PRIVATE HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/08/2016,5100098694,743.00,CESTRIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,16/08/2016,5100098629,"2,140.00",DUE NORTH LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,16/08/2016,5100098666,537.72,EASTLANDS TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,16/08/2016,5100099265,"9,775.00",EXPERIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Human Resource Services,16/08/2016,5100098471,"5,785.50",GATENBY SANDERSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,16/08/2016,5100098487,716.85,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,16/08/2016,5100098488,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,16/08/2016,5100098669,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,16/08/2016,5100098915,477.90,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,16/08/2016,5100099170,796.50,HAYS SPECIALIST RECRUITMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,16/08/2016,5100098072,"11,225.00",ICSA BOARDROOM APPS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,16/08/2016,5100097657,"2,528.02",INTERCONNECT NETWORK SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Communications Equipment,16/08/2016,5100099195,"3,730.00",INTERCONNECT NETWORK SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049022,615.00,K & M CARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,16/08/2016,5100099219,"2,728.44",LEX AUTOLEASE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,16/08/2016,5100098643,"2,940.00",Lloyd Morgan Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Maintenance & Improvements,16/08/2016,5100099262,921.75,MANCHESTER SHOPMOBILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,16/08/2016,5100098753,"1,005.66",MARPOL SECURITY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049024,"2,342.00",METRO TAXIS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,16/08/2016,5100098724,"47,740.00",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/08/2016,5100099205,"1,125.00",MIDESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,16/08/2016,5100099206,"1,575.00",MIDESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100098444,"1,988.75",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100098447,"1,857.60",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100098448,"1,664.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100098451,"2,000.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,16/08/2016,5100098452,"2,284.40",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Mechanical & Engeneering Feasibility Support,16/08/2016,5100098466,"7,470.00",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Light Rail Support Services,16/08/2016,5100098690,"31,637.16",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100099147,"2,050.00",NATIONWIDE DATA COLLECTION LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",16/08/2016,1900048931,"1,250.00",NETWORK RAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,16/08/2016,5100099023,990.00,PANNONE AND PARTNERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,16/08/2016,5100098941,"10,146.00",PANNONE CORPORATE LLP (EMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,16/08/2016,5100098943,652.50,PANNONE CORPORATE LLP (EMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,16/08/2016,5100099270,"6,608.00",PENNA PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Business Case Development,16/08/2016,5100099273,"4,720.00",PENNA PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098725,"1,484.56",PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098731,"4,796.21",PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098934,811.60,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098937,590.25,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100098726,"1,842.50",PRACTICUS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,16/08/2016,5100097718,"2,352.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Temporary Vacancy Cover,16/08/2016,5100098216,"4,051.70",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/08/2016,5100099152,"5,582.50",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049018,"1,450.00",RADIO CABS T/A ECO TRAVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,16/08/2016,5100099123,"2,201.10",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Bus Support Services,16/08/2016,5100099119,"2,362.50",ROY MCDONALD CONSULTING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,16/08/2016,5100098437,"2,825.00",RULLION ENGINEERING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Software & Maintenance,16/08/2016,5100099253,"1,584.60",SCOREBUDDY (SENTIENT SOLUTIONS LIMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,16/08/2016,5100098820,"7,997.84",SECURE POWER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098699,"43,437.91",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098888,"3,814.94",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098889,"1,582.80",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098891,"2,103.52",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098892,"17,839.25",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098893,"1,544.10",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098894,717.19,SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098895,"1,848.24",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098896,"1,659.06",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098897,"1,660.40",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098898,"1,002.90",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098911,"24,947.25",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098912,"16,255.78",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,16/08/2016,5100098986,"3,275.00",SPECIMEN TREES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Security Services,16/08/2016,5100099216,"39,354.00",STAGECOACH SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,16/08/2016,1900049027,628.00,STREAMLINE MILNROW LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Transport Planning & Monitoring Services,16/08/2016,5100098742,"30,000.00",SUSTRANS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Communications Equipment,16/08/2016,5100098459,685.16,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098449,"1,330.00",TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098450,"2,778.80",TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,16/08/2016,5100098641,560.00,TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098692,822.00,TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098709,420.00,TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Computer and Communications Equipment,16/08/2016,5100098644,"1,268.75",TOTAL COMPUTERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098470,"1,050.00",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098489,"1,370.00",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,16/08/2016,5100098607,"1,200.00",TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",16/08/2016,1900048934,"2,010.00",TRAFFORD MBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098539,770.16,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098541,"7,751.50",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098546,"3,000.00",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098548,"11,507.06",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098572,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098575,723.45,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098576,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098582,458.64,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098583,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098584,611.52,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098588,550.33,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098589,"8,815.10",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,16/08/2016,5100098679,667.68,TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
