Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,14/09/2015,Computer Software Licenses ,Business Solutions Division Level ,SITEIMPROVE LTD ,200002-196 ,"£4,458.76",
DFID,DFID,01/09/2015,Aid Programme - Accountable Grant Payments ,International Relations Division ,Supplier Name withheld ,204932-104 ,"£20,140.88",
DFID,DFID,16/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,Supplier Name withheld ,203705-112 ,"£188,875.00",
DFID,DFID,16/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,202315-107 ,"£435,338.00",
DFID,DFID,23/09/2015,Storage & Distribution costs ,Business Solutions Division Level ,TNT Express (UK) Ltd ,200001-101 ,"£11,086.27",
DFID,DFID,08/09/2015,Legal costs ,West and Southern Africa ,TREASURY SOLICITORS CASH ACC ,101629-101 ,"£1,785.60",
DFID,DFID,08/09/2015,Legal costs ,West and Southern Africa ,TREASURY SOLICITORS CASH ACC ,101629-101 ,"£3,003.12",
DFID,DFID,23/09/2015,Legal costs ,East and Central Africa ,TREASURY SOLICITORS CASH ACC ,101625-102 ,"£1,441.50",
DFID,DFID,10/09/2015,Aid Programme - Accountable Grant Payments ,Policy Division ,Supplier Name withheld ,203559-112 ,"£78,464.00",
DFID,DFID,03/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,TROPICAL HEALTH AND EDUCATION TRUST ,202208-101 ,"£495,294.00",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,TROPICAL HEALTH AND EDUCATION TRUST ,202208-101 ,"£14,615.46",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,TROPICAL HEALTH AND EDUCATION TRUST ,202208-101 ,"£73,077.28",
DFID,DFID,18/09/2015,Water charges ,Group Operations ,THAMES WATER UTILITIES LTD ,203717-101 ,"£1,076.88",
DFID,DFID,11/09/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,THE OPEN UNIVERSITY ,203480-101 ,"£708,898.46",
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,TURNER & TOWNSEND ,100114-104 ,"£12,713.48",
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,TURNER & TOWNSEND ,100114-104 ,"£5,106.52",
DFID,DFID,09/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,Integrity Action ,204584-113 ,"£30,900.00",
DFID,DFID,23/09/2015,Training - Course Fees ,East and Central Africa , University of Oxford ,101612-101 ,"£1,500.00",
DFID,DFID,03/09/2015,Aid Programme - Core contributions ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202885-101 ,"£7,500,000.00",
DFID,DFID,23/09/2015,Aid Programme - Voluntary contributions ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,204535-101 ,"£1,000,000.00",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,UNIVERSITY COLLEGE LONDON ,202796-101 ,"£233,502.00",
DFID,DFID,17/09/2015,Aid Programme - Accountable Grant Payments ,Western Asia Division ,Supplier Name withheld ,204948-101 ,"£124,343.00",
DFID,DFID,18/09/2015,Aid Programme - Accountable Grant Payments ,Western Asia Division ,Supplier Name withheld ,204948-102 ,"£125,657.00",
DFID,DFID,08/09/2015,Aid Programme - Core contributions ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,205056-101 ,"£2,000,000.00",
DFID,DFID,29/09/2015,Aid Programme - Joint programme contribution ,West and Southern Africa ,Supplier Name withheld ,203567-102 ,"£87,500.00",
DFID,DFID,25/09/2015,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203764-107 ,"£127,167.00",
DFID,DFID,09/09/2015,Aid Programme - Core contributions ,International Relations Division ,Supplier Name withheld ,202599-101 ,"£27,500,000.00",
DFID,DFID,07/09/2015,Aid Programme - Core contributions ,International Relations Division ,UN WOMEN ,202723-101 ,"£5,000,000.00",
DFID,DFID,07/09/2015,Aid Programme - Core contributions ,International Relations Division ,UN WOMEN ,202723-103 ,"£1,250,000.00",
DFID,DFID,17/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,UN WOMEN ,204626-104 ,"£75,000.00",
DFID,DFID,23/09/2015,Aid Programme - Voluntary contributions ,Regional Directorate ,Supplier Name withheld ,204838-116 ,"£1,279,260.00",
DFID,DFID,08/09/2015,Aid Programme - Core contributions ,International Relations Division ,Supplier Name withheld ,202714-101 ,"£20,000,000.00",
DFID,DFID,29/09/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,Supplier Name withheld ,202637-101 ,"£7,000,000.00",
DFID,DFID,09/09/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,Supplier Name withheld ,202641-101 ,"£8,000,000.00",
DFID,DFID,10/09/2015,Aid Programme - Core contributions ,West and Southern Africa ,Supplier Name withheld ,202559-104 ,"£1,135,750.00",
DFID,DFID,30/09/2015,Aid Programme - Joint programme contribution ,East and Central Africa ,Supplier Name withheld ,202549-108 ,"£353,600.00",
DFID,DFID,30/09/2015,Aid Programme - Joint programme contribution ,East and Central Africa ,Supplier Name withheld ,202549-109 ,"£602,901.00",
DFID,DFID,30/09/2015,Aid Programme - Joint programme contribution ,East and Central Africa ,Supplier Name withheld ,202549-102 ,"£4,468,579.00",
DFID,DFID,22/09/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,Supplier Name withheld ,202462-112 ,"£1,035,000.00",
DFID,DFID,11/09/2015,Aid Programme - Core contributions ,West and Southern Africa ,Supplier Name withheld ,202944-106 ,"£1,364,832.00",
DFID,DFID,04/09/2015,Aid Programme - Accountable Grant Payments ,Economic Development Division ,VOLUNTARY SERVICE OVERSEAS ,203800-102 ,"£99,562.00",
DFID,DFID,09/09/2015,Aid Programme - Accountable Grant Payments ,Policy Division ,UNICEF UK ,203559-118 ,"£148,231.00",
DFID,DFID,10/09/2015,Training Providers/Facilitation Services ,Group Operations ,VULCAN FIRE TRAINING CO LTD ,203717-101 ,£565.00,
DFID,DFID,07/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,202619-104 ,"£314,548.00",
DFID,DFID,22/09/2015,Aid Programme - Accountable Grant Payments ,Policy Division ,WESTMINSTER FOUNDATION FOR DEMOCRACY ,204757-101 ,"£461,438.00",
DFID,DFID,04/09/2015,Conferences  Seminars & Meeting/Event Resource ,Research and Evidence Division ,WADHAM COLLEGE SERVICES LTD ,202331-101 ,"£2,673.06",
DFID,DFID,15/09/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Saimon Overseas Ltd ,101603-101 ,£725.69,
DFID,DFID,29/09/2015,Hotels - Accommodation only ,West and Southern Africa ,Mount Soche Hotel ,101618-101 ,£519.54,
DFID,DFID,10/09/2015,Mobile telephones & accessories ,West and Southern Africa ,Telekom Networks Malawi ,101618-101 ,£716.75,
DFID,DFID,04/09/2015,Office Equipment - Maintenance ,West and Southern Africa ,Gestetner Limited ,101618-101 ,"£2,408.07",
DFID,DFID,04/09/2015,Office Equipment - Maintenance ,West and Southern Africa ,Gestetner Limited ,101618-101 ,"£2,408.07",
DFID,DFID,16/09/2015,Air fares ,West and Southern Africa ,Mukwa Travel and Tours ,101637-102 ,"£1,116.55",
DFID,DFID,16/09/2015,Air fares ,West and Southern Africa ,Mukwa Travel and Tours ,203001-105 ,£716.44,
DFID,DFID,16/09/2015,Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,InterContinental Hotel ,203001-103 ,£709.78,
DFID,DFID,30/09/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Jaya Travels & Tours Ltd ,101621-108 ,"£1,276.17",
DFID,DFID,30/09/2015,Air fares ,East and Central Africa ,Jaya Travels & Tours Ltd ,101616-101 ,£580.85,
DFID,DFID,24/09/2015,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,John Sanday Associates Pvt. Ltd ,101621-103 ,"£2,852.35",
DFID,DFID,24/09/2015,Recruitment costs ,Asia  Caribbean and Overseas Territories ,Thompson Nepal Pvt Ltd ,101621-101 ,£873.14,
DFID,DFID,23/09/2015,Project delivery costs â€“ supplier services ,Global Funds ,General Language Services ,100098-101 ,£517.80,
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Global Funds ,General Language Services ,100098-101 ,£521.17,
DFID,DFID,23/09/2015,Hotels - Accommodation only ,West and Southern Africa ,Novotel Accra ,204918-101 ,£581.50,
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,WIREWORKS ,100114-104 ,"£2,097.65",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,202927-101 ,"£6,246.76",
DFID,DFID,10/09/2015,Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,Pan American Health Organisation ,205130-101 ,"£240,000.00",
DFID,DFID,22/09/2015,Training - Course Fees ,East and Central Africa ,British Council ,101635-101 ,£525.20,
DFID,DFID,29/09/2015,Training - Travel & Subsistence ,East and Central Africa ,Simbatravelcare Limited ,101635-101 ,"£1,275.32",
DFID,DFID,29/09/2015,Training - Travel & Subsistence ,East and Central Africa ,Simbatravelcare Limited ,101635-101 ,"£1,067.15",
DFID,DFID,04/09/2015,Conferences  Seminars & Meeting/Event Resource ,East and Central Africa ,Jacaranda Hotel Ltd ,200842-112 ,"£2,298.55",
DFID,DFID,17/09/2015,Data Network -Satellite ,East and Central Africa ,CallKey (E.A) Ltd ,202913-104 ,"£1,457.73",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,The Population Council ,202242-102 ,"£18,873.00",
DFID,DFID,01/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,The Population Council ,203199-103 ,"£38,295.00",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,The Population Council ,114506-101 ,"£24,827.00",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,The Population Council ,114506-101 ,"£19,648.00",
DFID,DFID,04/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,The Population Council ,201398-101 ,"£154,657.00",
DFID,DFID,24/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,The Population Council ,202344-102 ,"£469,593.00",
DFID,DFID,24/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,The Population Council ,202344-105 ,"£113,451.00",
DFID,DFID,18/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,South African Institute of International Affairs ,204326-101 ,£903.53,
DFID,DFID,24/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,FinMark  TRUST ,200880-102 ,"£392,825.96",
DFID,DFID,22/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Institute  for Security Studies ,203622-102 ,"£6,974.78",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Hotel Cardoso S A R L ,203317-104 ,"£1,155.75",
DFID,DFID,21/09/2015,Hotels - Accommodation only ,Internal Audit ,Hotel VIP Maputo ,100121-101 ,"£4,743.18",
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Pekolyn Tech. Services ,101622-105 ,£722.77,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Pekolyn Tech. Services ,101622-105 ,£995.93,
DFID,DFID,29/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Pekolyn Tech. Services ,101622-105 ,"£1,533.02",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,British  High Commission Abuja ,204883-102 ,"£9,436.97",
DFID,DFID,23/09/2015,Repairs  Maint  Alter - Removal & waste disposal services ,West and Southern Africa ,Fracham Company ,101622-105 ,£546.20,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Removal & waste disposal services ,West and Southern Africa ,Fracham Company ,101622-105 ,£521.49,
DFID,DFID,23/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Fracham Company ,100152-105 ,£520.19,
DFID,DFID,23/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Fracham Company ,101622-103 ,£520.20,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Fracham Company ,101622-105 ,"£1,003.26",
DFID,DFID,09/09/2015,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,£768.13,
DFID,DFID,22/09/2015,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-104 ,£711.15,
DFID,DFID,07/09/2015,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-103 ,£727.76,
DFID,DFID,23/09/2015,Cleaning Costs ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,"£4,252.11",
DFID,DFID,23/09/2015,Cleaning Costs ,West and Southern Africa ,Sparklean Services Nig Ltd ,100152-110 ,"£1,193.68",
DFID,DFID,29/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,£635.72,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,£627.36,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,"£4,547.70",
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,£941.04,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,"£1,073.37",
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,£835.17,
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,"£1,003.12",
DFID,DFID,15/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-105 ,£627.36,
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,PKF Professional Services ,201625-105 ,"£34,186.03",
DFID,DFID,16/09/2015,Air fares ,Asia  Caribbean and Overseas Territories ,MAF Bangladesh ,100025-101 ,"£1,779.10",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,201609-101 ,"£91,659.00",
DFID,DFID,23/09/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,202123-108 ,"£64,688.00",
DFID,DFID,29/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,Supplier Name withheld ,204584-123 ,"£23,100.00",
DFID,DFID,22/09/2015,Auditors Remuneration & Expenses - Cash ,West and Southern Africa ,Baker Tilly Risk Advisory LLP ,200325-108 ,"£18,816.85",
DFID,DFID,11/09/2015,Computer software maintenance ,Business Solutions Division Level ,CESG ,200002-187 ,"£2,431.20",
DFID,DFID,08/09/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,MAF UK ,205028-101 ,"£209,116.00",
DFID,DFID,09/09/2015,Recruitment costs ,Policy Division ,LEONARD CHESHIRE DISABILITY ,100045-101 ,"£1,800.00",
DFID,DFID,09/09/2015,Recruitment costs ,Human Resources ,LEONARD CHESHIRE DISABILITY ,100269-170 ,"£16,200.00",
DFID,DFID,07/09/2015,Aid Programme - Voluntary contributions ,Middle East  Humanitarian & Conflict Division ,UN OCHA ,204530-101 ,"£4,300,000.00",
DFID,DFID,10/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Western Asia Division ,UN OCHA ,204603-109 ,"£2,000,000.00",
DFID,DFID,25/09/2015,Computer Consumables ,Business Solutions Division Level ,SOFTWARE BOX LTD (SBL) ,200002-153 ,"£2,688.24",
DFID,DFID,22/09/2015,Hardware -Laptop PCs ,Business Solutions Division Level ,SOFTWARE BOX LTD (SBL) ,200002-153 ,"£3,939.60",
DFID,DFID,25/09/2015,Hardware -Laptop PCs ,Business Solutions Division Level ,SOFTWARE BOX LTD (SBL) ,200002-153 ,"£3,939.60",
DFID,DFID,02/09/2015,Aid Programme - Voluntary contributions ,Research and Evidence Division ,FAO ,202931-101 ,"£650,000.00",
DFID,DFID,07/09/2015,Aid Programme - Core contributions ,Economic Development Division ,FAO ,204332-101 ,"£500,000.00",
DFID,DFID,02/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,FAO ,204400-104 ,"£723,449.00",
DFID,DFID,01/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,FAO ,203603-110 ,"£1,700,000.00",
DFID,DFID,29/09/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,FAO ,203429-101 ,"£1,995,482.00",
DFID,DFID,29/09/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,FAO ,203429-101 ,"£1,404,518.00",
DFID,DFID,02/09/2015,Aid Programme - Trust Funds contributions ,East and Central Africa ,FAO ,202597-110 ,"£98,213.77",
DFID,DFID,17/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Western Asia Division ,Supplier Name withheld ,204603-108 ,"£1,000,000.00",
DFID,DFID,16/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,West and Southern Africa ,Supplier Name withheld ,204883-105 ,"£321,000.00",
DFID,DFID,02/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,Supplier Name withheld ,203462-102 ,"£2,000,000.00",
DFID,DFID,23/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,Supplier Name withheld ,204019-101 ,"£14,000,000.00",
DFID,DFID,21/09/2015,Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,202660-119 ,"£700,000.00",
DFID,DFID,04/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,SOLIDARITES INTERNATIONAL ,204852-105 ,"£354,893.15",
DFID,DFID,11/09/2015,Data Network - land lines ,Business Solutions Division Level ,KUBE NETWORKS LTD ,200002-130 ,"£1,060.33",
DFID,DFID,04/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,IPA-International Procurement Agency (BV) ,204736-108 ,"£19,354.74",
DFID,DFID,03/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£1,673,764.40",
DFID,DFID,03/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204896-101 ,"£27,830.00",
DFID,DFID,03/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204896-101 ,"£2,100,000.00",
DFID,DFID,03/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204904-102 ,"£10,110.80",
DFID,DFID,01/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£117,577.75",
DFID,DFID,10/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£7,631.83",
DFID,DFID,03/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£560,356.11",
DFID,DFID,10/09/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Population Services Internation (usa) ,202759-101 ,"£580,853.38",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,FINANCIAL SECTOR DEEPENING ,204258-104 ,"£1,073,554.25",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,FINANCIAL SECTOR DEEPENING ,204258-105 ,"£3,220,662.75",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ABT ASSOCIATES INC ,104229-101 ,"£780,051.98",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ABT ASSOCIATES INC ,104229-101 ,"£695,999.71",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ABT ASSOCIATES INC ,104229-101 ,"£880,953.45",
DFID,DFID,16/09/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Save the Children Fund UK ,203228-106 ,"£90,602.00",
DFID,DFID,14/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,The Law & Development Partnership ,204364-101 ,"£34,644.50",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,KPMG EAST AFRICA LTD ,202921-102 ,"£396,370.80",
DFID,DFID,16/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£396,317.48",
DFID,DFID,01/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£113,099.58",
DFID,DFID,01/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£47,098.13",
DFID,DFID,16/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£165,038.72",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£70,632.09",
DFID,DFID,01/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£69,394.00",
DFID,DFID,01/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£28,897.78",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£29,413.36",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,KPMG EAST AFRICA LTD ,201724-102 ,"£30,510.00",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,KPMG EAST AFRICA LTD ,201724-102 ,"£73,620.00",
DFID,DFID,22/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE ,204803-103 ,"£1,539.49",
DFID,DFID,10/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,UPPER QUARTILE ,201857-101 ,"£7,513.00",
DFID,DFID,10/09/2015,Training - Course Fees ,Research and Evidence Division ,Safeguard ,202348-102 ,£589.00,
DFID,DFID,17/09/2015,Facilities Management payments ,West and Southern Africa ,Raju's Electricals ,101629-101 ,£845.50,
DFID,DFID,09/09/2015,Oil - Other Utilities ,West and Southern Africa ,Ibrahim Shour General Auto Spares ,101629-101 ,£574.23,
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,The Country Lodge Complex ,204902-105 ,"£2,747.61",
DFID,DFID,23/09/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,101629-101 ,"£1,032.34",
DFID,DFID,23/09/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,101629-101 ,"£1,083.71",
DFID,DFID,23/09/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,100214-101 ,£688.23,
DFID,DFID,23/09/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,100214-101 ,£722.47,
DFID,DFID,23/09/2015,Facilities Management payments ,West and Southern Africa ,Freetown Supermarket ,101629-101 ,"£1,690.31",
DFID,DFID,04/09/2015,other information and communication technologies ,West and Southern Africa ,Networkshop Limited ,101622-107 ,£585.80,
DFID,DFID,17/09/2015,other information and communication technologies ,West and Southern Africa ,Networkshop Limited ,101622-107 ,"£2,674.02",
DFID,DFID,17/09/2015,other information and communication technologies ,West and Southern Africa ,Networkshop Limited ,100152-115 ,£668.51,
DFID,DFID,16/09/2015,Other rentals under operating leases,Group Operations ,THE UNIVERSITY OF GREENWICH ,100157-102 ,"£344,046.88",University of Greenwich - final settlement of Chatham site rental costs
DFID,DFID,08/09/2015,Aid Programme - Core contributions ,International Relations Division ,Supplier Name withheld ,202598-101 ,"£10,000,000.00",
DFID,DFID,02/09/2015,Aid Programme - Joint programme contribution ,Western Asia Division ,Supplier Name withheld ,204605-103 ,"£2,313,224.00",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Cambridge  Education Limited ,202989-103 ,"£123,993.36",
DFID,DFID,28/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Cambridge  Education Limited ,104200-101 ,"£679,681.48",
DFID,DFID,28/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Cambridge  Education Limited ,104200-101 ,"£395,143.66",
DFID,DFID,29/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,204968-101 ,"£3,100,000.00",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,Economic Development Division ,KPMG LLP ,202647-101 ,"£243,733.00",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,Economic Development Division ,KPMG LLP ,202647-101 ,"£68,299.20",
DFID,DFID,14/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,FAMILY HEALTH INTERNATIONAL ,113707-101 ,"£40,000.00",
DFID,DFID,29/09/2015,Aid Programme - Voluntary contributions ,Policy Division ,Supplier Name withheld ,203516-103 ,"£175,000.00",
DFID,DFID,14/09/2015,Aid Programme - Joint programme contribution ,Policy Division ,Supplier Name withheld ,203324-103 ,"£1,070,371.00",
DFID,DFID,21/09/2015,Aid Programme - Core contributions ,International Relations Division ,Supplier Name withheld ,202715-101 ,"£6,250,000.00",
DFID,DFID,21/09/2015,Aid Programme - Core contributions ,International Relations Division ,Supplier Name withheld ,202715-102 ,"£1,000,000.00",
DFID,DFID,29/09/2015,Aid Programme - Pooled/Basket funding ,Research and Evidence Division ,Supplier Name withheld ,201900-104 ,"£681,759.00",
DFID,DFID,01/09/2015,Computer hardware maintenance ,West and Southern Africa ,Osmat Network Solutions Ventures ,100152-115 ,£942.94,
DFID,DFID,01/09/2015,Computer hardware maintenance ,West and Southern Africa ,Osmat Network Solutions Ventures ,101622-107 ,"£2,308.57",
DFID,DFID,08/09/2015,Subscriptions ,Communications Division ,THE PRESS ASSOCIATION ,100197-101 ,£601.61,
DFID,DFID,16/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,IOM ,204019-102 ,"£1,000,000.00",
DFID,DFID,15/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,IOM ,204019-102 ,"£2,000,000.00",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,BMB MOTT  MACDONALD ,205053-103 ,"£14,000.00",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,BMB MOTT  MACDONALD ,107480-101 ,"£90,051.02",
