Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombCity,Purch Care-Vol Sector,08.08.2011,2207659705,1904.33,R,ST CROSS GRANGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Independent Client Conts,09.08.2011,2207661432,933.60,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Independent Client Conts,09.08.2011,2207662479,1205.90,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659274,1949.59,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Deferred Payments-Independent Sector,05.08.2011,2207654236,3023.43,R,WESTLANDS HOUSE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Deferred Payments-Independent Sector,05.08.2011,2207654241,2830.30,R,WESTLANDS HOUSE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207657645,1949.59,R,ABBEYGATE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207657393,1629.98,R,BRACKENLEA CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207657394,2058.40,R,BRACKENLEA CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207659270,1629.98,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207659271,1949.59,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207659272,1629.98,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207659291,1949.59,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207659292,1949.59,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,09.08.2011,2207662503,1629.98,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,19.08.2011,2207679313,2641.38,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,08.08.2011,2207656934,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,05.08.2011,2207653529,1629.98,R,THE FIRS
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,05.08.2011,2207654301,6279.36,R,THE LAURELS
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,24.08.2011,2207684800,6076.80,R,THE LAURELS
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,17.08.2011,2207676490,1832.04,R,WILLOW GREEN CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,05.08.2011,2207653665,1949.59,R,WOODLEY GRANGE REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Indep Sector,15.08.2011,2207669942,1760.92,R,WOODLEY GRANGE REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombNorth,Purch Care-Vol Sector,08.08.2011,2207657826,1949.59,R,MOORSIDE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Independent Client Conts,09.08.2011,2207660844,508.09,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Deferred Payments-Independent Sector,05.08.2011,2207653840,2652.36,R,EASTERLEA REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Deferred Payments-Independent Sector,05.08.2011,2207652496,2878.35,R,RIDGEMEDE RESIDENTIAL CARE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207656896,2480.00,R,SUNDIAL COTTAGE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Deferred Payments-Independent Sector,05.08.2011,2207653808,1629.98,R,THREE OAKS RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Deferred Payments-Independent Sector,18.08.2011,2207678469,7971.03,R,WHITEHAVEN REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,02.08.2011,2207644234,1760.92,R,ACORN GRANGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,02.08.2011,2207643977,1949.59,R,FIELD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,17.08.2011,2207675802,1949.59,R,FIELD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207658353,1629.98,R,MARWA NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,02.08.2011,2207645575,754.68,R,OAKDENE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,02.08.2011,2207645579,1949.59,R,OAKDENE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,26.08.2011,2207688983,754.68,R,OAKDENE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207659284,1949.59,R,OLD ALRESFORD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,05.08.2011,2207653917,2407.15,R,PURBECK HOUSE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,03.08.2011,2207648344,1629.98,R,RIDGEMEDE RESIDENTIAL CARE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,03.08.2011,2207648395,1949.59,R,RIDGEMEDE RESIDENTIAL CARE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656918,1583.17,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656921,1629.98,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656925,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656931,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656938,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207656939,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,15.08.2011,2207669569,9622.17,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,17.08.2011,2207675815,1949.59,R,THE WHITE HOUSE (CURDRIDGE) LTD
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,05.08.2011,2207653761,1629.98,R,THREE OAKS RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,05.08.2011,2207653792,1629.98,R,THREE OAKS RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,18.08.2011,2207678467,1886.70,R,WHITEHAVEN REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,04.08.2011,2207651299,1629.98,R,WHITEOAKS REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,08.08.2011,2207657355,1949.59,R,WOODLANDS
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector,05.08.2011,2207653659,1949.59,R,WOODLEY GRANGE REST HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Indep Sector-v.dep-Spot Purchase,08.08.2011,2207656945,1949.59,R,SHEDFIELD LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Vol Sector,17.08.2011,2207676301,1629.98,R,GREENWAYS
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Vol Sector,04.08.2011,2207650548,1846.67,R,ST CROSS GRANGE
Hampshire County Council,ADULT SERVICES,OP-Residential-WCombSouth,Purch Care-Vol Sector,08.08.2011,2207659700,1846.67,R,ST CROSS GRANGE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Independent Client Conts,24.08.2011,2207684074,776.63,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659892,2172.48,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659900,2017.48,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659906,1949.59,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659889,1949.59,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659891,1949.59,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659894,1949.59,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659898,2006.94,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659903,2002.91,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659905,2435.98,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207660081,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207660090,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207660100,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,24.08.2011,2207684041,1006.24,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,24.08.2011,2207684046,1886.70,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,05.08.2011,2207653929,2014.38,R,CLIFFORD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,05.08.2011,2207653941,2291.21,R,CLIFFORD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,05.08.2011,2207654068,2212.78,R,CLIFFORD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,05.08.2011,2207654089,1949.59,R,CLIFFORD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207657048,1807.30,R,MILLWAY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207657050,1949.59,R,MILLWAY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,18.08.2011,2207678168,880.46,R,MILLWAY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector,08.08.2011,2207659116,1949.59,R,OAKLANDS REST HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NE Combined,Purch Care-Indep Sector-v.dep-Spot Purchase,08.08.2011,2207659908,2636.55,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659902,2002.91,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Deferred Payments-Independent Sector,08.08.2011,2207659904,2878.66,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,05.08.2011,2207652832,1824.97,R,ALBANY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,22.08.2011,2207681203,1766.10,R,ALBANY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207660083,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207660106,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207660116,1949.59,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207660120,1629.98,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,09.08.2011,2207662018,4402.30,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,05.08.2011,2207653901,2015.00,R,CLIFFORD HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207657075,1949.59,R,MILLWAY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,12.08.2011,2207668970,566.01,R,MILLWAY HOUSE
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,15.08.2011,2207670919,1771.65,R,OAK TREES CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207655799,1949.59,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Res-Test Valley NW Combined,Purch Care-Indep Sector,08.08.2011,2207660187,1949.59,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-SuppOthAcc-GospSupport,Purch Care-Indep Sector,03.08.2011,2207648419,973.95,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,OP-SuppOthAcc-HavSupport,Purch Care-Indep Sector,03.08.2011,2207648837,1705.00,R,HILLSIDE LODGINGS LTD
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024088,2474.42,R,EAST HAMPSHIRE HOUSING
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024084,718.75,R,SENTINEL HOUSING GROUP
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024092,862.50,R,SENTINEL HOUSING GROUP
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024085,2677.40,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024086,3556.36,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024087,3111.18,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024089,2048.14,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024091,3414.28,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024093,2677.40,R,TESTWAY HOUSING LIMITED
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400023993,6054.44,R,THE YOU TRUST
Hampshire County Council,ADULT SERVICES,OP-Telecare Project,Purch Care-Indep Sector-Block Purchase SP Only,17.08.2011,9400024090,2683.33,R,WINCHESTER CITY COUNCIL
Hampshire County Council,ADULT SERVICES,OP-Ticehurst Nursing Home-Ald,Catering Provisions,01.08.2011,2207641505,1223.17,R,3663
Hampshire County Council,ADULT SERVICES,OP-Westholme-Nursing Home-Win,Catering Provisions,02.08.2011,2207644739,668.48,R,3663
Hampshire County Council,ADULT SERVICES,OP-Westholme-Nursing Home-Win,Catering Provisions,17.08.2011,2207674922,655.07,R,3663
Hampshire County Council,ADULT SERVICES,OP-Westholme-Nursing Home-Win,Hazardous/Chem Waste Disposal,23.08.2011,2207682799,756.85,R,CANNON HYGIENE
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Catering Contract Payments,31.08.2011,2207693698,43172.00,R,WINCHESTER & EASTLEIGH HEALTHCARE T
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Electricity,15.08.2011,1100165219,4154.98,R,NPOWER
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Gas,22.08.2011,1100165766,623.18,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Hazardous/Chem Waste Disposal,10.08.2011,2207665296,2538.39,R,CANNON HYGIENE
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Incontinence,11.08.2011,2207666741,584.49,R,SOUTHERN MEDICAL (ANDOVER) LTD
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Sewerage - metered,09.08.2011,1100164966,1458.97,R,SOUTHERN WATER SERVICES LTD
Hampshire County Council,ADULT SERVICES,OP-Willow Court Nursing Home-Andover,Water - metered,09.08.2011,1100164966,850.93,R,SOUTHERN WATER SERVICES LTD
Hampshire County Council,ADULT SERVICES,Other Care-Carers-PPM,Purch Care-Vol Sector-Non Care Managed,03.08.2011,2207647010,13827.63,R,THE PRINCESS ROYAL TRUST FOR CARERS
Hampshire County Council,ADULT SERVICES,Other Care-Carers-PPM,Purch Care-Vol Sector-Non Care Managed,03.08.2011,2207647036,14338.17,R,THE PRINCESS ROYAL TRUST FOR CARERS
Hampshire County Council,ADULT SERVICES,Out Of Hours Management,Council Tax,01.08.2011,9901551768,2966.00,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall E'Leigh,Electricity,15.08.2011,1100165136,600.85,R,NPOWER
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall E'Leigh,Sewerage - metered,02.08.2011,1100164604,866.39,R,SOUTHERN WATER SERVICES LTD
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall E'Leigh,Water - metered,02.08.2011,1100164603,3015.16,R,SOUTHERN WATER SERVICES LTD
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall-Non Del,Day To Day Maint - General,22.08.2011,3400112277,1211.54,R,GRUBB & BANKS (BUILDING SERVICES) L
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall-Non Del,Day To Day Maint - General,01.08.2011,3400111791,1278.37,R,PM BUILDING CONTRACTORS LTD
Hampshire County Council,ADULT SERVICES,P/SD-John Darling Mall-Non Del,Major Electrical Works,01.08.2011,3400111785,2194.50,C,PLANNED MAINTENANCE
Hampshire County Council,ADULT SERVICES,PD Equip & Adaptations-Eastleigh,Purch Care-Vol Sector,02.08.2011,2207643644,2845.06,R,LEONARD CHESHIRE DISABILITY
Hampshire County Council,ADULT SERVICES,PD Equip & Adapt-OT Fareham,Adaptations - Private Contractors,09.08.2011,2207661991,1163.75,R,GALLAGHER MOBILITY AIDS LTD
Hampshire County Council,ADULT SERVICES,PD Independent Living-DD LD/PD,Direct Payments On-going,03.08.2011,2207646936,14571.44,R,SOUTHAMPTON CENTRE FOR INDEPENDENT
Hampshire County Council,ADULT SERVICES,PD Independent Living-DD LD/PD,Direct Payments On-going,09.08.2011,2207662667,14571.44,R,SOUTHAMPTON CENTRE FOR INDEPENDENT
Hampshire County Council,ADULT SERVICES,PD-Audleys ClosBasingstoke,Contract Cleaning,12.08.2011,2207668929,573.06,R,INTEGRATED CLEANING MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,PD-Audleys ClosBasingstoke,Electricity,09.08.2011,1100165003,1095.70,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,PD-Audleys ClosBasingstoke,"Vehicle Fuel inc petrol, diesel, etc",24.08.2011,2207684170,755.66,R,ARVAL PHH
Hampshire County Council,ADULT SERVICES,PD-Audleys Clos-Non Del,Internal Decorations,25.08.2011,3400112391,2419.98,R,O A BARRACLOUGH LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,02.08.2011,2207643296,2254.56,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,18.08.2011,2207677428,674.23,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,18.08.2011,2207677428,1580.33,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,03.08.2011,2207648989,1167.35,R,BS CARE AGENCY
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,18.08.2011,2207677963,1133.44,R,BS CARE AGENCY
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,09.08.2011,2207662098,890.56,R,CARE UK HOMECARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,24.08.2011,2207684570,1788.09,R,EVERYCARE (CENTRAL HANTS) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,23.08.2011,2207683477,814.40,R,GREENBANKS HOMECARE (SOUTHERN) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,23.08.2011,2207683482,856.40,R,GREENBANKS HOMECARE (SOUTHERN) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,23.08.2011,2207683488,863.50,R,GREENBANKS HOMECARE (SOUTHERN) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attendant-WCombNorth,Purch Care-Indep Sector,23.08.2011,2207683494,814.40,R,GREENBANKS HOMECARE (SOUTHERN) LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attend-P-Eastleigh North Combine,Purch Care-Indep Sector,15.08.2011,2207670108,505.02,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,PD-Care Attend-P-Test Valley NE Combined,Purch Care-Indep Sector,31.08.2011,2207693637,655.20,R,HOMECARE FINDER LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attend-P-Test Valley NE Combined,Purch Care-Indep Sector,12.08.2011,2207667608,1569.44,R,NURSE PLUS UK LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attend-P-Test Valley NE Combined,Purch Care-Indep Sector,12.08.2011,2207667670,659.96,R,NURSE PLUS UK LTD
Hampshire County Council,ADULT SERVICES,PD-Care Attend-P-Test Valley NE Combined,Purch Care-Indep Sector,12.08.2011,2207667670,696.22,R,NURSE PLUS UK LTD
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Indep Sector,09.08.2011,2207662370,1111.68,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Indep Sector,09.08.2011,2207662376,1106.55,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Vol Sector,23.08.2011,2207682077,3060.12,R,BELLS PIECE CHESHIRE HOME
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Vol Sector,15.08.2011,2207669880,648.70,R,DASH HAWLEY LEISURE CENTRE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Vol Sector,15.08.2011,2207669944,648.70,R,DASH HAWLEY LEISURE CENTRE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Vol Sector,15.08.2011,2207670290,617.04,R,DISABILITY INITIATIVE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-HartCombined,Purch Care-Vol Sector,11.08.2011,2207666859,705.36,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,PD-Day  Care-RushCombined,Purch Care-Vol Sector,23.08.2011,2207682146,644.67,R,BELLS PIECE CHESHIRE HOME
Hampshire County Council,ADULT SERVICES,PD-Day  Care-RushCombined,Purch Care-Vol Sector,11.08.2011,2207665867,548.90,R,DASH HAWLEY LEISURE CENTRE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-RushCombined,Purch Care-Vol Sector,15.08.2011,2207669322,648.70,R,DASH HAWLEY LEISURE CENTRE
Hampshire County Council,ADULT SERVICES,PD-Day  Care-RushCombined,Purch Care-Vol Sector,15.08.2011,2207669337,598.80,R,DASH HAWLEY LEISURE CENTRE
