Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/10/2013,IT-APPLICATIONS MANAGEMENT,LICENSING,ICT-MAINTENANCE & SUPPORT,OPEN PROJECTS LIMITED,0000204956,1623.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,CONSULTANCY,LICENSING: CLOSURE COSTS,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000204279,244.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/10/2013,CONSULTANCY,LICENSING: CLOSURE COSTS,PROF SER-LEGAL SERVICES,SHEPHERD & WEDDERBURN,0000204941,3000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203699,328.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203700,88.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203701,172.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203702,913.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203703,1411.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000203705,510.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000203769,820.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/09/2013,OTHER CONTRACTOR COSTS,LICENSING: UK COAL,FACILITIES - SECURITY,KEEPSAFE SECURITY (UK) LT,0000203990,10416.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/09/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,ENVIRONMENTAL SCIENTIFICS,0000204133,1544.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/09/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,ECS ENGINEERING SERVICES,0000204229,20500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,"CONSTRUCTION-BLD,REPR&MAINTNCE",EMERGENCY REPAIRS TO MARL,0000204251,407.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000204287,82530.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/10/2013,LEGAL COSTS,LICENSING: UK COAL,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000204335,10658.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,PROF SER-ENVIRONMENTAL SRVICES,KEEPSAFE SECURITY (UK) LT,0000204382,10416.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000204431,33.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000204432,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,JMC ENGINEERING (UK) LTD,0000204433,11922.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,REIMBURSE AGENTS FEES,0000204579,780.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000204713,820.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000204717,33.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000204725,893.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000204726,573.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000204727,807.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/10/2013,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,PROF SER-OPERATIONAL SERVICES,IDRS LIMITED,0000204986,760.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,OTHER CONTRACTOR COSTS,LICENSING: UK COAL,FACILITIES - SECURITY,KEEPSAFE SECURITY (UK) LT,0000204994,10416.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,CONTRACTORS - CLOSURE,LICENSING: UK COAL,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000205003,67.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/09/2013,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000203763,4526.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/09/2013,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000203764,6975.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/09/2013,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000203794,4343.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/10/2013,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000204421,17100.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/10/2013,IT-APPLICATIONS MANAGEMENT,MINE ENTRY INSPECTIONS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000204714,3071.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000204003,19263.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/09/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000204005,2500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,COURIER SERVICES,MINING INFORMATION COMMERCIAL,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000204198,51.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/10/2013,CHESHIRE BRINE SEARCH SERVICES,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,CHESHIRE BRINE SUBSIDENCE,0000204412,35000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,INSURANCE PREMIUMS,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,AVIVA,0000204443,64044.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/10/2013,ROYALTIES,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,NERC,0000204469,12582.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000204714,7678.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SOFTWARE,ORDNANCE SURVEY,0000204719,3311.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,STAR-APIC UK,0000204805,1010.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/09/2013,GROUNDSURE ROYALTY,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,GROUNDSURE LIMITED,0000204806,67731.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/10/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000204824,11.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION COMMERCIAL,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204827,4.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/10/2013,INCIDENTALS,MINING INFORMATION COMMERCIAL,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000204827,7.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/10/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000204827,29.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION COMMERCIAL,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204920,4.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/10/2013,INCIDENTALS,MINING INFORMATION COMMERCIAL,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000204920,8.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/09/2013,FARES - RAIL,MINING INFORMATION COMMERCIAL,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000204938,303.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/10/2013,MEETINGS,MINING INFORMATION COMMERCIAL,TRAVEL&EVENTS-EVENT ORGNSTN,EASTWOOD HALL,0000204961,570.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000204998,2500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/10/2013,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION COMMERCIAL,PROF SER FNCL-BANKING&INVSTMNT,WORLDPAY LIMITED,0000205026,699.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION COMMERCIAL,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000205027,1274.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/09/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000204005,2500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/10/2013,LEGAL COSTS,MINING INFORMATION WHOLESALE,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000204335,192.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,HOTEL ACCOMMODATION,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000204559,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000204714,7678.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SOFTWARE,ORDNANCE SURVEY,0000204719,3311.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000204733,10.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION WHOLESALE,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204744,7.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,STAR-APIC UK,0000204805,1010.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION WHOLESALE,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204977,7.69
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/10/2013,INCIDENTALS,MINING INFORMATION WHOLESALE,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000204977,5.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000204998,2500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/10/2013,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION WHOLESALE,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000205027,13.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000203861,163.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000203861,104.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000203862,1075.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2013,M/W PUMPING TESTS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000203867,18561.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000204072,381.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000204073,1792.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000204154,230.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/09/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000204157,390.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000204174,1857.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000204183,312.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000204183,119.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/09/2013,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000204184,160.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),ENERGY&UTILITIES-ELECTRICITY,INTEGRATED WATER SERVICES,0000204207,1640.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/09/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER-ENVIRONMENTAL SRVICES,ENVIRO CENTRE,0000204256,8445.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/10/2013,M/W RENTS PAYABLE,NON-COAL MINEWATER (DEFRA),FACILITIES-BUILDING MANAGEMENT,WHARTON ESTATES,0000204426,6500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,M/W PUMPING TESTS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000204446,20110.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/10/2013,M/W RENTS PAYABLE,NON-COAL MINEWATER (DEFRA),FACILITIES-BUILDING MANAGEMENT,WHARTON ESTATES,0000204470,800.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/10/2013,R&D-EXTERNAL COSTS,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,NEWCASTLE UNIVERSITY,0000204476,14058.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/10/2013,M/W RESEARCH AND DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,NEWCASTLE UNIVERSITY,0000204478,1920.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/10/2013,M/W RESEARCH AND DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,NEWCASTLE UNIVERSITY,0000204478,17856.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/09/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204487,1222.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/09/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204491,932.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/09/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204492,450.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/09/2013,CONSULTANTS OPERATIONS,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204493,5878.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000204708,10.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204740,8.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204743,6.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),ENERGY&UTILITIES-ELECTRICITY,COMPANY BARCLAYCARD,0000204750,12.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),ENERGY&UTILITIES-ELECTRICITY,COMPANY BARCLAYCARD,0000204750,13.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000204750,7.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000204753,314.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/09/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000204761,2209.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/10/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204776,1733.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204779,2204.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000204780,778.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000204872,23.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000204872,7.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/10/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-PRESERVATION SER,ATKINS LIMITED,0000204984,1599.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000205005,303.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/10/2013,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000205006,303.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/10/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (SEPA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000204740,3.32
