Body,Body Name,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,BVACOP,Extended Description
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018140,OLS1/53342,58.10,STOWLIN LTD,16845,Horncastle Pool Manager,Chemicals,40031,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018140,OLS1/53342,150.84,STOWLIN LTD,16845,Horncastle Pool Manager,Chemicals,40031,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018140,OLS1/53342,226.00,STOWLIN LTD,16845,Horncastle Pool Manager,Chemicals,40031,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018140,OLS1/53342,52.50,STOWLIN LTD,16845,Horncastle Pool Manager,Chemicals,40031,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018140,OLS1/53342,42.50,STOWLIN LTD,16845,Horncastle Pool Manager,Chemicals,40031,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,837.96,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 2T22,32358,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,106.72,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 22T34,32369,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,819.54,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 2T23,32363,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,365.48,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - YY04 WPA,32314,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,530.07,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - YY04 WOV,32312,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,135.94,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - YY54 UBX,32315,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,233.80,TOTAL UK LTD,389404,Environment Team Leader,Fuel & Oil - FP54 CNX,32316,Dog Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,158.59,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - MX05 LMM,32318,Vans, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,270.35,TOTAL UK LTD,389404,Environment Team Leader,Fuel & Oil - FG05 KVC,32319,Pest Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,270.03,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - AK03 KHZ - 4 T 79,32290,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,122.77,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - FG05 KVF,32321,Markets, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,269.24,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 4T86,32323,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,49.37,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 4T87,32324,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,92.19,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 4T88,32325,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,156.76,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 4T93,32356,Environmental Services, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,527.17,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - 4T94,32357,Environmental Services, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,298.93,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - YS56 MFP - 4T96,32276,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,392.02,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - YS56 LPA - 4T95,32277,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,185.12,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T97,32361,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,176.07,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T98,32362,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,621.24,TOTAL UK LTD,389404,Service Development Manager,Petrol & Oil - 6S15 - GN05 ORG,32320,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,393.75,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 6S16,32364,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,443.24,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - FX07 AZC,32373,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,17.97,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - V625 DPW,32254,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,10.39,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 22T37 Kawasaki 610,32385,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,26.13,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 22T38 Kubuta RTV 900,32386,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,748.05,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T103,32382,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,124.91,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T104,32383,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,103.75,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T105,32384,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,190.44,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T 114,32402,Environmental Services, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,143.16,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 22T33,32368,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,49.80,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T106 VAUXHALL ASTRA VAN,32393,Environmental Services, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,103.32,TOTAL UK LTD,389404,Hsg Advice & Homelessness TL,Fuel and Oil - 4T 112,32400,Bed/Breakfast Accommodation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,653.67,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 6S18 JOHNSTON VT650 11-04,32396,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,79.96,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T100,32379,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,123.88,TOTAL UK LTD,389404,Enforcement Team Leader,Fuel and Oil - 4T 111,32399,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,287.34,TOTAL UK LTD,389404,Enforcement Team Leader,Fuel and Oil - 4T 110,32398,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,160.06,TOTAL UK LTD,389404,Enforcement Team Leader,Fuel and Oil - 4T 109,32397,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,122.20,TOTAL UK LTD,389404,Service Development Manager,Fuel and Oil - 4T101,32380,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,295.20,TOTAL UK LTD,389404,Cultural & Related Services,Fuel and Oil - 4T102,32381,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,17.63,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - Miscellaneous Equipment,32998,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,360.88,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - Miscellaneous Equipment,32998,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,193.25,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - Miscellaneous Equipment,32998,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,94.43,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - Miscellaneous Equipment,32998,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,28.41,TOTAL UK LTD,389404,Service Development Manager,Fuel & Oil - Miscellaneous Equipment,32998,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018141,90A80448,53.72,TOTAL UK LTD,389404,Waste Services Manager,Bulk Fuel & Oil Purchase,32991,Household Waste-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CICP018149,5350,4144.84,APR AGENCY,485939,Waste Services Manager,Agency Costs,11020,Household Waste-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010982,HLE/30180,603.00,HARLITE INSTALLATIONS LTD,8581,Technical Services Team Leader,Responsive Maintenance,20101,Lighting, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010984,35541,4234.63,SEYMOUR & CASTLE LTD,304366,Technical Services Team Leader,Responsive Maintenance,20101,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010987,102866894,1108.40,ANGLIAN WATER,AW001,Business Development Manager,Water Charges,20501,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010987,102866894,1279.95,ANGLIAN WATER,AW001,Business Development Manager,Sewerage Charges,20502,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010988,14,1197.00,EDWIN SHARP LTD,395249,BM Sports Facilities,Other Contractors - Addit Works,20190,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010990,112153507,534.74,ANGLIAN WATER,AW001,Service Development Manager,Water Charges,20501,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010991,119531010,234.15,ANGLIAN WATER,AW001,Service Development Manager,Water Charges,20501,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010991,119531010,297.89,ANGLIAN WATER,AW001,Service Development Manager,Sewerage Charges,20502,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010994,100509371,535.77,ANGLIAN WATER,AW001,Embassy Pool Manager,Water Charges,20501,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010995,20012299,41283.50,BT PLC,3298,Hsg Private Sector TL,CCTV - Rental of transmission circuits,40444,Community Safety/CCTV, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010996,11086,5865.51,J MELTON LTD,12111,Horncastle Pool Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010997,11088,871.74,J MELTON LTD,12111,Horncastle Pool Manager,Responsive Maintenance,20101,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS010999,11085,466.24,J MELTON LTD,12111,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS011000,11084,2281.78,J MELTON LTD,12111,Technical Services Team Leader,Programmed Maintenance,20102,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS011007,35566,1050.00,SEYMOUR & CASTLE LTD,304366,Policy & Project Manager,Programmed Maintenance,20102,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIDS011012,3552,2181.90,ALLDREAD MAINTENANCE SERVICES,1355,Enforcement Team Leader,Responsive Maintenance,20101,Transport Coordination, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,494.79,BARCLAYS MERCHANT SERVICES,21380,Theatre Manager,Credit Card Charges,40629,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,2.00,BARCLAYS MERCHANT SERVICES,21380,Corporate Accounting,Credit Card Charges,40629,Treasury Management & Bank chg, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,36.00,BARCLAYS MERCHANT SERVICES,21380,Corporate Accounting,Credit Card Charges,40629,Treasury Management & Bank chg, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,45.00,BARCLAYS MERCHANT SERVICES,21380,Corporate Accounting,Credit Card Charges,40629,Treasury Management & Bank chg, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,10.00,BARCLAYS MERCHANT SERVICES,21380,Theatre Manager,Credit Card Charges,40629,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIFS008529,25097992,101.00,BARCLAYS MERCHANT SERVICES,21380,Theatre Manager,Credit Card Charges,40629,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHE000766,1065,5006.77,ARTISTES DIRECT LIMITED XXXXXXXXXXXXXXXX,506274,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHE000767,31006060V0H,1060.28,FULL HOUSE PRODUCTIONS,355344,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005757,HOUSING GRANTS101135,4797.60,ANDREW BLADES BUILDING SERVICES LTD,501282,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005757,HOUSING GRANTS101135,-429.32,ANDREW BLADES BUILDING SERVICES LTD,501282,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005759,HOUSING GRANTS,4714.24,A & B BUILDERS,397140,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005759,HOUSING GRANTS,-421.86,A & B BUILDERS,397140,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005760,INV NO 952,6000.00,HARRIS BUILDING SERVICES,84505,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005761,HOUSING GRANTS,4936.55,A & B BUILDERS,397140,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005761,HOUSING GRANTS,-441.75,A & B BUILDERS,397140,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005762,HOUSING GRANTS 31,3833.98,SIBJON BUILDERS,15930,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005762,HOUSING GRANTS 31,-343.09,SIBJON BUILDERS,15930,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005763,INVOICE NO 5322,1164.97,M&M GRANTHAM BUILDING CONTRACTORS,467339,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIHO005764,INVC NO 63,1357.82,C BABICZUK,534330,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIRV004030,IFAS C17.1,240.00,HER MAJESTYS COURT SERVICE,479233,Debt Recovery TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIRV004030,IFAS C17.1,960.00,HER MAJESTYS COURT SERVICE,479233,Council Tax TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIRV004031,IFAS CO4.1,330.00,HER MAJESTYS COURT SERVICE,479233,Debt Recovery TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,CIRV004031,IFAS CO4.1,3969.00,HER MAJESTYS COURT SERVICE,479233,Council Tax TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,16/06/2010,REDACTED,DS006681,1000.00,REDACTED,REDACTED,Cultural & Related Services,Entertainment & Prizes,40615,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CIAU000953,7575,750.00,COMMUNITY LINCS,477879,TL Partnerships & Grants,Grants General,60201,General Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,26.20,BIFFA WASTE SERVICES LTD,2613,Theatre Manager,Skip Hire,40314,Community Centres, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,38.16,BIFFA WASTE SERVICES LTD,2613,TL Property,Skip Hire,40314,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,76.32,BIFFA WASTE SERVICES LTD,2613,Theatre Manager,Skip Hire,40314,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,38.16,BIFFA WASTE SERVICES LTD,2613,Sports Centre Manager,Skip Hire,40314,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,76.32,BIFFA WASTE SERVICES LTD,2613,SM Economic Regen & Property,Skip Hire,40314,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,76.32,BIFFA WASTE SERVICES LTD,2613,Horncastle Pool Manager,Skip Hire,40314,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,76.32,BIFFA WASTE SERVICES LTD,2613,Policy & Project Manager,Skip Hire,40314,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,26.20,BIFFA WASTE SERVICES LTD,2613,Meridian Facility Manager,Skip Hire,40314,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,38.16,BIFFA WASTE SERVICES LTD,2613,TL Property,Skip Hire,40314,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,38.16,BIFFA WASTE SERVICES LTD,2613,Policy & Project Manager,Skip Hire,40314,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,76.32,BIFFA WASTE SERVICES LTD,2613,TL Property,Skip Hire,40314,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,38.16,BIFFA WASTE SERVICES LTD,2613,Policy & Project Manager,Skip Hire,40314,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,178.12,BIFFA WASTE SERVICES LTD,2613,TL Property,Skip Hire,40314,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,111.32,BIFFA WASTE SERVICES LTD,2613,Horncastle Pool Manager,Skip Hire,40314,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,111.33,BIFFA WASTE SERVICES LTD,2613,Horncastle Pool Manager,Skip Hire,40314,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018156,276M00981,15.60,BIFFA WASTE SERVICES LTD,2613,Meridian Facility Manager,Skip Hire,40314,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018160,3936562,854.00,BADENOCH & CLARK,421029,Assistant Chief Executive,Agency Costs,11020,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018161,3936561,1229.88,BADENOCH & CLARK,421029,Assistant Chief Executive,Agency Costs,11020,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018166,OP/I106732,1746.81,TRANSLINC LTD,17491,Waste Services Manager,Maintenance - FX06 CSY,37336,Household Waste-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018176,75,608.98,STEPHEN MITCHELL,458717,Hsg Advice & Homelessness TL,Other Outside Contractors,20159,Bed/Breakfast Accommodation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018177,BSU00698,2195.43,CHANDLERS (FARM EQUIPMENT) LTD,4080,Service Development Manager,Contract Hire 2T23,38363,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018178,110948,2953.92,THE WORKSHOP (WISBECH) LIMITED,530392,Service Development Manager,Agency Costs,11020,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018179,3936593,1600.00,BADENOCH & CLARK,421029,Assistant Chief Executive,Consultants Fees,40304,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018180,3936594,3200.00,BADENOCH & CLARK,421029,Assistant Chief Executive,Consultants Fees,40304,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018181,3936572,1280.00,BADENOCH & CLARK,421029,Assistant Chief Executive,Consultants Fees,40304,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018182,22082,10403.00,CAPITA BUSINESS SERVICES LTD,388939,Assistant Chief Executive,Consultants Fees,40304,Corporate Resources, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018183,029.10.11,7916.40,OPINION RESEARCH SERVICES LTD,534152,Planning & Housing Policy Man,Consultants Fees,40304,Development Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018184,2771,84.00,VISION PLUS,473255,TL IT - Infrastructure,Equipment Purchase,40003,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018184,2771,851.70,VISION PLUS,473255,Horncastle Pool Manager,Sports Equipment,40013,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018185,19/3396255,517.72,N & C BUILDING PRODUCTS,415970,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018188,PS21356,7071.67,COMPETITION LINE (UK) LTD,4718,Health Team Leader,Competition Line - Horncastle,50822,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,18/06/2010,CICP018189,PS21357,4313.98,COMPETITION LINE (UK) LTD,4718,Health Team Leader,Competition Line - Embassy,50823,Indoor Sports & Recreation, 
