Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Buckingham Group Contracting Ltd,63558,21926.83,3
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Modular Accommodation,Waco Modular UK Limited,63559,300122.35,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Waco Modular UK Limited,63559,60024.47,2
DCMS,ODA,17-Oct-2011,Site security,PA System,Honeywell Control Systems Limited,63560,69110.20,1
DCMS,ODA,17-Oct-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,302049.33,2
DCMS,ODA,17-Oct-2011,Site security,Village Perimeter Fence Systems,Honeywell Control Systems Limited,63560,439.46,3
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,7984.00,4
DCMS,ODA,17-Oct-2011,Site security,Control Rooms Olympic Park,Honeywell Control Systems Limited,63560,1463.70,5
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,11728.39,6
DCMS,ODA,17-Oct-2011,Site security,Venue Sub-systems and Deintegration,Honeywell Control Systems Limited,63560,12723.38,7
DCMS,ODA,17-Oct-2011,Site security,Control Room Upgrade SOC to POC & MPS,Honeywell Control Systems Limited,63560,28800.00,8
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,31672.16,9
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,582.39,10
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,45929.92,11
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,3554.13,12
DCMS,ODA,17-Oct-2011,Site security,Village Perimeter Fence Systems,Honeywell Control Systems Limited,63560,86216.78,13
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,25103.35,14
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,10664.10,15
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,1808.57,16
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,1135.51,17
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,1201.01,18
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,6678.13,19
DCMS,ODA,17-Oct-2011,Site security,CPSS Maintenance - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,28358.04,20
DCMS,ODA,17-Oct-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,34560.53,21
DCMS,ODA,17-Oct-2011,Site security,Westfield and Last Mile CPSS,Honeywell Control Systems Limited,63560,10719.06,22
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,12066.87,23
DCMS,ODA,17-Oct-2011,Site security,Control Room Upgrade SOC to POC & MPS,Honeywell Control Systems Limited,63560,27797.63,24
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,5448.37,25
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,1909.68,26
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,0.12,27
DCMS,ODA,17-Oct-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,63560,16003.17,28
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Systems Limited,63560,157141.60,29
DCMS,ODA,17-Oct-2011,Site security,HVM Capital Works,Tata Steel UK Rail Consultancy Ltd,63561,89997.92,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Tata Steel UK Rail Consultancy Ltd,63561,17999.58,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,MPC / IBC,Carillion Building,63562,4856301.50,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,63562,971260.30,2
DCMS,ODA,24-Oct-2011,Designers,TID ME - Atkins,Atkins Limited,2253,-96401.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,2253,-19280.20,2
DCMS,ODA,24-Oct-2011,Land Access Rights,TTW Walkways - Carpenters Road for Aquatics,Docklands Light Railway Limited,2275,-44267.52,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Docklands Light Railway Limited,2275,-8853.50,2
DCMS,ODA,24-Oct-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,2280,-73598.27,1
DCMS,ODA,24-Oct-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,2280,-51932.77,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,2280,-25106.20,3
DCMS,ODA,24-Oct-2011,Other Professional Fees,Strategic Park & Ride Opex,Mott MacDonald Ltd,62156,32154.55,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mott MacDonald Ltd,62156,6430.91,2
DCMS,ODA,24-Oct-2011,Land Access Rights,TTW Walkways - Carpenters Road for Aquatics,Docklands Light Railway Limited,62285,44267.52,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Docklands Light Railway Limited,62285,8853.51,2
DCMS,ODA,24-Oct-2011,Land Access Rights,TTW Walkways - Carpenters Road for Aquatics,Docklands Light Railway Limited,62285,-44267.52,3
DCMS,ODA,24-Oct-2011,Land Access Rights,Travel to work - PMS Managed,Docklands Light Railway Limited,62285,44267.52,4
DCMS,ODA,24-Oct-2011,Land Access Rights,Travel to work - PMS Managed,Docklands Light Railway Limited,62285,-44267.52,6
DCMS,ODA,24-Oct-2011,Land Access Rights,Travel to work - PMS Managed,Docklands Light Railway Limited,62285,44267.52,7
DCMS,ODA,24-Oct-2011,Designers,TID FW & WW - Atkins,Atkins Limited,62511,7505.90,1
DCMS,ODA,24-Oct-2011,Designers,EM - Atkins,Atkins Limited,62511,9263.56,2
DCMS,ODA,24-Oct-2011,Designers,Temporary Bridge Inspection,Atkins Limited,62511,449.85,3
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,2620.00,4
DCMS,ODA,24-Oct-2011,Designers,EM - Atkins,Atkins Limited,62511,25052.47,5
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,62511,6008.74,6
DCMS,ODA,24-Oct-2011,Designers,TID EL - Atkins,Atkins Limited,62511,3310.28,7
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,17992.87,8
DCMS,ODA,24-Oct-2011,Designers,Temporary Bridge Inspection,Atkins Limited,62511,4347.08,9
DCMS,ODA,24-Oct-2011,Designers,TID SD & C - Atkins,Atkins Limited,62511,1916.43,10
DCMS,ODA,24-Oct-2011,Designers,"Atkins works in connection with TW 42"" mains repairs",Atkins Limited,62511,5187.59,11
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,3103.66,12
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,62511,8078.53,13
DCMS,ODA,24-Oct-2011,Consultants,EM - Atkins,Atkins Limited,62511,2278.84,14
DCMS,ODA,24-Oct-2011,Designers,Nth Retail L/L north CAPEX - CPSS,Atkins Limited,62511,411.85,15
DCMS,ODA,24-Oct-2011,Designers,Nth Retail L/L north CAPEX - CPSS,Atkins Limited,62511,801.29,16
DCMS,ODA,24-Oct-2011,Consultants,EM - Atkins,Atkins Limited,62511,17.36,17
DCMS,ODA,24-Oct-2011,Designers,TID FW & WW - Atkins,Atkins Limited,62511,-7505.90,18
DCMS,ODA,24-Oct-2011,Designers,EM - Atkins,Atkins Limited,62511,-9263.56,19
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,-2620.00,20
DCMS,ODA,24-Oct-2011,Designers,EM - Atkins,Atkins Limited,62511,-25052.47,21
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,62511,-6008.74,22
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,-17992.87,23
DCMS,ODA,24-Oct-2011,Designers,TID SD & C - Atkins,Atkins Limited,62511,-1916.43,24
DCMS,ODA,24-Oct-2011,Designers,"Atkins works in connection with TW 42"" mains repairs",Atkins Limited,62511,-5187.59,25
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,62511,-3103.66,26
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,62511,-8078.53,27
DCMS,ODA,24-Oct-2011,Consultants,EM - Atkins,Atkins Limited,62511,-2278.84,28
DCMS,ODA,24-Oct-2011,Designers,Nth Retail L/L north CAPEX - CPSS,Atkins Limited,62511,-411.85,29
DCMS,ODA,24-Oct-2011,Designers,Nth Retail L/L north CAPEX - CPSS,Atkins Limited,62511,-801.29,30
DCMS,ODA,24-Oct-2011,Consultants,EM - Atkins,Atkins Limited,62511,-17.36,31
DCMS,ODA,24-Oct-2011,Designers,Temporary Bridge Inspection,Atkins Limited,62511,-449.85,32
DCMS,ODA,24-Oct-2011,Designers,Temporary Bridge Inspection,Atkins Limited,62511,-4347.08,33
DCMS,ODA,24-Oct-2011,Designers,TID EL - Atkins,Atkins Limited,62511,-3310.28,34
DCMS,ODA,24-Oct-2011,Designers,TID ME - Atkins,Atkins Limited,62511,96401.00,35
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,62511,19280.20,36
DCMS,ODA,24-Oct-2011,Other Professional Fees,Travel Demand Management,Colin Buchanan & Partners Ltd,62766,23490.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Colin Buchanan & Partners Ltd,62766,4698.00,2
DCMS,ODA,24-Oct-2011,Project Manager,Stratford Regional Station Re-Development,Jacobs UK Ltd,62976,60277.85,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jacobs UK Ltd,62976,12055.57,2
DCMS,ODA,24-Oct-2011,Other Professional Fees,Travel Demand Management,Department for Transport,62980,225000.00,1
DCMS,ODA,24-Oct-2011,Site occupational health,Occupational Health and training - PMS Managed,Health Management Ltd,62981,38735.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,62981,7747.00,2
DCMS,ODA,24-Oct-2011,Site occupational health,Occupational Health,Health Management Ltd,62982,60986.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,62982,12197.20,2
DCMS,ODA,24-Oct-2011,Site occupational health,Village Vertical Build OH Delivery Transfer,Health Management Ltd,62983,84569.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,62983,16913.80,2
DCMS,ODA,24-Oct-2011,Other Professional Fees,Transport Security & Enforcement Opex,Booz Allen Hamilton Ltd,62984,29002.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Booz Allen Hamilton Ltd,62984,5800.40,2
DCMS,ODA,24-Oct-2011,Consultants,Stanton Williams,Stanton Williams,63073,40165.68,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,63073,8033.14,2
DCMS,ODA,24-Oct-2011,Grant Payable,Europa Gymnastics,London Borough of Bexley,63083,210445.38,1
DCMS,ODA,24-Oct-2011,IT Print solution xerox,Office Printing,Xerox Global Services,63139,95589.91,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Xerox Global Services,63139,19117.99,2
DCMS,ODA,24-Oct-2011,Third party monitoring,Environmental Monitoring,WSP Environmental Ltd,63225,113272.59,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,63225,22654.52,2
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63261,23092.10,1
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63261,1473.75,2
DCMS,ODA,24-Oct-2011,Designers,"Atkins works in connection with TW 42"" mains repairs",Atkins Limited,63261,3732.18,3
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63261,1702.44,4
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63261,8490.53,5
DCMS,ODA,24-Oct-2011,Consultants,Environmental Monitoring,Atkins Limited,63261,13535.36,6
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63261,6188.22,7
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63261,2688.46,8
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63261,10561.68,9
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63261,1965.00,10
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,63261,3844.21,11
DCMS,ODA,24-Oct-2011,Consultants,Environmental Monitoring,Atkins Limited,63261,2258.12,12
DCMS,ODA,24-Oct-2011,Designers,Readily Connectable Utility Termination Points - Logistics,Atkins Limited,63261,15949.22,13
DCMS,ODA,24-Oct-2011,Designers,Readily Connectable Utility Termination Points - Logistics,Atkins Limited,63261,31.80,14
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,63261,19102.61,15
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63262,21331.48,1
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63262,1310.00,2
DCMS,ODA,24-Oct-2011,Designers,"Atkins works in connection with TW 42"" mains repairs",Atkins Limited,63262,5928.68,3
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63262,6518.69,4
DCMS,ODA,24-Oct-2011,Consultants,Environmental Monitoring,Atkins Limited,63262,7297.39,5
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63262,4619.96,6
DCMS,ODA,24-Oct-2011,Designers,Engineering Office Management,Atkins Limited,63262,3493.17,7
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63262,13436.74,8
DCMS,ODA,24-Oct-2011,Designers,SBH - Lifeline Works,Atkins Limited,63262,4421.25,9
DCMS,ODA,24-Oct-2011,Designers,TID SD CP - Detailed Design Plan of Zone 4,Atkins Limited,63262,5434.81,10
DCMS,ODA,24-Oct-2011,Consultants,Environmental Monitoring,Atkins Limited,63262,2074.86,11
DCMS,ODA,24-Oct-2011,Designers,Readily Connectable Utility Termination Points - Logistics,Atkins Limited,63262,17235.49,12
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,63262,18620.49,13
DCMS,ODA,24-Oct-2011,Consultants,South Park Project Supervisor - Atkins,Atkins Limited,63316,33976.78,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,63316,6795.36,2
DCMS,ODA,24-Oct-2011,Consultants,Secure Information Exchange (SIX),Ove Arup & Partners Limited,63352,27709.40,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,63352,5541.88,2
DCMS,ODA,24-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,63381,53762.86,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63381,10752.58,2
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,Powerlines undergrounding,J Murphy & Sons Limited,63400,46632.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,J Murphy & Sons Limited,63400,9326.40,2
DCMS,ODA,24-Oct-2011,Consultants,Testing - Pen / ITHC,Buro Happold Ltd,63401,25691.25,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Buro Happold Ltd,63401,5138.25,2
DCMS,ODA,24-Oct-2011,Consultants,Arup and other consultancy costs,Ove Arup & Partners Limited,63402,39715.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,63402,7943.00,2
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63472,79087.06,1
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63472,-79087.06,3
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63472,74610.43,4
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63472,-74610.43,5
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63472,79087.06,6
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63475,25889.73,1
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63475,-25889.73,3
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63475,25889.73,4
DCMS,ODA,24-Oct-2011,Other Professional Fees,Strategic Park & Ride Opex,Mott MacDonald Ltd,63476,25031.03,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mott MacDonald Ltd,63476,5006.21,2
DCMS,ODA,24-Oct-2011,Construction contractor,CWOA - Works by SBH,BAM Nuttall Ltd,63551,3030170.97,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,63551,606034.19,2
DCMS,ODA,24-Oct-2011,Construction contractor,Eton Manor Pools,A&T Europe SpA,63554,155918.00,1
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,"Eton Dorney Contractor Design, Management and Prelims- Phase2",Jackson Civil Engineering Group Limited,63555,170581.23,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,63555,34116.25,2
DCMS,ODA,24-Oct-2011,Site security,AC Maintenance - Reliance High-Tech,Reliance High-Tech Ltd,63563,821.70,1
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,20.85,2
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,20.85,3
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,10.50,4
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,1080.00,5
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,26166.93,6
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,30.00,7
DCMS,ODA,24-Oct-2011,Security planning,AC Maintenance - Reliance High-Tech,Reliance High-Tech Ltd,63563,4975.25,8
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,236.00,9
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,238.00,10
DCMS,ODA,24-Oct-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,200.00,11
DCMS,ODA,24-Oct-2011,Site security,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,63563,2514.70,12
DCMS,ODA,24-Oct-2011,Site security,Pedestrian and Vehicle Screening Olympic Park OPEX,Reliance High-Tech Ltd,63563,585.00,13
DCMS,ODA,24-Oct-2011,Site security,Pedestrian and Vehicle Screening Olympic Park OPEX,Reliance High-Tech Ltd,63563,110.00,14
DCMS,ODA,24-Oct-2011,Site security,Nth Retail L/L north CAPEX - Search & Screening,Reliance High-Tech Ltd,63563,2890.82,15
DCMS,ODA,24-Oct-2011,Site security,Security-delivered capital works,Reliance High-Tech Ltd,63563,195.00,16
DCMS,ODA,24-Oct-2011,Site security,Security-delivered capital works,Reliance High-Tech Ltd,63563,10980.61,17
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Reliance High-Tech Ltd,63563,10215.24,18
DCMS,ODA,24-Oct-2011,Construction contractor,SBH SP -South Loop road & Civil Works,BAM Nuttall Ltd,63568,1644275.11,1
DCMS,ODA,24-Oct-2011,Consultants,SBH SP -South Loop road & Civil Works,BAM Nuttall Ltd,63568,2454384.62,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,63568,819731.95,3
DCMS,ODA,24-Oct-2011,Grant Payable,Rokeby School,London Borough of Newham,63583,50009.71,1
DCMS,ODA,24-Oct-2011,Construction contractor,Lot 9 - Car Parks & Transport Malls,John Sisk & Son (Holdings) Ltd,63601,413667.19,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,63601,82733.44,2
DCMS,ODA,24-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63621,86670.09,1
DCMS,ODA,24-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63621,81894.01,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63621,33712.82,3
DCMS,ODA,24-Oct-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,63623,73598.27,1
DCMS,ODA,24-Oct-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,63623,51932.77,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63623,25106.20,3
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63624,1066696.00,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,63624,213339.20,2
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63625,6582318.09,1
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63625,134333.02,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,63625,26866.60,4
DCMS,ODA,24-Oct-2011,Legal - Other,ODA Sales and Marketing Costs,Berwin Leighton Paisner LLP,63644,22188.67,1
DCMS,ODA,24-Oct-2011,Legal - Other,ODA Sales and Marketing Costs,Berwin Leighton Paisner LLP,63644,11.00,2
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner LLP,63644,4437.74,4
DCMS,ODA,24-Oct-2011,Insurance,Project Insurance,Jardine Lloyd Thomson Group Ltd,63732,132210.43,1
DCMS,ODA,24-Oct-2011,Tier 1 Contractors,Stratford City Development,Stratford City Developments Limited,63777,2295038.00,1
DCMS,ODA,24-Oct-2011,Construction contractor,Scoreboard Steel Work,Sir Robert McAlpine Ltd,63802,136012.00,1
DCMS,ODA,24-Oct-2011,Construction contractor,PC Contractor Mondo,Sir Robert McAlpine Ltd,63802,23115.36,2
DCMS,ODA,24-Oct-2011,Construction contractor,General Works,Sir Robert McAlpine Ltd,63802,29762.10,3
DCMS,ODA,24-Oct-2011,Construction contractor,Wrap Foundations,Sir Robert McAlpine Ltd,63802,867555.10,4
DCMS,ODA,24-Oct-2011,Construction contractor,Way finding,Sir Robert McAlpine Ltd,63802,12848.49,5
DCMS,ODA,24-Oct-2011,Construction contractor,Stadium overlay works,Sir Robert McAlpine Ltd,63802,7147.25,6
DCMS,ODA,24-Oct-2011,Construction contractor,General Works,Sir Robert McAlpine Ltd,63802,58486.73,7
DCMS,ODA,24-Oct-2011,Construction contractor,Way finding,Sir Robert McAlpine Ltd,63802,-12848.49,8
DCMS,ODA,24-Oct-2011,Construction contractor,Stadium overlay works,Sir Robert McAlpine Ltd,63802,-7147.25,9
DCMS,ODA,24-Oct-2011,Construction contractor,General Works,Sir Robert McAlpine Ltd,63802,-58486.73,10
DCMS,ODA,24-Oct-2011,Construction contractor,Way finding,Sir Robert McAlpine Ltd,63802,9764.85,11
DCMS,ODA,24-Oct-2011,Construction contractor,General Works,Sir Robert McAlpine Ltd,63802,25757.33,12
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,63802,218393.35,13
DCMS,ODA,24-Oct-2011,Internal Building Maintenance,Aquatics,Balfour Beatty Construction Ltd,63803,65052.26,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Construction Ltd,63803,13010.45,2
DCMS,ODA,24-Oct-2011,Internal Building Maintenance,Velo,ISG Interior Service Group UK Plc,63804,44487.93,1
DCMS,ODA,24-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,63804,8897.59,2
DCMS,ODA,24-Oct-2011,Construction contractor,SBH NP - North Loop Road - Bridges & Civil Work,Skanska Construction UK Ltd,63805,1920535.66,1
DCMS,ODA,24-Oct-2011,Consultants,SBH NP - North Loop Road - Bridges & Civil Work,Skanska Construction UK Ltd,63805,563230.52,2
