Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,39531
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7908443,5500
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,4698
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,5959
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,16041
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,15469
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,12145
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,12146
Department of Health,East of England SHA,15/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,2406
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,4698
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,21003
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7880228,3209
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,25093
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,13177
Department of Health,East of England SHA,16/02/2011,Training Expenses,Nursing Tuition,ANGLIA RUSKIN UNIVERSITY,7954331,71468
Department of Health,East of England SHA,16/02/2011,Training Expenses,Nursing Tuition,ANGLIA RUSKIN UNIVERSITY,7954434,1445726
Department of Health,East of England SHA,21/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY CAMPUS SUFFOLK,7989457,406586
Department of Health,East of England SHA,21/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY CAMPUS SUFFOLK,7989461,-64161
Department of Health,East of England SHA,23/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF BEDFORDSHIRE,8006710,33980
Department of Health,East of England SHA,16/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,7954213,445062
Department of Health,East of England SHA,16/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,7954217,55325
Department of Health,East of England SHA,16/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF ESSEX,7962594,204898.39
Department of Health,East of England SHA,23/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF ESSEX,7997864,270256.66
Department of Health,East of England SHA,09/02/2011,Training Expenses,Nursing Tuition,UNIVERSITY OF HERTFORDSHIRE,7916977,1866487
Department of Health,East of England SHA,15/02/2011,Training Expenses,Occupational Therapy (A),LONDON SHA,7935544,183889
Department of Health,East of England SHA,16/02/2011,Training Expenses,Occupational Therapy (A),UNIVERSITY OF EAST ANGLIA,7954217,144577
Department of Health,East of England SHA,16/02/2011,Training Expenses,Occupational Therapy (A),UNIVERSITY OF ESSEX,7962594,79352.3
Department of Health,East of England SHA,23/02/2011,Training Expenses,Occupational Therapy (A),UNIVERSITY OF ESSEX,7997864,87288.3
Department of Health,East of England SHA,23/02/2011,Training Expenses,Occupational Therapy (A),UNIVERSITY OF NORTHAMPTON (THE),7989452,397992
Department of Health,East of England SHA,16/02/2011,Training Expenses,Operating Department Practitioners (OPDS),ANGLIA RUSKIN UNIVERSITY,7954331,-4248
Department of Health,East of England SHA,16/02/2011,Training Expenses,Operating Department Practitioners (OPDS),ANGLIA RUSKIN UNIVERSITY,7954434,50931
Department of Health,East of England SHA,21/02/2011,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY CAMPUS SUFFOLK,7989457,15033
Department of Health,East of England SHA,21/02/2011,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY CAMPUS SUFFOLK,7989461,-1630
Department of Health,East of England SHA,23/02/2011,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF BEDFORDSHIRE,8006710,78429
Department of Health,East of England SHA,16/02/2011,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF EAST ANGLIA,7954213,23043
Department of Health,East of England SHA,01/02/2011,Training Expenses,Pharmacy Tuition,NHS NORFOLK,7828187,113500
Department of Health,East of England SHA,01/02/2011,Training Expenses,Pharmacy Tuition,NHS NORFOLK,7828188,34965
Department of Health,East of England SHA,15/02/2011,Training Expenses,Pharmacy Tuition,NHS NORFOLK,7954352,56750
Department of Health,East of England SHA,18/02/2011,Training Expenses,PHD Sexual Health,NAVIGATE HEALTH,7990035,154651.2
Department of Health,East of England SHA,16/02/2011,Training Expenses,Physio Tuition,UNIVERSITY OF EAST ANGLIA,7954217,91056
Department of Health,East of England SHA,16/02/2011,Training Expenses,Physio Tuition,UNIVERSITY OF ESSEX,7962594,76592.6
Department of Health,East of England SHA,23/02/2011,Training Expenses,Physio Tuition,UNIVERSITY OF ESSEX,7997864,75212.6
Department of Health,East of England SHA,09/02/2011,Training Expenses,Physio Tuition,UNIVERSITY OF HERTFORDSHIRE,7916977,304756
Department of Health,East of England SHA,15/02/2011,Training Expenses,Podiatry Tuition,LONDON SHA,7935545,132833
Department of Health,East of England SHA,16/02/2011,Training Expenses,Post Registration,ANGLIA RUSKIN UNIVERSITY,7954331,-303044
Department of Health,East of England SHA,16/02/2011,Training Expenses,Post Registration,ANGLIA RUSKIN UNIVERSITY,7954434,461807
Department of Health,East of England SHA,21/02/2011,Training Expenses,Post Registration,UNIVERSITY CAMPUS SUFFOLK,7989459,102035
Department of Health,East of England SHA,23/02/2011,Training Expenses,Post Registration,UNIVERSITY OF BEDFORDSHIRE,8006710,-20690
Department of Health,East of England SHA,23/02/2011,Training Expenses,Post Registration,UNIVERSITY OF BEDFORDSHIRE,8006714,70204
Department of Health,East of England SHA,16/02/2011,Training Expenses,Post Registration,UNIVERSITY OF EAST ANGLIA,7954214,132830
Department of Health,East of England SHA,16/02/2011,Training Expenses,Post Registration,UNIVERSITY OF ESSEX,7962594,55075.58
Department of Health,East of England SHA,23/02/2011,Training Expenses,Post Registration,UNIVERSITY OF ESSEX,7997864,55075.58
Department of Health,East of England SHA,16/02/2011,Training Expenses,Practice Educators,ANGLIA RUSKIN UNIVERSITY,7954331,890
Department of Health,East of England SHA,21/02/2011,Training Expenses,Practice Educators,UNIVERSITY CAMPUS SUFFOLK,7989457,-9315
Department of Health,East of England SHA,23/02/2011,Training Expenses,Practice Educators,UNIVERSITY OF BEDFORDSHIRE,8006710,-2
Department of Health,East of England SHA,16/02/2011,Training Expenses,Practice Educators,UNIVERSITY OF EAST ANGLIA,7954213,-12448
Department of Health,East of England SHA,16/02/2011,Training Expenses,Practice Educators,UNIVERSITY OF EAST ANGLIA,7954217,-6414
Department of Health,East of England SHA,09/02/2011,Training Expenses,Practice Educators,UNIVERSITY OF HERTFORDSHIRE,7916977,-69549
Department of Health,East of England SHA,02/02/2011,Training Expenses,Pre-Registration Pharmacy Training Support,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7870491,64590
Department of Health,East of England SHA,15/02/2011,Training Expenses,Pre-Registration Pharmacy Training Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7954198,77508
Department of Health,East of England SHA,01/02/2011,Training Expenses,Pre-Registration Pharmacy Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7811779,12918
Department of Health,East of England SHA,15/02/2011,Training Expenses,Pre-Registration Pharmacy Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7954236,12918
Department of Health,East of England SHA,01/02/2011,Training Expenses,Public Health Training,NHS SUFFOLK,7837533,162720.31
Department of Health,East of England SHA,09/02/2011,Training Expenses,Public Health Training,NHS SUFFOLK,7880258,142955.91
Department of Health,East of England SHA,21/02/2011,Training Expenses,Radiography Tuition,UNIVERSITY CAMPUS SUFFOLK,7989457,162886
Department of Health,East of England SHA,21/02/2011,Training Expenses,Radiography Tuition,UNIVERSITY CAMPUS SUFFOLK,7989461,-15159
Department of Health,East of England SHA,09/02/2011,Training Expenses,Radiography Tuition,UNIVERSITY OF HERTFORDSHIRE,7916977,519975
Department of Health,East of England SHA,01/02/2011,Training Expenses,Student Grant Unit Bursary,NHS BUSINESS SERVICES AUTHORITY,7819504,3422998
Department of Health,East of England SHA,16/02/2011,Training Expenses,Speech & Language (A),UNIVERSITY OF EAST ANGLIA,7954217,125446
Department of Health,East of England SHA,16/02/2011,Training Expenses,Speech & Language (A),UNIVERSITY OF ESSEX,7962594,61493.67
Department of Health,East of England SHA,23/02/2011,Training Expenses,Speech & Language (A),UNIVERSITY OF ESSEX,7997864,72403.67
Department of Health,East of England SHA,16/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,4682
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,BEDFORD HOSPITALS NHS TRUST,7880246,3529
Department of Health,East of England SHA,01/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,CAMBRIDGESHIRE COMMUNITY SERVICES,7784664,327
Department of Health,East of England SHA,15/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,CAMBRIDGESHIRE COMMUNITY SERVICES,7954469,327.75
Department of Health,East of England SHA,16/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,4711
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,8545
Department of Health,East of England SHA,23/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,2141
Department of Health,East of England SHA,01/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,1955
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,IPSWICH HOSPITALS NHS TRUST,7908452,5133
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,3091
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,5016
Department of Health,East of England SHA,23/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,5017
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,5233
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,9946
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7908443,1400
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,1196
Department of Health,East of England SHA,16/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,1517
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,4084
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,3938
Department of Health,East of England SHA,01/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,3092
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,3091
Department of Health,East of England SHA,15/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,612
Department of Health,East of England SHA,16/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,1196
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,5347
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7880228,816
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,6387
Department of Health,East of England SHA,09/02/2011,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,3354
Department of Health,East of England SHA,16/02/2011,Training Expenses,Specialty School Infrastructure,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,5036
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,BEDFORD HOSPITALS NHS TRUST,7880246,8718
Department of Health,East of England SHA,16/02/2011,Training Expenses,Specialty School Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,5376
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,9774
Department of Health,East of England SHA,23/02/2011,Training Expenses,Specialty School Infrastructure,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,1222
Department of Health,East of England SHA,01/02/2011,Training Expenses,Specialty School Infrastructure,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,2444
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,IPSWICH HOSPITALS NHS TRUST,7908452,9330
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,5376
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,7985
Department of Health,East of England SHA,23/02/2011,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,7985
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,5337
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,23970
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7908443,3934
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,1466
Department of Health,East of England SHA,16/02/2011,Training Expenses,Specialty School Infrastructure,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,4730
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,6802
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,6048.33
Department of Health,East of England SHA,01/02/2011,Training Expenses,Specialty School Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,8101
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,8100
Department of Health,East of England SHA,15/02/2011,Training Expenses,Specialty School Infrastructure,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,489
Department of Health,East of England SHA,16/02/2011,Training Expenses,Specialty School Infrastructure,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,978
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,7985
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7880228,1428
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,6030
Department of Health,East of England SHA,09/02/2011,Training Expenses,Specialty School Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,4154
Department of Health,East of England SHA,02/02/2011,Training Expenses,Technicians Training Support,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7870492,193182.02
Department of Health,East of England SHA,01/02/2011,Training Expenses,Technicians Training Support,EAST&NORTH HERTFORDSHIRE NHS TRUST,7811780,25129.5
Department of Health,East of England SHA,23/02/2011,Training Expenses,Technicians Training Support,HEALTH PROTECTION AGENCY,7989476,51105
Department of Health,East of England SHA,15/02/2011,Training Expenses,Technicians Training Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7954198,49712.27
Department of Health,East of England SHA,01/02/2011,Training Expenses,Technicians Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7811779,16447.58
Department of Health,East of England SHA,15/02/2011,Training Expenses,Technicians Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7954236,16447.58
Department of Health,East of England SHA,21/02/2011,Training Expenses,Technicians Training Support,UNIVERSITY OF ESSEX,7989425,304317
Department of Health,East of England SHA,28/02/2011,Training Expenses,Technicians Training Support,UNIVERSITY OF ESSEX,8028702,58125
Department of Health,East of England SHA,23/02/2011,Training Expenses,Technicians Training Support,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7997973,25129.5
Department of Health,East of England SHA,16/02/2011,Training Expenses,Trainer Grants,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,2050
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,BEDFORD HOSPITALS NHS TRUST,7880246,2050
Department of Health,East of England SHA,16/02/2011,Training Expenses,Trainer Grants,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,3416
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,6834
Department of Health,East of England SHA,01/02/2011,Training Expenses,Trainer Grants,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,2733
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,IPSWICH HOSPITALS NHS TRUST,7908452,3417
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,2050
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,3417
Department of Health,East of England SHA,23/02/2011,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,3416
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,4100
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,4100
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,2734
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,3416
Department of Health,East of England SHA,01/02/2011,Training Expenses,Trainer Grants,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,2733
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,2734
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,3417
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,5466
Department of Health,East of England SHA,09/02/2011,Training Expenses,Trainer Grants,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,2050
Department of Health,East of England SHA,16/02/2011,Training Expenses,Training Grades,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,394434
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,BEDFORD HOSPITALS NHS TRUST,7880246,291213
Department of Health,East of England SHA,15/02/2011,Training Expenses,Training Grades,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7954456,26353
Department of Health,East of England SHA,01/02/2011,Training Expenses,Training Grades,CAMBRIDGESHIRE COMMUNITY SERVICES,7784664,30426.75
Department of Health,East of England SHA,15/02/2011,Training Expenses,Training Grades,CAMBRIDGESHIRE COMMUNITY SERVICES,7954469,30426
Department of Health,East of England SHA,16/02/2011,Training Expenses,Training Grades,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,397939
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,749330
Department of Health,East of England SHA,23/02/2011,Training Expenses,Training Grades,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,153544.42
Department of Health,East of England SHA,01/02/2011,Training Expenses,Training Grades,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,156859
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,IPSWICH HOSPITALS NHS TRUST,7908452,469232
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,242566.17
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,419185.16
Department of Health,East of England SHA,23/02/2011,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,421821
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,447321
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,964607
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7908443,103611
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,79410
Department of Health,East of England SHA,16/02/2011,Training Expenses,Training Grades,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,160443.25
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,353791
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,315059
Department of Health,East of England SHA,01/02/2011,Training Expenses,Training Grades,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,259740.75
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,254239.25
Department of Health,East of England SHA,15/02/2011,Training Expenses,Training Grades,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,39977
Department of Health,East of England SHA,16/02/2011,Training Expenses,Training Grades,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,79850
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,463323
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7880228,57400
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,550627
Department of Health,East of England SHA,09/02/2011,Training Expenses,Training Grades,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,287160.51
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7889294,89941
Department of Health,East of England SHA,01/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NHS NORFOLK,7828185,25405
Department of Health,East of England SHA,09/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908421,196100
Department of Health,East of England SHA,16/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7954475,-28513
Department of Health,East of England SHA,16/02/2011,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7962607,63590
