Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Supported Bus Services,15/05/2015,1900040699,815.82,BELLE VUE (MANCHESTER) LTD
TfGM,Transport,Sustainable Transport Promotion,15/05/2015,5100079227,"1,100.00",BJL GROUP LTD
TfGM,Transport,Architectural Services,15/05/2015,5100079155,"1,658.85",BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Architectural Services,15/05/2015,5100079156,"2,988.00",BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Telecommunications,15/05/2015,5100079290,"3,924.37",BT GLOBAL SERVICES
TfGM,Transport,Supported Bus Services,15/05/2015,1900040728,"3,166.67",BULLITT CARS
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040646,"3,300.00",BULLOCKS
TfGM,Transport,Supported Bus Services,15/05/2015,1900040713,"18,162.27",BULLOCKS
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040647,"17,000.00",BURNLEY AND PENDLE
TfGM,Transport,"Rent, Rates & Service Charges",15/05/2015,1900040602,"59,160.00",BURY MBC
TfGM,Transport,Print & Media,15/05/2015,5100078638,"5,064.46",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Print & Media,15/05/2015,5100079119,"(5,299.53)",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Print & Media,15/05/2015,5100079120,"(5,299.99)",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,15/05/2015,5100079136,"15,515.50",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,15/05/2015,5100079163,"2,371.08",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,15/05/2015,5100079166,"4,579.27",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Project Support Services,15/05/2015,5100078294,900.00,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,15/05/2015,5100078556,900.00,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,15/05/2015,5100078558,"1,350.00",CDI ANDERSELITE LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040650,"21,700.00",CENTREBUS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040675,"8,030.91",CHECKMATE TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040732,"7,772.72",CHESTERS COACHES
TfGM,Transport,Supported Bus Services,15/05/2015,1900040729,"4,836.36",CI WALLEY TA RINGWAY MINIBUS HIRE
TfGM,Transport,Traffic Management and Monitoring Services,15/05/2015,5100078555,560.00,CUBIC TRANSPORTATION SYSTEMS (ITMS)
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040652,"31,149.00",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040689,"10,376.75",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040690,"42,088.33",CUMFY BUS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040691,"4,229.33",CUMFY BUS LTD
TfGM,Corporate Services,Cyclescheme,15/05/2015,5100079301,500.00,CYCLESCHEME LTD
TfGM,Transport,Capital Costs - Legal Services,15/05/2015,1900040606,"2,425.00",DAVITT JONES BOULD LIMITED
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040655,"80,837.00",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040725,"16,659.65",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040726,"108,730.06",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040727,"6,744.45",DIAMOND BUS (NORTHWEST) LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040688,"12,495.83",ECO TRAVEL
TfGM,Transport,Vehicle Repairs & Maintenance,15/05/2015,5100079143,"9,996.00",EYE COMMERCIALS LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040654,"3,000.00",FE FINCH
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040653,"8,500.00",FIRST CALDERLINE
TfGM,Transport,Supported Bus Services,15/05/2015,1700025110,"(3,062.12)",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/05/2015,1900040710,"340,916.85",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/05/2015,1900040711,"186,204.44",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,15/05/2015,1900040712,"21,324.45",FIRST MANCHESTER
TfGM,Transport,Vehicle Repairs & Maintenance,15/05/2015,5100078612,"5,671.26",FIRST MANCHESTER
TfGM,Transport,Vehicle Repairs & Maintenance,15/05/2015,5100078613,810.18,FIRST MANCHESTER
TfGM,Transport,Capital Costs - Engineering Support Services,15/05/2015,5100079127,"1,540.00",FREMONT LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040736,"22,266.00",GB COACHES
TfGM,Transport,Supported Bus Services,15/05/2015,1900040737,543.27,GB COACHES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/05/2015,5100078475,"100,800.00",GEORGE COX AND SONS LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040595,"3,276.05",GMATL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040687,"2,873.67",GMATL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040682,"62,699.97",GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040683,"96,943.85",GO GOODWINS COACHES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040684,"9,216.18",GO GOODWINS COACHES LTD
TfGM,Transport,Capital Costs - Traffic Signal Works,15/05/2015,5100076599,580.56,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Engineering Support Services,15/05/2015,5100078857,"8,368.76",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Property & Equipment Maintenance,15/05/2015,5100078859,"14,200.00",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040753,829.00,H SHAKERI T/A EUROLYNX TAXIS
TfGM,Transport,Supported Bus Services,15/05/2015,1900040676,"2,333.33",HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040656,"3,600.00",HUDDERSFIELD BUS COMPANY
TfGM,Transport,Financial and Commercial Support Services,15/05/2015,5100079162,"9,262.50",HYRAX RESOURCING LTD
TfGM,Transport,Capital Costs - Commercial Managment Services,15/05/2015,5100079231,"12,648.00",IAN ALLAN ASSOCIATES (UK) LTD
TfGM,Transport,Property & Equipment Maintenance,15/05/2015,5100077815,626.00,INTERCONNECT NETWORK SYSTEMS LTD
TfGM,Corporate Services,Maintenance,15/05/2015,5100079247,"1,319.00",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040657,"24,053.00",JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/05/2015,1900040722,"9,957.64",JIM STONES COACHES
TfGM,Transport,Supported Bus Services,15/05/2015,1900040723,"10,740.59",JIM STONES COACHES
TfGM,Transport,Street Furniture Equipment,15/05/2015,5100079153,473.26,JONES LIGHTING
TfGM,Transport,Driver Intervention Course Delivery Costs,15/05/2015,5100079122,520.00,K EKERT
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/05/2015,5100079321,"821,229.88",KIER CONSTRUCTION - NORTHERN
TfGM,Corporate Services,Financial and Commercial Support Services,15/05/2015,5100079287,"5,625.00",KPMG
TfGM,Transport,Supported Bus Services,15/05/2015,1900040715,"14,726.54",LAINTON COACHES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040716,610.36,LAINTON COACHES LTD
TfGM,Transport,Property Support Services,15/05/2015,5100079259,720.00,LAMBERT SMITH HAMPTON
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040658,"16,000.00",LANCASHIRE UTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040696,"3,374.09",LEISURE TRAVEL
TfGM,Transport,Property Support Services,15/05/2015,5100079150,"7,057.50",LESLIE ROBERTS AND CO LTD
TfGM,Transport,Capital Costs - External Support Services,15/05/2015,5100079267,"1,750.00",LILLEYWHITE FUNERAL SERVICE
TfGM,Transport,Capital Costs - External Support Services,15/05/2015,5100079268,"1,800.00",LILLEYWHITE FUNERAL SERVICE
TfGM,Transport,Capital Costs - External Support Services,15/05/2015,5100079269,"1,800.00",LILLEYWHITE FUNERAL SERVICE
TfGM,Transport,Capital Costs - External Support Services,15/05/2015,5100079270,"1,450.00",LILLEYWHITE FUNERAL SERVICE
TfGM,Transport,Capital Costs - External Support Services,15/05/2015,5100079272,"1,450.00",LILLEYWHITE FUNERAL SERVICE
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040660,"5,000.00",M TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040700,"39,190.63",M TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040701,"20,559.50",M TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040702,"1,602.37",M TRAVEL
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040598,628.20,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040661,"51,000.00",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040677,"39,219.08",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040678,"224,505.05",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040679,"12,175.25",MANCHESTER COMMUNITY TRANSPORT
TfGM,Corporate Services,Legal Services,15/05/2015,5100078969,500.00,MARKS AND CLERK
TfGM,Transport,Temporary Vacancy Cover,15/05/2015,5100078478,"1,254.40",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/05/2015,5100078492,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Street Furniture Equipment,15/05/2015,5100078563,"2,800.00",METFAST LTD
TfGM,Transport,Street Furniture Equipment,15/05/2015,5100078564,"3,696.00",METFAST LTD
TfGM,Transport,Street Furniture Equipment,15/05/2015,5100078565,"4,704.00",METFAST LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040752,"2,062.00",METRO TAXIS LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,15/05/2015,5100074948,"(7,152.58)",NATIONAL GRID PLC
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,15/05/2015,5100079257,"29,380.00",NATIONAL GRID PLC
TfGM,Transport,Supported Bus Services,15/05/2015,1900040685,"47,076.28",OLYMPIA TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040686,"1,221.26",OLYMPIA TRAVEL
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/05/2015,5100078751,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Print & Media,15/05/2015,5100079135,"6,450.00",PROACTIVE SOLUTIONS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040742,"51,346.16",R S TYRER LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040743,"1,762.72",R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040599,"1,772.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040680,"101,000.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/05/2015,1900040681,"23,922.33",RADIO CABS T/A ECO TRAVEL
TfGM,Corporate Services,Computer Support and Licences,15/05/2015,5100078774,"3,010.81",REAL TIME INFORMATION GROUP
TfGM,Corporate Services,Temporary Maternity Cover,15/05/2015,5100078483,"1,414.05",Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,15/05/2015,5100078484,"2,340.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,15/05/2015,5100078486,880.44,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,15/05/2015,5100078487,"2,201.10",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,15/05/2015,5100078493,"1,650.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,15/05/2015,5100078494,"2,200.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,15/05/2015,5100078495,"2,750.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,15/05/2015,5100078496,701.63,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,15/05/2015,5100078507,"1,760.88",Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040673,"4,000.00",ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040663,"95,000.00",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040693,"141,849.05",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040694,"58,491.34",ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040695,"13,033.07",ROSSENDALE TRANSPORT
TfGM,Transport,Traffic Signal Works,15/05/2015,5100078579,764.66,RS COMPONENTS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040705,"3,014.26",S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Supported Bus Services,15/05/2015,1900040738,"50,921.27",SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040739,"1,757.82",SELWYNS TRAVEL LTD
TfGM,Transport,Traffic Signal Works,15/05/2015,5100078521,"9,951.65",SIEMENS PLC
TfGM,Transport,Design Support Services,15/05/2015,5100078566,"2,500.00",SIMULATION SYSTEMS LTD
TfGM,Transport,Traffic and Transportation Surveys,15/05/2015,5100079208,"2,258.00",SKY HIGH TECHNOLOGY LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1700025105,"(5,868.84)",STAGECOACH SERVICES LTD
TfGM,Transport,Pass Withdrawal Scheme,15/05/2015,1900040593,840.00,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040665,"1,331,250.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040666,"18,500.00",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040667,"262,750.00",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040706,"239,064.11",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040707,"312,562.61",STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040708,"37,494.49",STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040668,"11,000.00",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/05/2015,1900040740,"27,871.27",STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/05/2015,1900040741,"69,035.09",STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040600,"1,849.65",TELECARS
TfGM,Transport,Supported Bus Services,15/05/2015,1900040721,"12,999.99",TELECARS
TfGM,Transport,Property & Equipment Maintenance,15/05/2015,5100079962,"1,600.00",TRAFFORD MBC
TfGM,Transport,Cleaning,15/05/2015,5100078525,540.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078550,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078552,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078554,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078581,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078582,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078584,458.68,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078586,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078591,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Corporate Services,Maintenance,15/05/2015,5100078592,"6,750.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Property & Equipment Maintenance,15/05/2015,5100078594,745.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078728,"13,359.45",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078729,"2,316.75",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078945,"7,750.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078947,"1,709.79",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,15/05/2015,5100078949,522.66,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040703,"5,959.09",UK COACHWAYS LTD
TfGM,Transport,Utilities & Energy,15/05/2015,1900040612,"1,240.54",UNITED UTILITIES WATER PLC
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040670,"2,000.00",VALE OF LLANGOLLEN TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040709,"6,760.55",VIKING COACHES
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040671,"7,000.00",WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040672,"6,300.00",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040734,"12,192.41",WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,15/05/2015,1900040735,882.33,WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/05/2015,1900040601,"1,214.80",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/05/2015,1900040674,"6,533.17",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Property & Equipment Maintenance,15/05/2015,5100078610,"8,769.60",WIGAN COUNCIL
TfGM,Transport,IS Software & Maintenance,15/05/2015,5100079265,832.73,WILDE CONSULTANTS LTD
TfGM,Transport,Postage Costs,18/05/2015,1900040791,"2,000.00",FRAMA UK LIMITED
TfGM,Transport,Utilities & Energy,18/05/2015,1900040792,450.96,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040795,449.24,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040797,"1,626.79",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040805,637.15,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040808,633.46,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040811,"1,999.13",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040813,825.44,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040815,"3,435.54",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040819,"1,353.91",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040820,427.68,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040821,"2,849.69",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040822,"1,051.76",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040823,"1,149.75",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040824,798.27,SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040825,"1,190.89",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040827,"2,038.05",SWALEC
TfGM,Transport,Utilities & Energy,18/05/2015,1900040828,"2,116.77",SWALEC
TfGM,Transport,Community Engagement Services,19/05/2015,5100078634,"5,610.00",AECOM LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,19/05/2015,5100079145,"87,437.00",AECOM LTD
TfGM,Corporate Services,Project Management Services,19/05/2015,5100079018,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Driver Intervention Course Delivery Costs,19/05/2015,5100079357,"1,358.75",BEACON LANGUAGES LTD
TfGM,Transport,Print & Media,19/05/2015,5100078602,"2,265.00",BEELINE PROMOTIONAL PRODUCTS
TfGM,Transport,Print & Media,19/05/2015,5100078734,"1,810.50",BEELINE PROMOTIONAL PRODUCTS
TfGM,Corporate Services,Human Resource Services,19/05/2015,5100078885,"9,275.00",BEST COMPANIES LTD
TfGM,Transport,Traffic Signal Works,19/05/2015,5100078898,865.99,BLACK BOX NETWORK SERVICES (UK) LTD
TfGM,Transport,Traffic Signal Works,19/05/2015,5100078899,865.99,BLACK BOX NETWORK SERVICES (UK) LTD
TfGM,Transport,Traffic Signal Works,19/05/2015,5100078900,865.99,BLACK BOX NETWORK SERVICES (UK) LTD
TfGM,Transport,Traffic Signal Works,19/05/2015,5100078901,865.99,BLACK BOX NETWORK SERVICES (UK) LTD
TfGM,Transport,Print & Media,19/05/2015,5100079388,"1,726.00",BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Capital Costs - LRT Vehicles,19/05/2015,5100079421,"183,250.11",BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - Community Transport Support Services,19/05/2015,5100079397,"2,631.64",BREAKTHROUGH UK LTD
TfGM,Transport,Capital Costs - Community Transport Support Services,19/05/2015,5100079398,"1,003.98",BREAKTHROUGH UK LTD
TfGM,Corporate Services,IS Support & Maintenance,19/05/2015,5100079112,"1,289.45",BT ENGAGE IT
TfGM,Corporate Services,IS Support Services,19/05/2015,5100079236,"6,400.00",BT ENGAGE IT
TfGM,Transport,Capital Costs - CCTV Equipment,19/05/2015,5100079237,"1,997.50",BT ENGAGE IT
TfGM,Transport,Telecommunications,19/05/2015,5100079414,"27,296.13",BT REDCARE
TfGM,Transport,Concessionary Reimbursement,19/05/2015,1900040773,709.00,BULLITT CARS
TfGM,Transport,Capital Costs - Print & Media,19/05/2015,5100077902,450.45,CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Project Support Services,19/05/2015,5100078840,"1,575.00",CDI ANDERSELITE LTD
TfGM,Transport,Print & Media,19/05/2015,5100078603,663.00,CHAPEL PRESS LTD
TfGM,Corporate Services,IS Consumables,19/05/2015,5100078867,"5,000.00",CORPORATE DIRECT (EUROPE) LTD
TfGM,Transport,Print & Media,19/05/2015,5100078735,"6,374.50",CREATIVE CONCERN
TfGM,Transport,Print & Media,19/05/2015,5100078736,"4,611.00",CREATIVE CONCERN
TfGM,Transport,Print & Media,19/05/2015,5100078737,"3,755.00",CREATIVE CONCERN
TfGM,Transport,Cycle Training Scheme,19/05/2015,5100079389,(819.00),CYCLES RECYCLED CIC
TfGM,Transport,Transport Planning & Monitoring Services,19/05/2015,5100078746,"1,115.62",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Capital Costs - Project Support Services,19/05/2015,5100078748,531.25,DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Capital Costs - Legal Services,19/05/2015,1900040835,"2,000.00",DLA PIPER UK LLP
TfGM,Corporate Services,Computer Support and Licences,19/05/2015,5100078526,600.00,DOTTED EYES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,19/05/2015,5100078743,"1,248.00",DRAGON DRIVING
TfGM,Transport,Print & Media,19/05/2015,5100079187,920.00,DST OUTPUT (Nottingham) LTD
TfGM,Transport,Capital Costs - Project Support Services,19/05/2015,5100078537,"10,450.00",EC HARRIS LLP
TfGM,Transport,Property & Equipment Maintenance,19/05/2015,5100079350,"1,790.00",ECLIPSE (CONTROL ENGINEERING LTD)
TfGM,Corporate Services,Programme Management Services,19/05/2015,5100079309,"8,753.95",ERNST & YOUNG
TfGM,Transport,Capital Costs - Project Support Services,19/05/2015,5100078053,814.22,EURA CONSERVATION LTD
TfGM,Transport,Research Services,19/05/2015,5100078640,"5,147.10",HALCROW GROUP LTD
TfGM,Transport,Research Services,19/05/2015,5100078641,"4,754.30",HALCROW GROUP LTD
TfGM,Corporate Services,Temporary Vacancy Cover,19/05/2015,1900040620,"10,961.38",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Programme and Project Management Services,19/05/2015,5100079375,"4,367.00",HYRAX RESOURCING LTD
TfGM,Corporate Services,IS Software & Maintenance,19/05/2015,5100078784,"5,432.00",IBM UK LTD
TfGM,Corporate Services,Project Management Services,19/05/2015,5100079262,"1,600.00",INCITE SOLUTIONS LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/05/2015,5100078740,"42,109.84",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Print & Media,19/05/2015,5100078663,"1,110.00",KREATIVE BOMB LIMITED
TfGM,Corporate Services,Human Resource Services,19/05/2015,5100075488,"1,590.00",LANDOR LINKS LTD
TfGM,Transport,Traffic Signal Works,19/05/2015,5100078830,"2,255.89",MANCHESTER CITY COUNCIL
TfGM,Transport,Research Services,19/05/2015,5100079010,"9,739.35",MDS TRANSMODAL LTD
TfGM,Transport,Print & Media,19/05/2015,5100079401,"1,575.00",MIDESIGN
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078838,"1,690.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078841,"1,560.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078842,"1,825.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078843,"1,664.00",MORSON INTERNATIONAL
TfGM,Corporate Services,Project Management Services,19/05/2015,5100078853,"5,075.00",MORSON INTERNATIONAL
TfGM,Transport,IS Support & Maintenance,19/05/2015,5100078693,"1,860.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,19/05/2015,5100078707,"8,151.54",MOTT MACDONALD LTD
TfGM,Corporate Services,IS Software & Maintenance,19/05/2015,5100078700,"20,530.00",NETCALL TELECOM LIMITED
TfGM,Transport,Concessionary Reimbursement,19/05/2015,1900040782,"62,000.00",NORTHERN RAIL LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",19/05/2015,1900040784,"3,750.00",OLDHAM MBC
TfGM,Transport,Capital Costs - Legal Services,19/05/2015,5100079411,"1,282.50",PANNONE AND PARTNERS
TfGM,Corporate Services,Legal Services,19/05/2015,5100078810,"1,750.00",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Print & Stationery ,19/05/2015,5100078694,"1,220.18",PARAGON GROUP UK LTD (A/CS REC)
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078795,"38,335.00",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100078796,"167,837.02",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Traffic and Transportation Surveys,19/05/2015,5100078835,542.50,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,19/05/2015,5100078851,"5,026.46",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,19/05/2015,5100078852,"2,520.00",PLUSWORK LTD
TfGM,Corporate Services,IS Support Services,19/05/2015,5100079130,"11,760.00",PMA RECRUITMENT LTD
TfGM,Corporate Services,Smart Ticketing,19/05/2015,5100078689,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/05/2015,5100079319,"1,120.00",PWS TECHNICAL SERVICES (UK) LIMITED
