Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30585626,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30595874,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30606415,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30575287,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30617455,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30606415,878.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30617455,1060.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30595874,1175.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30537616,1685.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Miscellaneous Expenses General,Patent Directorate,Iain Maclean,53257,701.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,425686,6609.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6054310,1575.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91449808,3236.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91458768,3980.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Tremorfa Property Ltd t/a St Mellons Hot,1809,4158.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91444213,7520.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,9.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Trade Mark Directorate,Onixcia Joseph,53256,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Trade Mark Directorate,Donnell H Dixon,53255,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Supporting UK Business,Trade Mark Directorate,JIPO,53292,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Trade Mark Directorate,Holiday Inn Express Cardiff Bay,168992,13794.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,British Standards Institution,94450072/1000,5394.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30537616,430.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,201.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Travel & Subsistence,Trade Mark Directorate,Personal expenses,ER135103,522.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Travel & Subsistence,Trade Mark Directorate,Personal expenses,ER135230,546.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,38.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30575287,444.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30595874,473.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30617455,494.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30606415,519.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30585626,548.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Staff Costs,Trade Mark Directorate,Whitehall & Industry Group,2150860,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Legal & Hearings,Trade Mark Directorate,Marten Walsh Cherer Ltd,91113,2773.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Loadbalancer.org Limited,2311,11988.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Accommodation,Projects,Willmott Dixon Holdings Limited,82748,50088.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,Projects,Miggle Ltd,MIG-IPO-001-007,1107.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,2163.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,3139.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Information Technology,Projects,T-SYSTEMS LIMITED,9430422671,7159.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,9417.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Information Technology,Projects,Miggle Ltd,MIG/IPO/001/008,11122.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Projects,Eversheds Solicitors LLP,91431447,8078.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Projects,Robin Jacob,53269,1824.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Miscellaneous Expenses General,Projects,Pick Everard,33644,5266.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Miscellaneous Expenses General,Projects,Pick Everard,32720,6053.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Projects,Personal expenses,82780,89070.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Projects,Veezu Ltd T/A Dragon Taxis (Newport),5223,30.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Projects,Veezu Ltd T/A Dragon Taxis (Newport),5128,50.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Travel & Subsistence,Projects,Personal expenses,ER135254,1740.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Accommodation,Projects,Newport Locksmiths,28022,1325.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Accommodation,Projects,Senator International Ltd,S01293609,14956.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Accommodation,Projects,Wagstaff Interiors Group,I108314,273014.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Projects,EC Harris LLP,75138256,22301.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91155729,1915.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,689157613,-3475.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Staff Costs,People Places & Serv Direct,Lightwear Ltd t/a Revolution,49695,600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10096639,2283.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10096639,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10096639,2242.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Office Supplies,Finance Directorate,Print On Solutions Ltd (North West),142320,2135.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Office Supplies,Finance Directorate,Antalis,5614161,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Office Supplies,Finance Directorate,Antalis,5614162,699.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135477,1271.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,International Policy Directorate,HRG UK,689156437,-1584.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,3146.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,2027.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,2125.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,4646.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,IT Directorate,HRG UK,43850823,3485.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,IT Directorate,HRG UK,43857345,3485.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,10633.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10096639,10832.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135456,684.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Staff Costs,Patent Directorate,IOP Publishing Ltd,8054739,1350.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Staff Costs,People Places & Serv Direct,Capita Business Services  Ltd,X96997,2300.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Staff Costs,People Places & Serv Direct,Training Bytesize Ltd,3486,980.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135463,970.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Accommodation,People Places & Serv Direct,HFX Ltd,25762,5569.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Miscellaneous Expenses General,Innovation Directorate,Pukka Films Ltd,PF5818,6915.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Travel & Subsistence,People Places & Serv Direct,Personal expenses,ER135473,531.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Reed Business Information,DSINV00107462,3700.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Business in the Community,SIN050444,4000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2016,Miscellaneous Expenses General,International Policy Directorate,Robin Jacob,53299,1929.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1975,471.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Office Machinery,People Places & Serv Direct,Xerox Finance,97007739,28536.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10097756,2283.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10097756,2098.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Staff Costs,Finance Directorate,University of South Wales (Pontypridd),SQINV201516764,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Miscellaneous Expenses General,Innovation Directorate,Centre Island Birmingham Ltd,INT1703,1704.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,3048.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,2427.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,2175.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Fujitsu Services Ltd,221887,130413.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Fujitsu Services Ltd,221888,44122.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,5552.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,8330.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10097756,2668.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Accommodation,People Places & Serv Direct,Dwr Cymru Cyf,6056500190,603.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Marketing & Publicity,Innovation Directorate,Revolution Events Ltd,16631KV16,657.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Marketing & Publicity,Innovation Directorate,New Start Exhibitions Limited,NSSC16161,2000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1976,591.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1915,1650.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1924,1650.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,40673.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,9380.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA368792,3348.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA368793,4682.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02779CN,-1148.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02781CN,-2098.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,NSure Consulting Ltd,134,4333.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107548,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,54593,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Ancient Hume Ltd,3495,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Stannard & Stannard,450,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Stannard & Stannard,VAT REFUNDS,-2599.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Alistair Hamilton IP,10555,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Temple Bright LLP,9357,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Marriott Harrison LLP,8268,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Bawden and Associates Ltd,15-BAW1937,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Bawden and Associates Ltd,15-BAW1938,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Supporting UK Business,Innovation Directorate,Quaylane Ltd,I10932,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,IT Directorate,Open Connections Solutions Ltd,280073,65084.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,IT Directorate,Comparex Ltd,150009749VRUKA,6720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Staff Costs,IT Directorate,Stratagem Worldwide Limited,SW0172,1566.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA368791,1864.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,CN/UK10/012016/4,-4607.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,CN/UK10/090215/4,-2285.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,CN/UK10/092015/4,-17335.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,CNUK101220154574,-768.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/012016/6964,11352.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/072015/5825,36406.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/102015/2983,11330.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,7111.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,7364.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2016,Information Technology,Patent Directorate,European Patent Office,40254391,108935.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Office Supplies,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167073,28.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167073,12.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,Innovation Directorate,Caerphilly Borough Mind,40-15-16,1600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Accommodation,People Places & Serv Direct,Townscape Products Limited,60024,13240.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Accommodation,People Places & Serv Direct,Townscape Products Limited,60032,6672.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167073,30.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65818,695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65822,695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,104446,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Supporting UK Business,Innovation Directorate,Maverick Advertising & Design Ltd,IN2084IPO,7488.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Information Technology,Innovation Directorate,UserZoom,2016-1532,23430.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,IT Directorate,British Standards Institution,94443179/1000,500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65816,695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65820,695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Office Supplies,Patent Directorate,British Library,139766612,4101.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Office Supplies,Patent Directorate,Mitie Facilities Services Ltd,100-91167073,18.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30628001,425.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30628001,438.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167073,465.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,People Places & Serv Direct,OE Cam LLP,1846,3243.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,OH Assist Limited,INV0001220,502.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,People Places & Serv Direct,Rhys Evans Consulting Ltd,72,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,People Places & Serv Direct,Rhys Evans Consulting Ltd,73,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Staff Costs,People Places & Serv Direct,Rhys Evans Consulting Ltd,74,1650.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91167073,114.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30628001,485.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30628001,542.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30628001,489.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91167073,29.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,Trade Mark Directorate,Mitie Facilities Services Ltd,100-91167073,769.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30628001,448.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2016,Miscellaneous Expenses General,Projects,Mitie Facilities Services Ltd,100-91167073,14.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Pay Costs,People Places & Serv Direct,HM Passport Office,1129783,2273.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100/91167258,4404.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135551,597.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Office Supplies,Finance Directorate,Antalis,5634814,520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Staff Costs,Finance Directorate,Capita Business Services  Ltd,X97891,7222.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135548,577.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/032016/7722,2768.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Accommodation,People Places & Serv Direct,EDF Energy 1 Ltd,1418250,1110.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Marketing & Publicity,Innovation Directorate,Compass Group PLC,1003274266,3556.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65824,695.00,Not Applicable,
