Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49932,636.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49946,1031.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4620927,596.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4621003,596.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,13/0A,41985,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Security Guards,Business Support Directorate,Insolvency Service,792/2011,7382.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Security Guards,Business Support Directorate,Insolvency Service,782/2011,7441.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00338070,4888.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C40498,8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C17969,160.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,75538,175,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17692289,213.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,218811,317.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,218888,344.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,219267,521.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,218669,630.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,219032,718.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00688823,11029.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17692290,34.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Office Cleaning,Business Support Directorate,Protectahome Ltd,58800,164.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00688823,747.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C17970,765.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00969178,323.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00971889,422.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,20219,668.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5755219,2739.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0105,15529.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5744603,1187.29,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647074-0009,1258.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5744609,1266.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1767061-0013,2921.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Besam Ltd,SEI/173152,33.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Besam Ltd,SEI/173178,33.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108301,124,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108303,310,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108307,372,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108309,372,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108305,496,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108306,508,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108300,620,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108304,682,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108302,744,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Besam Ltd,CON/26753,872,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108308,993,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108311,997,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16147,1220.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,100005AC1,3274.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108310,13365,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108288,18793.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,AB Fencing Systems,6836,180,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Minor Buiding Works &Maintenance,Business Support Directorate,AB Fencing Systems,6839,180,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Postage,Business Support Directorate,Royal Mail,1106005358,150,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Postage,Business Support Directorate,Royal Mail,9033802176,305,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Postage,Business Support Directorate,Parcelforce Worldwide,9033908338,748.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Postage,Business Support Directorate,Royal Mail,9033852140,1045.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Postage,Business Support Directorate,Royal Mail,9034030277,1664.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR560767,3502.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR6580714,9817.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016234383,42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Van Delivery Service,Business Support Directorate,Days Rental,1302811,238,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Van Delivery Service,Business Support Directorate,Days Rental,1306635,238,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,332280,6556,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,58876561,-42.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701-17.05.11,36.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701001-09/05/2011,46.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-09/05/2011,105.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-05/05/2011,106.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-05/05/2011,234,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102001-05/05/2011,421.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-011,437.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-05/05/2011,566.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Opal,6448273,1178.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,58922112,5370.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M11101,10579.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M11201,17557.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,908251-024,29664.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Printing ,Patents Directorate,Xerox Business Services,900077911,8273.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6750057789,7.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,13246879,22.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90281805,63.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700221343,197.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700221338,671.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90281805,26.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,125575,196.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Overseas Patent Specifications,Patents Directorate,British Library,139648707,363.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Overseas Patent Specifications,Patents Directorate,British Library,139648708,3542.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1099795,35.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9988100,108.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9893959,720.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1095228,1276.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1105557,1276.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9945246,1276.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/43,2834.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/42,3188.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR9988100,49.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,384069,384,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,23194492,513.22,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,23107607,984.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,82028218,-1780.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96501074,1483.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96471514,1780.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Machinery hire and maintenance,Business Support Directorate,Siemens Financial Services Ltd,384/11/0020956,2408,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF315647,37538.79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10141077,215.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10141078,253.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96498719,7.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96500600,11.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96498718,16.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF315119,26.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96499249,30.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96499213,279.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96498717,861.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Machinery hire and maintenance,Patents Directorate,Xerox (UK) Ltd,AF315646,9455.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Maintenance of computers,Business Support Directorate,Capax Discovery Ltd,2011/D1355,-417.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Maintenance of computers,Business Support Directorate,ION Technologies,4205,1800,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Maintenance of computers,Business Support Directorate,Altova GmbH,1291102413,4652.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP/L327869,5040,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2011,Maintenance of computers,Business Support Directorate,Capax Discovery Ltd,2011/D1318,8770.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Maintenance of computers,Business Support Directorate,Fujitsu FTS Ltd,8254748737,11030,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Maintenance of computers,Business Support Directorate,EMC Computer Systems (UK) Ltd,5112021858,16969.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Maintenance of computers,Business Support Directorate,Oracle Corp (UK) Ltd,1324802,24211.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Maintenance of computers,Business Support Directorate,Softcat Ltd,INV00529082,24994.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Maintenance of computers,Business Support Directorate,Oracle Corp (UK) Ltd,1326531,25554.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Maintenance of computers,Business Support Directorate,Softcat Ltd,INV00527675,29465.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Maintenance of computers,Business Support Directorate,EMC Computer Systems (UK) Ltd,5112021857,79177.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Online Bureau Charges,Innovation Directorate,STN International,9340207544,567.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Online Bureau Charges,Patents Directorate,STN International,9340207061,8507.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40198133/11.05.2011,77048.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Online Bureau Charges,Patents Directorate,European Patent Office,401697622/11.04.11,118594.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS120550,1498.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS120429,2657.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11078233,78.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L322343,173.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L331596,327.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Computer hardware and software,Business Support Directorate,CDI Group plc,33848,455.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L297136,475.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L334696,2878.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001745A,2971.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Computer hardware and software,Business Support Directorate,Computacenter (UK) ltd,7446331,2979.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Computer hardware and software,Business Support Directorate,Red Gate Software Ltd,130730,3600,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Computer hardware and software,Business Support Directorate,ivantage Ltd,488774,5598,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Computer hardware and software,Business Support Directorate,Barron McCann Technology Ltd,TV107640,40296,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Computer hardware and software,Business Support Directorate,Oracle Corp (UK) Ltd,1324802,110052.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Computer hardware and software,Patents Directorate,Specialist Computer Centres Plc,OP/L313605,10925.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Computer hardware and software,Trade Marks Directorate,IBM UK Ltd,105249348,156099.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,8052658,49213.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,112606,51794.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167186,1322.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167585,1607.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167702,1683.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167188,1711.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168111,1779.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168112,1825.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,2468.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168110,3124.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168113,3759.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,IT Contractors,Business Support Directorate,Actica Consulting Ltd,3633,5025.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167185,5297.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168114,5719.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,7386.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167189,11407.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,11722.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2011,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,99646.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,99646.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Marketing and Publicity ,Innovation Directorate,Stafford Showground Ltd,7091,120,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Marketing and Publicity ,Innovation Directorate,Harrogate Chamber of Trade & Commerce,BM11-151,266,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Marketing and Publicity ,Innovation Directorate,Business Sorted Ltd,9772,360,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Marketing and Publicity ,Innovation Directorate,Business Growth Show,921,1000,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Marketing and Publicity ,Innovation Directorate,Stafford Showground Ltd,7208,1200,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2011,Marketing and Publicity ,Innovation Directorate,Ambroplastics Limited,72835,2604.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2011,Marketing and Publicity ,Innovation Directorate,Prysm BSU Ltd,177,5000,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Marketing and Publicity ,Innovation Directorate,Aardman Animations Ltd,22437,11008.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Law Reporting,Patents Directorate,Marten Walsh Cherer Ltd,75677,1017.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Law Reporting,Trade Marks Directorate,Mendip Media Group Ltd,49252,233,Not applicable
