Entity,GL Date,Merchant name,Amount,Description
EA,17/12/2013,LEICA GEOSYSTEMS LIMIT,"£1,440.00","Annual licence fee for Real-Time Kinetic Satellite Navigation System for Field Teams at Sir John Moore House, Bodmin"
EA,10/12/2013,LEICA GEOSYSTEMS LIMIT,"£1,098.00",Two-week hire of assorted specialist operational equipment for field works
EA,19/12/2013,LEICA GEOSYSTEMS LIMIT,£553.20,"Annual service of Global Positioning System survey equipment at Orchard House, West Malling"
EA,02/12/2013,LEICA MICROSYSTEMS,"£2,096.45","Light sources for use with microscopes in biology laboratory at Coverdale House, York"
EA,11/12/2013,LINCOLN SECURITY LTD,"£1,145.56","24 high-security padlocks for general use by Field Teams at Short Ferry Depot, West Lindsey"
EA,20/12/2013,LINDEN LEWIS,"£1,110.92","Set-up of pump on board an Environment Agency boat, transport it from Sunbury to Ferry Lane, Shepperton and store it for two months"
EA,12/12/2013,LISTER WILDER LTD,£712.43,"Spark plugs, filters and blades for in-house winter lawn mower servicing"
EA,28/11/2013,LONG MOOR FARM ENT,"£1,299.49","Service and repair of small plant equipment at Osney Yard, Oxford"
EA,13/12/2013,LONG MOOR FARM ENT,£658.53,"Service and repair of small plant equipment at Osney Yard, Oxford"
EA,18/12/2013,M & B SACKS LTD,"£2,173.20","1,480 assorted sandbags for Flood Incident works by Field Teams at South Ferriby Depot, Barton-Upon-Humber"
EA,10/12/2013,M & B SACKS LTD,"£1,260.00",Five thousand sandbags for Flood Incident Response works in the Anglian region
EA,20/12/2013,M CHANNON COUNTRY STOR,£563.52,"Twelve extendable drag rake handles for Field Teams at Scots Float Depot, Rye"
EA,06/12/2013,M U ENTERPRISES,"£1,489.20","Two-day room hire, lunch and refreshments for eighteen people attending Management Advisors meeting"
EA,11/12/2013,M U ENTERPRISES,£987.20,Two-day room hire and refreshments for eight people attending Human Resources Leadership Team Meeting
EA,18/12/2013,M U ENTERPRISES,£640.00,Room hire and refreshments for twenty people attending Agriculture Communications Meeting 
EA,20/12/2013,M U ENTERPRISES,£592.50,"Room hire, lunch and refreshments for twenty people attending Flood and Coastal Risk Management meeting "
EA,05/12/2013,M U ENTERPRISES,£533.00,Illegal Waste Taskforce and Enforcement group meetings
EA,11/12/2013,MAN DIESEL & TURBO,"£2,650.20","Maintenance works to generators at Thames Barrier, London"
EA,18/12/2013,MANCHESTER CC PNP/,£816.00,Attendance fee plus accommodation for one person attending Investing in Nature conference
EA,04/12/2013,MANOR HOTEL,£592.85,"Room hire, lunch and refreshments for forty people attending Partnership Funding meeting"
EA,12/12/2013,MARINE MANAGEMENT,"£2,700.00","Marine Management Organisation licence for flood defence works carried out by the Environment Agency at New Free Trade, Algor and Bowen Wharves as part of the Thames Tidal Frontage Programme"
EA,13/12/2013,MARINE MANAGEMENT,"£2,700.00",Marine Management Organisation fee for an approval to carry out works
EA,17/12/2013,MARINE MANAGEMENT,"£2,700.00",Marine Management Organisation licence for Swale Tidal Sluices Refurbishment Project works
EA,29/11/2013,MARRIOTT,"£1,704.20",Accommodation including evening meal for thirteen people for five nights while performing non-native species works in the Essex area
EA,05/12/2013,MARRIOTT,"£1,225.00","Room hire, lunch and refreshments for 35 people attending Water Framework Directive Economics Workshop "
EA,23/12/2013,MARRIOTT,£672.00,Room hire and refreshments for eighteen people attending National Operations Management Team meeting 
EA,13/12/2013,MARY WARD HOUSE LTD,"£1,184.00","Room hire, lunch and refreshments for twenty people attending Recovery Managers East Coast Flood Assets Meeting"
EA,06/12/2013,MASSON SEELEY & CO,£605.94,Four 'Do Not Leave Horses on this Land' signs for various sites in Ely Ouse Washes area
EA,28/11/2013,MERCURE HOLLAND HOUSE,"£2,208.00","Accommodation for ten people for one night plus room hire, lunch and refreshments for ten people for two days for Human Resources Business Partner meeting"
EA,16/12/2013,METEOR COMMUNICATIONS,"£1,510.86",Additional data services for Lower Lee Air and Water Quality Monitoring Sites
EA,16/12/2013,METEOR COMMUNICATIONS,£631.47,Field engineering service of Pymmes West Monitoring Station Power Cells
EA,12/12/2013,METHODIST INT CEN,"£3,050.50","Accommodation for thirteen people for one night plus room hire, lunch and refreshments for thirteen people for two days for Few Leadership Programme meeting"
EA,04/12/2013,METHODIST INT CEN,"£2,264.40",Room hire and subsistence for 34 people attending South East Specialist Team Member workshop in Euston
EA,28/11/2013,METHODIST INT CEN,£960.00,"Room hire, lunch and refreshments for twenty people attending Combustion Industry Sector Group meeting "
EA,20/12/2013,METHODIST INT CEN,£634.50,Three-day room hire and refreshments for ten people attending Strategic Reviews Response Programme meeting 
EA,04/12/2013,METHODIST INT CEN,£624.00,"Room hire, lunch and refreshments for twelve people attending Research Project Start-up Meeting"
EA,02/12/2013,METHODIST INT CEN,£556.00,Room and equipment hire plus lunch and refreshments for nine people attending Strategic Reviews Response Programme Core Team meeting 
EA,02/12/2013,METLAB SUPPLIES LT,£781.92,"Ten thousand scrim (heavy duty) cloths for general use at Starcross Laboratory, Exeter"
EA,13/12/2013,MI5 SECURITY,"£4,326.00",Installation of 23 cameras at various sites in the East Midlands area for remote monitoring of flooding incidents
EA,18/12/2013,MI5 SECURITY,"£1,392.72",Installation of six cameras at various sites in the East Midlands for incident response remote monitoring
EA,04/12/2013,MOORES TURF & TOPS,£864.00,Topsoil for reinstatement of land following flood defence works in the South East region
EA,02/12/2013,MORETON SMITH LTD,"£2,962.40","One-month guarding services of Colvedene Court, Winchester"
EA,17/12/2013,MR N J OXLEY,"£1,032.00",Crushed chalk to widen culvert for access to vehicles
EA,17/12/2013,MR N J OXLEY,£768.00,Crushed chalk for Shoreham Airport access road to breach
EA,13/12/2013,MUSEUM,£586.50,Room and equipment hire plus catering for thirteen people attending Water Resources Management Team Meeting 
EA,02/12/2013,MUSEUM,£545.00,"Room hire, lunch and refreshments for fifteen people attending Hydroecology Working Group meeting "
EA,19/12/2013,NCH UK LTD,£598.32,One hundred circular saw blades for general use by Gloucestershire Field Teams
EA,11/12/2013,NCVO,£597.00,"Room hire, lunch and refreshments for sixteen people attending Landfill Gas Management meeting "
EA,10/12/2013,NEWEY & EYRE,"£4,992.00","Eighty five-foot LED lamps for offices at Thames Barrier, London - installed to improve energy efficiency"
EA,03/12/2013,NEWEY & EYRE,"£1,771.20",Lamp post spigot adaptors to allow fitment of new lamp heads at Barking Barrier
EA,02/12/2013,NEWEY & EYRE,£672.26,Light fittings and connectors for Thames Barrier
EA,01/12/2013,NLI SHAREFILE,"£3,086.81",Monthly charges for Sharefile system
EA,06/12/2013,NORBURY FENCING&BUILDI,£662.24,"Building materials for site security fencing - chain link fence rolls, steel sheep netting, Palisade fence panels and five-bar gates with furniture and replacement posts"
EA,17/12/2013,NORFOLK CC ORDER T,£600.00,Road closure with Norfolk County Council for emergency works to Denver Sluice post-tidal surge event
EA,29/11/2013,NORTH EAST LABORATORY,"£1,032.00",Industrial methylated spirits for use in biology sample preservation
EA,16/12/2013,NORTHUMBERLAND CC,£825.00,25 parking permits to cover disturbance of members of the public during field works
EA,02/12/2013,NOSWAR SERVICES,"£1,291.20",Four daily-read rain gauges for the South East region
EA,12/12/2013,NOVOTEL MONTPAR,£527.36,"Accommodation including evening meal for one person for three nights while attending Nuclear Energy Agency meeting in Paris, France"
EA,11/12/2013,NOVOTEL SHEFFIELD,"£1,072.00","Accommodation for eight people for one night plus room hire, lunch and refreshments for eight people attending National Trading and Regulatory Services meeting"
EA,09/12/2013,NPOWER LTD (SME ELECTR,£795.47,Four-month electricity charge for Environment Agency-owned property
EA,11/12/2013,OAKLEIGH MANOR LTD,"£4,102.80","Repair and replacement of boundary security fencing at the South Complex of the Thames Barrier, London"
EA,04/12/2013,OIL TANK SUPPLIES,"£3,558.00","Collection and disposal of oil storage tank from Scots Float Depot, Rye"
EA,04/12/2013,OIL TANK SUPPLIES,£888.00,Scots Float Depot - Rye - oil tank uplift and disposal of waste oil sludges
EA,04/12/2013,OLD JOINT STOCK,£563.51,Evening meal for 23 people attending a two day Hydrometry and Telemetry Team workshop
EA,03/12/2013,OPEN UNIVERSITY MOTO,£755.00,Tuition fee for one person studying Exploring Science Module
EA,18/12/2013,ORIGIN 8,£833.40,Catering for sixty people attending Cambridgeshire Corridor Catchment Engagement event 
EA,23/12/2013,P N ALARMS,£660.00,"Monitoring and maintenance of intruder alarm, access control system and CCTV"
EA,13/12/2013,P.R. NEWSON LTD,"£2,700.00","Felling of conifers to increase workspace at Amwell End Depot, Hertfordshire, plus removal of dead tree branches as potential risk to health and safety"
EA,19/12/2013,PAGE STRUMPSHAW,"£1,100.00",Aerial images of flood damage to the Suffolk and Norfolk coast
EA,18/12/2013,Park Inn York,"£1,169.00","Room, equipment hire, lunch and refreshments for thirty people attending Area Leadership Group Meeting "
EA,11/12/2013,PAYPAL  CHARTEREDIN,"£1,080.00",Fees for two people attending Communicating Change training course
EA,05/12/2013,PENHELIG ARMS HOTEL,£505.43,"Accommodation for one person for one week while performing environmental survey work in Aberdovey, Gwynedd"
EA,05/12/2013,PENHELIG ARMS HOTEL,£503.71,"Accommodation for one person for one week while performing environmental survey work in Aberdovey, Gwynedd"
EA,29/11/2013,PERSONNEL HYGIENE SERV,£562.03,"One-month hire of water machine (hooked up to the main water supply and provides hot and cold water) for Eastbury House, London"
EA,18/12/2013,PHENOMENEX LTD,"£1,444.31","High-Performance Liquid Chromatography machine guard and analytical columns for National Laboratory, Nottingham"
EA,23/12/2013,PHOENIX CONTRACTS LTD,£772.20,New layflat pipes for use in flooding incidents
EA,23/12/2013,PIONEER AGRI,"£2,614.38","Sixty metres of lay-flat hose, coupling clips and clamps for repair works by Field Teams at Askham Road, Newark"
EA,10/12/2013,PIRTEK (ERITH),£584.55,Assorted fixings for Dartford Creek Barrier hand pump repairs
EA,17/12/2013,PLUMBING TRADE SUPPLIE,"£1,186.94","One boiler for staff canteen at Olympia House, Leeds"
EA,20/12/2013,PLUMBINGIT LTD,"£1,024.00","Plumbing works at Boulters Lock House, Berkshire"
EA,16/12/2013,PORTLANDPRESS.COM,£975.00,Annual subscription to Water Science and Technology publications for Water Resources Teams
EA,02/12/2013,POWER TOOLS UK,£873.71,"Battery-powered drill, angle grinder, wrench and saw for Field Teams at Waveney Works, Haddiscoe"
EA,04/12/2013,PPL AUSTIN COURT,"£1,150.20","Room hire, lunch and refreshments for thirty people attending Framework Review Meeting"
EA,05/12/2013,PPL AUSTIN COURT,£766.44,"Room, equipment hire, lunch and refreshments for twenty people attending Investigations Training"
EA,13/12/2013,PPL AUSTIN COURT,£720.00,"Room hire, lunch and refreshments for 25 people attending Strategic Reviews Response Programme Leads Workshop"
EA,16/12/2013,PPL AUSTIN COURT,£708.00,"Room hire, lunch and refreshments for twenty people attending Strategic Reviews Response Programme meeting "
EA,23/12/2013,PPL AUSTIN COURT,£669.60,"Room and equipment hire, lunch and refreshments for seventeen people attending National Negotiating Group Joint Officers Meeting "
EA,04/12/2013,PPL AUSTIN COURT,£648.00,"Room, equipment hire, lunch and refreshments for 21 people attending Environment, Planning and Engagement Team Meeting "
EA,19/12/2013,PPL AUSTIN COURT,£608.40,"Room hire, lunch and refreshments for eighteen people attending Taking Forward Health and Safety in National Operations Meeting "
EA,10/12/2013,PPL AUSTIN COURT,£604.80,Training for one person attending Basic Project Management training course
EA,11/12/2013,PPL AUSTIN COURT,£594.00,"Room, equipment hire, lunch and refreshments for twenty people attending Strategic Reviews Response Programme Streamlining meeting "
EA,13/12/2013,PPL AUSTIN COURT,£576.00,"Room hire, lunch and refreshments for twenty people attending Better Use of Ecological Data meeting "
EA,07/12/2013,PREMIER INN44028670,£578.00,Accommodation for nine people for one night on deployment during flood incident
EA,10/12/2013,PREMIER IT GROUP L,£896.40,Training for one person attending PRINCE 2 Foundation and Practitioner training courses
EA,09/12/2013,PRIORY ROOMS (BULL STR,"£1,353.60",Two-day meeting room hire plus lunch for twelve and 35 people respectively attending Land and Water Quality team meeting 
EA,17/12/2013,PRIORY ROOMS (BULL STR,£801.60,"Room hire, lunch and refreshments for 22 people attending Flood and Coastal Risk Management Team meeting "
EA,04/12/2013,PRIORY ROOMS (BULL STR,£750.00,Room hire plus catering for 25 people attending National Operations Team Leader training course 
EA,12/12/2013,PRIORY ROOMS (BULL STR,£730.80,"Room hire, lunch and refreshments for 22 people attending Business Finance Hub Meeting "
EA,17/12/2013,PRIORY ROOMS (BULL STR,£680.12,"Room and equipment hire, lunch and refreshments for 23 people attending Strategic Reviews Response Programme - Fisheries Enforcement meeting "
EA,05/12/2013,PRIORY ROOMS (BULL STR,£582.00,"Room, equipment hire, lunch and refreshments for twenty people attending Shoreline Management Group meeting "
EA,19/12/2013,PRIORY ROOMS (BULL STR,£552.00,Room hire and refreshments for twenty people attending Project and Portfolio Assurance Workshop 
EA,17/12/2013,PROFIX FABRICATIONS LT,"£2,214.00","Assorted steelworks for the construction of housing for telemetry equipment and gaugeboards at the flood alleviation dam at Market Weighton, York"
EA,17/12/2013,PROFIX FABRICATIONS LT,£816.00,"Supply of gate, guard rail, junction box and pillar for North East Hydrometry Outstation site"
EA,13/12/2013,QA-IQ LTD,"£1,324.80",Training for one person attending Management of Portfolios Foundation Training Course
EA,19/12/2013,QUALITY ASSURED INDUST,"£1,080.00","Service and maintenance of pressure systems in the Amwell End Depot workshop, including air lines and compressors, along with accompanying paperwork for certifying written scheme of examination"
EA,16/12/2013,QUINSHIELD LTD,"£1,749.80",Manufacture of two Hydrometry Outstations for use in the Midlands Region
EA,10/12/2013,RAPIDMIX KENT LIMI,"£1,296.00",Concrete for flood defence works in the South East area
EA,03/12/2013,READING BRGH CNCL,"£1,800.00","Room hire, lunch and refreshments for fifty people attending Thames Regional Flood and Coastal Committee Meeting "
EA,21/12/2013,REAGECON DIAGNOSTICS L,"£1,456.68",pH solution for laboratory calibration of field water quality monitoring equipment.
EA,06/12/2013,RED FUNNEL WEB BOOK IT,"£1,000.00",Travelcard used to transport staff members to and from the Isle of Wight for field work
EA,18/12/2013,REDBANDUK.CO.UK,£598.80,"Replacement petrol mixer for operational work - Leigh, North West region"
EA,09/12/2013,REED SPECIALIST,£506.58,Temporary staff
EA,17/12/2013,RESOURCE ENGINEERING S,"£1,019.34",Twelve cross-beams for the construction of high-strength racking at Ely Depot
EA,17/12/2013,RICHARD DEWICK TRANSPO,"£1,325.89","78 tonnes of screened topsoil for field works in Maylandsea, Essex"
EA,09/12/2013,RICHARDSON HAULAGE,"£1,203.12",Haulage of clay for the Butley Mill Wall repairs
EA,02/12/2013,RM SMITH FENCING,"£1,510.43","Supply and installation of fencing at East Mills Depot, Fordingbridge"
EA,02/12/2013,ROSE AND CROWN,"£1,162.50","Room hire, lunch and refreshments for 75 people attending Kent and South London Area Business Planning Meeting"
EA,29/11/2013,ROYAL MAIL GROUP,"£4,080.00","Annual charge for timed delivery of mail (includes all recruitment) to Environment Agency Human Resources Service Centre at Lateral House, Leeds."
EA,23/12/2013,ROYAL MAIL GROUP,£930.00,"Collection of mail for delivery from Horizon House, Bristol"
EA,04/12/2013,ROYAL MAIL GROUP,£930.00,"Licence fee for post collection from Guildbourne House, Worthing"
EA,13/12/2013,RS COMPONENTS,"£1,073.03","Electrical components for tidal surge repairs at Black Sluice Pumping Station, Boston"
EA,09/12/2013,RS COMPONENTS,"£1,022.11",Electrical distribution transformer to replace flood-damaged equipment at Black Sluice Pumping Station
EA,04/12/2013,RS COMPONENTS,£763.98,Seven carry cases for telemetry outstation batteries
EA,04/12/2013,RS COMPONENTS,£592.58,"Side cutters, grease, waterproof plugs, tape, ferrules and hose clips for Water Quality Monitoring site installations"
EA,10/12/2013,RS COMPONENTS,£556.94,"Three bolt cutters and 1,500 cable ties for general use by Field Teams at Fobney Mead, Reading"
EA,06/12/2013,RS COMPONENTS,£514.16,Cable and batteries for stock for electrical department
EA,05/12/2013,RUSSELL HOTEL,£592.00,Accommodation for eight people for one night deployed to aid flood defence works out of region
EA,17/12/2013,RYDERS,£984.00,Winch for Woodbridge floodgate
EA,04/12/2013,S G BAKER LIMITED,£906.00,Sandbags for emergency response tidal surge - Boston - for Flooding Incident Response 
EA,09/12/2013,S MORRIS LTD,"£1,176.00",Concrete for flood defence works in the Somerset area
EA,06/12/2013,SAFETY-KLEEN UK LTD,"£1,182.00","Collection and disposal of chemical waste from Great Hanging Bridge Depot, Preston"
EA,11/12/2013,SAFETY-KLEEN UK LTD,£867.18,Waste oil and products collected from Sale Depot
EA,18/12/2013,SAFETYSHOP,"£1,310.28","Shelving for storerooms at Tyneside House, Newcastle"
EA,02/12/2013,SAFETYSHOP,"£1,161.80","31 assorted Operational Public Safety Signs for Field Teams at Iceni House, Ipswich"
EA,02/12/2013,SAFETYSHOP,£789.60,Safety and instructional site signage
EA,02/12/2013,SAFETYSHOP,£773.04,"Eighteen assorted Operational Public Safety Signs for Field Teams at Iceni House, Ipswich"
EA,06/12/2013,SAFETYSHOP,£568.74,Fifteen assorted Operational Public Safety Signs for Great Yarmouth area
EA,04/12/2013,SAFETYSHOP,£550.50,Safety signs for rock groynes in Felixstowe (a groyne is a rigid hydraulic structure built from a riverbank that interrupts water flow and limits the movement of sediment)
EA,20/12/2013,SANDSFIELD GRAVEL,"£1,412.27","Collection and disposal of waste from Beverley and Skidby sites, Yorkshire"
EA,18/12/2013,SCATTERGOOD & JOHNSON,£786.60,Spare industrial router for King George V floodgate
EA,03/12/2013,SECURE A FIELD,"£1,423.92",Gate and associated fixings to create an access point for pollution equipment from an Environment Agency site to the River Delph
EA,19/12/2013,SETON,£512.34,"Four fire door retainers for Fobney Mead, Reading"
EA,29/11/2013,SGI INDUSTRIES LTD,"£1,860.04","432 toilet rolls, six hundred heavy-duty bin liners and two hundred pairs of multi-purpose gloves for Rivers House, Chelmsford"
EA,16/12/2013,SGI INDUSTRIES LTD,"£1,558.38",Five large tarpaulin sheets for Environment Agency flatbed vehicles
EA,29/11/2013,SGI INDUSTRIES LTD,"£1,021.68","180 rolls of hand towels and twelve kilograms of dubbin for boot protection for Field Teams at Rivers House, Chelmsford"
EA,16/12/2013,SGI INDUSTRIES LTD,£935.65,72 x 590ml aerosol de-icers for Environment Agency vehicles
EA,29/11/2013,SGI INDUSTRIES LTD,£906.90,Four oil spill kits for vehicles used by Colchester Field Teams
EA,02/12/2013,SGI INDUSTRIES LTD,£886.51,Four oil spill kits for plant equipment used by Colchester Field Teams
EA,16/12/2013,SGI INDUSTRIES LTD,£725.99,Assorted materials for Health and Safety works to staircase at Leyland Depot
EA,16/12/2013,SGI INDUSTRIES LTD,£649.67,"Cement for anchoring base for hand railing at South Ferriby Depot, Barton-Upon-Humber"
EA,19/12/2013,SGI INDUSTRIES LTD,£585.31,Ice Melt and paint markers for use in maintenance on central area sites
EA,05/12/2013,SHERBORNE HOTEL,£647.50,"Room hire, lunch and refreshments for 55 people attending Waste Department meeting "
EA,02/12/2013,SIG,£995.28,"Fabrication of steel reinforcements for concrete works at Waveney Works, Haddiscoe"
EA,04/12/2013,SILVERTON AGGREGATES,"£1,440.00",Incident Response sandbags supplied filled for Chelmsford
EA,12/12/2013,SITA HOLDINGS UK,£522.38,"One-month collection and disposal of waste from Lutra House, Preston"
EA,20/12/2013,SJ BELLOWS NURSERIES L,£505.33,Three months' catering supplies for Romsey Depot
EA,19/12/2013,SMART MAINTENANCE,"£1,152.00",Thirty cartridges of sealant for flood defence repair works in the Midlands region
EA,29/11/2013,SMITH & SONS BLECHINGT,"£2,442.00",Gabion stone for Farnham Bourne flood channel
EA,13/12/2013,SMITH & SONS BLECHINGT,£576.50,Gabion stone for Farnham Bourne flood channel
EA,02/12/2013,SMITHS GORE,£910.80,Property investigative services to provide more information for historic claim queries
EA,05/12/2013,SMITHS GORE,£628.56,Professional service fees for works on the Environment Agency's behalf in connection with the Louth Flood Alleviation Scheme
EA,17/12/2013,SOUTHERN BROADCAST,£612.00,Three digital cameras for Environmental Monitoring Teams
EA,06/12/2013,SOUTHERN MICROSCOPES,"£1,226.40","Service of microscopy equipment at Manley House, Exeter"
EA,20/12/2013,SOUTHERN MICROSCOPES,£924.00,Ten microscopes for the Chichester office
EA,11/12/2013,SPOT-ON-SUPPLIES (INDU,£528.90,"Cleaning supplies for Starcross Laboratory, Exeter"
EA,02/12/2013,SPRINT ENGINEERING&LUB,£688.74,Two hundred litres of hydraulic oil for general use
EA,04/12/2013,SRCL LTD,"£1,441.84",Incineration of fish waste from Brampton Office
EA,04/12/2013,SRCL LTD,£631.84,Incineration of fish waste from Brampton Office
EA,04/12/2013,SRCL LTD,£631.84,Incineration of fish waste from Brampton Office
EA,09/12/2013,STAMFORD GROUP LTD,£774.64,"Thirty storage containers for general use at Sir John Moore House, Bodmin"
EA,05/12/2013,STAPLES UK,£558.06,"Twelve chairs and three felt boards for meeting room at Waveney Works, Haddiscoe"
EA,28/11/2013,STONEGRAVE AGGREGATES,"£1,000.00","Collection and disposal of assorted waste from Teesdale House, Darlington"
EA,29/11/2013,STONEGRAVE AGGREGATES,£766.43,"Collection and disposal of assorted waste from Teesdale House, Darlington"
EA,24/12/2013,STONEWALL EQUALITY,"£1,800.00",Annual Environment Agency membership to Diversity Champions Programme 2014
EA,19/12/2013,SURVITEC BRISTOL,£616.19,Service and repair of nine lifejackets for Tewkesbury Depot team
EA,23/12/2013,SURVITEC GRIMSBY,£511.39,Annual service of lifejackets for Draycott Depot
EA,13/12/2013,SURVITEC LOWESTOFT,£666.00,One hundred auto-capsules for lifejacket servicing in North East Thames area
EA,13/12/2013,SURVITEC PLYMOUTH,£627.12,"Service and repair of sixteen lifejackets for Field Teams at Manley House, Exeter"
EA,04/12/2013,SWAN TEST & CALIBRATIO,"£1,060.80",Service and calibration of eleven Cable Avoidance Tools and four generators
EA,09/12/2013,TECHNOLOG LTD,£948.00,"One data logger and associated equipment for data collection at Croston House, Leyland"
EA,16/12/2013,THAMES RESTEK UK LTD,£871.80,Inlet liners for gas chromatograph mass spectroscopy and flame ionisation detectors - replaceable consumables used in the analysis of routine organic tests
EA,05/12/2013,THAMESIDE LIFTING LTD,£784.49,Service of rigging and retractable fall arrest device 
EA,17/12/2013,THAMESIDE LIFTING LTD,£613.74,"Two jacks and one adjustable restraint lanyard for refurbishment works at East Mill, Essex"
EA,30/11/2013,THE ALLERDALE COURT HO,£527.75,"Accommodation for one person for six nights plus two evening meals while staying in Cockermouth, Cumbria for FDsc Radiation Protection course"
EA,29/11/2013,THE FREE TEST COMP,£552.00,Fees for eight people attending Construction Skills Certification Scheme training course
EA,03/12/2013,THE QUEENS HOTEL,"£1,498.00",Room hire and refreshments for sixty people attending Industrial Emissions Directive training 
EA,11/12/2013,THISTLE BIRMINGHAM CIT,"£1,244.50","Accommodation for five people for one night plus room hire, lunch and refreshments for five people for two days attending Environment and Business Workshop"
EA,02/12/2013,THISTLE CITY BARBICAN,£650.00,Accommodation for one person for five nights attending a training course
EA,18/12/2013,THISTLE DESIGN MMC,£664.48,Repair works to level indicator at Westwick Weir
EA,11/12/2013,THISTLE KENSINGTON GAR,£730.40,"Room, equipment hire, lunch and refreshments for twenty people attending Strategic Reviews Response Programme Employee Consultative Meeting "
EA,02/12/2013,TICKETOFFICESALE,"£1,459.60",Train season ticket - Southampton Airport Parkway to London Terminals - December 2013-March 2014
EA,24/12/2013,TNT UK LTD,"£3,820.31","Courier of 93 packages from National Laboratory, Leeds to various UK locations"
EA,18/12/2013,TNT UK LTD,"£2,834.42","Courier of 74 packages from National Laboratory, Leeds to various UK locations"
EA,28/11/2013,TNT UK LTD,"£2,786.40","One-week courier of chemical samples from National Laboratory, Leeds to various UK locations"
EA,24/12/2013,TNT UK LTD,£675.22,"Courier of 47 packages from National Laboratory, Nottingham to various UK locations"
EA,02/12/2013,TRAVIS PERKINS,"£2,075.92",Two ladders and eight aluminium trestles for Sunbury Dry Dock
EA,29/11/2013,TRAVIS PERKINS,"£1,620.06",Assorted materials for Public Safety Risk signage for Field Teams in the Midlands Area
EA,06/12/2013,TRAVIS PERKINS,£828.00,Jumbo bags to fill breach at Shoreham Airport during emergency works
EA,11/12/2013,TRAVIS PERKINS,£690.84,Fifty capping blocks for field Teams in Dorset
EA,02/12/2013,TRAVIS PERKINS,£583.97,Assorted hand tools and materials for Field Team at Shoreham Depot
EA,17/12/2013,TRAVIS PERKINS,£519.69,Assorted building materials for cabin works at Allington Lock
EA,26/11/2013,TRIMBLE VRS NOW-GB,"£1,500.00","Annual licence fee for Real-Time Kinetic Satellite Navigation System for Field Teams at Rivers House, Somerset"
EA,18/12/2013,TYPHOON INTERNATIONAL,"£1,499.40",Three all-black heavy-duty patrolman drysuit with heavy-duty boots for use by Environmental Monitoring team members.  Designed for long periods of wear in challenging environments for covert operations.
EA,03/12/2013,TYPHOON INTERNATIONAL,£609.60,Two breathable-fabric drysuits with fabric socks for Environmental Monitoring team members
EA,20/12/2013,UBU ENVIRONMENTAL LTD,"£1,168.50","Clearing of gutters and leaf collection at Richard Fairclough House, Warrington"
EA,10/12/2013,UK YACHT RIGGING S,"£1,218.96",Thirty assorted ropes for Field Team performing Conductivity-Temperature-Depth works
EA,20/12/2013,ULTIMA COMPUTERS L,£806.10,Seven in-vehicle chargers for operational equipment used by Field Teams at Romsey Depot
EA,11/12/2013,UNI OF WOLVERHAMPT,"£2,575.00",Tuition fees for one person attending Higher National Certificate in Civil Engineering
EA,17/12/2013,UNI OF WOLVERHAMPT,£643.75,Cancellation charge for one person withdrawing from Higher National Certificate in Civil Engineering 
EA,04/12/2013,UNITED UTILITIES W,£724.81,"Quarterly water and wastewater bill for Lutra House, Preston"
EA,10/12/2013,UNIV OF NCLE FEES,£990.00,Tuition fee for one person completing a MSc in Flood Risk Management
EA,02/12/2013,UNIVERSITY COLLEGE,"£3,583.20",Year 1 (2013-14) university fees for one person attending Planning Masters course
EA,20/12/2013,UNIVERSITY OF BRIGHTON,£570.24,Room hire and refreshments for twenty people attending Adur Ouse Catchment Stakeholder Workshop 
EA,17/12/2013,UNIVERSITY WOMENS CLUB,£951.30,"Room, equipment hire, lunch and refreshments for 26 people attending Water and Environment Management meeting "
EA,29/11/2013,VASTERN TIMBER CO,£842.40,"Assorted timber for field works at site in Farnham, Surrey"
EA,03/12/2013,VENUES CREDIT SRVC,"£1,920.00","Room hire, lunch and refreshments for fifty people attending Internal Environmental Management in Operations meeting "
EA,17/12/2013,VP FABRICATION LTD,"£1,710.00","Manufacture of wishbone brackets for sluice gates at Black Sluice Pumping Station, Boston"
EA,13/12/2013,W H SHOEBRIDGE,£528.00,"Service and refurbishment of electric motor at Black Sluice Pumping Station, Boston"
EA,28/11/2013,W J GREEN LTD,£552.21,Service and refurbishment of chainsaw for Field Team at Chelmsford office
EA,04/12/2013,W S HUNT TRANSPORT,£593.28,Hire of low loader for transportation of plant equipment from Sunbury Depot to various sites for flood defence works
EA,16/12/2013,WEB CREDIBLE,£594.00,Fee for one person attending Web Usability Testing training course
EA,18/12/2013,WELDING ENGINEERING SU,"£1,203.74","Service, repair and certificate oxygen and acetylene equipment at Sunbury"
EA,18/12/2013,WELDING ENGINEERING SU,£918.68,"Service, repair and certificate oxygen and acetylene equipment at Amwell Depot"
EA,09/12/2013,WELLINGTON WELD SUPPS,£542.40,Oxyacetylene tanks and gauging equipment for welding works in the South East area
EA,28/11/2013,WESTERNLOGFENCING,"£1,408.80",Timber piles for Heley Bridge works
EA,04/12/2013,WEXPHOTOGRAPHIC.CO,£687.96,"Camera, lens, memory card, tripod and carry bag for Environmental Monitoring team"
EA,20/12/2013,WINCHESTER GARDEN,"£1,451.47",Repair and service to flail mower
EA,10/12/2013,WITHAM OIL & PAINT LTD,"£1,621.10",Replacement oil for three flooded pump engines at Black Sluice Pumping Station
EA,11/12/2013,WP-DG SECURITY & E,£513.60,"Service of security alarm system at Lutra House, Preston"
