Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171786,256.25,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),173122,265.2,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),173140,285.95,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171768,292.86,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171798,308.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171794,332.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171795,332.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171796,332.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171797,332.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),173116,341.47,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173280,341.87,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),173125,380.6,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171751,399.83,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173112,424.32,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,CHINESE LANGUAGE PUBLISHING LTD,173318,433.74,,TA5 1RZ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173286,451.01,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),173152,472.98,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),171789,485.69,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,WEST MIDLANDS INTERNATIONAL TRADE LLP,173263,500,,B15 3DH,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173265,547.85,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,WEST MIDLANDS INTERNATIONAL TRADE LLP,173263,550,,B15 3DH,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171742,561.75,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173103,563.28,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173267,564.66,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173268,568.86,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173264,573.07,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171814,603.19,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171787,617.35,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171808,619.53,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171752,642.45,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171743,650.9,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171739,699.02,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Telemarketing - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171744,709.31,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171753,720.06,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Telemarketing - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171747,744.78,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171741,831.53,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171813,849.69,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173150,878,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173150,878,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171801,889.15,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171801,889.19,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171740,899.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173150,948.76,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),171790,998.26,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Telemarketing - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171746,"1,027.99",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173109,"1,170.39",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171807,"1,175.00",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173104,"1,199.90",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171792,"1,202.43",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),173119,"1,232.55",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171734,"1,278.21",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Telemarketing - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171745,"1,289.10",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171800,"1,500.00",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,173313,"1,535.98",,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171728,"1,549.76",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Catering - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,ENGLISH UK LTD,173325,"2,000.00",,EC1V 4LY,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171754,"2,446.00",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171733,"2,496.50",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171818,"2,762.99",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171791,"2,911.26",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171729,"2,985.87",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),173107,"3,023.50",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),173111,"3,626.68",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171738,"3,994.41",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Promotional Materials - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,NOTED IN STYLE LTD,173344,"4,128.00",,PO11 9SP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171803,"4,477.65",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Asia Task Force,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171805,"4,900.00",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173334,"5,000.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173329,"5,727.41",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171817,"6,178.94",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,GIGA OMNI MEDIA INC,173195,"6,577.00",,CA 94105,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),173120,"7,378.96",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Asia Task Force,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171804,"8,500.00",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173333,"9,000.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171799,"9,621.95",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173331,"10,000.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Event Management - Business Opportunities,UK Trade and Investments - Trade Development,BNAMERICAS.COM INC,173209,"11,838.60",,6191,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173330,"15,693.53",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,BIRMINGHAM CHAMBER OF COMMERCE AND INDUSTRY,173324,"20,400.00",,B15 3DH,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Other IT Services - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,WAVTEQ LTD,173212,"23,000.00",,,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173349,"25,202.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173327,"28,980.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173335,"37,000.00",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173336,"46,115.43",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173336,"49,224.96",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,17/04/2013,Scheme Management Charges - FDI Delivery Contract,UK Trade and Investments - Investment Development,PA CONSULTING GROUP LTD,173328,"196,536.31",,SG8 6DP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence UK - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505442,19.99,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,27.55,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence UK - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,29.7,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,BRETT PAYNE,173231,30,,S1 2BS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence UK - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505442,31,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,36.87,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence UK - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505442,40.5,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Telecommunications - Inward Investment Events,UK Trade and Investments - Investment Development,ACT TELECONFERENCING LTD,171447,60.17,,HA1 1BE,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,62.48,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,70.06,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,113.94,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Security Events,UK Trade and Investments - Defence and Security Organisation,ARORA HOTELS LTD T/A SOFITEL LONDON HEATHROW,173170,160.46,,TW6 2GD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Training - Languages - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,181.75,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,CHRISTOPHER RAEBURN LTD,173538,200,,E3 2NG,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,BRETT PAYNE,173229,270.62,,S1 2BS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,JCSYS LTD,173207,393.96,,WR14 2UU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Training - Languages - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,400,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Training - Languages - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,443.25,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,PRICECHECK TOILETRIES LTD,173047,478.44,,S8 0BG,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Export Explorer,UK Trade and Investments - Trade Development,DEEHURST LTD T/A TRAVELEADS,173197,498,,LS2 7EA,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Online Services charges - Inward Investment Events,UK Trade and Investments - Investment Development,ZZZZLEARNING LIGHT LTD,173523,499,,S1 2JA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,500,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,MCADAM LLOYD LTD T/A PEAK STAFF RECRUITMENT SERVICES,173295,551.54,,BS37 5PG,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Inward Investment Publicity,UK Trade and Investments - Investment Development,ADECCO UK LTD,173510,572,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,AGENTRA LTD,173293,746.46,,NN1 4JP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Authoring and Copywriting Costs - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,812,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Trade Development Support,UK Trade and Investments - Strategic Trade,"Personal Expense, Name Witheld",505443,941.54,,SW1H 0ET,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,ONE BUTTON LTD,173392,"1,000.00",,LE8 0HJ,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,OXFORD PRODUCTS LTD,173397,"1,000.00",,OX29 0YA,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,PRIMER DESIGN LTD,173403,"1,000.00",,SO16 0AJ,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,COOKS EXPORT SERVICES LTD T/A FRAMERS CORNER,173407,"1,000.00",,LE67 1TU,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,ZOK INTERNATIONAL GROUP LTD,173413,"1,000.00",,GU29 0JT,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,HURST PARK AUTOMOBILES LTD,173456,"1,000.00",,KT8 0DX,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,GELPACK EXCELSIOR LTD,173459,"1,000.00",,HR4 9NT,EXT,,,Grants
