Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Number
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,2888,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,5017,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,5017,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,5017,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,10468,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,5234,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,9323,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6518649,1560,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518646,2392,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518647,1196,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,3850,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,3713,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,5885,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,2943,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,5013,654942902
Department of Health,East of England SHA,01/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6362931,770,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6518644,770,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,6023,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,6270,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,3135,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Specialty School Infrastructure,BEDFORD HOSPITALS NHS TRUST,6362963,8918,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,BEDFORD HOSPITALS NHS TRUST,6497450,8913,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Specialty School Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,5084,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Specialty School Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,6165,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6518648,2444,654950120
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,5389,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,8054,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,8054,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,8054,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,10811,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,5405,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,26863,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6518649,4015,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518646,2932,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518647,1466,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,6923,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,6036,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Specialty School Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,11990,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,5995,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,7003,654942902
Department of Health,East of England SHA,01/06/2010,Training Expenses,Specialty School Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6362931,726,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6518644,726,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,6036,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Specialty School Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,8359,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Specialty School Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,4180,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Succession Planning Model - North Essex Partnership Foundation Trust,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6482519,109360,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Technicians Training Support,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6490583,18323.75,654911917
Department of Health,East of England SHA,25/06/2010,Training Expenses,Technicians Training Support,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586457,13088.33,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Technicians Training Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6559299,37694.25,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Technicians Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6490600,20941.2,654926995
Department of Health,East of England SHA,09/06/2010,Training Expenses,Technicians Training Support,UNIVERSITY OF ESSEX,6490665,294064,594794865
Department of Health,East of England SHA,15/06/2010,Training Expenses,Technicians Training Support,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6518655,25129.44,654974002
Department of Health,East of England SHA,15/06/2010,Training Expenses,Technicians Training Support,WEST SUFFOLK HOSPITALS NHS TRUST,6490609,21595.74,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Trainer Grants,BEDFORD HOSPITALS NHS TRUST,6362963,2733,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,BEDFORD HOSPITALS NHS TRUST,6497450,2733,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Trainer Grants,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,3417,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Trainer Grants,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,3416,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,2050,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,3417,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,3417,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,3417,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,8200,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,4100,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,4100,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,2733,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,3417,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Trainer Grants,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,5467,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,2733,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,3417,654942902
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,5467,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Trainer Grants,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,4100,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Trainer Grants,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,2050,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Training Grades,BEDFORD HOSPITALS NHS TRUST,6362963,290356,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,BEDFORD HOSPITALS NHS TRUST,6497450,290356,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Training Grades,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,395164,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Training Grades,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,400811,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6518648,282071,654950120
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,249095,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,421821,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,421821,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,421721,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,894640,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,447320,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,928350,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6518649,104638,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518646,158818,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518647,79409,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,351681,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,317820,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Training Grades,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,510773,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,255387,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,472852,654942902
Department of Health,East of England SHA,01/06/2010,Training Expenses,Training Grades,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6362931,57118,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6518644,57118,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,547849,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Training Grades,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,567246,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Training Grades,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,283623,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497465,39818,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497462,86738,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6497474,15520,654931517
Department of Health,East of England SHA,01/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6352700,52962,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6490624,26481,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497457,-4965,654926995
Department of Health,East of England SHA,11/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),UNIVERSITY OF EAST ANGLIA,6497451,171757,595183505
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497465,156560.87,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497462,372743,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6497474,55171,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497457,18106,654926995
Department of Health,East of England SHA,11/06/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),UNIVERSITY OF EAST ANGLIA,6497451,11748,595183505
Department of Health,East of England SHA,18/06/2010,Training Expenses,University Administration Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,6541841,2702,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,University Administration Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,6541842,2663,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,University Administration Facilities (FACS),UNIVERSITY OF CAMBRIDGE,6541841,33415,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,University Administration Facilities (FACS),UNIVERSITY OF CAMBRIDGE,6541842,31096,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,Workforce Reserves,UNIVERSITY OF EAST ANGLIA,6551573,-39505,595183505
