"Base: All adults aged 16+ (n = 3750 UK, 501 Scotland, 2250 England, 492 Wales, 507 Northern Ireland, 250 Scotland urban, 251 Scotland rural) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.3 ,,,,,,,,,,,,,,,,,,
Smart TV take-up in Scotland ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,,,,,,,,,
Smart TV,7,4,8,6,6,,3,7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"QH18. Are any of your TV sets “Smart TVs”? These are new types of TV that are connected to the internet and can stream video directly onto your television screen, without the need for a computer, set-top box or games console. ",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ with a TV in household (n = 3661 UK, 487 Scotland, 2197 England, 485 Wales, 492 Northern Ireland, 244 Scotland urban, 243 Scotland rural) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.4 ,,,,,,,,,,,,,,,,,,
"Average hours of daily TV viewing, by nation: 2012  ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,Main PSBs,,Non-PSBs,,,,,,,,,,,,,,,
UK,0.53,,0.47,,,,,,,,,,,,,,,
England*,0.53,,0.47,,,,,,,,,,,,,,,
Scotland,0.53,,0.47,,,,,,,,,,,,,,,
Wales,0.53,,0.47,,,,,,,,,,,,,,,
N Ireland,0.51,,0.49,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: TV = BARB. Based on all individuals (aged 4+). PSBs = BBC One, BBC Two, ITV1, C4, Channel 5 including HD variants. ",,,,,,,,,,,,,,,,,,
*Note: This figure reflects the average across the English regions with the highest  in North East (4.4)  and lowest  in West (3.7) respectively.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.5 ,,,,,,,,,,,,,,,,,,
"Share of the five main PSB channels, all homes: 2012 ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,BBC1,BBC2,ITV1,Channel 4,Channel 5,,,,,,,,,,,,,
UK,0.213,0.061,0.149,0.056,0.042,52.137555,,,,,,,,,,,,
Border,0.18935,0.062,0.2,0.055,0.056,57.429409,,,,,,,,,,,,
East of England,0.22656,0.065,0.129,0.056,0.039,51.331255,,,,,,,,,,,,
London,0.198,0.056,0.127,0.057,0.04,47.685178,,,,,,,,,,,,
Meridian,0.24677,0.073,0.145,0.056,0.04,56.203942,,,,,,,,,,,,
Midlands,0.212,0.062,0.141,0.056,0.041,51.166622,,,,,,,,,,,,
North East,0.19366,0.056,0.171,0.056,0.045,53.230399,,,,,,,,,,,,
North West,0.18868,0.059,0.173,0.057,0.043,53.449661,,,,,,,,,,,,
South West,0.25042,0.078,0.148,0.05,0.042,58.110991,,,,,,,,,,,,
West,0.23064,0.064,0.141,0.052,0.04,54.101424,,,,,,,,,,,,
Yorkshire,0.20226,0.058,0.158,0.058,0.043,52.09361,,,,,,,,,,,,
Scotland,0.19895,0.059,0.148,0.061,0.05,52.502525,,,,,,,,,,,,
Wales,0.20813,0.064,0.16,0.039,0.043,52.433699,,,,,,,,,,,,
N. Ireland,0.17153,0.049,0.181,0.063,0.045,51.529692,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: BARB, all individuals (4+). HD channel variants are included.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.6 ,,,,,,,,,,,,,,,,,,
"Reduction in combined share of the five main PSB channels, all homes: 2007 and 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,Border,East of England,London,Meridian,Midlands,North East,North West,South West,West,Yorkshire,Scotland,Wales,N. Ireland,,,,
Share of the main PSB channels in 2012,52.137555,57.429409,51.331255,47.685178,56.203942,51.166622,53.230399,53.449661,58.110991,54.101424,52.09361,52.502525,52.433699,51.529692,,,,
Share loss since 2007,11.375095,3.872,14.568527,13.071515,8.873207,13.371814,7.969909,8.769208,14.295419,8.511048,14.5,10.429819,10.413981,14.121902,,,,
,,,,,,,,,,,,,,,,,,
"Source: BARB, all individuals (4+). HD channel variants are included. ",,,,,,,,,,,,,,,,,,
"Note : In 2010 a new BARB panel was introduced, including the re-defining of boundaries. Therefore, pre and post panel change data should be compared with some caution. ",,,,,,,,,,,,,,,,,,
Note: In 2010 C4 and S4C became two separate channels following digital switchover in Wales. S4C  is included in the main PSB channels in 2007 but not in 2012. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.7 ,,,,,,,,,,,,,,,,,,
"Net change in the audience share of the five main PSB channels and their portfolio channels, all homes: 2007 - 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,Border,East of England,London,Meridian,Midlands,North East,North West,South West,West,Yorkshire,Scotland,Wales,N. Ireland,,,,
Change in total share of five main PSB channels since 2007,-11.375095,-3.871669,-14.568527,-13.071515,-8.873207,-13.371814,-7.969909,-8.769208,-14.295419,-8.511048,-14.485567,-10.429819,-10.413981,-14.121902,,,,
Change in total share of the PSB portfolio channels since 2007,8.856582,7.176866,8.486227,9.053568,6.801656,9.203827,6.373391,7.339652,9.553218,7.135453,9.502411,8.268831,5.578981,10.321895,,,,
,,,,,,,,,,,,,,,,,,
"Source: BARB, all individuals (4+) ",,,,,,,,,,,,,,,,,,
"Notes: i) PSB main channels include HD variants but not +1s. ‘PSB portfolio channels’ include  main PSB +1 channels and  the PSB digital channels and their respective +1s). ii) In 2010 C4 and S4C became two separate channels following digital switchover in Wales. S4C  is included in the main PSB channels in 2007 but not in 2012. iii) In 2010 a new BARB panel was introduced, including the re-defining of boundaries. Therefore, pre and post panel change data should be compared with some caution. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.8 ,,,,,,,,,,,,,,,,,,
"BBC One and ITV1/STV/UTV/ITV Wales early evening news bulletin shares, all homes: 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,Border,East of England,London,Meridian,Midlands,North East,North West,South West,West,Yorkshire,Scotland,Wales,N. Ireland,,,,
BBC One,28.1,24.8,34.1,22.4,32.8,27.3,26.1,25.6,42.8,37.2,30.1,30.2,28.8,26.4,,,,
ITV1/STV/UTV/ITV Wales,17.9,38.4,17.3,11.5,17.9,14.6,21.3,17.1,16.3,14.4,18.9,26.7,18.3,34.4,,,,
,,,,,,,,,,,,,,,,,,
"Source: BARB, all individuals (4+) ",,,,,,,,,,,,,,,,,,
"Note: Based on Regional News prog, start time 17:55-18:35, 10mins+ duration, BBC1 & ITV (exc HD), weekdays. UK share for ITV includes HD. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.9 ,,,,,,,,,,,,,,,,,,
Main sources of local news for each nation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
  ,TV,Radio,Newspapers,Internet,Talking to people,Other,,,,,,,,,,,,
  UK,0.5,0.09,0.15,0.09,0.09,0.02,,,,,,,,,,,,
 England,0.49,0.09,0.16,0.09,0.09,0.02,,,,,,,,,,,,
 Scotland,0.54,0.12,0.15,0.04,0.12,0.02,,,,,,,,,,,,
  Wales,0.54,0.11,0.08,0.18,0.07,-,,,,,,,,,,,,
 N Ireland,0.55,0.11,0.07,0.08,0.16,0.01,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom Media tracker 2012. ,,,,,,,,,,,,,,,,,,
"Base: All adults; England (1,434); Scotland (189); Wales (118); Northern Ireland (113).",,,,,,,,,,,,,,,,,,
Only responses ? 3% labelled ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
SCOTLAND cmr-3 all,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Radio station availability: Scotland ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,Digital ,Analogue,,,,,,,,,,,,,,,,
All BBC,12,7,,,,,,,,,,,,,,,,
UK-wide commercial,14,3,,,,,,,,,,,,,,,,
Local commercial,34,38,,,,,,,,,,,,,,,,
Community licences,,18,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom, April 2013 ",,,,,,,,,,,,,,,,,,
Note: This chart shows the maximum number of  UK radio services available in Northern Ireland; local variations along with reception constraints mean that listeners may not be able to access all of these.,,,,,,,,,,,,,,,,,,
"* Excludes nationally branded services on certain local multiplexes, e.g. Gold and Heat ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Digital radio station availability: Scotland ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,All BBC,National commercial,Local commercial,,,,,,,,,,,,,,,
Aberdeen,13,14,5,,,,,,,,,,,,,,,
Ayr,13,14,5,,,,,,,,,,,,,,,
Central Scotland,13,14,5,,,,,,,,,,,,,,,
Dundee and Perth,13,14,4,,,,,,,,,,,,,,,
Edinburgh,13,14,6,,,,,,,,,,,,,,,
Glasgow,13,14,7,,,,,,,,,,,,,,,
Inverness,13,14,2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom, April 2013",,,,,,,,,,,,,,,,,,
Note: This chart shows the maximum number of stations available in each area; local variations along with reception constraints mean that listeners may not be able to access all of these ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Share of listening hours, by nation: 2012 ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,BBC network,BBC Local/nations,UK commercial,Local/nations commercial,Other,,,,,,,,,,,,,
England,47,8,12,30,2,,,,,,,,,,,,,
Scotland,38,9,15,38,2,,,,,,,,,,,,,
Wales,51,10,12,25,1,,,,,,,,,,,,,
Northern Ireland,24,22,8,36,10,,,,,,,,,,,,,
UK,46,8,13,30,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: RAJAR, All adults (15+), year ended Q4 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Weekly reach for nations/local BBC services ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,Column1,,,,,,,,,,,,,,,,,
BBC Local Radio in England,17,,,,,,,,,,,,,,,,,
BBC Radio Ulster/Foyle,35,,,,,,,,,,,,,,,,,
BBC Radio Scotland/Radio nan Gàidheal,22,,,,,,,,,,,,,,,,,
BBC Radio Wales/Cymru,21,,,,,,,,,,,,,,,,,
BBC Radio Wales,18,,,,,,,,,,,,,,,,,
BBC Radio Cymru,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: RAJAR, All adults (15+), year ended Q4 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Ownership of DAB radios,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Percentage of respondents,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scotland urban 2013,Scotland rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,,
41,29,43,27,24,,29,31,,29,26,37,31,29,29,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Q4. You said earlier that you have (NUMBER) radio sets in your home that someone in the household listens to in most weeks. How many of these radio sets are digital radios? ,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
"Base: Adults aged 16+ who listen to radio (n = 2910 UK, 375 Scotland, 1747 England, 383 Wales, 405 Northern Ireland, 187 Scotland urban, 188 Scotland rural, 766 Scotland 2008, 780 Scotland 2009, 1034 Scotland 2010, 357 Scotland 2011, 364 Scotland 2012, 375 Scotland 2013) ",,,,,,,,,,,,,,,,,,
Note: Remaining percentages are Don’t know responses. ,,,,,,,,,,,,,,,,,,
NB. Data in 2011 based on those who listen to radio and have any radio sets in the household that someone listens to in most weeks. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.07,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.07,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Share of listening hours via digital and analogue platforms: 2012 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,Not stated,Digital,Analogue,,,,,,,,,,,,,,,
UK,7,31,62,,,,,,,,,,,,,,,
England,7,32,61,,,,,,,,,,,,,,,
Scotland,5,29,66,,,,,,,,,,,,,,,
Wales,6,27,67,,,,,,,,,,,,,,,
Northern Ireland,8,19,72,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: RAJAR, All adults (15+), year ended Q4 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.08,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.08,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Share of listening hours via digital and analogue platforms ,,,,,,,,,,,,,,,,,,
in Scotland: 2007-2012 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,2007,2008,2009,2010,2011,2012,,,,,,,,,,,,
Analogue,75.39236133,74.00305088,70.76210119,70.03654962,68.43188481,65.85762456,,,,,,,,,,,,
Digital,13.25563028,16.19548308,17.90248034,22.79321118,26.40650018,28.81663527,,,,,,,,,,,,
Not stated,11.35200839,9.801466035,11.33541847,7.170239201,5.161615005,5.32574017,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: RAJAR, all adults, calendar years 2007-2012 ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-3.09,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 3.09,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Local/nations radio spend and revenue per head of population: 2012-13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,UK nations average,England,Scotland,Wales,Northern Ireland,,,,,,,,,,,,,
BBC local/nations programme spend 2012-13,3.980579453,2.871550374,7.365439093,11.88067106,13.17192741,,,,,,,,,,,,,
Local commercial radio revenue 2012,6.743015292,6.689008152,7.722070869,5.780922144,7.114423648,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters,,,,,,,,,,,,,,,,,,
"Note: The UK total shows the average for local commercial radio across the four nations and therefore excludes revenues for the UK-wide commercial stations: Classic FM, talkSPORT and Absolute.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
SCOTLAND cmr-4 all,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-4.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.1,,,,,,,,,,,,,,,,,,
"Internet take-up, Scotland: 2008-2013",,,,,,,,,,,,,,,,,,
Households (%),,,,,,,,,,,,,,,,,,
Source: Ofcom technology tracker,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 925 Scotland 2008, 1014 Scotland 2009, 1468 Scotland 2010, 487 Scotland 2011, 500 Scotland 2012, 501 Scotland 2013) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Q1 08,Q1 09,Q1 10,Q1 11,Q1 12,Q1 13,,,,,,,,,,,,
Internet,60,62,64,64,70,76,,,,,,,,,,,,
Total broadband,53,60,61,61,68,70,,,,,,,,,,,,
Fixed broadband,,58,54,57,64,67,,,,,,,,,,,,
Mobile data user,,19,23,25,33,47,,,,,,,,,,,,
Internet on mobile,,15,16,22,31,44,,,,,,,,,,,,
Mobile broadband,,7,12,9,12,7,,,,,,,,,,,,
Internet via phone/ smartphone only,,,,,3,4,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-4.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.2,,,,,,,,,,,,,,,,,,
Take-up of tablet computers in Scotland ,,,,,,,,,,,,,,,,,,
Households (%) / percentage point change in take-up of tablet computers from Q1 2012,,,,,,,,,,,,,,,,,,
"QE1. Does your household have a  PC, laptop, netbook or tablet computer?",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3750 UK, 501 Scotland, 2250 England, 492 Wales, 507 Northern Ireland, 250 Scotland urban, 251 Scotland rural, 487 Scotland 2011, 500 Scotland 2012, 501 Scotland 2013) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Nation,,,,Urbanity,,Scotland,,,,,,,,,,
,UK,Scotland,England,Wales,N Ireland,"Scot
Urban","Scot
Rural",2011,2012,2013,,,,,,,,
Tablet PC,24,24,24,21,29,25,22,1,11,24,,,,,,,,
Increase since Q1 2012,13,13,13,13,20,14,12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-4.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.3,,,,,,,,,,,,,,,,,,
Personal use of e-readers: 2013,,,,,,,,,,,,,,,,,,
Individuals (%) / Percentage point year on year change ,,,,,,,,,,,,,,,,,,
"QB1. Which of the following do you ,or does anyone in your household, have in your home at the moment ?/ QB2. And do you personally use.../ QB6. Does your household’s e-reader have built-in 3G access to a mobile network?",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3750 UK, 501 Scotland, 2250 England, 492 Wales, 507 Northern Ireland, 250 Scotland urban, 236 Scotland rural) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Nation,,,,Urbanity,,,,,,,,,,,,
,UK,Scotland,England,Wales,N Ireland,"Scot
Urban","Scot
Rural",,,,,,,,,,,
3G e-reader,8,7,8,8,5,6,8,,,,,,,,,,,
Non-3G e-reader,8,7,9,7,7,7,11,,,,,,,,,,,
Percentage point year on year change,6,5,7,2,4,4,9,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-4.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.4,,,,,,,,,,,,,,,,,,
Most important device for accessing the internet in Scotland ,,,,,,,,,,,,,,,,,,
Individuals (%) ,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Q1 2013",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3750 UK, 501 Scotland, 2250 England, 492 Wales, 507 Northern Ireland, 250 Scotland urban, 251 Scotland rural, 487 Scotland 2011, 500 Scotland 2012, 501 Scotland 2013). Question: Which is the most important device you use to connect to the internet, at home or elsewhere? “Other” responses include: “Netbook”, “Games console”, “Other device”, “None” and “don’t know”. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,Column2,Laptop,Desktop,Smartphone,Tablet,Other,,,,,,,,,,,,
,UK,46,28,15,8,4,,,,,,,,,,,,
,Scotland,54,18,15,9,4,,,,,,,,,,,,
Urbanity,"Scot
Urban",54,18,16,9,3,,,,,,,,,,,,
,"Scot
Rural",52,21,11,12,5,,,,,,,,,,,,
Age Group,16-34,44,13,29,9,6,,,,,,,,,,,,
,35-54,62,16,9,10,2,,,,,,,,,,,,
,55+,56,31,2,9,3,,,,,,,,,,,,
Social Group,ABC1,54,17,13,11,5,,,,,,,,,,,,
,C2DE,53,20,17,8,2,,,,,,,,,,,,
Household Income,"Under
£17.5K",48,29,15,6,2,,,,,,,,,,,,
,£17.5K+,55,14,20,8,3,,,,,,,,,,,,
Scotland cmr-4.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.5,,,,,,,,,,,,,,,,,,
Claimed time spent online in a typical week ,,,,,,,,,,,,,,,,,,
Hours per week ,,,,,,,,,,,,,,,,,,
"IN6A-C – How many hours in a typical week would you say you use the internet at home/ at your workplace or place of education/ anywhere else? (Unprompted responses, single coded)",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ who use the internet at home or elsewhere (1381 UK, 857 England, 183 Scotland, 177 Wales, 164 Northern Ireland). Significance testing shows any difference between any nation and the UK.",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, fieldwork carried out by Saville Rossiter-Base in September to November 2012 ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,N Ireland,Wales,England,Scotland,UK,,,,,,,,,,,,,
At home,8.5,9.6,10.9,11.7,10.9,,,,,,,,,,,,,
At workplace/ place of education,2.1,2.9,4.2,4.1,4.1,,,,,,,,,,,,,
Anywhere else,1.1,1.1,1.8,2.5,1.8,,,,,,,,,,,,,
Total,11.7,13.6,16.9,18.3,16.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-4.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 4.6,,,,,,,,,,,,,,,,,,
Activities conducted online by internet users in Scotland ,,,,,,,,,,,,,,,,,,
Individuals (%) ,,,,,,,,,,,,,,,,,,
"QE5. Which, if any, of these do you use the internet for?",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013",,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ who use the internet at home or elsewhere (n= 394 Scotland 2013),,,,,,,,,,,,,,,,,,
Note: Question change between 2012 and 2013 makes trend data incomparable. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Streamed audio services,Listening to radio,Uploading/ adding content to internet,Realtime gambling/auctions,Instant messaging,Finding/ downloading info for college,Downloading music/films/video clips,Find health information,Playing games,Using local council/ Government websites,Watching video clips/ webcasts,TV/ Video viewing,Using social networking sites,Banking,Purchasing goods/services,Sending and receiving email,General surfing/browsing,Any
Used in the past week,3,6,8,9,7,10,9,5,14,5,14,20,41,36,22,71,77,95
Use less often,4,6,6,7,8,11,17,20,13,26,24,27,15,21,43,14,11,4
Total,7,12,14,16,15,21,26,25,27,31,38,47,56,57,65,85,88,99
,,,,,,,,,,,,,,,,,,
SCOTLAND cmr-5 all,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.1,,,,,,,,,,,,,,,,,,
Proportion of premises connected to ADSL-enabled and unbundled exchanges (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,UK Urban,UK Rural
All ADSL,99.98,100,99.86,100,100,,100,99.98,100,100,100,99.99,100,100,100,,100,99.91
LLU ADSL,94,95,87,93,85,,100,95,89,94,95,93,96,96,98,,99,72
,,,,,,,,,,,,,,,,,,
"Source: Ofcom / BT, December 2012 data ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.2,,,,,,,,,,,,,,,,,,
Proportion of premises in postcodes served by Virgin Media's cable broadband network (per cent),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,,
12-May,48,51,38,22,28,,68,46,36,51,60,48,44,48,54,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom / Virgin Media, June 2013 data",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.3,,,,,,,,,,,,,,,,,,
Proportion of premises in postcodes served by BT Openreach/Kcom's fibre broadband networks,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,,
05-Jul,56,59,25,41,93,,76,70,50,53,49,64,49,47,56,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom / operators, June 2013 data ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.4,,,,,,,,,,,,,,,,,,
Proportion of premises in postcodes served by NGA networks,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,,
05-Jul,73,76,52,48,95,,89,78,62,70,78,72,70,76,79,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom / operators, June 2013 data ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 5.5,,,,,,,,,,,,,,,,,,
"2G premises mobile coverage, by number of operators (per cent)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,London,SE,SW,EM,WM,EE,Y&H,NE,NW,,,
One,1,0.8,1.5,2.9,2.7,,0,0.6,2.1,0.9,0.7,1.4,0.9,0.6,0.4,,,
Two,4.5,3.7,5.9,8.8,14.7,,0.1,4.1,7,5.2,3.4,6.4,4,2.8,1.8,,,
