Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number, Net Amount 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029530," £5,101.59 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029531," £4,021.35 "
BEIS,UKAEA,14/02/2018,Professional Services,Fusion,Tessella Ltd,5029532," £13,026.75 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Screwfix Direct Ltd,5029533, £16.66 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029534," £2,535.84 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029535," £4,686.00 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029536," £5,691.47 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029537," £8,199.75 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029538," £3,544.62 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029539," £4,707.80 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029540," £4,950.81 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029541," £5,622.76 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029542," £4,852.31 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029543," £5,991.83 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029544," £4,639.68 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029545," £1,259.25 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029546," £4,792.75 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029547," £2,953.80 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029548," £4,929.45 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029549," £2,907.09 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029550," £5,493.78 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029551," £4,487.34 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029552," £5,008.22 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029553," £5,013.00 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029554," £3,766.64 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029555, £722.45 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,A W Clarke,5029556, £84.00 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029557, £8.03 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,A W Clarke,5029558, £185.00 
BEIS,UKAEA,14/02/2018,Logistics and Shipping,Fusion,D Furnell Plant Services Ltd,5029559, £745.00 
BEIS,UKAEA,14/02/2018,Travel,Support Services,Leasedrive Rental Management Ltd,5029560, £29.54 
BEIS,UKAEA,14/02/2018,ICT,Support Services,Cisco Systems Finance International,5029561," £3,306.13 "
BEIS,UKAEA,14/02/2018,ICT,Support Services,Cisco Systems Finance International,5029562," £3,306.13 "
BEIS,UKAEA,14/02/2018,Operational Goods,Other,Arco Ltd,5029563, £58.22 
BEIS,UKAEA,14/02/2018,Waste Management,Fusion,Arco Ltd,5029564, £115.16 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029565, £11.38 
BEIS,UKAEA,14/02/2018,Operational Goods,Other,Arco Ltd,5029566, £30.32 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Arco Ltd,5029567, £387.80 
BEIS,UKAEA,14/02/2018,Energy and Fuels,Property,Corona Energy Retail 4 Limited,5029568," £43,490.91 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,BOC Ltd,5029569, £242.49 
BEIS,UKAEA,14/02/2018,Engineering Goods,Other,RS Components Ltd,5029570, £251.87 
BEIS,UKAEA,14/02/2018,Engineering Goods,Other,A W Clarke,5029571, £525.00 
BEIS,UKAEA,14/02/2018,Engineering Goods,Other,A W Clarke,5029572, £526.80 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029573," £3,221.75 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029574," £1,648.05 "
BEIS,UKAEA,14/02/2018,ICT,Fusion,Ofcom,5029575, £675.00 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Underwoods Electrical Distributors,5029576, £288.73 
BEIS,UKAEA,14/02/2018,Construction,Other,Scottish and Southern Energy Plc,5029577," £2,953.08 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Mini-Circuits Europe,5029578, £298.10 
BEIS,UKAEA,14/02/2018,Construction,Other,RS Components Ltd,5029579, £94.59 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029580, £551.65 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029581, £43.36 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Edmundson Electricals Ltd,5029582, £282.67 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Procter & Chester (measurements) Ltd,5029583," £1,000.00 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Arco Ltd,5029584, £131.18 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5029585," £7,823.52 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5029586, £841.80 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5029587," £6,143.87 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,ODU-UK Ltd.,5029588," £1,036.19 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5029589," £4,945.20 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Other,Sundry Supplier,5029590," £1,308.92 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,A W Clarke,5029591, £913.95 
BEIS,UKAEA,14/02/2018,Professional Services,Fusion,Cavendish Nuclear Ltd,5029592," £1,252.36 "
BEIS,UKAEA,14/02/2018,Office Solutions,Fusion,Lyreco UK Limited,5029593, £220.00 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,Roper Industries Ltd t/a Princeton Instruments UK,5029594," £3,200.00 "
BEIS,UKAEA,14/02/2018,Logistics and Shipping,Fusion,Roper Industries Ltd t/a Princeton Instruments UK,5029594, £240.00 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029595, £306.75 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029595," £4,670.42 "
BEIS,UKAEA,19/02/2018,Operational Goods,Fusion,Arco Ltd,5029598, £135.84 
BEIS,UKAEA,21/02/2018,Professional Services,Fusion,Cavendish Nuclear Ltd,5029599," £1,528.87 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029600, £196.36 
BEIS,UKAEA,21/02/2018,Facilities,Property,Lorne Stewart Plc,5029601," £10,858.26 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029602, £490.91 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Pentair Technical Solutions UK Ltd,5029603, £730.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029604, £81.19 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029604, £9.80 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,SMC Pneumatics UK Ltd,5029605, £133.47 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029606, £197.60 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Kurt J Lesker,5029607, £48.79 
BEIS,UKAEA,16/02/2018,Research,Fusion,University of York - EUR,5029608," £19,560.92 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029609, £465.93 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029609, £9.80 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029610, £37.12 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029611,-£55.42 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,National Instruments Ltd,5029612," £2,358.00 "
BEIS,UKAEA,21/02/2018,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5029613, £957.15 
BEIS,UKAEA,21/02/2018,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5029614," £3,001.68 "
BEIS,UKAEA,19/02/2018,Travel,Support Services,Leasedrive Rental Management Ltd,5029615,-£24.42 
BEIS,UKAEA,19/02/2018,ICT,Fusion,Mayflex UK Ltd,5029616, £91.76 
BEIS,UKAEA,19/02/2018,Construction,Fusion,Oxford Bolts & Bearings,5029617, £415.12 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Oxford Bolts & Bearings,5029617, £8.50 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Portakabin (Site Accommodation) Limited,5029618, £402.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Vat Vacuum Products Ltd,5029619," £2,252.16 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Portakabin (Site Accommodation) Limited,5029620, £402.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Oxford Bolts & Bearings,5029621, £57.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Oxford Bolts & Bearings,5029621, £8.50 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Travis Perkins Trading Co Ltd,5029622, £375.93 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Screwfix Direct Ltd,5029623, £78.32 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029624, £51.72 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029625, £0.94 
BEIS,UKAEA,19/02/2018,Office Solutions,Other,PDC Presentation Solutions Ltd,5029626, £378.00 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Sundry Supplier,5029627, £68.93 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Sundry Supplier,5029628, £213.77 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029629, £213.38 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029629, £32.29 
BEIS,UKAEA,19/02/2018,Facilities,Property,H.S. Jackson & Son (Fencing) Ltd.,5029630," £14,011.70 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Agilent Technologies LDA UK Limited,5029631, £724.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Agilent Technologies LDA UK Limited,5029631, £30.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029632," £1,059.03 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029633, £358.29 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Quartzelec Ltd,5029634," £71,951.04 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nce Solutions Ltd,5029635, £858.74 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Nce Solutions Ltd,5029635, £35.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nce Solutions Ltd,5029636, £858.74 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Nce Solutions Ltd,5029636, £35.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Air Products Plc,5029637, £27.90 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Phoenix Materials Testing Ltd,5029638," £1,815.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Phoenix Materials Testing Ltd,5029639," £1,328.00 "
BEIS,UKAEA,19/02/2018,ICT,Fusion,Avnet EMG Ltd,5029640," £2,073.60 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,A W Clarke,5029641," £3,891.60 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Metro Engineering And Plating Works,5029642, £100.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,AREVA Risk Management Consulting Ltd,5029643," £3,528.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Omega Engineering Ltd,5029644, £147.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Omega Engineering Ltd,5029644, £9.00 
BEIS,UKAEA,19/02/2018,Professional Services,Support Services,BDO LLP,5029645," £1,297.00 "
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Socotec UK Ltd,5029646, £480.00 
BEIS,UKAEA,15/02/2018,ICT,Fusion,Computational Simulation Software,5029647, £268.96 
BEIS,UKAEA,19/02/2018,Operational Goods,Other,Arco Ltd,5029648, £44.37 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,RS Components Ltd,5029649, £11.38 
BEIS,UKAEA,19/02/2018,ICT,Fusion,Intrinsys Ltd,5029650," £5,000.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Life Safety Distribution GmbH,5029651, £900.00 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Tessella Ltd,5029652," £10,902.13 "
BEIS,UKAEA,19/02/2018,Operational Goods,Fusion,Arco Ltd,5029653, £51.99 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029654, £39.47 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,CSE Industrial Electrical Distributors Ltd,5029655," £1,111.57 "
BEIS,UKAEA,19/02/2018,Facilities,Property,Hillmoore Fire Protection Limited,5029656," £26,046.97 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Pipaway Engineering Ltd,5029657, £276.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Life Safety Distribution GmbH,5029658, £791.00 
BEIS,UKAEA,19/02/2018,Fleet,Fusion,Leaseplan UK Ltd T/A Automotive Leasing,5029659, £15.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Lemo UK Ltd,5029660, £236.67 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Lemo UK Ltd,5029660, £7.00 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029661, £178.64 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029662, £136.85 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029663, £51.89 
BEIS,UKAEA,19/02/2018,Professional Services,Support Services,DWF LLP,5029665, £881.26 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Leybold UK Ltd,5029666," £5,601.70 "
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Leybold UK Ltd,5029666, £50.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029667," £1,355.48 "
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029667, £9.80 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nce Solutions Ltd,5029668," £1,223.98 "
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Nce Solutions Ltd,5029668, £12.50 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nor-Cal UK Ltd,5029669," £7,640.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nce Solutions Ltd,5029670, £104.10 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Nce Solutions Ltd,5029670, £12.50 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029671, £418.89 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029671, £9.80 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Forward 2000 Ltd,5029672, £571.44 
BEIS,UKAEA,21/02/2018,Engineering Goods,Other,BOC Ltd,5029673, £50.52 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Socotec UK Limited,5029674," £1,200.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029675, £498.30 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029676, £33.85 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029677, £28.90 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029678, £90.15 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029679, £24.70 
BEIS,UKAEA,19/02/2018,Research,Fusion,Strathclyde University,5029680," £9,368.89 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Beckhoff Automation Ltd,5029681," £5,235.65 "
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Beckhoff Automation Ltd,5029681, £15.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Beckhoff Automation Ltd,5029682, £15.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Beckhoff Automation Ltd,5029682," £14,216.54 "
BEIS,UKAEA,19/02/2018,Facilities,Property,Trinity Protection Systems,5029683, £45.96 
BEIS,UKAEA,19/02/2018,Research,Fusion,Imperial College,5029684," £16,360.26 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029685, £252.48 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029686, £116.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Key Industrial Equipment Ltd,5029687," £2,068.03 "
BEIS,UKAEA,19/02/2018,Facilities,Fusion,Key Industrial Equipment Ltd,5029688, £126.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029689, £395.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Machowie Transport Ltd,5029690, £770.00 
BEIS,UKAEA,21/02/2018,Professional Services,Fusion,Morson International,5029691, £277.59 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029692, £345.96 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029692, £9.80 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Gemini Technology Ltd,5029693," £61,500.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029694, £249.85 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029695, £80.99 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Condec Industrial Maintenance,5029696, £95.00 
BEIS,UKAEA,21/02/2018,Engineering Goods,Fusion,BOC Ltd,5029697, £13.30 
BEIS,UKAEA,19/02/2018,Travel,Fusion,Leasedrive Rental Management Ltd,5029698, £75.51 
BEIS,UKAEA,19/02/2018,Travel,Fusion,Leasedrive Rental Management Ltd,5029698, £25.17 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Macgregor Industries Ltd,5029699, £67.80 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Macgregor Industries Ltd,5029699, £15.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Wolseley UK Limited,5029700, £706.32 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Sundry Supplier,5029701, £287.38 
BEIS,UKAEA,19/02/2018,Travel,Fusion,Leasedrive Rental Management Ltd,5029702, £79.23 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Omega Engineering Ltd,5029703, £90.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Omega Engineering Ltd,5029703, £9.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029704," £5,183.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Vat Vacuum Products Ltd,5029705," £1,449.80 "
BEIS,UKAEA,19/02/2018,Learning and Development,Support Services,The IET,5029707," £1,000.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Nilfisk Ltd,5029708, £286.17 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029709, £643.74 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029710, £340.67 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029711, £239.66 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029712, £159.35 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029713, £282.09 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029714, £533.12 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029715, £42.53 
BEIS,UKAEA,19/02/2018,Energy and Fuels,Property,British Gas Business,5029716, £47.10 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029717, £92.29 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029718, £51.72 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029719," £2,920.51 "
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029720, £51.72 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029721, £51.72 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029722, £92.29 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029723, £367.09 
BEIS,UKAEA,19/02/2018,Professional Services,Fusion,Applus Aerospace UK Ltd,5029724, £92.29 
BEIS,UKAEA,19/02/2018,Communications,Fusion,Science And Technology Facilities Council - GBP,5029725, £346.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029726, £20.54 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029726, £79.10 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029727, £244.01 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029728, £64.19 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029728, £25.02 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Fluid Controls Ltd,5029729, £37.64 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Fluid Controls Ltd,5029730, £37.64 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Fluid Controls Ltd,5029730, £14.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Fluidic Northern,5029731, £554.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Other,Fluidic Northern,5029731, £18.00 
BEIS,UKAEA,19/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029732," £1,072.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,RS Components Ltd,5029733, £51.14 
BEIS,UKAEA,19/02/2018,Facilities,Fusion,Socotec UK Ltd,5029734, £220.00 
BEIS,UKAEA,21/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029735," £3,983.08 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Forgeweld Ltd,5029736," £1,769.46 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029737, £5.83 
BEIS,UKAEA,19/02/2018,Engineering Goods,Other,Omega Engineering Ltd,5029738, £304.87 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029739, £50.19 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029739, £54.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029740, £30.13 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Rochling Engineering Plastics UK,5029741, £299.25 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,ALD Automotive Ltd. T/A Ford Lease,5029743, £187.49 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,MDC Vacuum Ltd,5029744, £399.34 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,MDC Vacuum Ltd,5029744, £20.00 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Swagelok London,5029745, £597.62 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029745, £9.80 
BEIS,UKAEA,21/02/2018,Operational Goods,Other,Sundry Supplier,5029746, £185.00 
BEIS,UKAEA,19/02/2018,Facilities,Property,Baxter Storey Ltd.,5029747, £146.65 
BEIS,UKAEA,19/02/2018,Facilities,Fusion,Baxter Storey Ltd.,5029748, £317.72 
BEIS,UKAEA,19/02/2018,Facilities,Property,ASSA Abloy UK,5029749, £70.27 
BEIS,UKAEA,19/02/2018,ICT,Support Services,Cristie Data Ltd,5029750," £6,011.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,BSA Tools Ltd,5029751," £1,440.00 "
BEIS,UKAEA,21/02/2018,Engineering Goods,Fusion,BOC Ltd,5029752, £317.32 
BEIS,UKAEA,19/02/2018,ICT,Fusion,Schneider Electric Systems UK Limited,5029753," £1,836.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029754, £391.96 
BEIS,UKAEA,23/02/2018,Office Solutions,Fusion,IOP Publishing Ltd - EUR,5029755, £720.00 
BEIS,UKAEA,19/02/2018,Logistics and Shipping,Other,PaR Systems Ltd,5029756," £2,000.00 "
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Feedwater Ltd,5029757, £572.83 
BEIS,UKAEA,19/02/2018,Engineering Goods,Fusion,Feedwater Ltd,5029758, £572.83 
