Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense,Expense Type,Payment Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020067,FLC.13.AC2,DARREN MILLS ARCHITECT,C1107-CAH033,Building Works,01/11/2013,575
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021291,payment recd in error,DIGNITY FUNERALS,B6170-BAL100,Short Term Creditors (incl RIA) - Other entities and individuals,15/11/2013,"2,400.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021417,Community Pride 121113,Fairview Community Association,R6280-GBD001,Grants,15/11/2013,"1,438.43"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021721,11230,FOOL'S PARADISE LTD,R4400-ECD001,Services - Professional Fees,29/11/2013,"3,400.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021418,Community Pride 121113 (1),Friends of Pilley Bridge Nature Reserve,R6280-GBD001,Grants,22/11/2013,"2,657.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14015761,on drover tracks,Gael Productions,R4322-CUL110,Artists Fees,01/11/2013,600
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021162,RARV 1st Bill,James William Hilborn,R4401-CCR001,Services - Fees and Charges,08/11/2013,"2,173.31"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021161,RARV 2nd Bill,JAMES WILLIAM HILBORN,R4401-CCR001,Services - Fees and Charges,08/11/2013,"1,670.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021068,2945002,Jean Fennell,R9910-HRA900,Refund of Overpiad Rent,08/11/2013,"1,278.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021722,20130811,JO HEATLEY,R4400-ECD001,Services - Professional Fees,29/11/2013,"1,090.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021080,Aggers & Tuffers,Kal Music Limited,R9406-HLD140,Lettings,15/11/2013,"12,364.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021729,1103,MICK PERRIN WORLDWIDE,R4322-CUL110,Artists Fees,29/11/2013,"14,982.06"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021361,1067,Mick Perrin Worldwide Ltd,R4322-CUL110,Artists Fees,15/11/2013,"12,020.87"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021395,RENT REFUND (REDACTED),REDACTED,R9910-HRA900,Refund of Overpiad Rent,15/11/2013,657.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020474,141013,REDACTED,R9306-CCM001,Fees - Cemetery & cremation,01/11/2013,620
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020792,HOMELESS PREVENTION (REDACTED),REDACTED,R6280-HOM001,Grants,01/11/2013,560
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021060,HOMELESS PREV,REDACTED,R6280-HOM001,Grants,08/11/2013,550
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020698,065/12-13,MTD PRODUCTIONS LTD,R4322-CUL110,Artists Fees,01/11/2013,"2,740.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021409,NSAR1022,NATIONAL SKILLS ACADEMY FOR RETAIL,R1652-HLD130,Training Fees (External),15/11/2013,"1,200.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020823,NLP2013/103,Norwell Lapley Productions,R4322-CUL110,Artists Fees,08/11/2013,"11,234.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020470,151013,ORIGINAL ORGANICS LTD,R2075-ENF102,Grounds Maintenance - Contract,01/11/2013,"1,268.80"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021581,REDACTED,REDACTED,R6280-HOM001,Grants,29/11/2013,600
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021726,SME0179,SALLY MORGAN ENTERPRISES LTD,R4322-CUL110,Artists Fees,29/11/2013,"13,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020705,NSAR1020,THE NATIONAL SKILLS ACADEMY,R1652-HLD130,Training Fees (External),08/11/2013,780
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020308,REDACTED,Wales & West Utilities Ltd,C1107-CAH009,Building Works,01/11/2013,"3,994.28"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021494,REDACTED,Wales & West Utilities Ltd,C1107-CAH015,Building Works,29/11/2013,548.4
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021728,1800002621,ZURICH MANAGEMENT SERVICES,R2071-OPS002,Open Spaces and Grassed Areas,29/11/2013,"1,500.00"
