Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER49165,199.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER46444,265.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER49287,452.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER49786,16.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464869724,-31.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Trade Marks Directorate,Haikney Simon,ER46405,11.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464926537,28.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464757930,41.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464811473,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464905689,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464745952,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464845645,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER46406,56.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464745666,68.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464863360,97.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464745951,100.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464845644,100.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464926538,100.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER50126,105.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464840488,9.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464720205,198.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464745466,198.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464696582,9.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER49745,26.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2012,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00821810,40.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,51438,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464745846,198.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER50566,45.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER50266,111.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464783947,155.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464879045,155.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464900885,155.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464787455,2.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464907418,11.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464783577,68.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464783578,116.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER47184,150.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464788341,158.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER46884,203.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER46684,232.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER46764,232.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER47064,272.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464790804,313.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER48806,329.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464803986,375.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464805035,375.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464805045,375.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464865927A,413.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464758052,4618.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Business Support Directorate,HRG UK,464885293,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2012,Travel and subsistence Overseas,Central Support,Leasedrive Velo Rental Management Ltd,RHI00828119,68.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Central Support,HRG UK,464804826,236.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Central Support,HRG UK,464751301,355.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER48965,1148.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464761947,173.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER44284,282.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER48927,284.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER48925,375.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER44946,602.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER44384,1090.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464831998,2.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464844126,2.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464920367,11.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464901746,142.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464839397,182.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER49105,185.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,464817772,363.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER48305,478.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464896457,2.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464777770,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464777860,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464787354,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464787395,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464831609,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464907410,4.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464930030,22.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464928582,65.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464928611,153,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46326,217.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45124,240.11,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER48286,240.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464774597,264.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464774599,264.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464789289,264.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464789299,264.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46244,264.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46184,314.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46644,339.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER49945,524.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER50365,533.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER49946,1346.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464703932,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464703934,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464813267,5.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464691411,11.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464926771,30.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00817177,46.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00823432,49.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00821807,58.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Hurley Clare,ER46324,94.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00823754,100.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46805,126.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464927359,185.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER46904,235.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45387,305.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER48126,534.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,464826018,857.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER48027,990.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Finance Directorate,HRG UK,464754325,8.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Finance Directorate,HRG UK,464800800,236.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Finance Directorate,HRG UK,464754324,8.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Finance Directorate,HRG UK,464803649,236.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER47568,51.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464812532,53.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER47469,64.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,842514106,74.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER50506,93.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER46364,95.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464759737,126.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464755762,128.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464726294,167.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464724661,185.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER50287,229.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER48011,269.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,464794952,285.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER50465,594.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER47304,941.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER44784,969.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER46064,1158.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER47665,1180.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER45744,1383.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER48012,1553.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER50405,2066.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER47344,199.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00821802,42.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER48667,231.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER50347,330.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER46424,447.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER48666,536.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464677513,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464678647,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464765473,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464919783,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00817179,46.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00825947,46.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00827633,49.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464743754,68.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464743755,68.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00817178,70.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464810242,115.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464914766,137.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464673630,147.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464745221,195.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER48165,298.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER49305,321.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER48705,448.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER47924,675.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER47944,975.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464778244,2.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464805699,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464805922,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00827632,29.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00830167,41.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00825945,49.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00830170,49.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00830169,70.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00827631,84.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464805098,185.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464805106,185.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,464771302,188.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER50166,223.77,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER49785,868.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,IMPROVE Project,HRG UK,464691662,6.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence Overseas,IMPROVE Project,Leasedrive Velo Rental Management Ltd,RHI00821814,25.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,IMPROVE Project,HRG UK,464732907,44.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,IMPROVE Project,HRG UK,464732906,102.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,IMPROVE Project,HRG UK,165109204,126.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence Overseas,IMPROVE Project,HRG UK,464738825,138.23,Not applicable
