OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,03102566,12-12-2016,0000063897,241.92,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063898,106.5,0,Battery,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063899,62.5,0,Battery,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063900,128.6,0,Parts,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063901,15.27,0,Parts,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063902,101.52,0,Parts,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063903,23,0,Parts,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063904,35.5,0,Parts,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,14-12-2016,0000063905,168,0,Battery,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,02732686,12-12-2016,0000063906,184,0,Battery,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,MOGO UK,03091301,14-12-2016,0000063909,602.9,0,MP-1 Hackney Carriage Plate Set (Printed,281400,Legal Services Specialist Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CPC,,14-12-2016,0000063911,53.88,0,1 x 110v GLS Festoon Light Kit.,271200,ICT Hardware
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,STATION HOUSE SURGERY,,14-12-2016,0000063912,25,0,Medical advice ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,00593232,12-12-2016,0000063913,361.62,0,Agency staff to cover Parking Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,00593232,14-12-2016,0000063914,509.08,0,Agency staff to cover Parking Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,00593232,14-12-2016,0000063915,114.8,0,Cleaner for SLDC - ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,VENN GROUP RECRUITMENT SOLUTIONS,,19-12-2016,0000063916,1569.91,0,Locum.,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GATES TRAVEL SERVICE,,19-12-2016,0000063917,24.5,0,two train tickets for Cumbria Officer,261600,HR Travel & Subsistence
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PS BUSINESS MATTERS,08147185,12-12-2016,0000063918,2500,0,Kendal Futures Programme Support,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,IOSH SERVICES LTD,01816826,12-12-2016,0000063919,270,0,15th November is WS4.0 PACK/233908,221100,Health & Safety  Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,12-12-2016,0000063921,240.03,0,Revs and Bens  (April & May 2016),261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,14-12-2016,0000063922,186.69,0,Revs and Bens  (April & May 2016),261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Leisure and Wellbeing,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,03881690,14-12-2016,0000063927,6000,0,"Main Street, Grange-over-Sands",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,MYERSCOUGH COLLEGE,,12-12-2016,0000063929,300,0,Sustainable waste management - ,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,LANCASTER TRAINING SERVICES LTD,01447612,12-12-2016,0000063930,415,0,Training 2016/17 (SWK),261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,J R RICHARDSON LTD,02225792,12-12-2016,0000063931,54.49,0,Vehicle washing consumables,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,19-12-2016,0000063932,160.1,0,Valve,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,19-12-2016,0000063933,174.55,0,Valve,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,19-12-2016,0000063934,115,0,Valve,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,SLDC as Agent,,PAY BY PHONE (PAYPOINT),,14-12-2016,0000063935,186.27,0,Pay-by-phone charges from 1 April 2016,351400,Street & Traffic Traffic Control
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Ulverston Community Enterprises Ltd,08904327,19-12-2016,0000063936,33.33,0,Public consultation booking  Thursday,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Ulverston Community Enterprises Ltd,08904327,14-12-2016,0000063937,50,0,next meeting of Ulverston Emergency,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Ulverston Community Enterprises Ltd,08904327,19-12-2016,0000063938,60,0,Hire of the Coronation Hall's Ante Room,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Ashberry Recruitment,07202591,14-12-2016,0000063939,114.75,0,Agency temp at Town View Fields Hostel,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,FLORENCE MADDEN,,14-12-2016,0000063944,2518.68,0,Effective Leadership Programme 8 day,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PROBRAND LTD,02653446,19-12-2016,0000063945,153.8,0,Wireless Combo MK270 Keyboard and,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,The Oyster Partnership,05020374,12-12-2016,0000063946,965.88,0,Agency staff,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,00133804,12-12-2016,0000063947,12.67,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,12-12-2016,0000063947,41.42,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,00133804,12-12-2016,0000063947,341.31,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Brown Toland Brown Associates,,12-12-2016,0000063948,4720,0,Provision of consultancy services for,151000,Consultancy Business
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE KNACK DESIGN CONSULTANTS LTD,03966727,12-12-2016,0000063949,3162.5,0,"Kendal Signage incl: Main Map, Walking",190000,Facilities & Management Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Planning and Development,,THE KNACK DESIGN CONSULTANTS LTD,03966727,12-12-2016,0000063949,8000,0,"Kendal Signage incl: Main Map, Walking",190000,Facilities & Management Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Planning and Development,,LAKES PARISH COUNCIL,,12-12-2016,0000063951,1300,0,EPF Grant - Waterhead Planting,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Eventus Legal Recruitment,,12-12-2016,0000063952,255.13,0,Fees for November/December,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Buckingham Futures,8329499,12-12-2016,0000063953,1225.48,0,Supply 1 Full Time Private Water Officer,182030,Environment Water Assessment & Treatment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,SOUTH LAKES HOUSING RENT A/C,,12-12-2016,0000063963,156.78,0,Ref: Rent account number -,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063964,400,0,Monthly rent for ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063965,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063966,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,07121028,12-12-2016,0000063967,400,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063968,520,0,"Top Flat, Union Coach House",202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063969,520,0,Monthly rent for ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,12-12-2016,0000063970,600,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,DOLPHIN MOBILITY YORKS & CUMBRIA,,12-12-2016,0000063971,2303.01,0,"Ann Street, Kendal,",321311,Social Care Supplies Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,A B MITCHELL DEVELOPMENTS LTD,05555489,12-12-2016,0000063972,3701.6,0,"Burneside Road, Kendal, LA9 4RZ",390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THOMSON REUTERS (PROFESSIONAL) UK LTD,01679046,14-12-2016,0000063973,1625,0,ENCYCLOPEDIA OF PLANNING LAW YEAR AND,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WOOF'S OF SEDBERGH,,14-12-2016,0000063974,175,0,MINI BUS SITE VISITS FOR MEMBERS RE,361300,Public Transport Passenger Transport
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RESOLUTION DATA MANAGEMENT LTD,01910045,14-12-2016,0000063975,583.2,0,BUILDING CONTROL ANNUAL SUBSCRIPTION FEE,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RESOLUTION DATA MANAGEMENT LTD,01910045,14-12-2016,0000063975,145.8,0,BUILDING CONTROL ANNUAL SUBSCRIPTION FEE,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,WINDERMERE TOWN COUNCIL,,14-12-2016,0000063976,30,0,Reimbursement of Room Hire at Windermere,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CPC,,14-12-2016,0000063977,48.18,0,1 x 110v GLS Festoon Light Kit.,271200,ICT Hardware
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,1.22,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,36.46,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,243.05,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,151.91,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,6.08,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,60.76,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,60.76,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,121.53,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,48.61,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,6.08,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,6.08,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,3.04,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,54.69,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,66.84,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,127.6,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,121.53,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,12.15,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,36.46,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,60.76,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,60.76,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,108.1,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,121.53,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/12/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14-12-2016,0000063978,224.83,0,Parks Routine maintenance,391310,Construction Open Spaces Construction
