Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,International Policy Directorate,Business Language Services Ltd,10359,119.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-486,123.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10343,124.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10343,124.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10343,124.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10343,124.34,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Training,Finance Directorate,PMOSIG,PMOSIG-11-1454,130,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Training,Business Support Directorate,City & Guilds Institute,801756614,149.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Training,Patents Directorate,CEDR,EX-11230,150,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Training,Chief Executive's Office,Solace,ADIN11-52,162,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Training,Business Support Directorate,British Red Cross,N671121,165,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Training,Business Support Directorate,British Red Cross,N671372,165,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Training,Business Support Directorate,British Red Cross,N674850,165,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Training,Patents Directorate,British Machine Vision Association,49226,180,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,10343,212.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10343,227.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Training,Innovation Directorate,Department For Business Innovation & Skills,10030869,240,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Training,Innovation Directorate,Department For Business Innovation & Skills,10030870,240,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-486,246.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10343,248.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Business Support Directorate,Dod's Parliamentary Communications,PK049301,295,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Training,Finance Directorate,JML Training & Consultation,JM01590,312.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Training,Business Support Directorate,British Red Cross,N668112,358,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-486,369.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-486,369.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Central Office of Information,730812,390,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Training,Business Support Directorate,British Red Cross,N673396,395,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Training,Business Support Directorate,British Red Cross,N673400,395,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Training,Innovation Directorate,G Kaiser,IPO/FRE/RGEESON/GK/2010-01,450,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-482,457.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-485,457.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Copyright and IP Enforcement Directorate,Dod's Parliamentary Communications,PK048033,480,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,Innovation Directorate,G Kaiser,IPO/FRE/JTHOMP/GK/2010-08,487.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-486,492.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Training,Innovation Directorate,Marketing Tom Media Ltd,2176,500,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Training,Innovation Directorate,Marketing Tom Media Ltd,2192,500,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,Finance Directorate,PMOSIG,PMOSIG-11-1437,520,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,International Policy Directorate,L Purrini,IPO/FRE/SH/LPU/2010-04,525,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,International Policy Directorate,L Purrini,IPO/FRE/DEDWARDS/LP/2011-01,525,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Training,Finance Directorate,Whitehall & Industry Group,2100780,700,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Training,Innovation Directorate,Office for National Statistics,1019588,794.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-482,799.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-485,799.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Training,Innovation Directorate,Office for National Statistics,1019870,916.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,European Patent Office,40192101/13.12.2010,968.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Business Support Directorate,Worth Consulting Ltd,1049,1042.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Training,International Policy Directorate,Eventus Training & Events Ltd,1973,1125.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Training,Innovation Directorate,Wellcome Trust,5204226,1143.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Training,Chief Executive's Office,Lighthouse Consultants,IPO201012.01,1750,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Coventry University Enterprises Ltd,CUE140662,6758.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6024029,80.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6024030,810,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,"Kipling Hotel, Geneva",fduts,222.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence Overseas,International Policy Directorate,Eurostar ,RGRE011,99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence Overseas,Patents Directorate,Novotel Birmingham,65GPC,65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4583105,-221.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4585639A,-48.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4585639AA,-39.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4584966,17.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,842039,24.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49256,25.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,828204,26.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,842037,38.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49250,45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4584085,102.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4584882,113.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49152,147.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4582330,189.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4582343,194.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49179,198.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4582776,200.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49183,236.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49164A,293.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4582103,325.27,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49210,358.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49143,419.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49202,448.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49201,566.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49220,587.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49203,635.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49204,647.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49200,676.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49234,829.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49237,917.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49257,1076.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49148,2030.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Business Support Directorate,Travelodge,NI24,51.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Innovation Directorate,COI,NI25,150,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Business Support Directorate,Marston book limited,NI26,61.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Innovation Directorate,Times,NI27,8.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Innovation Directorate,Expotel,NIILE57,99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,"Old Bridge Hotel, Huntingdon",fduts,99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,831079,-172.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,837469,-94.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,837673,-84.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,831175,-53.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,837674,-25.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,831936,-20.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,838652,-19.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,831094,-19.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,834239,-19.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49154,7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49196,8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49185,8.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49189,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49171,10.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49169,10.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49115,11.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49223,14.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49242,14.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49254,16.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49184,17.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49187,20,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49188,24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49190,29.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49180,31.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,829270,32.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49158,33.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49167,33.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,843406,37.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49233,38.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49209,38.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49230,38.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49157,38.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00494888,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00497632,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,832139,39.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49153,42.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,842647,43.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49240,48.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015553902,48.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,836662,49.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49249,53.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4584644,54.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,842670,56.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49199,57.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015643132,59.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Innovation Directorate,Mark Thompson,101001,60.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49161,60.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,842651,62.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4586421,63.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,827018,64.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015442152,65.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,843663,69.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,832141,70.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4584650,71.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,831555,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,826983,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,829268,72.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49168,73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,840743,75.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00488190,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,831825,77.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49216,78.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00494887,78.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49221,81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00494889,81.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49182,82.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,827019,82.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49263,83.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,833715,83.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49231,87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,843664,92.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,832140,93.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,829271,94.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,842650,97.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49186,98.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4584083,102.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,836208,102.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,842648,105.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49235,116.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,827016,118.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49224,119.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,833718,121.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,826974,121.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,826975,130.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,842660,131.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49251,133.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,842652,136.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,836207,138.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,827496,141.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,828465,141.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,842669,143.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4584646,143.98,Not known
