Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,23-May-2011,Construction contractor,Earthworks,Balfour Beatty Construction Ltd,57241,169160.00,5
DCMS,ODA,23-May-2011,Construction contractor,SBH - Aquatics,Balfour Beatty Construction Ltd,57241,85104.00,6
DCMS,ODA,23-May-2011,Construction contractor,F10 Balfour Beatty Abutments & Central Piers works,Balfour Beatty Construction Ltd,57241,44925.00,7
DCMS,ODA,23-May-2011,Construction contractor,F10 Balfour Beatty Temp Deck & abutment Central Pier works,Balfour Beatty Construction Ltd,57241,365330.00,8
DCMS,ODA,23-May-2011,Construction contractor,F10 Balfour Beatty Plaza Work,Balfour Beatty Construction Ltd,57241,87705.00,9
DCMS,ODA,23-May-2011,Construction contractor,Aquatic Centre Balfour Beatty Construction Prelims & General Expenditure works,Balfour Beatty Construction Ltd,57241,641831.00,10
DCMS,ODA,23-May-2011,Construction contractor,Aquatic Centre Balfour Beatty Building works,Balfour Beatty Construction Ltd,57241,4174940.00,11
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Construction Ltd,57241,1851458.00,12
DCMS,ODA,23-May-2011,Construction contractor,Water Polo Pools,A&T Europe SpA,57244,95000.00,1
DCMS,ODA,23-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57254,500000.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57254,100000.00,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,IB BSC -  E&HCT,E and HCT Ltd,57315,210672.00,1
DCMS,ODA,23-May-2011,Tier 1 Contractors,Lea Navigation Bridges,John Sisk & Son (Holdings) Ltd,57332,24448.03,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,57332,4889.61,2
DCMS,ODA,23-May-2011,Grant Payable,Redbridge Sport & Leisure,Redbridge Sports Centre Trust Ltd,57340,239596.00,1
DCMS,ODA,23-May-2011,Tier 1 Contractors,Foul Sewer & Pumping Station - Construction,Barhale Construction Plc,57381,45498.42,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,57381,9099.68,2
DCMS,ODA,23-May-2011,Construction contractor,Building Services,MITIE Engineering Services (SE Region) Ltd,57441,372205.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MITIE Engineering Services (SE Region) Ltd,57441,74441.00,2
DCMS,ODA,23-May-2011,Construction contractor,Building Services,MITIE Engineering Services (SE Region) Ltd,57442,552464.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MITIE Engineering Services (SE Region) Ltd,57442,110492.80,2
DCMS,ODA,23-May-2011,Construction contractor,Stadium,Sir Robert McAlpine Ltd,57482,87657.43,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,57482,17531.49,2
DCMS,ODA,23-May-2011,Construction contractor,IBC/MPC Permanent,Carillion Building,57487,96159.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,57487,19231.80,2
DCMS,ODA,28-May-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57337,10109549.30,1
DCMS,ODA,28-May-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57337,206317.33,2
DCMS,ODA,28-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57337,41263.47,4
DCMS,ODA,28-May-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57338,597612.00,1
DCMS,ODA,28-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57338,119522.40,2
DCMS,ODA,28-May-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,57339,45307.68,1
DCMS,ODA,28-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57339,9061.54,2
DCMS,ODA,28-May-2011,Construction contractor,Eton Manor DT for North Park,P J Carey Contractors Ltd,57706,38172.00,1
DCMS,ODA,28-May-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,57706,875.00,2
DCMS,ODA,28-May-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,57706,469519.00,3
DCMS,ODA,28-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,57706,101713.20,4
DCMS,ODA,28-May-2011,Construction contractor,SBH - Eton Manor,P J Carey Contractors Ltd,57710,38908.00,1
DCMS,ODA,28-May-2011,Construction contractor,Eton Manor DT for North Park,P J Carey Contractors Ltd,57710,11913.00,2
DCMS,ODA,28-May-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,57710,246886.00,3
DCMS,ODA,28-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,57710,59541.40,4
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,2085,-25601.25,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,2085,-5120.25,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,EW Network Rail Interface,Network Rail Infrastructure,48416,55961.01,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Network Rail Infrastructure,48416,9793.18,2
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55807,16698.00,1
DCMS,ODA,31-May-2011,Consultants,Arup and other consultancy costs,Ove Arup & Partners Limited,55807,23374.25,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,55807,7012.64,3
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55808,38730.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,55808,6777.75,2
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55809,37071.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,55809,7414.20,2
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55810,25601.25,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,55810,5120.25,2
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55810,-25601.25,3
DCMS,ODA,31-May-2011,Consultants,Park Operations Mobilisation of FM,Ove Arup & Partners Limited,55810,25601.25,4
DCMS,ODA,31-May-2011,Consultants,Construction tech Support - SBH South Park,Ove Arup & Partners Limited,56414,148021.97,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56414,29604.39,2
DCMS,ODA,31-May-2011,Consultants,SBH SP CDM Co-Ordinator South Park post 01/04/07,Ove Arup & Partners Limited,56418,23537.21,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56418,4707.44,2
DCMS,ODA,31-May-2011,Consultants,CPSS Technical Assurance,Ove Arup & Partners Limited,56427,26008.01,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56427,5201.60,2
DCMS,ODA,31-May-2011,Legal - Contract Negotiations,Olympic Village,Berwin Leighton Paisner,56502,31650.94,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner,56502,6235.59,2
DCMS,ODA,31-May-2011,Legal - Contract Negotiations,Olympic Village,Berwin Leighton Paisner,56502,-31650.94,3
DCMS,ODA,31-May-2011,Legal - Contract Negotiations,Olympic Village,Berwin Leighton Paisner,56502,31645.94,4
DCMS,ODA,31-May-2011,Legal - Contract Negotiations,Olympic Village,Berwin Leighton Paisner,56502,5.00,5
DCMS,ODA,31-May-2011,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,56541,88128.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56541,17625.60,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,56671,21052.50,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,56671,4210.50,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,56675,90780.73,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,56675,18156.14,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,56676,56861.32,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,56676,11372.26,2
DCMS,ODA,31-May-2011,Market Surveys,Travel Demand Management,Opinion Leader Research Ltd,56686,28286.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Opinion Leader Research Ltd,56686,5657.20,2
DCMS,ODA,31-May-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Network Rail Infrastructure,56857,1363844.87,1
DCMS,ODA,31-May-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Network Rail Infrastructure,56858,405475.43,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Network Rail Infrastructure,56858,81095.09,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Network Rail Infrastructure,56858,-81095.09,3
DCMS,ODA,31-May-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,56871,92109.07,1
DCMS,ODA,31-May-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,56871,4100.00,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MI Associates Pty Limited,56871,18421.81,4
DCMS,ODA,31-May-2011,Consultants,Arup and other consultancy costs,Ove Arup & Partners Limited,56892,36723.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56892,7344.60,2
DCMS,ODA,31-May-2011,Consultants,Arup and other consultancy costs,Ove Arup & Partners Limited,56893,39798.75,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56893,7959.75,2
DCMS,ODA,31-May-2011,Consultants,SBH Legacy Atkins,Atkins Limited,56908,55424.95,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56908,11084.99,2
DCMS,ODA,31-May-2011,Consultants,SBH NP - Engineering Mgt  NP ( post 01/04/07),Atkins Limited,56918,101906.34,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56918,20381.27,2
DCMS,ODA,31-May-2011,Consultants,Construction Tech Support - SBH North Park,Atkins Limited,56923,54055.09,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56923,10811.02,2
DCMS,ODA,31-May-2011,IT Software maintenance,ODA Boss Phase 3,Fujitsu Services Ltd,56968,24535.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fujitsu Services Ltd,56968,4907.00,2
DCMS,ODA,31-May-2011,Consultants,Risk & Audit,Ernst & Young LLP,57033,68728.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,57033,13745.60,2
DCMS,ODA,31-May-2011,Consultants,Risk & Audit,Ernst & Young LLP,57033,-68728.00,3
DCMS,ODA,31-May-2011,Consultants,Risk & Audit,Ernst & Young LLP,57033,68728.00,4
DCMS,ODA,31-May-2011,Consultants,Risk & Audit,Ernst & Young LLP,57037,36667.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,57037,7333.40,2
DCMS,ODA,31-May-2011,Consultants,Environment Agency,Environment Agency (Thames Region North,57042,90000.00,1
DCMS,ODA,31-May-2011,Consultants,Highways South Park,Ove Arup & Partners Limited,57163,59947.27,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,57163,10490.77,2
DCMS,ODA,31-May-2011,Rates,Olympic Rail Programme Team Capex,London Borough of Newham,57239,48924.00,1
DCMS,ODA,31-May-2011,Consultants,Supervisor South Park,Atkins Limited,57284,26675.98,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,57284,5335.20,2
DCMS,ODA,31-May-2011,Consultants,South Park Project Supervisor - Atkins,Atkins Limited,57291,26165.99,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,57291,5233.20,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,"Eton Dorney Contractor Design, Management and Prelims- Phase2",Jackson Civil Engineering Group Limited,57319,58351.91,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,57319,11670.38,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,"Eton Dorney Contractor Design, Management and Prelims- Phase2",Jackson Civil Engineering Group Limited,57320,83284.41,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,57320,16656.88,2
DCMS,ODA,31-May-2011,Construction contractor,EM Sports:Mansell,Mansell Construction Services Ltd,57443,905379.00,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mansell Construction Services Ltd,57443,181075.80,2
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57492,22557.12,1
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57492,3731.61,2
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57492,44920.18,3
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57492,66058.22,4
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57492,541.21,5
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57492,27561.67,6
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57493,11547.59,1
DCMS,ODA,31-May-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,57493,223870.18,2
DCMS,ODA,31-May-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57493,40916.69,3
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57493,55266.90,4
DCMS,ODA,31-May-2011,Legal - Other,ODA Sales and Marketing Costs,Berwin Leighton Paisner,57531,634.00,1
DCMS,ODA,31-May-2011,Legal - Other,ODA Sales and Marketing Costs,Berwin Leighton Paisner,57531,177417.13,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner,57531,35483.43,4
DCMS,ODA,31-May-2011,Legal - Other,Property SVDL Costs,Berwin Leighton Paisner,57532,40872.83,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner,57532,8174.57,2
DCMS,ODA,31-May-2011,Legal - Contract Negotiations,Olympic Village,Berwin Leighton Paisner,57535,32330.94,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner,57535,6466.19,2
DCMS,ODA,31-May-2011,Service Charges,Facilities Management,LOCOG,57540,10911.88,1
DCMS,ODA,31-May-2011,Catering,Facilities Management,LOCOG,57540,8206.63,2
DCMS,ODA,31-May-2011,Stationery,Facilities Management,LOCOG,57540,2653.70,3
DCMS,ODA,31-May-2011,Postage and couriers,Facilities Management,LOCOG,57540,511.02,4
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,57540,4456.65,5
DCMS,ODA,31-May-2011,Sundry Expenses,Facilities Management,LOCOG,57540,209.97,6
DCMS,ODA,31-May-2011,Signs and Noticeboards,Transport,LOCOG,57540,98.50,7
DCMS,ODA,31-May-2011,Postage and couriers,Mail Screening,LOCOG,57540,5131.00,8
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,57540,1087.89,9
DCMS,ODA,31-May-2011,Rates,Facilities Management,LOCOG,57541,28240.53,1
DCMS,ODA,31-May-2011,Rent Payable,Facilities Management,LOCOG,57541,-615.94,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,57541,5524.92,3
DCMS,ODA,31-May-2011,Rates,FM - Logistics - Non domestic rates,London Borough of Newham (E6 6EH),57636,94224.00,1
DCMS,ODA,31-May-2011,Construction contractor,BMX Construction,ISG Interior Service Group UK Plc,57680,140776.20,1
DCMS,ODA,31-May-2011,Construction contractor,BMX Construction,ISG Interior Service Group UK Plc,57680,191530.00,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,57680,66461.24,3
DCMS,ODA,31-May-2011,Site security,Hostile Vehicle Mitigation for Games (HVM),Fitzpatrick Contractors Ltd,57737,221192.34,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,57737,44238.47,2
DCMS,ODA,31-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57742,189140.00,1
DCMS,ODA,31-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57742,3860.00,2
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57742,772.00,4
DCMS,ODA,31-May-2011,Tier 1 Contractors,TB - Fitzpatrick,Fitzpatrick Contractors Ltd,57744,15000.00,1
DCMS,ODA,31-May-2011,Tier 1 Contractors,TU CW -Fitzpatrick,Fitzpatrick Contractors Ltd,57744,25000.00,2
DCMS,ODA,31-May-2011,Tier 1 Contractors,TTW Walkways / Cycle - Access white Post Lane,Fitzpatrick Contractors Ltd,57744,10000.00,3
DCMS,ODA,31-May-2011,Tier 1 Contractors,SHM SHMC - Fitzpatrick,Fitzpatrick Contractors Ltd,57744,1090520.52,4
DCMS,ODA,31-May-2011,Tier 1 Contractors,Search and Screen Enclosure Portals,Fitzpatrick Contractors Ltd,57744,39090.00,5
DCMS,ODA,31-May-2011,Construction contractor,SBH - Lifeline Works,Fitzpatrick Contractors Ltd,57744,366724.15,6
DCMS,ODA,31-May-2011,Construction contractor,SBH - Logistics,Fitzpatrick Contractors Ltd,57744,4170.41,7
DCMS,ODA,31-May-2011,Construction contractor,Lea Interchange - delivered by Logistics,Fitzpatrick Contractors Ltd,57744,60555.56,8
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,57744,322212.13,9
DCMS,ODA,31-May-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,57784,1906175.42,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,57784,381235.08,2
DCMS,ODA,31-May-2011,Construction contractor,SBH NP - North Loop Road - Bridges & Civil Work,Skanska Construction UK Ltd,57790,1235267.87,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd,57790,247053.57,2
DCMS,ODA,31-May-2011,Construction contractor,SBH SP -South Loop road & Civil Works,BAM Nuttall Ltd,57791,1563638.32,1
DCMS,ODA,31-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,57791,312727.66,2
