Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6056375,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6056733,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Miscellaneous Expenses General,Trade Mark Directorate,British Standards Institution,94552446/1000,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,Trade Mark Directorate,University of  South Wales,OP-I033466,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Travel & Subsistence,Trade Mark Directorate,Personal expenses,ER136428,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Legal & Hearings,Trade Mark Directorate,Marten Walsh Cherer Ltd,92470,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER136165,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER136624,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Miscellaneous Expenses General,International Policy Directorate,Robin Jacob,UPC,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Information Technology,International Policy Directorate,Miggle Ltd,MIG-IPO-001-014,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Information Technology,International Policy Directorate,TRUSTIS LIMITED,2295,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Accommodation,People Places & Serv Direct,Wagstaff Interiors Group,I115317,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Information Technology,People Places & Serv Direct,proAV Limited,161599,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Anthony Collins Solicitors LLP,269450,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,35139915,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156033,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156036,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156037,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156038,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156039,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156045,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156046,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156047,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156048,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156049,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156085,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156087,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156401,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156402,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Arcadis LLP,75156403,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Software Maintenance,IT Directorate,Browserstack.Com,H57720160702zpusmfhqe,183.42,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Books,IT Directorate,Amazon UK Marketplace,H57720160727epojktgct,39.78,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Books,IT Directorate,Amazon UK Retail,H57720160713pdlsirbyg,23.11,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Books,IT Directorate,Amazon UK Retail,H57720160709llijijrcg,46.32,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Books,IT Directorate,Amazon UK Retail Amazon.C,H57720160709riuguhokr,28.05,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Books,IT Directorate,Amazon UK Retail,H57720160708lqopxemfm,16.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,IT Directorate,Asda Stores 4837,H57720160707komvwfmnd,13.56,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,IT Directorate,Home Bargains,H57720160707uxqvxitci,44.63,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,IT Directorate,Tesco Store 2931,H57720160707xcdigdder,30.62,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Entertainment,IT Directorate,Amazon UK Marketplace,H57720160705cwyuuchfw,58.67,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Software Maintenance,IT Directorate,Dri Captcha Inc,H57720160708tszfdmogv,42.02,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Career Development Services,IT Directorate,Mms.Cardsaveonlinepaym,H57720160726jjpstomyc,1800.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Design Services,Innovation Directorate,Campaignmonitor.Co,H57720160721svcjpfvri,81.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Perpetual Licences,IT Directorate,Pc-Ware,H57720160705khojcvmes,85.12,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Entertainment,People Places & Serv Direct,Marksandspencer.Co,H57720160730funqcseym,76.39,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Entertainment,People Places & Serv Direct,Asda Superstore 4928,H57720160723vnnguuqil,34.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,People Places & Serv Direct,Paypal,H57720160707lnwkksrcu,19.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,People Places & Serv Direct,Paypal,H57720160707ziuxnicsn,113.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Entertainment,IT Directorate,Tesco-Stores 6225,H57720160712qcwcsmfgr,17.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160728vrkdvtmmx,319.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160728wwscudwkx,272.42,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Career Development Services,Projects,The Intellectual Property,H57720160723fpmrhgbbf,1200.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160722gsivlmwao,286.16,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160720jsojpdwgx,319.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Career Development Services,Patent Directorate,Fintechww,H57720160720ygfttdblp,558.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160719plfzqgdis,88.22,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Office Stationery,Finance Directorate,Xma Ltd,H57720160716srbxpqmew,287.03,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Career Development Services,IT Directorate,Agile On The Beach,H57720160715vudsyqrfq,356.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Inta Community VAT,Trade Mark Directorate,Agile On The Beach,H57720160715vudsyqrfq,71.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Legal Consultancy,People Places & Serv Direct,Accountancy Age Jobs,H57720160726njnblwvcn,1834.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Perpetual Licences,IT Directorate,Meetingzone Ltd,H57720160721gqvvkjnom,300.16,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Retail,H57720160719sjhnvvplt,79.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Fixed Telecoms Equipment,IT Directorate,Virgin Media Pymts,H57720160716qewacuojo,421.78,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Network and infrastructure H/W,IT Directorate,Bt Business Direct Ltd,H57720160716xwarfqpwl,21.89,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Retail,H57720160712hibohpoew,79.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Network and infrastructure H/W,IT Directorate,Electro Supplies.C,H57720160712tousrstry,1403.35,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Network and infrastructure H/W,IT Directorate,Bt Business Direct Ltd,H57720160709qwujbevox,117.67,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Network and infrastructure H/W,IT Directorate,Orange (A/pm/01),H57720160707rsmdsympp,2414.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Overseas Patent Specifications,Patent Directorate,Www.Springer.Com,H57720160722wxehrwfei,23.94,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Overseas Patent Specifications,Patent Directorate,Rei,H57720160715yhottuuoo,37.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,04/07/2016,Overseas Patent Specifications,Patent Directorate,Cambridge University Pres,H57720160706dwfnvtsgv,36.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Office Stationery,People Places & Serv Direct,Business Ind Solutions,H57720160730jqowqvcka,352.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Other,People Places & Serv Direct,Healthy Workstations Ltd,H57720160730rklbkkeve,178.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160729dakhjhrss,49.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Office Furniture,People Places & Serv Direct,Currys Superstore,H57720160727cktietkue,90.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Office Furniture,People Places & Serv Direct,Currys Online,H57720160727qjbpbguis,249.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Minor Works-Goods,People Places & Serv Direct,Griffiths Signs & Eqip,H57720160714epykcorhy,150.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,People Places & Serv Direct,Sainsburys S/mkts,H57720160707emjmyhkee,4.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Other,People Places & Serv Direct,British Standards,H57720160707rqmwtylbq,111.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Entertainment,Finance Directorate,Www.Dominos.Co.Uk,H57720160721ffnmccldr,83.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Entertainment,Finance Directorate,Www.Dominos.Co.Uk,H57720160721fujyckncc,53.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Placement Fees,People Places & Serv Direct,Disclosure Scot,H57720160707odxzgffme,25.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Office Stationery,Finance Directorate,Partypuffin.Co.Uk,H57720160713xdsezrxuu,19.15,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,Finance Directorate,Staples,H57720160707nnivqatwk,15.87,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Books,Copyright and Enforcement Directorate,Wki Kluwer Law Int.,H57720160728vhwwomwtg,170.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Advertising Distribution,Innovation Directorate,Eb *lunchnet For Engin,H57720160730qavybhigg,45.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Advertising Distribution,Innovation Directorate,Twitonomy.Com,H57720160709qptrwmjvu,15.21,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Advertising Distribution,Innovation Directorate,Wwwparcpantrycouk,H57720160708jjyofyfta,134.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Marketplace,H57720160721xfbmgstid,125.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Marketplace,H57720160720zjrtmodgj,29.73,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,16/07/2016,Entertainment,People Places & Serv Direct,Amazon UK Retail,H57720160719mbdxtgisi,141.93,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Marketplace,H57720160719sdydcnvdu,458.75,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Office Stationery,People Places & Serv Direct,Netgiant Ltd,H57720160729qmkghvgdc,924.18,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Office Stationery,People Places & Serv Direct,Business Ind Solutions,H57720160726lhgikjvch,415.62,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Office Stationery,People Places & Serv Direct,Business Ind Solutions,H57720160726bjjkqjxkx,11.10,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Office Stationery,People Places & Serv Direct,Ring O Roses,H57720160723awfbsppyr,180.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/07/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160723leedrnddu,390.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160722bqgbnnjds,14.34,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/07/2016,Minor Works-Goods,People Places & Serv Direct,Screwfix Direct,H57720160722xvuzycris,70.12,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Office Stationery,People Places & Serv Direct,Business Ind Solutions,H57720160719cdvodlhvu,47.52,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Office Stationery,People Places & Serv Direct,Www.Netgiant.Com,H57720160715jtzershlz,934.10,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,People Places & Serv Direct,Key Industrial Equipment,H57720160709uuspelnfh,21.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Minor Works-Goods,People Places & Serv Direct,Roberts Price (Bm) Ltd,H57720160708omanenmqv,31.66,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,People Places & Serv Direct,Www.Thesafetycentre.Co,H57720160707fsjrcwavp,252.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Office Stationery,People Places & Serv Direct,Screwfix Direct,H57720160707jqlumobin,99.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160705fhecljeym,33.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Office Stationery,People Places & Serv Direct,Business Ind Solutions,H57720160705hykzieqch,11.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160705srqvryuwv,54.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Office Stationery,People Places & Serv Direct,Seton,H57720160702jiqxcqcxz,22.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Minor Works-Goods,People Places & Serv Direct,Newey & Eyre,H57720160702pcsxmvkgq,408.79,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160702pjzkcdmoq,14.34,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Office Stationery,People Places & Serv Direct,Buyabattery Co Uk,H57720160702vfxwhfivm,29.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Books,Patent Directorate,Firestorm Games,H57720160727tewnujifm,14.35,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Books,Patent Directorate,Oreilly Media,H57720160715zkyovysgf,23.53,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Books,Patent Directorate,Oreilly Media,H57720160714vagkxqenk,22.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Books,Innovation Directorate,Times Newspapers Ltd,H57720160730exhnzmtbs,26.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Career Development Services,IT Directorate,Amazon Mktplace Pmts,H57720160705chzxybyjj,24.63,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Entertainment,Trade Mark Directorate,Claytons Cards Ltd,H57720160702qitmlmwkb,38.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Network and infrastructure H/W,IT Directorate,Electro Supplies.C,H57720160712ifavodbcd,120.45,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Perpetual Licences,IT Directorate,Websitepulse.Com,H57720160708wospbtidv,63.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,T&S O-seas excl EPOQUE,Patent Directorate,Universidad Polit.Valenci,H57720160702dqervkqtf,98.23,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,T&S O-seas excl EPOQUE,Patent Directorate,Universidad Polit.Valenci,H57720160702xphujlqmc,98.23,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,T&S UK,Patent Directorate,Ncp Cardiff Airport,H57720160708qnuxmxbfi,28.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Network and infrastructure H/W,IT Directorate,Www.Maplin.Co.Uk,H57720160714klrcqnvgs,179.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Network and infrastructure H/W,IT Directorate,Amazon UK Marketplace,H57720160707rlqvyljon,30.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705enbkhlubf,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705gxcjlowqh,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705iaflokywq,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705jswkuunqz,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705mgaxgpxgf,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail Amazon.C,H57720160705nxfdrdbpi,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail Amazon.C,H57720160705omvmcoqut,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705rommtlrso,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705vyyffgllf,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Legal Consultancy,People Places & Serv Direct,Amazon UK Retail,H57720160705wdxelidbc,7.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Entertainment,People Places & Serv Direct,J/Parrottcuesports,H57720160707alrffkjyr,29.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Overseas Patent Specifications,Patent Directorate,Spie-Intl Society Opt En,H57720160730rgwgggsge,14.17,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/07/2016,Perpetual Licences,Projects,Cloudflare,H57720160727kpphvsbcp,173.28,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Software Maintenance,IT Directorate,Visualconferencing,H57720160714bhqbinffe,438.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Software Maintenance,IT Directorate,Amazon UK Marketplace,H57720160707tvinfpfsv,154.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Software Maintenance,IT Directorate,Amazon UK Marketplace,H57720160707xnaimbicl,204.55,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,04/07/2016,Software Maintenance,IT Directorate,Amazon UK Marketplace,H57720160706getyxpifn,26.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,02/07/2016,Software Maintenance,IT Directorate,Amazon UK Marketplace,H57720160705uymxhfnjk,110.95,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Software Maintenance,IT Directorate,Www.Perle.Com,H57720160702lkejjgscd,73.44,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Entertainment,Innovation Directorate,Marksandspencer.Co,H57720160702sudeyksgc,54.49,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Career Development Services,People Places & Serv Direct,Psd Fraud Temp. Credit,H57720160715rnsnznqif,-547.91,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Career Development Services,People Places & Serv Direct,Victorianpl,H57720160714dnkcuhilh,-234.88,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Career Development Services,People Places & Serv Direct,Victorianpl,H57720160714mquuogrms,234.88,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Career Development Services,People Places & Serv Direct,Bravofly Co UK Gyd Ist 14,H57720160714rstuxofqd,547.91,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Perpetual Licences,People Places & Serv Direct,Paypal,H57720160707lncyvywxy,617.01,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Office Stationery,People Places & Serv Direct,Screwfix Direct,H57720160730uqpnuwyci,64.23,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Office Stationery,People Places & Serv Direct,John Lewis,H57720160729awknrjgcv,299.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160729sqelebitu,13.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Office Stationery,People Places & Serv Direct,Amazon UK Marketplace,H57720160729zrhidxpch,510.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Office Stationery,People Places & Serv Direct,Newey & Eyre,H57720160728kntipkhsy,45.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Office Stationery,People Places & Serv Direct,Halfords On Line,H57720160728qykcxsgch,22.46,Not Applicable,
