Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1116433,149.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1107817,150.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1105530,150.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1114290,150.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1114584,150.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1115360,150.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1116408,150.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1097135,150.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1109654,151.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER10800,152.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1096893,152.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1096894,152.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50735,154.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER11180,155.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER11280,155.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1099431,157.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50673,157.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1104026,157.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1106866,157.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1112604,157.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1115749,157.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER10806,159.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11604,160.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1116584,165.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1116585,165.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50651,167.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50739,167.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50767,168.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12060,169.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50705,169.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50679,170.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50693,177.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1105583,178.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1115796,178.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00619264,179.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1115213,182.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50704,182.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1099286,184.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50645,185.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50720,186.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1107315,188.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1094418,188.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1094419,188.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,1106777,190.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,9848263,191.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1110072,191.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4664563,191.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1112027,191.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1098906,193.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4667285,194.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4662882,196.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER10805,196.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50688,198.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1095493,198.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1109395,198.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1115706,198.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1100860,199.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1109237,199.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1111710,199.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1114180,201.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50740,208.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER10902,214.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50692,221.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50701,222.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1104414,223.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/10/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER12100,228.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1099130,233.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER11940,239.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50721,247.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50641,251.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4662157,262.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50738,272.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER10920,295.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10040,305.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER11460,320.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50652,330.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50689,334.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4669671,339.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50715,344.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12560,347.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,P Farrington,50680,351.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER10541,362.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4665032,373.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1102043,377.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1107598,425.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11840,437.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Travel and subsistence UK,Patents Directorate,JK ExecutiveTravel,36,440.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12502,449.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12200,455.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00619732,480.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11920,502.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50719,503.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12080,506.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50642,547.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Travel and subsistence UK,Innovation Directorate,Wilkinson Rosa,50754,593.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9627,609.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50703,616.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,P Farrington,50681,630.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50724,756.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50708,1066.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50724,-100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4666141,15.29,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4663942,15.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4664658,15.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4665054,15.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1100582,25.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00621625,30.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00620092,39.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHU00623604,39.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00614061,39.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4666998,40.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00614060,44.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00625514,44.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00623916,61.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,1098844,63.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00621626,71.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50737,87.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4663937,91.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,1115794,98.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50709,100.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4666295,101.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,1098935,109.87,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4664594,110.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,50768,117.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4663783,127.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50659,127.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4669986,128.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4661932,133.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4666115,145.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4665042,146.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4669982,152.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4663792,156.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,AK Carboni,alicante28.09.11,166.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER11120,167.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4670220,172.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4668866,174.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4669313,174.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,50766,175.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence Overseas,Innovation Directorate,Companies House,S0000509871,194.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4660393,196.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4662609,199.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4661367,205.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4661288,209.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4662531,209.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4664287,224.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,AL Michaels,ALICANTE28.09.11,225.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4660399,243.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4660818,243.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4669332,262.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4660561,265.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50717,265.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4664170,269.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4665891,273.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4665966,288.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4665727,303.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4668089,304.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4662745,306.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER10521,319.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,50664,362.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4665856,373.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER10200,377.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4663099,392.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4661242,394.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50743,404.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4665108,407.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4660409,408.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4667092,418.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50731,426.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER10400,428.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4666753,431.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4670040,437.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4665857,458.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50742,459.31,Not applicable
