Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,CEFAS,16/11/2017,Data Collection Services,Operations,JNCC Support Co,20111507,42530,CSSF Blue Belt- salaries and project costs to support delivery for project BB003,PE1 1JY,OGD,,BB003,,
DEFRA,CEFAS,30/11/2017,Data Collection Services,Operations,INTERFISH LIMITED,20112234,39662.5,Charter of FV Carhelmar to support FSP53 (Fisheries Science Partnership),PL4 0RW,STANSME,,C3300,,
DEFRA,CEFAS,30/11/2017,Hardware (non capital),Corporate,DELL COMPUTER CORPORATION LTD,20111589,36905.5,50 x Dell Lattitude Laptops ,RG12 1GG,STAN,,50603,,
DEFRA,VMD,02/11/2017,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,APHA,77168,111615.72,Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme,YO31 6EP,GOVN,,,ADMINISTRATION,
DEFRA,VMD,09/11/2017,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,77271,44886.23,Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme,0,GOVN,,,ADMINISTRATION,
DEFRA,VMD,30/11/2017,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,77418,147967.75,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,,,,ADMINISTRATION,
DEFRA,AHDB,10/11/2017,Invoice,,Carat Ltd,361999,513034.16,Marketing: AHDB Pork - PORK ADVERT OCT 17 Media Buying. Spending control ref no: SC 16-17/1667,NW1 3BF,,,,,466430542
DEFRA,AHDB,10/11/2017,Invoice,,TNS UK Ltd,260205879,106444.85,"Market Research: Retail Usuage Reporting Service covering meat, dairy & Potato Sectors P1705-1804 3x4 w/e 05.11.17",W5 1UA,,,,,210325428
DEFRA,AHDB,10/11/2017,Invoice,,Good Relations Ltd,2104854,29000,Public Relations: AHDB Pork - 17/18  Pork . Spending control ref no: SC 16-17/1667,WC2A 1PQ,,,,,238822251
DEFRA,JNCC,24/11/2017,OFFICE RENT,Governance & Corporate Services,SAVILLS (UK) LTD                                            ,15121,45870.3,Monkstone House rent & service charge Q4 2017/18,M2 4AW,Large,,130,Administration,
DEFRA,JNCC,31/10/2017,TRAVEL & ACCOMMODATION,All programmes,REDFERN TRAVEL LTD                                          ,5122,41799.18,Various travel & accommodation charges,BD1 3AZ,SME,,Various,Administration,
DEFRA,SEAFISH,06/11/2017,Contract,Overhead,INLAND REVENUE,SFIA PAYROLL OCT 17,98289.9,STAT DEDUCTIONS MTH,,,,,,
DEFRA,SEAFISH,06/11/2017,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA PAYROLL OCT 17,39841.33,PENSION CONT OCT 17 MONTH 07,BD1 1UP,,,,,180 8082 62
DEFRA,SEAFISH,28/11/2017,Contract,Project,E2 PARTNERSHIP LTD,451,27000,"Seafood Expo Global, Brussels, April 2018",G73 9BQ,,,,,929 8003 08
DEFRA,RPA,07/11/2017,Contractors - Implementation,Various,Capita Buisness Ltd,LO10228136,48689.46,Fees and Expenses for the period ending 21st October 2017,SW1P 1JB,Supplier,n/a,n/a,Admin,GB618184141
DEFRA,RPA,08/11/2017,Various ,Various,Redfern,5087,112464.16,Travel and Accommodation for October 2017,BD1 3AZ,Supplier,n/a,n/a,Admin,GB708374132
DEFRA,RPA,09/11/2017,Agency Staff ,Various,Brook Street,30704883,90429.91, For the supply of temporary contract staff for the period ending 27th October 2017,AL1 4JB,Supplier,n/a,n/a,Admin,Blank
DEFRA,RPA,13/11/2017,Cartographic & Digitising,GI Service,Cyient,970012114,107533.28,BPS / Discard Parcel rates,WC1V 6RL,Supplier,PO103029,n/a,Admin,GB606138070
DEFRA,RPA,13/11/2017,External Inspections,Farm Inspectors,Hall Mark Meat Hygiene Limited,SI002019,39516,Sheep and Goats Inspections for October 2017,GL10 2BJ,Supplier,PO103057,AGSERV11,Admin,801 5436 78
DEFRA,RPA,14/11/2017,Agency Staff ,Various,Brook Street,30712248,81469.94, For the supply of temporary contract staff for the period ending 3rd November 2017,AL1 4JB,Supplier,n/a,n/a,Admin,Blank
DEFRA,RPA,16/11/2017,Cartographic & Digitising,GI Service,Cyient,970012112,194578.97,CAPI Parcel Rate,WC1V 6RL,Supplier,PO103030,n/a,Admin,GB606138070
DEFRA,RPA,16/11/2017,Cartographic & Digitising,GI Service,Cyient,970012113,52978.08,Ortho rectification ,WC1V 6RL,Supplier,PO103029,n/a,Admin,GB606138070
DEFRA,RPA,17/11/2017,"Customer Related Printing - Forms, Booklets & Letters
Outsourced Scanning Costs",Managed Document Service (MDS),APS Group,C1954,31856.38,BCMS October BAU,SK3 0ZP,Supplier,PO103061,MDSBCMS1,Admin,146 4941 52
DEFRA,RPA,20/11/2017,Contractors - Implementation,Various,Capita Buisness Ltd,LO10230781,45615.23,Fees and Expenses for the period ending 10th November 2017,SW1P 1JB,Supplier,n/a,n/a,Admin,GB618184141
DEFRA,RPA,21/11/2017,Agency Staff ,Various,Brook Street,30728539,82457.74, For the supply of temporary contract staff for the period ending 10th November 2017,AL1 4JB,Supplier,n/a,n/a,Admin,Blank
DEFRA,RPA,24/11/2017,Contractors - Implementation,Various,Capita Buisness Ltd,LO10232145,48367.32,Fees and Expenses for the period ending 17th November 2017,SW1P 1JB,Supplier,n/a,n/a,Admin,GB618184141
DEFRA,RPA,28/11/2017,Agency Staff ,Various,Brook Street,30741444,88543.81, For the supply of temporary contract staff for the period ending 17th November 2017,AL1 4JB,Supplier,n/a,n/a,Admin,Blank
DEFRA,MMO,10/11/2017,CA - OTHER RECEIVABLES - TRAVEL PROVIDER CONTROL ACCOUNT,BALANCE SHEET,REDFERN TRAVEL LTD,1005006091,60710.95,Travel costs for Marine Management Organisation,BD1 1PL,SUPPLIER,,0,Asset,708374133
DEFRA,MMO,14/11/2017,"EXP - TRANSFERS TO NORTHERN IRELAND, SCOTLAND AND WALES",MMO HEAD OF COASTAL OPS,THE SCOTTISH GOVERNMENT,2005000091,45000,Charges for the delivery of 'contact centre' operations to the marine/fishing industry,EH6 6QQ,OGD,,0,Expense,GB888842551
DEFRA,MMO,15/11/2017,EXP - PURCHASE OF GOODS/SERVICES - AUDIT SERVICES,MMO FINANCE,CSL - K P M G LLP,1005006141,77516.27,Charges for internal auditing of the MMO,E14 5GL,SUPPLIER(1),,0,Expense,"791788859	"
DEFRA,APHA,03/11/2017,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS,IMT,DEFRA,306761,140000,Telecom provision,YO41 1LZ,SUPPLIER,,0,Expense,888800181
DEFRA,APHA,06/11/2017,PPE - PLANT & MACHINERY (OWNED) - COST - ADDITIONS,Lab Services England,DON WHITLEY SCIENTIFIC LTD,146994,52937.38,Purchase of Laboratory Equipment,BD17 7SE,SUPPLIER(1),,0,Asset,303350314
DEFRA,APHA,06/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY - TECHNICAL,PATHOLOGY,L G C LIMITED,50623933,81526.72,TSE samples for October  2017,TW11 0LY,CUSTOMER,,APTS5902,Expense,
DEFRA,APHA,07/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,IMT,COMMUNISIS UK LTD,383759/5,22779.12,"Letters produced and generated from disease time recording 
system and sent to Livestock holders informing them of their 
livestock tests and results.",NE12 8EW,SUPPLIER,,0,Expense,
DEFRA,APHA,08/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD and SOUTHWEST FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,M-10-2017-A,373478.5,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - PROTECTIVE CLOTHING,CSC CARDIFF,CAPITA CUSTOMER SOLUTIONS UK LTD,6132000083,41727.56,"Electronic movement reporting 
system and database for (sheep and deer) June 2017-March 2018",P85 YH98,SUPPLIER(1),,APARAMSH,Expense,618184140
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,MENTER A BUSNES,8557,155352.5,Providing services for the Veterinary Delivery Partnership Project,SY23 3AH,SUPPLIER(1),,0,Expense,752746904
DEFRA,APHA,09/11/2017,CA - OTHER RECEIVABLES - PURCHASING CARD CONTROL ACCOUNT,BALANCE SHEET,ROYAL BANK OF SCOTLAND,49068890-06-NOV-17,49736.79,"Payment  for purchases made through Royal
 Bank of Scotland card in October 2017",EC2M 4BA,SUPPLIER,,0,Asset,"243852752	"
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE DEVON & CORNWALL LTD,DC-10-2017-A,400092.3,Providing services for the Veterinary Delivery Partnership Project,EX22 6HB,SUPPLIER(1),,0,Expense,179923008
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE NORTH LTD. ~175942866,N-10-2017-A,232551.64,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH EAST FIELD OPERATIONS,XL FARMCARE SOUTH EAST LIMITED~178831566,SE-10-2017-A,115732.98,Providing services for the Veterinary Delivery Partnership Project,BN7 2AH,CUSTOMER,,0,Expense,
DEFRA,APHA,09/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE WESSEX LTD,W-10-2017-A,370456.6,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SUPPLIER(1),,0,Expense,172798072
DEFRA,APHA,13/11/2017,EXP - PURCHASE OF GOODS/SERVICES - TRAVEL BOOKING,HARD & NOTIONAL CHARGES,VODAFONE LTD,VODAFONEOCT85694120,60969.07,Payment of the November 2017 invoice to Vodafone,RG14 5FF,SUPPLIER,,0,Expense,GB 569 9532 77
DEFRA,APHA,14/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,IECHYD DA (GWLEDIG) LTD,217,375946.2,Providing services for the Veterinary Delivery Partnership Project,SY23 2WD,SUPPLIER(1),,0,Expense,185 4883 60
DEFRA,APHA,15/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROJECT SPECIFIC EXPENDITURE,TB,THERMO FISHER SCIENTIFIC LELYSTAD BV,42404,188743.7,Specialist Laboratory Kits,HOLLAND,SUPPLIER,,APSB4011,Expense,
DEFRA,APHA,17/11/2017,EXP - PURCHASE OF GOODS/SERVICES - TRAVEL BOOKING,HARD & NOTIONAL CHARGES,REDFERN TRAVEL LTD,REDFERNOCTOBER17INVOICE5202,197201.04,APHA travel charges October 2017,BD1 5HQ,SUPPLIER,,0,Expense,708374133
DEFRA,APHA,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,IMT,COMMUNISIS UK LTD,383759/6,24590.52,"Letters produced and generated from disease time recording 
system and sent to Livestock holders informing them of their 
livestock tests and results.",NE12 8EW,SUPPLIER,,0,Expense,
DEFRA,APHA,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,PLANT VARIETY AND SEEDS,N I A B,NI15401,231862.99,Contract Work Lots 1 - October 2017,CB3 0LE,Public Body,,APA2AN01,Expense,100132207
DEFRA,APHA,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,PLANT VARIETY AND SEEDS,N I A B,NI15402,32828.4,Contract Work Lots 3 - October 2017,CB3 0LE,Public Body,,APA2AQ00,Expense,100132207
DEFRA,APHA,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,PLANT VARIETY AND SEEDS,N I A B,NI15404,93481.73,Contract Work Lots 5 - October 2017,CB3 0LE,Public Body,,APA2AO01,Expense,100132207
DEFRA,APHA,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,PLANT VARIETY AND SEEDS,N I A B,NI15405,31535,Contract Work Lots 6 - October 2017,CB3 0LE,Public Body,,APA2AO01,Expense,100132207
DEFRA,APHA,24/11/2017,CA - OTHER RECEIVABLES - OTHER - FUEL & UTILITIES RECHARGE,EPIDEMIOLOGICAL SCIENCES,UFFICIO DI STAFF CENTRO STUDI  M ALEANDRI,EUPAYMENT:RDEU1632,25242.3, EU (European Union) Fellowship First Payment,R00178,SUPPLIER,,0,Asset,
DEFRA,APHA,29/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - COURIER COSTS,Lab Services England,TOPSPEED COURIERS LIMITED,76442,42588,Collections from various laboratory locations (682 collections + 4 weekend surcharges)during October 2017,WA16 8XN,SUPPLIER(1),,0,Expense,413638853
DERFA,NE,02/11/2017,CA - OTHER RECEIVABLES - TRAVEL PROVIDER CONTROL ACCOUNT,LEGAL SERVICES,REDFERN TRAVEL LTD,5015,242398.55,Monthly charge for rail travel costs - 20 September-19 October 2017,BD1 1PL,SUPPLIER,,0,Asset,
DERFA,NE,02/11/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,OPERATIONS MANAGEMENT,WILTSHIRE WILDLIFE TRUST LTD,SIN008157,25000,Wessex Chalk Stream Project - 2017-18 ,SN10 1NJ,SUPPLIER,Contract Ref. 22440,0,Expense,
DERFA,NE,03/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,CUMBRIAN BOG LIFE + PROJECT,OPEN SPACE,2162,107744.4,LIFE Project (European funded) - Tree clearance at Roudsea Mosses National Nature Reserve - 2017-18,CA5 6NA,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,06/11/2017,CA - OTHER RECEIVABLES - PURCHASING CARD CONTROL ACCOUNT,BALANCE SHEET,ROYAL BANK OF SCOTLAND,49035866-02-NOV-17,512694.96,Monthly payment for Government Procurement Card expenditure - October 2017,EC2M 4BA,SUPPLIER,,0,Asset,
DERFA,NE,06/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BUSINESS UNIT,BAT CONSERVATION TRUST,517,148250.29,Bat information and advisory service - 2017-18,SE11 5RD,CUSTOMER,ECM_43463,0,Expense,
DERFA,NE,06/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BOLTON FELL MOSS PROJECT,OPEN SPACE,2163,86442.6,Restoration at Bolton Fell Moss SAC (Special Area of Conservation) - 2017-18,CA5 6NA,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,07/11/2017,PPE - FURNITURE AND FITTINGS (OWNED) - COST - ADDITIONS,NNR SERVICES TEAM,ENVIRONMENT AGENCY,2027379,430080,Eight Robo Mowers and spare parts for use on national nature reserves,FY1 9JN,SUPPLIER,,0,Asset,
DERFA,NE,07/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BOLTON FELL MOSS PROJECT,BARKER AND BLAND LTD,8937,63281.04,LIFE Project (European funded) - Restoration works at Bolton Fell Moss - 2017-18,CA10 2QL,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,07/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BOLTON FELL MOSS PROJECT,BARKER AND BLAND LTD,8938,63281.04,LIFE Project (European funded) - Restoration works at Bolton Fell Moss - 2017-18,CA10 2QL,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,07/11/2017,PPE - TRANSPORT EQUIPMENT (TE) (OWNED) - COST - ADDITIONS,NNR SERVICES TEAM,ENVIRONMENT AGENCY,2025839,47167.2,Two four wheel drive vehicles for Lindisfarne and Moor House Upper Teesdale National Nature Reserves,FY1 9JN,SUPPLIER,,0,Asset,
DERFA,NE,07/11/2017,PPE - TRANSPORT EQUIPMENT (TE) (OWNED) - COST - ADDITIONS,NNR SERVICES TEAM,ENVIRONMENT AGENCY,2027399,32160,Eight Trailers for eight different national nature reserves for transportation of new Robo Mowers8,FY1 9JN,SUPPLIER,,0,Asset,
DERFA,NE,09/11/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,OPERATIONS MANAGEMENT,EDEN RIVERS TRUST,1750,75000,River restoration project delivery on River Eden SAC (Special Area of Conservation) - 1 June 2017-31 March 2018,CA11 0AH,SUPPLIER,Ref 23360,0,Expense,
DERFA,NE,10/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - LAND MANAGEMENT WORKS,HOVETON WETLAND RESTORATION PROJECT,NETICS B V,NELM-0028-003-1108,39927.41,Hoveton Wetlands Restoration Project - management and removal of sediment works - 2017-18,2952AD,SUPPLIER(1),,NE162580,Expense,
DERFA,NE,14/11/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS - BUILDINGS,NNR SERVICES TEAM,KIER FACILITIES SERVICES LTD,16120001,31621.58,"Refurbishment, repairs, feasibility and design of car park at Lindisfarne National Nature Reserve",RG21 4HG,CIS SUPPLIER,,0,Asset,
DERFA,NE,15/11/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,BUSINESS UNIT,R S P B,SLINV/00032194,100425,Memorandum of Agreement - Action for Birds in England research - 2017-18,SG19 2DL,Public Body,ECM_47837/23267,0,Expense,
DERFA,NE,17/11/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS - BUILDINGS,NNR SERVICES TEAM,KIER FACILITIES SERVICES LTD,17040791,63637.2,Replacement of Jacksons Bridge at Woodwalton Fen National Nature Reserve - part payment,RG21 4HG,CIS SUPPLIER,,0,Asset,
DERFA,NE,17/11/2017,EXP - PURCHASE OF GOODS/SERVICES - ICT OUT - WORK PACKAGE/WPO IMPLEMENTATION,INTELLIGENT CLIENT FUNCTION,SKYGUARD LTD,INV54847,32277.6,72 satellite tracking units for health and safety staff buddy system,KT19 0DB,SUPPLIER,47544,0,Expense,
DERFA,NE,20/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,FINANCE CONTROL,SHARED SERVICES CONNECTED LTD,100006644,50133.76,SSCL Shared Services Provision for Natural England October 2017 ,HP2 7AH,SUPPLIER,,0,Expense,
DERFA,NE,20/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,FINANCE CONTROL,SHARED SERVICES CONNECTED LTD,100006917,31105.76,SSCL Shared Services Provision for Natural England for Oracle licence - October 2017,HP2 7AH,SUPPLIER,,0,Expense,
DERFA,NE,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,NE Great Crested Newt Licensing,FOOD & ENVIRONMENT RESEARCH AGENCY,6138019545,99349.2,Great Crested Newt strategic licensing project - 8 May-31 August 2017,YO41 1LZ,Government Agency,20350-18225,NE162734,Expense,
DERFA,NE,21/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BOLTON FELL MOSS PROJECT,BARKER AND BLAND LTD,8995,63281.04,LIFE Project (European funded) - Restoration works at Bolton Fell Moss - 2017-18,CA10 2QL,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,21/11/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS - BUILDINGS,NNR SERVICES TEAM,BRAMBLEDOWN LANDSCAPE SERVICES LTD,180133,44182.5,Refurbishment of path for health and safety and disabled access at Castle Eden Dene National Nature Reserve,DH7 8SU,SUPPLIER,,0,Asset,
DERFA,NE,21/11/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS - BUILDINGS,NNR SERVICES TEAM,KIER FACILITIES SERVICES LTD,17030573,45489.16,Shapwick National Nature Reserve rebuilding works - part payment,RG21 4HG,CIS SUPPLIER,,0,Asset,
DERFA,NE,23/11/2017,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY - TECHNICAL,HOVETON WETLAND RESTORATION PROJECT,LAND & WATER SERVICES LIMITED,SIN011134,73042.35,Hoveton Wetlands Restoration Project - sediment removal works - 2017-18,GU5 9AF,SUPPLIER(1),23407,0,Expense,
DERFA,NE,23/11/2017,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COUNTRYSIDE STEWARDSHIP DEVELOPMENT,RURAL PAYMENTS AGENCY,ARI001985,42705.04,Management of development of Countryside Stewardship Siti-Agri IT system - June-September 2017,RG1 1AF,Government Agency,,0,Expense,
DERFA,NE,27/11/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER- SCIENCE & EVIDENCE MONITORING SURVLNCE,BOLTON FELL MOSS PROJECT,OPEN SPACE,2173,37176,Restoration at Bolton Fell Moss SAC (Special Area of Conservation) - 2017-18,CA5 6NA,SUPPLIER(1),,NE161470,Expense,
DERFA,NE,27/11/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,OPERATIONS MANAGEMENT,CABI BIOSCIENCE (EGHAM),SI7255,29000,Biocontrol release programme for the control of aquatic and riparian invasive non-native plants in England - 2017-18,TW20 9TY,SUPPLIER(1),ECM 50512,0,Expense,
DEFRA,KEW,06/11/2017,Other,Membership & Digital Giving,Royal Mail Group Ltd,7032055,29751.28,Kew DD Renewal Sept 17,EH12 9PB,UK Supplier,n/a,,Postage,
DEFRA,KEW,28/11/2017,Cost of Sales,Director of Marketing & Commercial,Historic Royal Palaces,7033131,185461.5,KEW PALACE COMMISSION FOR 2017/18,KT8 9AU,UK Supplier,n/a,,Commission,710 9813 45
DEFRA,KEW,07/11/2017,Consultancy & Professional Services,Finance,GBS Re National Audit Office,7032407,43000,AUDIT OF RBG KEW 2016-17 ANNUAL REPORT & ACCOUNTS,SW1W 9SP,UK Supplier,n/a,,External Audit fees,
DEFRA,KEW,15/11/2017,Consultancy & Professional Services,Temperate House,Turner & Townsend Project Management Ltd,7032557,47611.76,TEMPERATE HOUSE,WC2E 9HE,UK Supplier,n/a,,Prof Fees - Construction,
DEFRA,KEW,07/11/2017,Capital/Equipment,Temperate House,ISG Construction Ltd,7032479,1271021.87,TEMPERATE HOUSE PROJECT,EC3N 1AG,UK Supplier,n/a,,New works-Pt I-other costs,
DEFRA,KEW,06/11/2017,Consumables & Materials,Commercial Activity,Aggreko UK Ltd,7032299,47254.08,CHRISTMAS AT KEW 2017 GENERATOR HIRE 1ST 50%,G82 2RL,UK Supplier,n/a,,Equipment hire,GB703564353
DEFRA,KEW,28/11/2017,Consultancy & Professional Services,Wakehurst Directorate,Montagu Evans LLP,7033036,60276.38,FEES,W1J 8BA,UK Supplier,RBGKEW/475,,Consultancy - Proprty & Constr,
DEFRA,KEW,28/11/2017,Consultancy & Professional Services,Wakehurst Directorate,Montagu Evans LLP,7033019,53574.94,fee,W1J 8BA,UK Supplier,RBGKEW/475,,Consultancy - Proprty & Constr,
DEFRA,KEW,15/11/2017,Consultancy & Professional Services,Information Technology,Mac-seven Consultants Limited,7032538,27660,apple it support and development,TW1 1DG,UK Supplier,RBGKEW/446,,Professional Services - IT,941 1930 38
DEFRA,KEW,15/11/2017,Consultancy & Professional Services,Capital Development Programme,Mott Macdonald Limited,7032674,91154.8,PROFESSIOANL SERVICES,CR0 2EE,UK Supplier,RBGKEW/247,,Consultancy - Proprty & Constr,GB523765636
DEFRA,KEW,15/11/2017,Capital/Equipment,Capital Development Programme,Mott Macdonald Limited,7032676,70628.77,SERVICES,CR0 2EE,UK Supplier,RBGKEW/247,,Design,GB523765636
DEFRA,KEW,28/11/2017,Capital/Equipment,Capital Development Programme,Mott Macdonald Limited,7033018,55423.42,fees,CR0 2EE,UK Supplier,RBGKEW/247,,Design,GB523765636
DEFRA,KEW,15/11/2017,Capital/Equipment,Capital Development Programme,Mott Macdonald Limited,7032679,41581.29,PROFESSIOANL SERVICES,CR0 2EE,UK Supplier,RBGKEW/247,,Design,GB523765636
DEFRA,KEW,15/11/2017,Consultancy & Professional Services,Capital Development Programme,Mott Macdonald Limited,7032671,30953.67,PROFESSIONAL SERVICES,CR0 2EE,UK Supplier,RBGKEW/247,,Consultancy - Proprty & Constr,GB523765636
DEFRA,KEW,28/11/2017,Capital/Equipment,Capital Development Programme,Mott Macdonald Limited,7033015,29516.33,services,CR0 2EE,UK Supplier,RBGKEW/247,,Design,GB523765636
DEFRA,KEW,28/11/2017,Capital/Equipment,Capital Development Programme,John Graham Construction Ltd,7033013,51454,KEW MAJOR WORKS PROGRAMME,BT26 6HX,UK Supplier,RBGKEW/302,,Design,GB390813838
DEFRA,KEW,28/11/2017,Capital/Equipment,Capital Development Programme,John Graham Construction Ltd,7033033,47373.9,MAJOR WORKS PROGRAMME,BT26 6HX,UK Supplier,RBGKEW/302,,Design,GB390813838
DEFRA,KEW,21/11/2017,Capital/Equipment,Capital Development Programme,John Graham Construction Ltd,7032804,44565,ARBORETUM NUSERY,BT26 6HX,UK Supplier,RBGKEW/302,,Design,GB390813838
DEFRA,KEW,14/11/2017,Consumables & Materials,Commercial Activity,SLX,7032556,33750,CHRISTMAS AT KEW 2017 LIGHTING HIRE 1ST 25%,BS11 9YH,UK Supplier,RBGKEW/461,,Equipment hire,3209293
DEFRA,KEW,27/11/2017,Consumables & Materials,Commercial Activity,SLX,7032623,33750,CHRISTMAS AT KEW 2017 LIGHTING HIRE 2ND 25%,BS11 9YH,UK Supplier,RBGKEW/461,,Equipment hire,3209293
