Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,426770048,148.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128305,162.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128727,186.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER128273,191.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER127258,227.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,International Policy Directorate,HRG UK,426753016,229.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Travel and subsistence Overseas,Change Program,Personal expenses name witheld,ER128671,238.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER128651,257.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER128617,260.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER128300,262.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER128606,264.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence Overseas,Finance Directorate,Personal expenses name witheld,ER128278,267.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER128248,304.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Patents Directorate,HRG UK,426707089,337.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER128613,345.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER128715,372.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,International Policy Directorate,HRG UK,426688477,447.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER128270,478.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI01295406,508.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,426834576,531.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,426836161,531.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,426832000,531.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128740,600.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,426764371,602.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER128183,630.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER128274,673.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence Overseas,Change Program,Personal expenses name witheld,ER127890,698.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER128276,824.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER128616,1946.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence Overseas,International Policy Directorate,HRG UK,426766236,2119.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER125457,2881.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Accommodation charges,"People, Property and Services Directorate",First Investments Ltd,68109,9795.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Accommodation charges,"People, Property and Services Directorate",Caerphilly County Borough Council,510317691-2014/15,28143.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Security Guards,"People, Property and Services Directorate",Mitie Facilities Services Ltd,100-90878839,1878.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Office Cleaning,"People, Property and Services Directorate",Glasdon UK Ltd,PF4798 1,1413.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01214362,156.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01214755,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01214361,215.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01214363,357.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01215905,357.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Furniture & Fittings,"People, Property and Services Directorate",Senator International Ltd,S01215906,1047.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01215268,48289.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Fuel &Utilities,"People, Property and Services Directorate",EDF Energy 1 Ltd,17647074-0053,1577.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Fuel &Utilities,"People, Property and Services Directorate",Corona Energy,9825807,2810.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Fuel &Utilities,"People, Property and Services Directorate",Corona Energy,9825808,3837.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Fuel &Utilities,"People, Property and Services Directorate",EDF Energy 1 Ltd,11555683-02JAN15,31721.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Minor Buiding Works &Maintenance,IMPROVE Project,Applied Products,514567,120.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Applied Products,514556,1380.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Minor Buiding Works &Maintenance,IMPROVE Project,Styles & Wood Ltd,CSI0001766,293991.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Postage,"People, Property and Services Directorate",Royal Mail,9048904772,7.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Postage,"People, Property and Services Directorate",Parcelforce Worldwide,9048967915,662.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Postage,"People, Property and Services Directorate",Neopost Ltd,N3026121-21JAN15,2000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Postage,"People, Property and Services Directorate",Neopost Ltd,N1207751-21JAN15,10000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Courier service,"People, Property and Services Directorate",Rico Logistics Ltd,723734,50.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Courier service,International Policy Directorate,Rico Logistics Ltd,720756,89.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2004008781,6.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2004109440,40.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2004041616,60.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2003976635,105.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Van Delivery Service,"People, Property and Services Directorate",CitySprint UK Ltd,1186798,1973.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,13327613,1.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,69900199,6.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-16JAN15,36.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-02JAN15,37.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441626201001-09JAN15,40.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,435496901001-15JAN15,46.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441112301001-23JAN15,46.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441066601001-13JAN15,46.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740347401001-21OCT14,46.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441057501001-09JAN15,46.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740347401001-19DEC14,46.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-02JAN15,47.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441626301001-09JAN15,47.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,088813901001-31DEC14,47.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,288670201001-29DEC14,47.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441066601001-11APR14,48.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442013201001-23JAN15,49.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,416860501001-23JAN15,53.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442061801001-02JAN15,57.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442137701001-09JAN15,58.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441893301001-02JAN15,60.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441932801001-09JAN15,60.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885101001-13JAN15,60.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441976801001-15JAN15,60.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885101001-11APR14,60.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885201001-11APR14,61.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441885201001-13JAN15,62.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442295501001-09JAN15,66.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442217601001-29DEC14,66.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441938301001-29DEC14,66.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442217501001-09JAN15,66.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,442217001001-02JAN15,66.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,291879201001-14JAN15,67.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,874902401001-15JAN15,75.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,688514801001-12JAN15,87.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Questmark,8930,90.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Questmark,8911,90.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-06JAN15,112.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-09JAN15,114.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Spectrum Internet Ltd,19209,168.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Three,AAJ57368179,191.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-06JAN15,339.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-06JAN15,534.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,12949785,744.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,12803246,744.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Three,ALI55969045,1835.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,UK10-012015-1353,3322.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M017IR-02JAN15,3462.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Orange,124179174,6660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M15601CH,7322.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,UK10-012015-1522,10132.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Books  Newspapers & Publications,Patents Directorate,Stationery Office,2229600X,5.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Books  Newspapers & Publications,"People, Property and Services Directorate",Menzies Distribution Ltd t/a Jones Yarrell,192710,264.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,Books  Newspapers & Publications,"People, Property and Services Directorate",Reed Business Information,DSINV00081678,4250.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Overseas Patent Specifications,Patents Directorate,British Library,1397744503,2911.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Paper,Finance Directorate,Antalis,VS4451225,624.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Paper,Finance Directorate,Antalis,VS4416714,1850.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,36987,44.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,37018,150.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other Stationery & General Supplies,Finance Directorate,Print On Solutions Ltd,125984,226.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other Stationery & General Supplies,Finance Directorate,Williams Lea Ltd,BIS-IPO14120001,277.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other Stationery & General Supplies,Finance Directorate,Print On Solutions Ltd,126086,280.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Other Stationery & General Supplies,Finance Directorate,Robert Horne Paper Company Ltd,562677,362.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Other Stationery & General Supplies,Finance Directorate,Antalis,VS4416714,715.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Other Stationery & General Supplies,Finance Directorate,Antalis,VS4438931,839.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,29174547,1732.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Office Supplies,"People, Property and Services Directorate",Elliott Sound,1173,1278.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Office Supplies,"People, Property and Services Directorate",Newey & Eyre,132538914,1858.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Total Print Finishing Services Ltd,37017,235.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825635,249.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825640,249.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825634,277.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825636,499.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825638,499.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825642,855.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825641,855.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Danwood Group Ltd,3842190,1589.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825637,9378.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603825639,11140.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,900127347,20948.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Maintenance of computers,Business Support Directorate,Computacenter (UK) ltd,3880361146,939.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Maintenance of computers,Business Support Directorate,Idera Inc,0115339-RA,1444.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Maintenance of computers,Business Support Directorate,Techland Group,SIN18574,4007.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Maintenance of computers,Business Support Directorate,Software Box Ltd (SBL),INV74090,8553.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Online Bureau Charges,Patents Directorate,STN International,9340270818A,0.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Online Bureau Charges,Patents Directorate,STN International,9340274578,18.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Online Bureau Charges,Patents Directorate,American Chemical Society,1064246,617.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Online Bureau Charges,Patents Directorate,Questel Ireland Ltd,150141A,765.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Online Bureau Charges,Patents Directorate,STN International,9340274276,10291.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Online Bureau Charges,Patents Directorate,STN International,9340274950,10394.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Online Bureau Charges,Patents Directorate,Springer Customer Service Centre,2932025603,11820.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Online Bureau Charges,Patents Directorate,European Patent Office,40241420,73559.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Online Bureau Charges,Patents Directorate,European Patent Office,40240679,82170.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,IT Equipment,Business Support Directorate,Personal expenses name witheld,52711,236.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Equipment,Patents Directorate,Probrand Ltd,OP-I495159,239.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Equipment,Business Support Directorate,Probrand Ltd,OP-I495159,251.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Equipment,Business Support Directorate,MISCO,10352642,590.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,IT Equipment,Business Support Directorate,Kelway (UK) Ltd,PSINV01325364,629.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880387482,858.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880369997,1523.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880385760,3139.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880385759,3356.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Equipment,Business Support Directorate,MISCO,10354532,3839.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Purchase of Software,Business Support Directorate,CESG,101546,396.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Purchase of Software,Business Support Directorate,VeriSign Sarl,520001431,3523.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Purchase of Software,Business Support Directorate,VeriSign Sarl,520001551,3573.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Purchase of Software,Business Support Directorate,Open Connections Solutions Limited,260419,10500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Software License,Business Support Directorate,IBM UK Ltd,105326452,-20865.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Software License,Business Support Directorate,Dell Software International Ltd,4700090976,504.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Software License,Business Support Directorate,Computacenter (UK) ltd,3880365270,877.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Software License,Finance Directorate,Price Waterhouse Coopers,1336510801,3168.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Software License,Business Support Directorate,Satisnet Ltd,9453,3456.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Software License,Business Support Directorate,IBM UK Ltd,105330232,4536.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Software License,Business Support Directorate,IBM UK Ltd,105322671,20865.60,Not applicable,
