HMRC,HMRC,16/07/2013,Next Day Del. Open,PT Operations,TNT UK LTD,5100029888,"£14,403.88",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Local Compliance,TNT UK LTD,5100029888,"£6,477.82",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Debt Management & Banking,TNT UK LTD,5100029888,"£3,817.08",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Benefits & Credits Delivery,TNT UK LTD,5100029888,"£3,053.66",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Risk & Intelligence,TNT UK LTD,5100029888,"£1,418.30",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Criminal Investigations,TNT UK LTD,5100029888,"£1,133.90",Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Specialist PT,TNT UK LTD,5100029888,£928.08,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Specialist Investigations (SI),TNT UK LTD,5100029888,£699.80,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Large Business Service,TNT UK LTD,5100029888,£662.38,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Estates & Support Services,TNT UK LTD,5100029888,£613.73,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,HR,TNT UK LTD,5100029888,£595.02,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Customs Directorate,TNT UK LTD,5100029888,£580.04,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Information Management Services,TNT UK LTD,5100029888,£508.94,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Indirect Tax Directorate,TNT UK LTD,5100029888,£355.51,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Finance & Internal Audit,TNT UK LTD,5100029888,£321.83,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,E&C Central Services,TNT UK LTD,5100029888,£306.86,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Central Tax & Strategy Directorate,TNT UK LTD,5100029888,£276.92,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,PT Customer Product & Process,TNT UK LTD,5100029888,£254.47,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Business Customer & Strategy,TNT UK LTD,5100029888,£194.59,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Solicitors Office,TNT UK LTD,5100029888,£187.12,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,CTISA,TNT UK LTD,5100029888,£142.20,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,HMRC Change Programme,TNT UK LTD,5100029888,£142.20,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Corporate Communications,TNT UK LTD,5100029888,£112.27,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,BT Corporate Centre,TNT UK LTD,5100029888,£74.84,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Anti-Money Laundering Supervision,TNT UK LTD,5100029888,£56.14,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,S&ID,TNT UK LTD,5100029888,£56.14,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Next Day Del. Open,Commercial Directorate,TNT UK LTD,5100029888,£48.65,Courier Services,BL10 9AR
HMRC,HMRC,16/07/2013,Staff on loan to CSR,HR,MINISTRY OF DEFENCE,5100030283,"£33,957.53",MOD Salary reimbursement for staff on-loan to CSR Feb to May - £16978.50 relates to 12/13 accrual ,L2 3YL
HMRC,HMRC,16/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100030338,"£238,156.80",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,17/07/2013,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,1700004502,"-£72,719.52",Credit recevied due to incorrect invoice for facilities management of the Nottingham Estate in June,HG2 8QT
HMRC,HMRC,17/07/2013,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100023245,"£70,220.17",Monthly charges for Facilities management of the Nottingham estate in July,HG2 8QT
HMRC,HMRC,17/07/2013,Credt Crd Comm Chrge,Finance & Internal Audit,RBS - NATWEST,5100030434,"£170,551.80",Government Banking Service: Credit Card Commission Charges,EC2M 4RB
HMRC,HMRC,17/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100030434,"£16,703.81",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,17/07/2013,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100030588,"£70,220.17",Monthly charges for facilities management of the Nottingham estate in June,HG2 8QT
HMRC,HMRC,17/07/2013,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100030589,"£94,455.88",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD
HMRC,HMRC,17/07/2013,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100030590,"£28,279.28",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD
HMRC,HMRC,17/07/2013,Electricity,Estates & Support Services,EDF ENERGY,5100030618,"£358,099.70",Utility payment,EX1 3UT
HMRC,HMRC,17/07/2013,Debt collection serv,Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100030631,"£102,192.81",Debt Collection Services,S9 2RX
HMRC,HMRC,17/07/2013,Debt collection serv,Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100030635,"£50,915.70",Debt Collection Services,CV37 6NW
HMRC,HMRC,17/07/2013,Debt collection serv,Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100030636,"£124,171.07",Debt Collection Services,PR1 3EL
HMRC,HMRC,17/07/2013,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100030639,"£85,619.38",Courier Services,BL8 9AR
HMRC,HMRC,17/07/2013,Bank Charges PO Card,Finance & Internal Audit,POST OFFICE LTD,5100030751,"£1,045,580.01",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG
HMRC,HMRC,18/07/2013,Min AW non-struc VAT,Estates & Support Services,MJF BUSINESS SERVICES LTD,5100030799,"£30,000.00",Costs relating to the vacation of Somerset House London,UB8 2YF
HMRC,HMRC,18/07/2013,IT consultancy,PT Change,EQUAL EXPERTS,5100031010,"£200,340.00",Web Deveopers in Dorset House,WC1H 9BB
HMRC,HMRC,18/07/2013,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100031041,"£37,651.39",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,18/07/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031111,"£209,626.46",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,18/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031111,"£69,583.17",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023740,"£27,583.20",Costs relating to essential building works carried out at Riverside House Inverness,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023741,"£53,281.33",Essential building works carried out at Bush House London.,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023782,"£26,923.99",Costs relating to essential building works carried out at Blackburn House Stoke,SE1 0TA
HMRC,HMRC,19/07/2013,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023793,"£30,810.71",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023793,"£27,231.99",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023795,"£24,622.29",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023795,"£20,126.50",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023796,"£103,076.70",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023797,"£56,000.00",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100023797,"£53,996.13",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026329,"£118,245.13",Costs relating to essential building works carried out at Customs House London,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026332,"£25,739.71",Costs relating to essential building works carried out at Michael Paul House Taunton,SE1 0TA
HMRC,HMRC,19/07/2013,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100027829,"£29,049.15",Costs relate to alterations at Custom House Pembroke Dock.  The work was carried out on behalf of the Home Office Property Group and the costs subsequently recharged.,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028172,"£43,252.29",Costs relating to essential building works carried out at Norfolk House Bristol to faciliate the vacation of the building,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028173,"£170,749.66",Costs relating to essential building works carried out at Emerald Court Peterlee,SE1 0TA
HMRC,HMRC,19/07/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028177,"£37,520.76",Costs relating to essential building works carried out at Southerby Road Middlesborough,SE1 0TA
HMRC,HMRC,19/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031113,"£82,217.68",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031124,"£130,767.00",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031124,"£15,272.55",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031128,"£97,284.56",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100031128,"£55,278.74",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,19/07/2013,Gasoline or Petrol,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100031137,"£57,060.37",Fleet mgmt services,SN5 6PE
HMRC,HMRC,19/07/2013,Gasoline or Petrol,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100031140,"£58,119.06",Fleet mgmt services,SN5 6PE
HMRC,HMRC,19/07/2013,Nat Pst Del Ser(VAT),Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100031339,"£70,675.99",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,19/07/2013,Nat Pst Del Ser NVAT,Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100031339,"£31,069.32",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,22/07/2013,Media Monitoring,Corporate Communications,CABINET OFFICE,5100031780,"£37,080.00",Annual renewal of MMU Subscription,CF14 3UW
HMRC,HMRC,22/07/2013,Gasoline or Petrol,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100031789,"£61,154.33",Fleet mgmt services,SN5 6PE
HMRC,HMRC,22/07/2013,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100031898,"£71,553.30",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,22/07/2013,OGD costs,Estates & Support Services,DWP,5100031928,"£737,228.58",Monthly invoice charge for the properties HMRC occupy on the Department of Work and Pensions estate,CF14 3UW
HMRC,HMRC,23/07/2013,Non-IMS IT for CSR,HR,SPECIALIST COMPUTER CTR,5100031911,"£31,157.82",Specialist Computer Centre (SCC) is the main contractor for recruitment of the 2013 Civil Service Fast Stream intake managed by Civil Service Resourcing for the CS as a whole not just HMRC.  This invoice is for Invigilated Cognitive retests in accordance with the terms and conditions of the contract.,B11 2LE
HMRC,HMRC,23/07/2013,Recruitment services,HR,SPECIALIST COMPUTER CTR,5100031913,"£113,193.86",Specialist Computer Centre (SCC) is the main contractor for recruitment of the 2013 Civil Service Fast Stream intake managed by Civil Service Resourcing for the CS as a whole not just HMRC.  This invoice is part payment for the upgrading of the psychometric tests e-tray exercises and evaluations.,B11 2LE
HMRC,HMRC,23/07/2013,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100031915,"£112,460.25",Standard Landlord Service Charge payable to the Landlord,PO9 1SA
HMRC,HMRC,23/07/2013,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100031915,"£68,927.24",Standard Landlord Service Charge payable to the Landlord,PO9 1SA
HMRC,HMRC,23/07/2013,Business Rates,Estates & Support Services,PORTSMOUTH CITY COUNCIL,5100031925,"£38,218.82",Business rates payable for 2013/14,PO1 2BE
HMRC,HMRC,23/07/2013,Business Rates,Estates & Support Services,PORTSMOUTH CITY COUNCIL,5100031925,"£7,939.18",Business rates payable for 2013/14,PO1 2BE
HMRC,HMRC,23/07/2013,Marketing Promotion,Corporate Communications,M4C,5100031947,"£119,771.77",Tax Credits 2013 May Radio Media,WC1X 8RX
HMRC,HMRC,23/07/2013,Marketing Promotion,Corporate Communications,M4C,5100031947,£99.81,Tax Credits 2013 May Radio Media,WC1X 8RX
HMRC,HMRC,23/07/2013,Security printing,Customs Directorate,WILLIAMS LEA LTD,5100032019,"£29,520.19",Provide support for the UK Duty Stamps Scheme,WF6 1TN
HMRC,HMRC,23/07/2013,Research (VAT rec),Knowledge Analysis & Intelligence,IFF RESEARCH LTD,5100032416,"£29,422.80",Survey of the impact of HMRC policy and operations on large businesses over time.,N1 6DD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£241,217.21",Freight Targeting System stabilisation,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£39,870.37",Test phase of VAT Registration Transformation project,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£34,466.78",Build & Test phase of SR060 SOC 16 – Evidence Exploitation,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£11,437.58",Remote gaming project development activity,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£10,460.93",IT Software changes to support day-to-day HMRC business,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£9,737.33",SR060 Performance testing of HMRC systems,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£7,876.56",Build phase of Tackling VAT Evasion on Imported vehicles (NoMoT),EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£7,144.27",SR060 Head of delivery Performance testing,EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£4,974.60",Build & Test phase of MOSS (Minin One Stop Shop),EC3M 3BD
HMRC,HMRC,23/07/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100032419,"£3,896.88",Build & Test phase of SR060 SOC 34,EC3M 3BD
HMRC,HMRC,23/07/2013,Maintenance fees,Information Management Services,ACCENTURE (UK) LTD,5100032419,£969.60,Capability Maturity Model Integration Training,EC3M 3BD
HMRC,HMRC,23/07/2013,Valuation Services,CTISA,VALUATION OFFICE AGENCY,5100032488,"£33,333.00",Valuation for Annual Tax on Enveloped Dwellings,W1D 5BU
HMRC,HMRC,23/07/2013,Valuation Services,CTISA,VALUATION OFFICE AGENCY,5100032490,"£33,333.00",Valuation for Annual Tax on Enveloped Dwellings,W1D 5BU
HMRC,HMRC,24/07/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100032424,"£183,087.34",Payment for costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,24/07/2013,External Database IS,Information Management Services,SPECIALIST COMPUTER CTR,5100032665,"£445,523.70",Annual Gartner subscription service ,B11 2LE
HMRC,HMRC,24/07/2013,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100032719,"£38,224.61",Secure storage of Tax Credit Claims/Papers,EH54 7DF
HMRC,HMRC,24/07/2013,Mail and Fulfilment,PT Customer Product & Process,WILLIAMS LEA LTD,5100032868,"£32,947.76",Employer Orderline,WF6 1TN
HMRC,HMRC,24/07/2013,100 PS Service Charg,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100032947,"£2,403,427.98",Monthly charge for fully serviced accommodation at 100 Parliament Street London,M41 7HG
HMRC,HMRC,24/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033127,"£10,706,749.19",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,24/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033127,"£4,163,735.80",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,24/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033132,"-£7,811.68",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,24/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033132,"-£20,087.17",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,25/07/2013,CHURN,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100032918,"£29,053.52",Monthly charge for the provision of post room services,M41 7HG
HMRC,HMRC,25/07/2013,Maj AW struc non-VAT,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100032934,"£661,326.58",Payment relates to essential improvement works carried out at 100 Parliament St London,M41 7HG
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033113,"£97,973.41","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033129,"£88,327.75","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033135,"£99,614.78","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033136,"£95,117.86","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100033138,"£52,673.12",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,25/07/2013,Next Day Del. Open,PT Operations,TNT UK LTD,5100033158,"£10,304.04",Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Local Compliance,TNT UK LTD,5100033158,"£4,634.01",Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Debt Management & Banking,TNT UK LTD,5100033158,"£2,730.61",Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Benefits & Credits Delivery,TNT UK LTD,5100033158,"£2,184.49",Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Risk & Intelligence,TNT UK LTD,5100033158,"£1,014.61",Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Criminal Investigations,TNT UK LTD,5100033158,£811.15,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Specialist PT,TNT UK LTD,5100033158,£663.91,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Specialist Investigations (SI),TNT UK LTD,5100033158,£500.62,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Large Business Service,TNT UK LTD,5100033158,£473.84,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Estates & Support Services,TNT UK LTD,5100033158,£439.04,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,HR,TNT UK LTD,5100033158,£425.65,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Customs Directorate,TNT UK LTD,5100033158,£414.95,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Information Management Services,TNT UK LTD,5100033158,£364.08,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Indirect Tax Directorate,TNT UK LTD,5100033158,£254.32,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Finance & Internal Audit,TNT UK LTD,5100033158,£230.23,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,E&C Central Services,TNT UK LTD,5100033158,£219.52,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Central Tax & Strategy Directorate,TNT UK LTD,5100033158,£198.11,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,PT Customer Product & Process,TNT UK LTD,5100033158,£182.04,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Business Customer & Strategy,TNT UK LTD,5100033158,£139.21,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Solicitors Office,TNT UK LTD,5100033158,£133.85,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,CTISA,TNT UK LTD,5100033158,£101.72,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,HMRC Change Programme,TNT UK LTD,5100033158,£101.72,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Corporate Communications,TNT UK LTD,5100033158,£80.32,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,BT Corporate Centre,TNT UK LTD,5100033158,£53.54,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Anti-Money Laundering Supervision,TNT UK LTD,5100033158,£40.15,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,S&ID,TNT UK LTD,5100033158,£40.15,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Next Day Del. Open,Commercial Directorate,TNT UK LTD,5100033158,£34.80,Courier Services,BL10 9AR
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033160,"£98,329.32","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Debt collection serv,Debt Management & Banking,ROSSENDALES LTD,5100033161,"£49,564.42",Debt Collection Services,BB4 4NB
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033172,"£98,509.02","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033173,"£89,516.64","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033174,"£52,755.07","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033175,"£64,342.39","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Forensic Services,Criminal Investigations,DELOITTE MCS LTD,5100033176,"£471,007.20",Forensic Services,MK9 1FD
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033203,"£94,786.56","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033209,"£80,285.12","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033219,"£93,893.71","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100033229,"£72,190.98","Delivery of learning at an external venue  as part of the Compliance Skills Development Development Programme(CSDP) ""48"" ",DL1 9HN
HMRC,HMRC,25/07/2013,Prof bodies subs,Customs Directorate,CATA,5100033281,"£40,014.00",Annual Subscription to the Commonwealth Association of Tax Administrators,SW1Y 5HX
HMRC,HMRC,25/07/2013,Proprietry sys maint,Information Management Services,DWP,5100033315,"£228,951.11",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006812,"-£7,138.68",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
HMRC,HMRC,26/07/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700006812,"-£9,968.81",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,SE1 0TA
