ID,LSOA11CD,POPULATION,CRIMETYPE3,TIMEPERIOD,RT1000POP,NO_INCID
156,E01025133,1435,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
160,E01025136,1579,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,16
166,E01025137,1453,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
524,E01025241,1590,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
534,E01025242,1614,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
925,E01025290,1636,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,33
926,E01025291,1317,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,20
869,E01025504,1121,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,16
881,E01025505,1409,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
564,E01025454,1294,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
168,E01025138,1448,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
169,E01025139,1673,Serious Acquisitive Crime,SEP-2014 to AUG-2015,22,37
177,E01025141,1454,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
180,E01025142,1471,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
182,E01025143,1400,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
552,E01025244,1685,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
560,E01025246,1726,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
927,E01025292,3059,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,21
929,E01025294,1873,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,19
532,E01025350,1268,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,13
535,E01025351,2677,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,11
538,E01025352,1495,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
541,E01025353,1097,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
545,E01025354,1386,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
548,E01025355,2278,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,9
554,E01025357,1349,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,14
558,E01025358,2231,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,27
562,E01025359,1611,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,16
565,E01025360,1975,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,20
568,E01025361,2098,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,14
575,E01025362,1997,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,9
584,E01025365,1478,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,15
642,E01025375,1707,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,19
644,E01025376,2239,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,29
174,E01025140,1519,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,18
184,E01025144,2057,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,21
187,E01025145,1460,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
192,E01025146,2023,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,8
194,E01025147,1481,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,14
196,E01025148,2046,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
199,E01025149,2116,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,21
203,E01025151,1554,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,15
209,E01025153,1231,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
212,E01025155,1261,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,11
224,E01025157,1167,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,9
572,E01025247,1712,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,22
581,E01025248,1363,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
931,E01025296,1928,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,26
649,E01025377,1439,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,19
659,E01025378,1516,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
665,E01025379,1407,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
675,E01025380,1455,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
680,E01025381,1473,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
683,E01025382,1757,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,16
687,E01025383,2387,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,23
693,E01025384,1233,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,12
710,E01025387,1297,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,12
718,E01025388,1511,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,23
729,E01025389,1244,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,17
201,E01025150,1497,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,16
208,E01025152,1517,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
229,E01025158,1400,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
236,E01025159,1432,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
243,E01025161,1106,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
259,E01025163,1375,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
272,E01025166,1159,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
273,E01025167,1224,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
279,E01025169,1246,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
285,E01025171,1715,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,27
289,E01025172,1520,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
296,E01025174,1463,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
586,E01025249,1033,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,8
594,E01025251,1484,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,14
599,E01025252,1454,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
601,E01025253,1774,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,11
933,E01025298,1639,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,17
936,E01025301,1137,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
590,E01025366,1606,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
701,E01025385,1258,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
734,E01025390,1109,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,16
739,E01025391,1495,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
744,E01025392,1212,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
749,E01025393,1432,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
211,E01025154,1328,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,19
217,E01025156,1139,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,13
301,E01025175,1557,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
304,E01025176,2023,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,21
308,E01025177,1778,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
313,E01025178,1802,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,18
317,E01025179,1571,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,15
320,E01025180,1917,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,19
325,E01025181,1582,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
329,E01025182,1625,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,12
334,E01025183,1647,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,21
344,E01025185,2015,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,16
351,E01025186,1460,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,24
354,E01025187,1433,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,14
604,E01025254,1196,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,15
607,E01025255,1613,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,16
612,E01025256,1527,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
617,E01025257,1341,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
623,E01025258,1490,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
653,E01025259,2054,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
664,E01025261,1400,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
717,E01025267,1446,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,17
755,E01025268,1697,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,14
770,E01025269,1689,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,14
781,E01025270,1603,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
792,E01025271,1578,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
808,E01025272,1556,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
839,E01025275,1626,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,19
847,E01025277,1731,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
857,E01025278,2533,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,17
939,E01025304,1864,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,13
476,E01025332,1039,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
782,E01025394,1544,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
786,E01025395,1547,Serious Acquisitive Crime,SEP-2014 to AUG-2015,17,27
791,E01025396,1393,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
812,E01025397,1745,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,26
824,E01025398,1434,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,14
828,E01025399,1553,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
833,E01025400,1878,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,10
837,E01025401,1512,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
868,E01025408,1454,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
878,E01025409,1340,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
883,E01025411,2025,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,13
887,E01025412,1478,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
894,E01025414,1565,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
359,E01025415,2044,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,9
368,E01025416,1524,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
238,E01025160,1263,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
252,E01025162,1358,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,9
376,E01025190,1691,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,21
389,E01025193,1330,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
427,E01025197,1348,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
442,E01025199,1668,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,14
657,E01025260,1495,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,17
678,E01025262,1514,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
506,E01025344,1372,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
550,E01025356,1534,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
842,E01025402,1434,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
844,E01025403,2066,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,11
264,E01025164,1397,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
268,E01025165,1498,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
451,E01025200,1552,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
215,E01025202,1415,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
218,E01025203,1672,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,16
223,E01025204,1638,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
234,E01025206,1157,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,13
250,E01025209,1674,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,25
332,E01025211,1433,Serious Acquisitive Crime,SEP-2014 to AUG-2015,18,26
353,E01025213,1130,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,13
685,E01025263,1537,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
690,E01025264,1472,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
576,E01025363,1339,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,17
582,E01025364,1261,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,13
849,E01025404,1190,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,3
851,E01025405,1192,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
276,E01025168,1091,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,3
284,E01025170,1664,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,20
706,E01025265,1471,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
712,E01025266,1259,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
338,E01025309,1166,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,10
363,E01025312,1664,Serious Acquisitive Crime,SEP-2014 to AUG-2015,17,29
384,E01025315,1749,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
390,E01025316,1481,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
399,E01025317,1187,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,15
412,E01025319,2138,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,7
421,E01025320,1293,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
430,E01025321,1313,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
856,E01033226,1143,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,11
580,E01025459,1704,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,9
585,E01025460,2055,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,14
588,E01025461,1924,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,16
592,E01025462,1731,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,11
596,E01025463,1393,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
598,E01025464,1274,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,17
603,E01025465,1111,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,5
609,E01025466,1482,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
619,E01025467,1997,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
635,E01025470,1486,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,20
651,E01025472,1417,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
656,E01025473,1423,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
662,E01025474,1159,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,8
668,E01025475,1451,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
696,E01025476,1354,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
700,E01025477,1221,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
703,E01025478,1174,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
707,E01025479,1965,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,13
724,E01025481,1469,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
858,E01025406,1238,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
862,E01025407,1996,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,16
294,E01025173,1649,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
343,E01025184,1665,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,19
513,E01025239,1390,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
517,E01025240,1592,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
544,E01025243,1968,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,23
557,E01025245,2629,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,30
591,E01025250,1729,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,20
818,E01025273,1418,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
836,E01025274,1903,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,19
437,E01025322,1379,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
444,E01025323,1118,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
447,E01025324,1476,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
462,E01025326,1476,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
466,E01025327,1361,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
471,E01025329,1437,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
472,E01025330,1354,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
473,E01025331,1420,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
899,E01025279,1938,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
903,E01025280,1792,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,14
907,E01025281,1513,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
919,E01025284,1798,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,16
621,E01025468,1711,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
882,E01025410,1378,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,9
375,E01025417,1432,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
381,E01025418,1434,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
392,E01025419,1589,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
403,E01025420,2731,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,16
411,E01025421,2421,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,10
415,E01025422,1338,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
362,E01025188,2000,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,21
369,E01025189,1704,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
840,E01025276,1744,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,25
940,E01025305,1658,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
629,E01025469,1545,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
643,E01025471,1517,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
728,E01025482,1438,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
733,E01025483,2220,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,5
738,E01025484,2003,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
742,E01025485,1698,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
752,E01025487,1670,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
766,E01025491,1798,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
798,E01025495,2069,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,9
804,E01025497,1538,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
822,E01025500,1540,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
861,E01025502,1615,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
429,E01025423,1374,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
438,E01025424,1296,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
443,E01025425,1370,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
450,E01025426,1241,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
458,E01025427,1354,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
464,E01025428,1581,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
469,E01025429,1377,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
475,E01025430,1958,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
378,E01025191,1256,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
382,E01025192,1427,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
941,E01025306,1854,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,37
333,E01025308,1703,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,17
921,E01025286,1795,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,29
923,E01025288,1600,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
928,E01025293,2038,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,18
715,E01025480,1404,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
748,E01025486,1626,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
885,E01025506,1950,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,12
889,E01025507,1496,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
891,E01025508,1328,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
896,E01025510,1364,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,15
898,E01025511,1139,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
483,E01025431,1753,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
489,E01025433,1795,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
416,E01025196,1631,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
342,E01025310,1555,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,18
347,E01025311,1333,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,15
930,E01025295,2610,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,43
932,E01025297,2020,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,27
934,E01025299,1457,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
935,E01025300,1099,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,14
937,E01025302,1247,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
938,E01025303,1331,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
478,E01025333,1252,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
480,E01025334,1533,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
