Extending Agency,Donor Project Number,Project Title,Project Description,Nature of Submission,Benefitting Country Code,Benefitting Country Name,Input Sector code,Channel of Delivery Code,Type of Flow,Type of Finance,Type of Aid,Climate Change - Adaptation,Climate Change - Mitigation,FTC,Posting Date,Calendar Year,Amount (£),Budget (£),Amount untied (£)
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,NG,Nigeria,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,8617,8617,8617
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,NG,Nigeria,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,396630,396630,396630
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,NG,Nigeria,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,28291,28291,28291
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",1,NG,Nigeria,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,488019,488019,488019
3,A/02909,SSA LCR ART Creative Industries for Dev,Skills training to support the development of sustainable creative industries and cultural organisations.  ,1,NG,Nigeria,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,347563,347563,347563
3,A/02913,SSA Badiliko Microsoft Project,"Capacity building to improve school leadership 
and use of ICT to improve educational outcomes",1,NG,Nigeria,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,13552,13552,13552
3,A/01818,Global International Inspiration,Capacity building to strengthen physical education curriculum and policy ,3,PK,Pakistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,419896,419896,419896
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,PK,Pakistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,908244,908244,908244
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,PK,Pakistan,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,1151384,1151384,1151384
3,A/02241,SA Inspire - research & education (Sum),"Partnerships, collaboration, leadership development and policy dialogue to address global challenges in International Higher Education.",3,PK,Pakistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,1278058,1278058,1278058
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,PK,Pakistan,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,365099,365099,365099
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,PK,Pakistan,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,121696,121696,121696
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,PK,Pakistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,69284,69284,69284
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",1,PK,Pakistan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,366817,366817,366817
3,A/01431,East Asia Leadersh GOVERNANCE & Ent Dev,Capacity building to support leadership in civil society,3,PH,Philippines,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,26100,26100,26100
3,A/01887,EAA Skills for Social Entrepreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",3,PH,Philippines,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,106551,106551,106551
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,PH,Philippines,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,12386,12386,12386
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,PH,Philippines,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,59153,59153,59153
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,PH,Philippines,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,11988,11988,11988
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships,collaboration and policy dialogue to address global challenges in International Higher Education ",3,PH,Philippines,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,89325,89325,89325
3,A/02901,SSA LCR ENG Skills For Teachers Engage,Capacity building through training and development programmes for English language teachers. ,1,RW,Rwanda,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,13409,13409,13409
3,A/02902,SSA LCR ENG Skills For Learners Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,RW,Rwanda,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,33463,33463,33463
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,RW,Rwanda,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,6408,6408,6408
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,1,RW,Rwanda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,92317,92317,92317
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,RW,Rwanda,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,10099,10099,10099
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,1,RW,Rwanda,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,145937,145937,145937
3,A/02901,SSA LCR ENG Skills For Teachers Engage,Capacity building through training and development programmes for English language teachers. ,1,SN,Senegal,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,252867,252867,252867
3,A/01851,Global Premier Skills,Capacity building to strengthen physical education and making use of sport teaching materials to improve ELT,3,SN,Senegal,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,296099,296099,296099
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,SN,Senegal,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,11935,11935,11935
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,SN,Senegal,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,127256,127256,127256
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,1,SN,Senegal,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,144403,144403,144403
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,SN,Senegal,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,1567,1567,1567
3,A/01281,Wider Europe ARTS,Training and development that supports the growth of sustainable cultural organisations,1,RS,Serbia,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,108985,108985,108985
3,A/01283,Wider Europe Governance,Capacity building through training and development programmes to support social inclusion of school students,3,RS,Serbia,15150,51000,10,100,CO1,0,0,0,31/12/2011,2011,59552,59552,59552
3,A/01286,Wider Europe LOC Education,"Strengthening educational outcomes, and the development of an international outlook, through school links",1,RS,Serbia,11110,51000,10,100,CO1,0,0,0,31/12/2011,2011,90818,90818,90818
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,RS,Serbia,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,66108,66108,66108
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,RS,Serbia,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,125525,125525,125525
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,RS,Serbia,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,104828,104828,104828
3,A/02264,SEE Social Enterpreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",3,RS,Serbia,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,68560,68560,68560
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,RS,Serbia,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,68470,68470,68470
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,1,RS,Serbia,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,137369,137369,137369
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,SL,Sierra Leone,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,119585,119585,119585
3,A/02043,Sierra Leone Local Cultural Relations,"Capacity building in skills development for education ministries, agencies, schools and teachers",3,SL,Sierra Leone,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,10341,10341,10341
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,SL,Sierra Leone,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,9397,9397,9397
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,SL,Sierra Leone,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,62507,62507,62507
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,SL,Sierra Leone,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,159119,159119,159119
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",1,ZA,South Africa,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,93067,93067,93067
3,A/01818,Global International Inspiration,Capacity building to strengthen physical education curriculum and policy ,1,ZA,South Africa,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,582351,582351,582351
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,ZA,South Africa,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,254047,254047,254047
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,ZA,South Africa,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,8871,8871,8871
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,ZA,South Africa,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,57687,57687,57687
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,ZA,South Africa,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,132148,132148,132148
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,ZA,South Africa,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,15836,15836,15836
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,ZA,South Africa,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,335944,335944,335944
3,A/02905,SSA LCR EAS Youth & Civil Society,Skills training to support the youth engagement and civil society effectiveness  ,1,ZA,South Africa,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,61029,61029,61029
3,A/02910,SSA LCR ART Climate Through Art,"Partnerships, collaboration and capacity building using the arts to increase engagement in and awareness of climate change issues",1,ZA,South Africa,41081,20000,10,100,CO1,2,2,0,31/12/2011,2011,103841,103841,103841
3,A/02911,"SSA LCR ART Dev, Skills & Partnerships",Skills training and capacity building to support the contribution of arts to development,1,ZA,South Africa,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,66443,66443,66443
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,SS,South Sudan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,171793,171793,171793
3,A/02434,Global (ICD ARTS) Creative Coalitions,Networking and skills/knowledge transfers support the development of sustainable creative industries and cultural organisations.  ,3,SS,South Sudan,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,81341,81341,81341
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",1,SS,South Sudan,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,42236,42236,42236
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,SS,South Sudan,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,2084,2084,2084
3,A/02888,South Sudan Local Cultural Relations,Capacity building in the education sector,1,SS,South Sudan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,12127,12127,12127
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,LK,Sri Lanka,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,249439,249439,249439
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,LK,Sri Lanka,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,115575,115575,115575
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,LK,Sri Lanka,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,22565,22565,22565
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,LK,Sri Lanka,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,176703,176703,176703
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,LK,Sri Lanka,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,51880,51880,51880
3,A/02693,Libraries and Cultural Centres (LCC),"Support for free and uncensored flow of information, and for professional development, through library and information services",1,LK,Sri Lanka,15171,52000,10,100,CO1,0,0,0,31/12/2011,2011,175224,175224,175224
3,A/02904,"SSA LCR EAS Leadership, Mgt, Enterprise","Capacity building in leadership and management skills development for ministries, agencies, employers and individuals",1,SD,Sudan,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,50558,50558,50558
3,A/02905,SSA LCR EAS Youth & Civil Society,Skills training to support the youth engagement and civil society effectiveness  ,1,SD,Sudan,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,57047,57047,57047
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,SD,Sudan,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,79028,79028,79028
3,A/01851,Global Premier Skills,Capacity building to strengthen physical education and making use of sport teaching materials to improve ELT,3,SD,Sudan,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,166972,166972,166972
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,SD,Sudan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,126821,126821,126821
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,SD,Sudan,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,192509,192509,192509
3,A/02434,Global (ICD ARTS) Creative Coalitions,Networking and skills/knowledge transfers support the development of sustainable creative industries and cultural organisations.  ,3,SD,Sudan,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,177502,177502,177502
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,SD,Sudan,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,3244,3244,3244
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,SD,Sudan,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,429234,429234,429234
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,SD,Sudan,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,125203,125203,125203
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,SY,Syria,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,18869,18869,18869
3,A/01926,NENA LOC English (Summary),"Capacity building in skills development for ministries, agencies, employers and individuals",3,SY,Syria,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,72193,72193,72193
3,A/02097,Global Active Citizens,Supporting community cohesion and global citizenship through social leadership training and social action projects,3,SY,Syria,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,223805,223805,223805
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,SY,Syria,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,118937,118937,118937
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,SY,Syria,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,6603,6603,6603
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,SY,Syria,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,235358,235358,235358
,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,SY,Syria,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,156063,156063,156063
,A/02925,ARTS FOR DEVELOPMENT,Professional development scheme for artists to exchange experience and develop practice in UK and Syria,1,SY,Syria,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,252562,252562,252562
,A/02926,Arts Development Skills & Partnership,Capacity Building and supporting the sector through the provision of a grant scheme for Syrian emerging artists ,1,SY,Syria,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,505840,505840,505840
,A/02927,Capacity Building in Arts,"A seed innovation project linking digital experts, social entrepreneurs and emerging artists in order to create sustainable solutions to development issues",1,SY,Syria,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,26961,26961,26961
,A/02928,Skills & Capacity Building in Education,Freedom of expression work to develop an online resource with journalists providing impartial information on parliamentary and presidential elections; science and society work to develop effectiveness of science students to communicate science in more accessible ways to the public; ,1,SY,Syria,15163,20000,10,100,CO1,0,0,0,31/12/2011,2011,25568,25568,25568
3,A/01818,Global International Inspiration,Capacity building to strengthen physical education curriculum and policy ,3,TZ,Tanzania,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,581106,581106,581106
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,TZ,Tanzania,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,160623,160623,160623
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,TZ,Tanzania,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,187107,187107,187107
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,TZ,Tanzania,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,1516,1516,1516
3,A/02901,SSA LCR ENG Skills For Teachers Engage,Capacity building through training and development programmes for English language teachers. ,1,TZ,Tanzania,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,8789,8789,8789
3,A/02906,SSA LCR EAS Skills Capacity Blding in Ed,"Capacity building in skills development for education ministries, agencies, schools and teachers",1,TZ,Tanzania,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,13624,13624,13624
3,A/02913,SSA Badiliko Microsoft Project,"Capacity building to improve school leadership 
and use of ICT to improve educational outcomes",1,TZ,Tanzania,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,4775,4775,4775
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,TH,Thailand,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,18366,18366,18366
3,A/01887,EAA Skills for Social Entrepreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",3,TH,Thailand,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,66194,66194,66194
3,A/02080,DfE Core Grant Programme,"School linking programme, strengthening classroom teaching in Thailand",3,TH,Thailand,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,5463,5463,5463
3,A/02133,Global Climate Generation,Increasing understanding of climate change and encouraging action on mitigation and adaptation,3,TH,Thailand,41081,51000,10,100,CO1,2,2,0,31/12/2011,2011,626580,626580,626580
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,TH,Thailand,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,348303,348303,348303
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,TH,Thailand,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,85931,85931,85931
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,TH,Thailand,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,356342,356342,356342
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,TH,Thailand,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,14580,14580,14580
3,A/02571,INTERNATIONAL HIGHER EDUCATION (GLO),"Partnerships,collaboration and policy dialogue to address global challenges in International Higher Education ",3,TH,Thailand,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,239174,239174,239174
,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,TN,Tunisia,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,150278,150278,150278
,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,TN,Tunisia,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,64202,64202,64202
,A/01924,NENA LOC Governance (Summary),Vocational skills for young people to improve employability.,3,TN,Tunisia,16020,51000,10,100,CO1,0,0,0,31/12/2011,2011,47908,47908,47908
,A/01925,NENA LOC Education (Summary),Vocational skills for young people to improve employability.,3,TN,Tunisia,16020,51000,10,100,CO1,0,0,0,31/12/2011,2011,13153,13153,13153
,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,TN,Tunisia,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,75126,75126,75126
,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,TN,Tunisia,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,199849,199849,199849
,A/02872,Arab Partnership Initiative-API,Providing project management and leadership skills to young people and civil society organisations to support community based projects,1,TN,Tunisia,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,326108,326108,326108
,A/02885,YAANI PUBLIC POLICY INFLUENCING,Linking of youth networks in North Africa and Levant to build analytical and research capacity of young people to better influence public policy development,1,TN,Tunisia,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,15411,15411,15411
,A/02925,ARTS FOR DEVELOPMENT,Professional development scheme for artists to exchange experience and develop practice in UK and Tunisia,1,TN,Tunisia,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,31762,31762,31762
,A/02927,Capacity Building in Arts,"A seed innovation project linking digital experts, social entrepreneurs and emerging artists in order to create sustainable solutions to development issues",1,TN,Tunisia,11430,52000,10,100,CO1,0,0,0,31/12/2011,2011,99308,99308,99308
,A/02928,Skills & Capacity Building in Education,Freedom of expression work to develop an online resource with journalists providing impartial information on parliamentary and presidential elections; science and society work to develop effectiveness of science students to communicate science in more accessible ways to the public; ,1,TN,Tunisia,15163,20000,10,100,CO1,0,0,0,31/12/2011,2011,43629,43629,43629
3,A/01281,Wider Europe ARTS,Training and development that supports the growth of sustainable cultural organisations,1,TR,Turkey,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,342865,342865,342865
3,A/01283,Wider Europe Governance,Capacity building through training and development programmes to support social inclusion of school students,3,TR,Turkey,15150,51000,10,100,CO1,0,0,0,31/12/2011,2011,99683,99683,99683
3,A/01285,Wider Europe LOC English,Capacity building through training and development programmes for English language teachers. ,1,TR,Turkey,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,125028,125028,125028
3,A/01286,Wider Europe LOC Education,"Strengthening educational outcomes, and the development of an international outlook, through school links",1,TR,Turkey,11110,51000,10,100,CO1,0,0,0,31/12/2011,2011,1454088,1454088,1454088
3,A/01808,Global Skills for Employability,"Capacity building in skills development for ministries, agencies, employers and individuals",3,TR,Turkey,16020,12000,10,100,CO1,0,0,0,31/12/2011,2011,87236,87236,87236
3,A/01818,Global International Inspiration,Capacity building to strengthen physical education curriculum and policy ,3,TR,Turkey,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,645119,645119,645119
3,A/02264,SEE Social Enterpreneurs,"Supporting social inclusion and employability through partnerships, collaboration and skills development in social enterprise ",3,TR,Turkey,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,58300,58300,58300
3,A/02393,Creative and Cultural Economy,Skills training to support the development of sustainable creative and cultural organisations.  ,3,TR,Turkey,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,175090,175090,175090
3,A/02462,Global English Connect,"Online, digital and media resources for learners to improve their English language skills.  ",3,TR,Turkey,11230,52000,10,100,CO1,0,0,0,31/12/2011,2011,597981,597981,597981
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,1,TR,Turkey,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,195167,195167,195167
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,1,TR,Turkey,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,4478,4478,4478
3,A/02571,International Higher Education (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,TR,Turkey,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,154069,154069,154069
3,A/02913,SSA Badiliko Microsoft Project,"Capacity building to improve school leadership 
and use of ICT to improve educational outcomes",1,UG,Uganda,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,7037,7037,7037
3,A/01818,Global International Inspiration,Capacity building to strengthen physical education curriculum and policy ,3,UG,Uganda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,319014,319014,319014
3,A/01851,Global Premier Skills,Capacity building to strengthen physical education and making use of sport teaching materials to improve ELT,1,UG,Uganda,11130,12000,10,100,CO1,0,0,0,31/12/2011,2011,83611,83611,83611
3,A/01865,Global Connecting Classrooms,School linking programme enabling curriculum development and policy change with an international focus. ,3,UG,Uganda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,111529,111529,111529
3,A/02463,Global Engaging Teaching,Capacity building through training and development programmes for English language teachers. ,3,UG,Uganda,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,10029,10029,10029
3,A/02464,Global English Interface,Provision of access to the latest research in ELT to develop educational policy in this area.,3,UG,Uganda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,2747,2747,2747
3,A/02571,International Higher Education (GLO),"Partnerships, collaboration and policy dialogue to address global challenges in International Higher Education ",3,UG,Uganda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,11287,11287,11287
3,A/02901,SSA LCR ENG Skills For Teachers Engage,Capacity building through training and development programmes for English language teachers. ,1,UG,Uganda,11130,51000,10,100,CO1,0,0,0,31/12/2011,2011,4036,4036,4036
3,A/02903,SSA LCR ENG Policy & Sys Dev Interface,"Partnerships, collaboration and policy dialogue to address national challenges in the use of English as an official language and a medium of instruction",1,UG,Uganda,11110,12000,10,100,CO1,0,0,0,31/12/2011,2011,20408,20408,20408
3,A/02904,"SSA LCR EAS Leadership, Mgt, Enterprise","Capacity building in leadership and management skills development for ministries, agencies, employers and individuals",1,UG,Uganda,11430,12000,10,100,CO1,0,0,0,31/12/2011,2011,149566,149566,149566
3,A/02905,SSA LCR EAS Youth & Civil Society,Skills training to support the youth engagement and civil society effectiveness  ,1,UG,Uganda,15150,20000,10,100,CO1,0,0,0,31/12/2011,2011,163487,163487,163487
3,A/02911,"SSA LCR ART Dev, Skills & Partnerships",Skills training and capacity building to support the contribution of arts to development,1,UG,Uganda,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,42844,42844,42844
3,A/01281,Wider Europe ARTS,Training and development that supports the growth of sustainable cultural organisations,3,UA,Ukraine,11430,20000,10,100,CO1,0,0,0,31/12/2011,2011,136168,136168,136168
3,A/01283,Wider Europe Governance,Capacity building through training and development programmes to support social inclusion of school students,3,UA,Ukraine,15150,51000,10,100,CO1,0,0,0,31/12/2011,2011,2219,2219,2219
