Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC1401000569,30/01/2014,Travel  ,United Kingdom,Airlines,5030.59,EMIRATES  
FCOGPC1401000570,30/01/2014,Travel  ,United Kingdom,Airlines,855.38,BRITISH AIRW
FCOGPC1401000571,30/01/2014,Travel  ,United Kingdom,Airlines,506.6,JAL       
FCOGPC1401000572,30/01/2014,Travel  ,Colombia,Airlines,-1031.05,AVIANCA
FCOGPC1401000573,30/01/2014,Travel  ,Portugal,Airlines,797.5,TAP
FCOGPC1401000574,31/01/2014,Travel  ,United Kingdom,Airlines,594.8,LUFTHANSA   
FCOGPC1401000575,31/01/2014,Travel  ,United Kingdom,Airlines,594.8,LUFTHANSA   
FCOGPC1401000576,31/01/2014,Travel  ,United Kingdom,Airlines,938.7,LUFTHANSA   
FCOGPC1401000577,31/01/2014,Travel  ,United Kingdom,Airlines,2557.22,EMIRATES  
FCOGPC1401000578,31/01/2014,Travel  ,United Kingdom,Airlines,552.9,UNITED AIR  
FCOGPC1401000579,31/01/2014,Travel  ,United Kingdom,Airlines,892.75,UNITED   
FCOGPC1401000580,31/01/2014,Travel  ,United Kingdom,Airlines,723,EMIRATES  
FCOGPC1401000581,31/01/2014,Travel  ,Australia,Airlines,646.74,VIRGIN A
FCOGPC1401000582,31/01/2014,Travel  ,Viet Nam,Airlines,2331.43,CATHAYPA  
FCOGPC1401000583,31/01/2014,Travel  ,United Kingdom,Airlines,4404.65,VIR ATL    
FCOGPC1401000584,31/01/2014,Travel  ,United Kingdom,Airlines,2726.65,VIR ATL    
FCOGPC1401000585,31/01/2014,Travel  ,United Kingdom,Airlines,961.67,VIR ATL    
FCOGPC1401000586,31/01/2014,Travel  ,United Kingdom,Airlines,672.15,VIR ATL    
FCOGPC1401000587,31/01/2014,Travel  ,United Kingdom,Airlines,1768.7,VIR ATL    
FCOGPC1401000588,31/01/2014,Travel  ,United Kingdom,Airlines,2449.35,BRITISH AIRW
FCOGPC1401000589,31/01/2014,Travel  ,United Kingdom,Airlines,1260.75,BRITISH AIRW
FCOGPC1401000590,31/01/2014,Travel  ,United Kingdom,Airlines,-685.75,BRITISH A   
FCOGPC1401000591,31/01/2014,Travel  ,United Kingdom,Airlines,-685.75,BRITISH A   
FCOGPC1401000592,31/01/2014,Travel  ,United Kingdom,Airlines,-685.75,BRITISH A   
FCOGPC1401000593,31/01/2014,Travel  ,Japan,Airlines,2356.28,UAJININTANETSUTO
FCOGPC1401000594,31/01/2014,Travel  ,United Kingdom,Airlines,844.62,THY         
FCOGPC1401000595,31/01/2014,Travel  ,United Kingdom,Airlines,844.62,THY         
FCOGPC1401000596,31/01/2014,Travel  ,United Kingdom,Airlines,844.62,THY         
FCOGPC1401000597,31/01/2014,Travel  ,United Kingdom,Airlines,844.62,THY         
FCOGPC1401000598,31/01/2014,Travel  ,United Kingdom,Airlines,2717.04,EMIRATES  
FCOGPC1401000599,31/01/2014,Travel  ,Singapore,Airlines,4003.75,SINGAPORE 
FCOGPC1401000600,31/01/2014,Travel  ,United Kingdom,Airlines,1035.45,KENYA AIR   
FCOGPC1401000601,03/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,2026.79,TRAVELHIRE
FCOGPC1401000602,06/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,2772.35,TRAVELHIRE
FCOGPC1401000603,06/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,5062.88,TRAVELHIRE
FCOGPC1401000604,08/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,1016.86,TRAVELHIRE
FCOGPC1401000605,15/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,1921.98,TRAVELHIRE
FCOGPC1401000606,23/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,747.04,TRAVELHIRE
FCOGPC1401000607,23/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,1848.19,TRAVELHIRE
FCOGPC1401000608,27/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,2065.36,TRAVELHIRE
FCOGPC1401000609,31/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,7023.49,TRAVELHIRE
FCOGPC1401000610,31/01/2014,Automobile Rental Agency,United Kingdom,Car Hire,7023.49,TRAVELHIRE
FCOGPC1401000611,14/01/2014,Cash,Iceland,Cash,1162.81,Landsbanki Islands
FCOGPC1401000612,27/01/2014,Cash,United Kingdom,Cash,500,TSB  ELEPHANT & CASTLE
FCOGPC1401000613,27/01/2014,Cash,United Kingdom,Cash,500,NATIONWIDE
FCOGPC1401000614,27/01/2014,Cash,United Kingdom,Cash,500,BARCLAYS BANK PLC
FCOGPC1401000615,29/01/2014,Cash,United Kingdom,Cash,500,Old Street Underground
FCOGPC1401000616,29/01/2014,Cash,United Kingdom,Cash,500,BARCLAYS BANK PLC
FCOGPC1401000617,30/01/2014,Cash,United Kingdom,Cash,500,Old Street Underground
FCOGPC1401000618,31/01/2014,Cash,United Kingdom,Cash,500,TSB  ELEPHANT & CASTLE
FCOGPC1401000619,06/01/2014,Other Direct Marketers,Luxembourg,Catalogue,1310,Amazon EU
FCOGPC1401000620,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,819.44,VODAFONE LTD
FCOGPC1401000621,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,946.21,VODAFONE LTD
FCOGPC1401000622,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1147.56,VODAFONE LTD
FCOGPC1401000623,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,2379.17,VODAFONE LTD
FCOGPC1401000624,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,2986.84,VODAFONE LTD
FCOGPC1401000625,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1819.62,VODAFONE LTD
FCOGPC1401000626,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,788.73,VODAFONE LTD
FCOGPC1401000627,06/01/2014,Combination Catalog & Retail,Japan,Catalogue,522.13,ORIENTOKOPORESHON
FCOGPC1401000628,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,748.92,VODAFONE LTD
FCOGPC1401000629,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1836.69,VODAFONE LTD
FCOGPC1401000630,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,586.86,VODAFONE LTD
FCOGPC1401000631,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,2109.1,VODAFONE LTD
FCOGPC1401000632,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,671.34,VODAFONE LTD
FCOGPC1401000633,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1097.21,VODAFONE LTD
FCOGPC1401000634,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,531.67,VODAFONE LTD
FCOGPC1401000635,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1049.25,VODAFONE LTD
FCOGPC1401000636,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,830.55,VODAFONE LTD
FCOGPC1401000637,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1030.18,VODAFONE LTD
FCOGPC1401000638,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,652.27,VODAFONE LTD
FCOGPC1401000639,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,820.14,VODAFONE LTD
FCOGPC1401000640,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,754.37,VODAFONE LTD
FCOGPC1401000641,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,583.68,VODAFONE LTD
FCOGPC1401000642,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,2053.79,VODAFONE LTD
FCOGPC1401000643,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,1089.83,VODAFONE LTD
FCOGPC1401000644,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,542.54,VODAFONE LTD
FCOGPC1401000645,06/01/2014,Other Direct Marketers,United Kingdom,Catalogue,571.9,VODAFONE LTD
FCOGPC1401000646,07/01/2014,Other Direct Marketers,United Kingdom,Catalogue,2722.24,VODAFONE LTD
FCOGPC1401000647,07/01/2014,Catalog Merchant,United Kingdom,Catalogue,1080.29,STATIONERY OFFICE BOOK
FCOGPC1401000648,08/01/2014,Direct Mktg-Travel Related Arr,Turkey,Catalogue,1060.67,TUNEL RESIDENCE
FCOGPC1401000649,08/01/2014,Outbound Telemarketing Merchnt,Colombia,Catalogue,1358.81,INTERPAGOS
FCOGPC1401000650,10/01/2014,Other Direct Marketers,Luxembourg,Catalogue,1211.82,Amazon EU
FCOGPC1401000651,13/01/2014,Catalog Merchant,United Kingdom,Catalogue,818.72,STATIONERY OFFICE BOOK
FCOGPC1401000652,15/01/2014,Catalog Merchant,United Kingdom,Catalogue,804.32,STATIONERY OFFICE BOOK
FCOGPC1401000653,21/01/2014,Other Direct Marketers,United Kingdom,Catalogue,966.57,TEAM LEYLAND INT LTD
FCOGPC1401000654,22/01/2014,Outbound Telemarketing Merchnt,Colombia,Catalogue,689.57,ELEMPLEO.COM
FCOGPC1401000655,23/01/2014,Combination Catalog & Retail,United Kingdom,Catalogue,873,WWW.MKUPDATE.CO.UK
FCOGPC1401000656,24/01/2014,Outbound Telemarketing Merchnt,Colombia,Catalogue,-1311.06,INTERPAGOS
FCOGPC1401000657,24/01/2014,Catalog Merchant,United Kingdom,Catalogue,560,STATIONERY OFFICE BOOK
FCOGPC1401000658,27/01/2014,Other Direct Marketers,Brazil,Catalogue,816.14,FAST SHOP
FCOGPC1401000659,28/01/2014,Outbound Telemarketing Merchnt,Colombia,Catalogue,727.98,INMOBILIARIA SAN AGUST
FCOGPC1401000660,01/01/2014,Family Clothing Stores,Serbia,Clothing,1497.05,GALERIJA PODOVA 51
FCOGPC1401000661,06/01/2014,Fabric Stores,Jamaica,Clothing,514.21,DESIGN OPTIONS
FCOGPC1401000662,09/01/2014,Womens Access/Specialty,Malaysia,Clothing,1245.33,ANYA HINDMARCH (MYINC
FCOGPC1401000663,14/01/2014,Men/Boys Clothing/Acc Stores,Austria,Clothing,587.47,HIRMER GG WIEN
FCOGPC1401000664,20/01/2014,Uniforms & Commercial Clothing,United Kingdom,Clothing,977.04,WWW.WORKWEAREXPRESS.CO
FCOGPC1401000665,21/01/2014,Tailor/Seamstress/Alters,United Kingdom,Clothing,1296.12,UNIFORM EXPRESS
FCOGPC1401000666,22/01/2014,Men/Boys Clothing/Acc Stores,Australia,Clothing,-829.85,LONSDALE PARRAMATTA
FCOGPC1401000667,24/01/2014,Misc Apparel/Access Stores,Lebanon,Clothing,1508.62,COMMANDO
FCOGPC1401000668,27/01/2014,Shoe Stores,Colombia,Clothing,773.29,THE NORTH FACE ANDINO
FCOGPC1401000669,29/01/2014,Uniforms & Commercial Clothing,United Kingdom,Clothing,1480.81,WWW.WORKWEAREXPRESS.CO
FCOGPC1401000670,29/01/2014,Family Clothing Stores,Serbia,Clothing,936.46,GALERIJA PODOVA
FCOGPC1401000671,30/01/2014,Sporting Goods Stores,Israel,Clothing,1132.56,MASLULIM ENJOY FREEL
FCOGPC1401000672,31/01/2014,Uniforms & Commercial Clothing,United Kingdom,Clothing,1125.92,WWW.WORKWEAREXPRESS.CO
FCOGPC1401000673,07/01/2014,Department Stores,"Venezuela, Bolivarian Republic of",Department Stores,635.6,BECO CHACAITO
FCOGPC1401000674,08/01/2014,Department Stores,United Kingdom,Department Stores,-2321,FRD REFUND
FCOGPC1401000675,13/01/2014,Department Stores,Costa Rica,Department Stores,1106.61,ALMACENES SIMAN
FCOGPC1401000676,13/01/2014,Department Stores,Costa Rica,Department Stores,1013.74,ALMACENES SIMAN
FCOGPC1401000677,13/01/2014,Department Stores,Costa Rica,Department Stores,707.46,ALMACENES SIMAN
FCOGPC1401000678,20/01/2014,Department Stores,Brazil,Department Stores,1446.81,TOK & STOK
FCOGPC1401000679,22/01/2014,Department Stores,Japan,Department Stores,657.58,MARUCHIMEDEIA UMEDA
FCOGPC1401000680,28/01/2014,Department Stores,United Kingdom,Department Stores,646.34,JUICE ELECTRICAL
FCOGPC1401000681,30/01/2014,Department Stores,United Kingdom,Department Stores,829.9,JOHN LEWIS
FCOGPC1401000682,01/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,871.12,COMPUTER        
FCOGPC1401000683,03/01/2014,Household Appliance Stores,Hong Kong,Diy & Household Stores,1601.81,FORTRESS 261 HK
FCOGPC1401000684,06/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,881.09,UTONH           
FCOGPC1401000685,08/01/2014,Furniture/Equip Stores,United Kingdom,Diy & Household Stores,1281.18,OKA DIRECT LTD
FCOGPC1401000686,08/01/2014,Floor Covering Stores,United Kingdom,Diy & Household Stores,1465.88,CRUCIAL TRADING 
FCOGPC1401000687,09/01/2014,Electronics Stores,Brazil,Diy & Household Stores,1151.04,GASFILAR
FCOGPC1401000688,09/01/2014,Electronics Stores,Jamaica,Diy & Household Stores,1023.02,PRATWELL ELECTRIC LIMI
FCOGPC1401000689,10/01/2014,Household Appliance Stores,Russia,Diy & Household Stores,1520.58,M.VIDEO 
FCOGPC1401000690,10/01/2014,Household Appliance Stores,Russia,Diy & Household Stores,974.7,M.VIDEO 2
FCOGPC1401000691,10/01/2014,Drapery & Upholstery Stores,United Kingdom,Diy & Household Stores,887.4,WWW.THEWHITECOMPANY.CO
FCOGPC1401000692,13/01/2014,"Heating, Plumbing, Air Cond",Finland,Diy & Household Stores,794.99,BlueForServices Oy
FCOGPC1401000693,13/01/2014,Drapery & Upholstery Stores,United Kingdom,Diy & Household Stores,831,G P & J BAKER LTD
FCOGPC1401000694,13/01/2014,Hardware Stores,Pakistan,Diy & Household Stores,976.82,AL-TAHUR SANITARY
FCOGPC1401000695,13/01/2014,Electronics Stores,Singapore,Diy & Household Stores,819.49,NEWSTEAD @ CWAY PT
FCOGPC1401000696,15/01/2014,Hardware Stores,Panama,Diy & Household Stores,1232.77,DO IT CENTER MULTIPLAZ
FCOGPC1401000697,15/01/2014,Household Appliance Stores,Iceland,Diy & Household Stores,1187.82,Heimilistaki
FCOGPC1401000698,15/01/2014,Furniture/Equip Stores,Russia,Diy & Household Stores,1072.2,IKEA DOM 3 CASH LINE
FCOGPC1401000699,15/01/2014,Chemicals/Allied Prods - Def,United Kingdom,Diy & Household Stores,518.57,MILEHOUSE MANAGEMENT L
FCOGPC1401000700,15/01/2014,Electronics Stores,Saudi Arabia,Diy & Household Stores,537.4,ALMUSBAH TELECOM CO
FCOGPC1401000701,16/01/2014,Construction Materials - Def,Belarus,Diy & Household Stores,654.93,"PT SALON ""SILNIY POL"""
FCOGPC1401000702,16/01/2014,Construction Materials - Def,Belarus,Diy & Household Stores,890.7,"PT SALON ""SILNIY POL"""
FCOGPC1401000703,16/01/2014,Hardware Equipment/Supplies,United Kingdom,Diy & Household Stores,544,EVAC & CHAIR INT'L LTD
FCOGPC1401000704,16/01/2014,Construction Materials - Def,Belarus,Diy & Household Stores,1493.23,"PT SALON ""SILNIY POL"""
FCOGPC1401000705,16/01/2014,Construction Materials - Def,Belarus,Diy & Household Stores,1336.05,"PT SALON ""SILNIY POL"""
FCOGPC1401000706,17/01/2014,Furniture/Equip Stores,Russia,Diy & Household Stores,891,IKEA DOM 3 CASH LINE
FCOGPC1401000707,20/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,952.96,COMPUTER         
FCOGPC1401000708,20/01/2014,Furniture/Equip Stores,Cyrpus,Diy & Household Stores,1432.89,TAKIS ANGELIDES FURNIH
FCOGPC1401000709,20/01/2014,Electrical Parts/Equipment,Malta,Diy & Household Stores,1182.37,CALLEJA LTD
FCOGPC1401000710,21/01/2014,Electrical Parts/Equipment,Malta,Diy & Household Stores,1182.37,CALLEJA LTD
FCOGPC1401000711,21/01/2014,Household Appliance Stores,Pakistan,Diy & Household Stores,1117.75,CITY ELECTRONICS
FCOGPC1401000712,21/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,1306.46,COMPUTER         
FCOGPC1401000713,22/01/2014,Furniture/Equip Stores,Pakistan,Diy & Household Stores,626.1,FURNISHING PAVILION
FCOGPC1401000714,22/01/2014,Furniture/Equip Stores,Pakistan,Diy & Household Stores,616.03,FURNISHING PAVILION
FCOGPC1401000715,22/01/2014,Household Appliance Stores,Russia,Diy & Household Stores,1225,M.VIDEO 64 8
FCOGPC1401000716,23/01/2014,Construction Materials - Def,Belarus,Diy & Household Stores,1499.61,"PT SALON ""SILNIY POL"""
FCOGPC1401000717,23/01/2014,Household Appliance Stores,El Salvador,Diy & Household Stores,597.88,KOMUNICARE
FCOGPC1401000718,23/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,860.93,COMPUTER        
FCOGPC1401000719,23/01/2014,Furniture/Equip Stores,Qatar,Diy & Household Stores,1176.5,FLORANZA INT.NURSERY
FCOGPC1401000720,23/01/2014,Furniture/Equip Stores,Kosovo,Diy & Household Stores,827.79,ELNOR SHPK
FCOGPC1401000721,23/01/2014,Furniture/Equip Stores,United Kingdom,Diy & Household Stores,602.92,DIPLOMATIC MISSION
FCOGPC1401000722,23/01/2014,Furniture/Equip Stores,Colombia,Diy & Household Stores,810.57,LP DECOR
FCOGPC1401000723,23/01/2014,Furniture/Equip Stores,Colombia,Diy & Household Stores,810.57,LP DECOR
FCOGPC1401000724,24/01/2014,Furniture/Equip Stores,Colombia,Diy & Household Stores,1518.01,COLCHONES SERTA
FCOGPC1401000725,24/01/2014,Furniture/Equip Stores,United Kingdom,Diy & Household Stores,678.5,DIPLOMATIC MISSION
FCOGPC1401000726,24/01/2014,Electronics Stores,Saudi Arabia,Diy & Household Stores,891.27,ALSHASHA ENTERTAINMENT
FCOGPC1401000727,24/01/2014,Electronics Stores,United States,Diy & Household Stores,756.93,EZ SYSTEMS
FCOGPC1401000728,27/01/2014,Electronics Stores,"Korea, Republic of",Diy & Household Stores,1284.22,COMPUTER         
FCOGPC1401000729,28/01/2014,Household Appliance Stores,Lebanon,Diy & Household Stores,562.33,3N3J/FANAR
FCOGPC1401000730,28/01/2014,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,792.5,WILTS ELECTRICAL BRITS
FCOGPC1401000731,28/01/2014,Commercial Furniture,United Kingdom,Diy & Household Stores,1001.22,OSMOND GROUP LTD
FCOGPC1401000732,29/01/2014,Household Appliance Stores,Belize,Diy & Household Stores,1462.51,UNICOMER BELIZE LTD BE
FCOGPC1401000733,29/01/2014,Electronics Stores,United Kingdom,Diy & Household Stores,579.99,PC WORLD ONLINE
FCOGPC1401000734,30/01/2014,Furniture/Equip Stores,Pakistan,Diy & Household Stores,588.86,FURNISHING PAVILION
FCOGPC1401000735,31/01/2014,Commercial Furniture,Qatar,Diy & Household Stores,752.96,OFFICE 1 GULF
FCOGPC1401000736,31/01/2014,Lumber/Build. Supply Stores,Lithuania,Diy & Household Stores,847.83,LINEA salonas
FCOGPC1401000737,31/01/2014,Floor Covering Stores,Turkey,Diy & Household Stores,574.5,MKN INS.LTD.STI.
FCOGPC1401000738,06/01/2014,Restaurants,Slovenia,Entertainment,2049.98,GOSTILNA CAD
FCOGPC1401000739,06/01/2014,Restaurants,Indonesia,Entertainment,640.48,KINARA & FEZ
FCOGPC1401000740,08/01/2014,Caterers,Trinidad and Tobago,Entertainment,843.93,BOOMERANG FAST FOODS
FCOGPC1401000741,09/01/2014,Restaurants,Turkey,Entertainment,885.85,BEYTI TURISTIK ISL
FCOGPC1401000742,10/01/2014,Restaurants,United Kingdom,Entertainment,9330,SOUTH PLACE HOTEL FRON
FCOGPC1401000743,10/01/2014,Restaurants,United Kingdom,Entertainment,1470,SOUTH PLACE HOTEL FRON
FCOGPC1401000744,10/01/2014,Restaurants,United Kingdom,Entertainment,10000,SOUTH PLACE HOTEL FRON
FCOGPC1401000745,13/01/2014,Restaurants,United Kingdom,Entertainment,900,SOUTH PLACE HOTEL FRON
FCOGPC1401000746,13/01/2014,Restaurants,United Kingdom,Entertainment,700,SOUTH PLACE HOTEL FRON
FCOGPC1401000747,15/01/2014,Restaurants,Philippines,Entertainment,669.11,DOLCELATTE-Q AVE
FCOGPC1401000748,16/01/2014,Restaurants,Spain,Entertainment,641.47,TAPASSENTAO ANGLONA SL
FCOGPC1401000749,17/01/2014,Restaurants,Barbados,Entertainment,947.15,CHAMPERS INC
FCOGPC1401000750,17/01/2014,Restaurants,Saint Kitts and Nevis,Entertainment,505.1,SERENDIPITY LTD
FCOGPC1401000751,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,839.02,WWW.MISSION COMMS
FCOGPC1401000752,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,748.03,WWW.MISSION COMMS
FCOGPC1401000753,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,647.64,WWW.MISSION COMMS
FCOGPC1401000754,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,614.71,WWW.MISSION COMMS
FCOGPC1401000755,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,614.71,WWW.MISSION COMMS
FCOGPC1401000756,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,600.12,WWW.MISSION COMMS
FCOGPC1401000757,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,544.78,WWW.MISSION COMMS
FCOGPC1401000758,17/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,504.03,WWW.MISSION COMMS
FCOGPC1401000759,20/01/2014,Caterers,Australia,Entertainment,2584.18,GASTRONOMY AUSTRALIA
FCOGPC1401000760,20/01/2014,Restaurants,Hong Kong,Entertainment,651.28,FU TUNG CANTONESE CUIS
FCOGPC1401000761,21/01/2014,Restaurants,India,Entertainment,595.3,Welcomgroup Hotel 
FCOGPC1401000762,27/01/2014,Restaurants,Hong Kong,Entertainment,508.83,L16
FCOGPC1401000763,27/01/2014,Restaurants,France,Entertainment,685.92,TRAITEUR CHEZ SOI
FCOGPC1401000764,27/01/2014,Restaurants,France,Entertainment,2024.87,TRAITEUR CHEZ SOI
FCOGPC1401000765,27/01/2014,Fast Food Restaurants,United Kingdom,Entertainment,753.76,WWW.MISSION COMMS
FCOGPC1401000766,28/01/2014,Restaurants,Barbados,Entertainment,1123.01,CHAMPERS INC
FCOGPC1401000767,29/01/2014,Restaurants,Iceland,Entertainment,551.48,Potturinn og pannan
FCOGPC1401000768,29/01/2014,Restaurants,Qatar,Entertainment,1123.39,TANDOOR RESTAURANT
FCOGPC1401000769,30/01/2014,Restaurants,Estonia,Entertainment,889.04,Mozart kohvik Johvi Ko
FCOGPC1401000770,30/01/2014,Restaurants,Hong Kong,Entertainment,1538.91,FU TUNG CANTONESE CUIS
FCOGPC1401000771,31/01/2014,Restaurants,Estonia,Entertainment,647.31,Castell restoran
FCOGPC1401000772,23/01/2014,Misc Food Stores - Default,"Korea, Republic of",Food & Drink,1115.14,MEAT              
FCOGPC1401000773,27/01/2014,Pkg Stores/Beer/Wine/Liquor,"Korea, Republic of",Food & Drink,509.06,CHICO             
FCOGPC1401000774,27/01/2014,Misc Food Stores - Default,"Korea, Republic of",Food & Drink,578.48,GABIN FOOD STORE  
FCOGPC1401000775,06/01/2014,Med/Health Services - Def,Indonesia,Health,718.91,MEDIKALOKA HEALTH CARE
FCOGPC1401000776,13/01/2014,Hospitals,Morocco,Health,863.22,CLINIQUE AGDAL
FCOGPC1401000777,15/01/2014,Hospitals,Qatar,Health,3123.73,AL AHLI HOSPITAL
FCOGPC1401000778,02/01/2014,Hotels/Motels/Resorts,Saudi Arabia,Hotels,900.3,ACCOMMODATION PROVIDER
FCOGPC1401000779,02/01/2014,Hotels/Motels/Resorts,Switzerland,Hotels,567.41,ACCOMMODATION PROVIDER
FCOGPC1401000780,02/01/2014,Hotels/Motels/Resorts,Switzerland,Hotels,543.72,ACCOMMODATION PROVIDER
FCOGPC1401000781,06/01/2014,Hotels/Motels/Resorts,Guatemala,Hotels,679.17,ACCOMMODATION PROVIDER
FCOGPC1401000782,07/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,1460,ACCOMMODATION PROVIDER
FCOGPC1401000783,08/01/2014,Hotels/Motels/Resorts,Pakistan,Hotels,1174.88,ACCOMMODATION PROVIDER
FCOGPC1401000784,08/01/2014,Hotels/Motels/Resorts,Saudi Arabia,Hotels,1841.49,ACCOMMODATION PROVIDER
FCOGPC1401000785,08/01/2014,Hotels/Motels/Resorts,Saudi Arabia,Hotels,1970.94,ACCOMMODATION PROVIDER
FCOGPC1401000786,09/01/2014,Hotels/Motels/Resorts,"Taiwan, Province of China",Hotels,1396.9,ACCOMMODATION PROVIDER
FCOGPC1401000787,10/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,-3448,ACCOMMODATION PROVIDER
FCOGPC1401000788,13/01/2014,Hotels/Motels/Resorts,Thailand,Hotels,1003.25,ACCOMMODATION PROVIDER
FCOGPC1401000789,13/01/2014,Hotels/Motels/Resorts,Peru,Hotels,666.77,ACCOMMODATION PROVIDER
FCOGPC1401000790,13/01/2014,Hotels/Motels/Resorts,United States,Hotels,504.89,ACCOMMODATION PROVIDER
FCOGPC1401000791,13/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,666,ACCOMMODATION PROVIDER
FCOGPC1401000792,13/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,1238.55,ACCOMMODATION PROVIDER
FCOGPC1401000793,13/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,1140.55,ACCOMMODATION PROVIDER
FCOGPC1401000794,13/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,816,ACCOMMODATION PROVIDER
FCOGPC1401000795,13/01/2014,Hotels/Motels/Resorts,Belgium ,Hotels,642.67,ACCOMMODATION PROVIDER
FCOGPC1401000796,13/01/2014,Hotels/Motels/Resorts,Spain,Hotels,733.01,ACCOMMODATION PROVIDER
FCOGPC1401000797,13/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,1184.08,ACCOMMODATION PROVIDER
FCOGPC1401000798,13/01/2014,Hotels/Motels/Resorts,Hong Kong,Hotels,574.44,ACCOMMODATION PROVIDER
FCOGPC1401000799,13/01/2014,Hotels/Motels/Resorts,United States,Hotels,986,ACCOMMODATION PROVIDER
FCOGPC1401000800,14/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,2800,ACCOMMODATION PROVIDER
FCOGPC1401000801,14/01/2014,Hotels/Motels/Resorts,Armenia,Hotels,512.22,ACCOMMODATION PROVIDER
FCOGPC1401000802,14/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,1600,ACCOMMODATION PROVIDER
FCOGPC1401000803,14/01/2014,Hotels/Motels/Resorts,China,Hotels,1558.44,ACCOMMODATION PROVIDER
FCOGPC1401000804,14/01/2014,Hotels/Motels/Resorts,Spain,Hotels,1112.42,ACCOMMODATION PROVIDER
FCOGPC1401000805,14/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,881,ACCOMMODATION PROVIDER
FCOGPC1401000806,14/01/2014,Hotels/Motels/Resorts,Armenia,Hotels,527.52,ACCOMMODATION PROVIDER
FCOGPC1401000807,14/01/2014,Hotels/Motels/Resorts,Spain,Hotels,539.46,ACCOMMODATION PROVIDER
FCOGPC1401000808,15/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,825.7,ACCOMMODATION PROVIDER
FCOGPC1401000809,15/01/2014,Hotels/Motels/Resorts,Russia,Hotels,600.59,ACCOMMODATION PROVIDER
FCOGPC1401000810,15/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,551,ACCOMMODATION PROVIDER
FCOGPC1401000811,15/01/2014,Hotels/Motels/Resorts,United Kingdom,Hotels,777.6,ACCOMMODATION PROVIDER
