Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"116,115.04",Contractor charges,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"117,500.17",Maintenance fees,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"144,851.26",Maintenance fees,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,146970.42,Fujitsu C&I Fast P Charges for Mar-18,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Sys Software Maint,Information Management Services,FUJITSU SERVICES LTD,5100091107,"171,485.54",Fujitsu C&I Charge for Iclipse Mar-18,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"183,213.66",Maintenance fees (FAST DB),W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"186,431.37",Maintenance fees (FAST P),W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"202,502.42",Data storage service,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"250,528.19",Data storage service (FAST A&S),W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"308,179.85",Maintenance fees,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"448,120.27",Maintenance fees,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,451568.14,Data storage service,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"484,111.06",Data storage service,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"517,487.60",FJ Charge for for Data Centre Ops Mar-18,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Management Agreement,Information Management Services,FUJITSU SERVICES LTD,5100091107,"518,430.53",Management Agreement,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"590,477.46",Cloud hosting,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100091107,"713,658.72",Maintenance fees,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"1,129,089.79",Fujitsu Feb-18 invoice for S04 Data Centre charges - Cloud DG,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"1,433,517.36",FJ Charge for for Data Centre Ops Mar-18,W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100091107,"1,641,690.63",Data storage service (S04),W1U 3BW,,,,
HMRC,HMRC,16/03/2018,Data output prod,Information Management Services,ACCENTURE (UK) LTD,5100091140,"3,842,653.81",Data output prod,EC3M 3BD,,,,
HMRC,HMRC,16/03/2018,Data output prod,Information Management Services,CAPGEMINI,5100091150,"19,223,846.50",Data output prod,TF3 3BD,,,,
HMRC,HMRC,16/03/2018,Data output prod,Information Management Services,FUJITSU SERVICES LTD,5100091152,"745,376.29",Data output prod,W1U 3BW,,,,
HMRC,HMRC,19/03/2018,Conferences,HR,CALDER CONFERENCES LTD,1900561221,"25,436.87",Conferences,LS16 6RF,,,,
HMRC,HMRC,19/03/2018,Cross Government Ser,Corporate Communications,CABINET OFFICE,5100080166,"53,805.42",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,19/03/2018,Desktop Managed Serv,Information Management Services,FUJITSU SERVICES LTD,5100091153,"60,084.86",Desktop Managed Serv,W1U 3BW,,,,
HMRC,HMRC,19/03/2018,Telephone Support,Information Management Services,Worldline IT Services UK Ltd,5100091174,"23,194.00",Telepone support - IT services,NW1 6UH,,,,
HMRC,HMRC,19/03/2018,Cross Government Ser,HR,CABINET OFFICE,5100091185,"249,125.00",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,19/03/2018,Govt dept services,Change Portfolio,TURNER & TOWNSEND PROJECT MANAGEMEN,5100091189,"60,276.00",Govt dept services,LS18 4GH,,,,
HMRC,HMRC,19/03/2018,Rent,Estates,SAVILLS - KAMES PROPERTY INCOME,5100091194,"12,751.40",Quarterly rent for Edinburgh Elgin House (25/3/18 to 23/6/18),M2 4AW,,,,
HMRC,HMRC,19/03/2018,Rent,Estates,SAVILLS - KAMES PROPERTY INCOME,5100091194,"242,276.74",Quarterly rent for Edinburgh Elgin House (25/3/18 to 23/6/18),M2 4AW,,,,
HMRC,HMRC,19/03/2018,Rent,Estates,TELFORD PLAZA UK LTD,5100091196,"28,674.08",Quarterly rent for Telford Plaza 2 - 2nd Floor (25/3/18 to 23/6/18),W8 5UA,,,,
HMRC,HMRC,19/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,UK MAIL,5100091261,"95,483.87",Monthly Royal Mail charges,SL1 4LZ,,,,
HMRC,HMRC,19/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,G3 WORLDWIDE (UK) LTD,5100091262,"101,433.19",Monthly Royal Mail charges,UB2 5LF,,,,
HMRC,HMRC,19/03/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100091373,"99,127.73",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,19/03/2018,IT Contractors CDIO,Information Management Services,LIFECYCLE SOURCING LTD,5100091455,242437.5,IT Contractors CDIO,CF23 8AA,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,116.73,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,116.74,Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,116.74,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,856.48,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"2,422.96",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,5459.49,System Maintenance charges,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"8,536.85",Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"11,344.33",Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"16,605.86",Cloud Hosting Service Jan-18,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"24,548.69",Cloud Hosting Service Jan-18,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"34,066.35",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091473,"34,936.94",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,148.85,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,149.89,Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,150.18,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,618.60,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"4,910.33",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"6,043.57",System Maintenance charges,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"8,341.47",Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"13,927.86",Cloud hosting,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"16,000.92",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"21,328.54",Cloud Hosting Service Feb-18,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"21,519.41",Cloud Hosting Service Feb-18,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100091476,"33,588.08",Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,19/03/2018,Telephone Support,Information Management Services,KCOM GROUP PLC,5100091480,"25,076.02",Telephone Support  - IT services annual charge,HU1 3RE,,,,
HMRC,HMRC,19/03/2018,Telephone Support,Information Management Services,KCOM GROUP PLC,5100091494,"36,330.00",Telehpne support - SMS messages ,HU1 3RE,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Information Management Services,BAIN & COMPANCY INC UNITED KINGDOM,5100091511,"33,618.99",Contingnt Labr IT,WC2N 5RW,,,,
HMRC,HMRC,19/03/2018,OHS,HR,WORKING ON WELLBEING LTD,5100091679,"57,851.15",Occupational Health Services,S9 1BY,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Digital,OPENCAST SOFTWARE EUROPE LTD,5100091816,"165,979.35",Contingnt Labr IT,NE6 2HL,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Information Management Services,MERCATOR IT SOLUTIONS LTD,5100091818,"52,650.00",Contractor charges,TN6 2TT,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100091829,"337,693.75",Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100091830,"894,525.00",Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,19/03/2018,Soft FM Services,Estates,COMPASS GROUP (UK) LTD,5100091831,"80,552.09",Facilities Management - Soft FM costs at Croydon Ruskin Square (25/1/18 to 21/2/18),B45 9PZ,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Digital,MERCATOR IT SOLUTIONS LTD,5100091835,"123,002.50",Contingnt Labr IT,TN6 2TT,,,,
HMRC,HMRC,19/03/2018,Contingnt Labr IT,Digital,MERCATOR IT SOLUTIONS LTD,5100091837,"62,151.25",Contingnt Labr IT,TN6 2TT,,,,
HMRC,HMRC,19/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,ROYAL MAIL WHOLESALE,5100091912,"5,838,810.55",Monthly Royal Mail charges,EC4Y 0HQ,,,,
HMRC,HMRC,19/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100091921,"494,837.07",Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,19/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,ROYAL MAIL WHOLESALE,5100091923,"-39,571.10",Monthly Royal Mail charges,EC4Y 0HQ,,,,
HMRC,HMRC,20/03/2018,WAN,Change Portfolio,Powertechnix Ltd,1900561283,"62,281.00",WAN,CW5 7NP,,,,
HMRC,HMRC,20/03/2018,Training costs,Information Management Services,ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES DBA SANS INSTITUTE,1900561351,"30,573.52",Training costs,20852,,,,
HMRC,HMRC,20/03/2018,Training costs,Information Management Services,ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES DBA SANS INSTITUTE,1900561353,"40,200.11",Training costs,20852,,,,
HMRC,HMRC,20/03/2018,Soft FM Services,Estates,COMPASS GROUP (UK) LTD,5100091958,"80,552.09",Facilities Management - Soft FM costs at Croydon Ruskin Square (28/12/17 to 24/1/18),B45 9PZ,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,CUMBRIA COUNTY COUNCIL,5100091965,"60,000.00",Quarterly rent for Workington West Cumbria House (25/3/18 to 23/6/18),CA3 8NA,,,,
HMRC,HMRC,20/03/2018,Landlord Charges,Estates,CUMBRIA COUNTY COUNCIL,5100091966,"48,000.00",Quarterly Landlord's Service charge for Workington West Cumbria House (25/3/18 to 23/6/18),CA3 8NA,,,,
HMRC,HMRC,20/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100092007,"86,995.00",Research (VAT rec),W5 1UA,,,,
HMRC,HMRC,20/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100092009,654577.68,Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,20/03/2018,Legal Service Sol's,Solicitors Office,GOVERNMENT LEGAL DEPARTMENT,5100092012,"40,434.96",Legal Service Sol's,WC2B 4TS,,,,
HMRC,HMRC,20/03/2018,Min AW non-struc VAT,Estates,MAPELEY STEPS CONTRACTOR LTD,5100092056,"63,404.65",Projects work at Cardiff Ty Glas,WD17 1HN,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,REAL ESTATE INCOME TRUST LIMITED,5100092057,"6,642.00",Quarterly rent for Blackpool Ryscar House (25/3/18 to 23/6/18),LE10 1QU,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,REAL ESTATE INCOME TRUST LIMITED,5100092057,"76,383.00",Quarterly rent for Blackpool Ryscar House (25/3/18 to 23/6/18),LE10 1QU,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,WORCESTERSHIRE COUNTY COUNCIL,5100092059,"-3,600.00",Quarterly rent correction for Worcester County Hall (25/3/18 to 23/6/18),WR5 2NP,,,,
HMRC,HMRC,20/03/2018,Landlord Charges,Estates,WORCESTERSHIRE COUNTY COUNCIL,5100092059,-2708.95,Quarterly Landlord's Service charge correction for Worcester County Hall (25/3/18 to 23/6/18),WR5 2NP,,,,
HMRC,HMRC,20/03/2018,Landlord Charges,Estates,WORCESTERSHIRE COUNTY COUNCIL,5100092059,16253.7,Quarterly Landlord's Service charge for Worcester County Hall (25/3/18 to 23/6/18),WR5 2NP,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,WORCESTERSHIRE COUNTY COUNCIL,5100092059,"21,600.00",Quarterly rent for Worcester County Hall (25/3/18 to 23/6/18),WR5 2NP,,,,
HMRC,HMRC,20/03/2018,Non PFI serv VAT,Estates,MacLELLAN INTERNATIONAL LTD,5100092060,"380,522.47",Facilities Management - Soft FM Costs for provision of services on the Newcastle Estate (February 2018),B70 1DA,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,DOWNING PROPERTY SERVICES LTD,5100092062,"54,000.00",Quarterly rent for Liverpool Graeme House (25/3/18 to 23/6/18),L7 7DN,,,,
HMRC,HMRC,20/03/2018,Rent,Estates,DOWNING PROPERTY SERVICES LTD,5100092062,"126,000.00",Quarterly rent for Liverpool Graeme House (25/3/18 to 23/6/18),L7 7DN,,,,
HMRC,HMRC,20/03/2018,Network Voice Serv,Information Management Services,FUJITSU SERVICES LTD,5100092063,"587,646.71",Fujitsu March 18 invoice charges for Communications Services,W1U 3BW,,,,
HMRC,HMRC,20/03/2018,CHURN,Change Portfolio,EXCHEQUER PARTNERSHIP No2 PLC,5100092085,"27,634.24",CHURN,M1 4HB,,,,
HMRC,HMRC,21/03/2018,Cross Government Ser,HR,CABINET OFFICE,5100080919,"40,800.00",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,21/03/2018,Desktop Managed Serv,Change Portfolio,FUJITSU SERVICES LTD,5100088927,"53,700.00",Desktop Managed Serv,W1U 3BW,,,,
HMRC,HMRC,21/03/2018,External Database IS,Estates,TRUSTMARQUE SOLUTIONS LTD,5100092099,"34,899.28",External Database IS,YO32 9GZ,,,,
HMRC,HMRC,21/03/2018,Diesel fuel,Fraud Investigation Service,ALLSTAR BUSINESS SOLUTIONS LTD,5100092107,"46,238.78",Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,21/03/2018,Data Purchases,Risk & Intelligence,TREBLE 5 TREBLE 1 LTD,5100092142,"36,000.00",Data Purchases - renewal of annual contracts for National Co-ordination Unit.,SM6 6BG,,,,
HMRC,HMRC,21/03/2018,Debt coll serv (DEL),Debt Management,INTEGRATED DEBT SERVICES LTD T/AS,5100092147,"785,914.03",Debt Collection Services,LS1 4AP,,,,
HMRC,HMRC,21/03/2018,Debt coll serv (DEL),Debt Management,INTEGRATED DEBT SERVICES LTD T/AS,5100092234,"347,887.85",Debt Collection Services,LS1 4AP,,,,
HMRC,HMRC,21/03/2018,Employee education,Change Portfolio,CAPITA BUSINESS SERVICES LTD,5100092260,"48,379.09",Employee education,DL1 9HN,,,,
HMRC,HMRC,21/03/2018,Clerical training,Change Portfolio,CAPITA BUSINESS SERVICES LTD,5100092263,"24,189.55",Clerical training,DL1 9HN,,,,
HMRC,HMRC,21/03/2018,Cross Government Ser,HR,CABINET OFFICE,5100092270,"26,119.50",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,22/03/2018,System Maintenance,Information Management Services,AMAZON WEB SERVICES,1900573819,"227,052.74",System Maintenance charges,98109-5210,,,,
HMRC,HMRC,22/03/2018,System Maintenance,Information Management Services,AMAZON WEB SERVICES,1900573821,"339,328.94",System Maintenance charges,98109-5210,,,,
HMRC,HMRC,22/03/2018,Employee education,Change Portfolio,CAPITA BUSINESS SERVICES LTD,5100069537,"26,157.83",Employee education,DL1 9HN,,,,
HMRC,HMRC,22/03/2018,Fst Strm Traing Cost,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100075704,"-282,531.10",Fst Strm Traing Cost,DL1 9HN,,,,
HMRC,HMRC,22/03/2018,Fst Strm Traing Cost,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100075704,-100691.18,Fst Strm Traing Cost,DL1 9HN,,,,
HMRC,HMRC,22/03/2018,Employee education,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100075704,-7916.63,Employee education,DL1 9HN,,,,
HMRC,HMRC,22/03/2018,Employee education,HR,PERSONAL STRENGTHS (UK) LTD,5100085060,99986.25,Employee education,PE9 1QS,,,,
HMRC,HMRC,22/03/2018,Legal Service Sol's,Estates,GOWLING WLG (UK) LLP,5100092515,"45,172.55",Professional Services relating to legal advice on the STEPS contract,SE1 2AU,,,,
HMRC,HMRC,22/03/2018,Grant in Aid Funding,Central Customer and Strategy,CITIZENS ADVICE ISLE OF WIGHT,5100092523,"35,176.00",Grant in Aid Funding,PO30 1SS,,,,
HMRC,HMRC,22/03/2018,Cross Government Ser,Change Portfolio,CABINET OFFICE,5100092621,"26,400.00",Cross Government Ser - Fast Streamer Invoice partially recouped from Other Directorates,CF14 3UW,,,,
HMRC,HMRC,22/03/2018,Bus Int consultancy,Risk & Intelligence,PA CONSULTING GROUP,5100092656,"109,250.00",Business Consultancy - related to recruitment of external analysts.,SW1E 5DN,,,,
HMRC,HMRC,22/03/2018,Bus Int consultancy,Risk & Intelligence,PA CONSULTING GROUP,5100092659,"26,367.00",Business Consultancy - related to recruitment of external analysts.,SW1E 5DN,,,,
HMRC,HMRC,22/03/2018,OHS,HR,DURADIMOND HEALTHCARE LTD,5100092689,"44,925.62",Occupational Health Services,TN22 1QL,,,,
HMRC,HMRC,22/03/2018,Staff transfer - Rep,Information Management Services,CABINET OFFICE,5100092691,"944,217.11",Staff transfer - Rep,CF14 3UW,,,,
HMRC,HMRC,22/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100092694,"25,743.00",Research (VAT rec),SE1 1PY,,,,
HMRC,HMRC,22/03/2018,Cross Government Ser,CS Director General,CABINET OFFICE,5100092696,"69,681.99",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,22/03/2018,Employee education,CS Director General,PREMIER PEOPLE SOLUTIONS LTD,5100093145,"62,500.00",Employee education,DN4 5NL,,,,
HMRC,HMRC,23/03/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100092272,"-40,000.00",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,23/03/2018,System Support,Government Banking Service,HSBC BANK PLC,5100093150,59844,System Support,E14 5HQ,,,,
HMRC,HMRC,23/03/2018,System Support,Government Banking Service,HSBC BANK PLC,5100093164,"59,844.00",System Support,E14 5HQ,,,,
HMRC,HMRC,23/03/2018,Cross Government Ser,HR,CABINET OFFICE,5100093194,"53,542.49",People Survey Build - HMRC Contribution,CF14 3UW,,,,
HMRC,HMRC,23/03/2018,Min AW non-struc VAT,Information Management Services,MAPELEY STEPS CONTRACTOR LTD,5100093230,27996.9,Min AW non-struc VAT,WD17 1HN,,,,
HMRC,HMRC,23/03/2018,Min AW non-struc VAT,Change Portfolio,MAPELEY STEPS CONTRACTOR LTD,5100093240,"24,383.08",Min AW non-struc VAT,WD17 1HN,,,,
HMRC,HMRC,23/03/2018,Contingnt Labr-Other,Change Portfolio,GVA GRIMLEY LLP (RENT),5100093243,"32,053.68",Contingnt Labr-Other,B11 3EA,,,,
HMRC,HMRC,23/03/2018,Forensic Services,Fraud Investigation Service,DISKLABS LTD,5100093254,"63,791.72",Forensic Services,B77 4AS,,,,
HMRC,HMRC,23/03/2018,Research conslt serv,Estates,IPSOS MORI UK LTD,5100093255,32893.8,Research conslt serv,SE1 1PY,,,,
HMRC,HMRC,23/03/2018,Ombudsman services,HR,KORN FERRY HAY GROUP,5100093277,21845,Organisational Design Expert Services & Capability build for the HR Org Design Team,SW1X 7HG,,,,
HMRC,HMRC,23/03/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100093278,"48,391.35",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,23/03/2018,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100093314,"63,599.66",Legal Service Sol's,EH3 7HW,,,,
HMRC,HMRC,23/03/2018,Fst Strm Traing Cost,Corporate Finance,CABINET OFFICE,5100093316,"-90,733.21",Fst Strm Traing Cost,CF14 3UW,,,,
HMRC,HMRC,23/03/2018,Fst Strm Traing Cost,Corporate Finance,CABINET OFFICE,5100093316,"544,399.26",Fst Strm Traing Cost,CF14 3UW,,,,
HMRC,HMRC,23/03/2018,Min AW non-struc VAT,Change Portfolio,MAPELEY STEPS CONTRACTOR LTD,5100093323,"37,660.99",Min AW non-struc VAT,WD17 1HN,,,,
HMRC,HMRC,23/03/2018,Cross Government Ser,HR,CABINET OFFICE,5100093329,"62,346.10",Cross Government Services,CF14 3UW,,,,
HMRC,HMRC,23/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100093330,25939.33,Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,23/03/2018,Marketing Promotion,Corporate Communications,ADAMANDEVE DDB,5100093332,"56,182.93",Marketing Promotion,W2 6AA,,,,
HMRC,HMRC,23/03/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100093339,"49,497.27",Monthly Output Management bulk charges ,NE12 8EW,,,,
HMRC,HMRC,23/03/2018,Disposal Seized Gds,Fraud Investigation Service,ADLER AND ALLAN LTD,5100093340,"34,772.00",Disposal Seized Gds,HG1 1HQ,,,,
HMRC,HMRC,23/03/2018,Marketing Promotion,Corporate Communications,ADAMANDEVE DDB,5100093364,"39,119.00",Marketing Promotion,W2 6AA,,,,
HMRC,HMRC,23/03/2018,Marketing Promotion,Corporate Communications,ADAMANDEVE DDB,5100093365,"22,380.01",Marketing Promotion,W2 6AA,,,,
HMRC,HMRC,23/03/2018,Min AW non-struc VAT,Change Portfolio,MAPELEY STEPS CONTRACTOR LTD,5100093367,32491.13,Min AW non-struc VAT,WD17 1HN,,,,
HMRC,HMRC,23/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100093368,"35,585.00",Research (VAT rec),W5 1UA,,,,
HMRC,HMRC,23/03/2018,Research (VAT rec),Knowledge Analysis & Intelligence,OFFICE FOR NATIONAL STATISTICS,5100093370,"120,620.50",Research (VAT rec),NP10 8XG,,,,
HMRC,HMRC,26/03/2018,Conferences,HR,CALDER CONFERENCES LTD,1900574250,"30,117.60",Conferences,LS16 6RF,,,,
HMRC,HMRC,26/03/2018,Conferences,HR,CALDER CONFERENCES LTD,1900574278,"25,071.60",Conferences,LS16 6RF,,,,
HMRC,HMRC,26/03/2018,I.T.-Software & Support,Change Portfolio,VOX DATUM COMMS,1900574384,"42,908.40",I.T.-Software & Support,NE25 0DY,,,,
HMRC,HMRC,26/03/2018,Govt auditing serv,Internal Audit,KPMG,5100093645,"32,541.09",Govt auditing serv,E14 5GL,,,,
HMRC,HMRC,26/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,DEPARTMENT FOR WORK & PENSIONS,5100093648,"36,717.10",Monthly Royal Mail charges,FY5 3TA,,,,
HMRC,HMRC,26/03/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,DEPARTMENT FOR WORK & PENSIONS,5100093649,"29,507.00",Monthly Royal Mail charges,FY5 3TA,,,,
HMRC,HMRC,26/03/2018,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100093665,34912.5,Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,26/03/2018,Rent,Estates,TELFORD PLAZA UK LTD,5100093670,"33,447.00",Quarterly rent for Telford Plaza 2 - 5th Floor (25/3/18 to 23/6/18),W8 5UA,,,,
HMRC,HMRC,26/03/2018,Rent,Estates,TELFORD PLAZA UK LTD,5100093671,"33,447.00",Quarterly rent for Telford Plaza 2 - 4th Floor (25/3/18 to 23/6/18),W8 5UA,,,,
HMRC,HMRC,26/03/2018,Rent,Estates,INTU,5100093680,"130,625.75",Quarterly rent for Brierley Hill Merry Hill Contact Centre (29/9/17 to 21/12/17),SW1H 0BU,,,,
HMRC,HMRC,26/03/2018,Business Rates,Estates,CROYDON COUNCIL,5100093688,"1,561.80",Business Rates for Croydon Progress Way (1/4/18 to 31/3/19),CR9 1BQ,,,,
HMRC,HMRC,26/03/2018,Business Rates,Estates,CROYDON COUNCIL,5100093688,24468.23,Business Rates for Croydon Progress Way (1/4/18 to 31/3/19),CR9 1BQ,,,,
HMRC,HMRC,26/03/2018,Bus Int consultancy,Corporate Communications,ENGINE PARTNERS UK LLP,5100093783,30300,Brand Campaign,W1W 7RT,,,,
