Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462015,3236,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£28.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462014,3241,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£30.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462013,3226,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£95.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462012,3244,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£63.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462011,3247,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£85.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462010,3243,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£29.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462008,3248,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£29.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462003,3238,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£41.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462005,3237,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£34.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462006,3219,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£120.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462007,3223,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£179.31
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462004,3230,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£22.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462002,3234,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,25 November 2011,£24.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462059,3162,MG WINDOWS CHELTENHAM LIMITED,C-HC4847-C302,AldridgeCl Roof-Building Contractor,25 November 2011,£30.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462144,1000629,MIDLANDS VEHICLE RENTAL LIMITED,C-C24100-2701,Fleet Maint-Hired transport,25 November 2011,"£1,050.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£105.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£105.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£105.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460787,1110,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,04 November 2011,£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461196,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,11 November 2011,"£1,412.96"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460758,REDACTED,REDACTED,C-HC4020-C808,St Pauls NAR-Decant costs other,04 November 2011,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461957,11272,MORGAN LAMBERT,C-H46100-1104,Cen.Heat.Serv-Council House repairs,25 November 2011,"£1,056.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462089,SOLICITORS FEE,MORRIS ORMAN HEARLE,C-E21100-3934,Car Prks-Off St-TP Gen-Imprest/Excess,25 November 2011,"£5,504.08"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460577,1259,MPL WROUGHT IRON,C-H44752-1104,Dis Adapts-Tech-Council House repairs,04 November 2011,£300.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460578,1248,MPL WROUGHT IRON,C-H46250-1104,Drain Clearing-Council House repairs,04 November 2011,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460753,REDACTED,REDACTED,C-H22400-3244,Homelessness-Supporting People,04 November 2011,£550.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460753,REDACTED,REDACTED,C-H22400-3244,Homelessness-Supporting People,18 November 2011,£550.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460753,REDACTED,REDACTED,C-H22400-3244,Homelessness-Supporting People,18 November 2011,£550.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461199,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,11 November 2011,£768.22
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461120,363,MR M BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),11 November 2011,£229.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461129,362,MR M BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),11 November 2011,£458.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461128,361,MR M BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),11 November 2011,£458.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461127,360,MR M BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),11 November 2011,£68.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461126,364,MR M BURKE,C-H22400-5204,Homelessness-Provision of accommo(B&B),11 November 2011,£34.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460558,L598,MR M J LOVERIDGE,C-H46300-1104,Comm.Light.Mtce-Council House repairs,04 November 2011,£687.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460560,L607,MR M J LOVERIDGE,C-H46300-1104,Comm.Light.Mtce-Council House repairs,04 November 2011,£822.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460559,L606,MR M J LOVERIDGE,C-H46300-1104,Comm.Light.Mtce-Council House repairs,04 November 2011,£616.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461941,1111125,MR M JONES AND MRS M JONES,C-H22400-5204,Homelessness-Provision of accommo(B&B),25 November 2011,£17.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461943,1111124,MR M JONES AND MRS M JONES,C-H22400-5204,Homelessness-Provision of accommo(B&B),25 November 2011,£100.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461944,1111123,MR M JONES AND MRS M JONES,C-H22400-5204,Homelessness-Provision of accommo(B&B),25 November 2011,£100.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461942,1111122,MR M JONES AND MRS M JONES,C-H22400-5204,Homelessness-Provision of accommo(B&B),25 November 2011,£164.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461945,1111121,MR M JONES AND MRS M JONES,C-H22400-5204,Homelessness-Provision of accommo(B&B),25 November 2011,£164.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461202,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,11 November 2011,£528.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461733,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,18 November 2011,£518.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461728,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,18 November 2011,£849.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461763,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,18 November 2011,-£346.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461763,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,18 November 2011,"£1,536.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462097,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,25 November 2011,"£1,305.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461761,REDACTED,REDACTED,C-D30200-8804,Misc Props & Ld-Misc Props Rent Deposits,18 November 2011,£649.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461011,D208,NATIONAL EXPRESS LIMITED,C-Z12310-3941,TIC Agency-Coach Tours - Expenses,11 November 2011,"£1,565.24"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460917,D208,NATIONAL EXPRESS LIMITED,C-Z12310-3941,TIC Agency-Coach Tours - Expenses,11 November 2011,-£34.65
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461960,E820778,NCC ESCROW INTERNATIONAL LIMITED,C-D11300-3623,Accountancy-Cmpter-sftwre lic purch,25 November 2011,"£1,075.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461153,11567,NETT UK LIMITED,C-1T23G1-3568,Hgh Schl Rocks-Artist Fees,11 November 2011,"£2,948.01"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461665,11586,NETT UK LIMITED,C-1T27G1-3568,Illegal Eagles-Artist Fees,18 November 2011,"£4,756.11"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461665,11586,NETT UK LIMITED,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,18 November 2011,-£124.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460736,4597,OASIS ENVIRONMENTS LIMITED,C-D14100-1101,Depot Building-General building repairs,04 November 2011,£841.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460727,31816,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,04 November 2011,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460547,31792,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,04 November 2011,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461649,31846,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,18 November 2011,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461662,31881,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,18 November 2011,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461077,951429051,OFFICE DEPOT,C-C23110-3101,Street Cleaning-Equipment purchases,11 November 2011,£129.68
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,11 November 2011,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,11 November 2011,£9.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D12430-3410,Housing & CT Be-Stationery & office supp,11 November 2011,£5.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461078,951452736,OFFICE DEPOT,C-D12485-3410,Procurement-Stationery & office supps,11 November 2011,£1.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D13100-3410,Muni Off Blgs-Stationery & office supps,11 November 2011,£25.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D21100-3501,Dem Process-Hire of outside services,11 November 2011,£15.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,11 November 2011,£12.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E36200-3410,On-St Car Prkng-Stationery & office supp,11 November 2011,£14.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£7.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£1.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£7.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£1.43
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£9.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£0.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,11 November 2011,£1.34
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£7.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£0.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£5.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£2.71
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£0.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£4.72
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£7.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£10.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,11 November 2011,£2.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3101,Rec Facilities-Equipment purchases,11 November 2011,£7.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3101,Rec Facilities-Equipment purchases,11 November 2011,£18.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£10.38
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£2.79
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£2.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£3.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£2.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£1.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£1.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£0.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£3.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£3.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£24.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£3.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£0.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£1.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£2.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£0.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£1.82
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£1.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£14.43
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£9.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461070,951445653,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,11 November 2011,£0.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£1.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£3.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£1.38
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£2.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£1.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£1.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£38.88
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461256,951429052,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,11 November 2011,£4.32
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-L21100-3410,Town Hall-Stationery & office supps,11 November 2011,£7.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-L21100-3410,Town Hall-Stationery & office supps,11 November 2011,£1.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-L21100-3410,Town Hall-Stationery & office supps,11 November 2011,£28.26
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461076,951369211,OFFICE DEPOT,C-N72800-3410,Stationery Hldg-Stationery & office supp,11 November 2011,£14.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11100-3410,CEO Management-Stationery & office supps,18 November 2011,£11.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,18 November 2011,£0.88
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,18 November 2011,£6.91
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,18 November 2011,£25.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,18 November 2011,£6.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,18 November 2011,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,18 November 2011,£22.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,18 November 2011,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D12430-3410,Housing & CT Be-Stationery & office supp,18 November 2011,£3.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12440-3410,Coun Tax overhe-Stationery & office supp,18 November 2011,£43.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12440-3410,Coun Tax overhe-Stationery & office supp,18 November 2011,£0.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12440-3410,Coun Tax overhe-Stationery & office supp,18 November 2011,£7.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D12450-3410,Cash Rec / Bnkg-Stationery & office supp,18 November 2011,£16.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D12450-3410,Cash Rec / Bnkg-Stationery & office supp,18 November 2011,£7.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D12450-3410,Cash Rec / Bnkg-Stationery & office supp,18 November 2011,£28.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-D12450-3410,Cash Rec / Bnkg-Stationery & office supp,18 November 2011,£14.27
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12485-3410,Procurement-Stationery & office supps,18 November 2011,£4.19
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12485-3410,Procurement-Stationery & office supps,18 November 2011,£3.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D12485-3410,Procurement-Stationery & office supps,18 November 2011,£1.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D21100-3205,Dem Process-Committee refreshments,18 November 2011,£10.63
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-D21100-3410,Dem Process-Stationery & office supps,18 November 2011,£3.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-E36200-3410,On-St Car Prkng-Stationery & office supp,18 November 2011,£14.48
