Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1280.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,580
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1280
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,560
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,656.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,685
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1280
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1917.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-10.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,924
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,557.76
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1408.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-326.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1009.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,840
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,504
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,733.76
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-152.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,669.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,859.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,627.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-57.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1437.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2187.12
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-239.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2191.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,840
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,729.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,669.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.12
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1009.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1278.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-58
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,4197.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1000
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,936
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1068
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1370.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1333.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-314.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2424.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-29.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,957.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1060
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1331.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1000
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,576
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1394
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,638.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-39.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2824
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-225.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1468.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,704
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-49.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1982.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3089.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1320
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,504
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-83.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1219.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-15.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,720
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,712
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-25.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,640
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,1381.12
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1088
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,269.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,280
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,544
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1795.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,571.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1608
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,580
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2200
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-132.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1320
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-263.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2225.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1480
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-236.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2400
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-102.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,728
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1188
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,842
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,539.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3435.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,786.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,705.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-20.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,720
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1593.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-584.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1797.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-251.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1978
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-37.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1111.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-115
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2721.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,796.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-287.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1408
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1360
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,514.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1084
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,544
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,531.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,637.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,810.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-259.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,849.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-37.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2018.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1089.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1490
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,780.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-17.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1990.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1156
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1805.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,880
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-340.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,889.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-95
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3337.43
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1636.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-79.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1295
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-247.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1560
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-327.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3111.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,529.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,849.12
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-239.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,882
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-107.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1602.92
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,531.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,622.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-251.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1066.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2735.6
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,1593.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,760
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,650.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1200
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-331
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1528.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-273.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,778
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-93.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,705.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1352.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1662.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1592
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-119.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1448.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1440
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-285.04
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2003.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,704
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1268
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-687.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1220
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,4357.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1193.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-11.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1613.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-6.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1487.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,560
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-131.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1695.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,832
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1753.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-349.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1542.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-15.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1400
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-15.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,700
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1136.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,6202.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1459.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-496
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2508.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,960
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1612.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-286.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,956.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-102.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,830
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,678.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-226.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1819.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-225
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1141.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,744.6
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,983.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-111.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2343.6
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,647.48
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,705
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1212.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,721.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1556
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,573.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,932.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1612.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1156
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,6717.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-102.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,880
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,655.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,641
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,560
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,624.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-237.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1442.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-18.04
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1719.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-297.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,976.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,886
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,604.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1716.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-648.98
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2456
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-243.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1212.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1160
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,960
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-23.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1109.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-264.76
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,993
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1210.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-242.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1137.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-263.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,907.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-271.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,831.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1606.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-307.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1130.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1240
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1946.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,694.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1350.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,528
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-253.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2359.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,604.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1685.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-62.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,880
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-227
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1000
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-195.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1819.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,656.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-233.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1193.72
