Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156317,8.19,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156317,11.00,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156317,4.25,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156318,15.00,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156318,17.84,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156318,20.65,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156318,19.00,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156319,119.34,SDLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156320,180.00,RD: Developing Markets-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Withheld",156321,16.90,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Withheld",156322,33.20,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",156323,11.98,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Withheld",156324,81.00,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",156324,2.60,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Withheld",156324,10.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Withheld",156324,18.35,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Withheld",156326,212.85,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",156326,16.32,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",156326,28.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",156327,8.50,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",156327,7.50,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156328,4.59,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156328,51.23,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156328,15.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Withheld",156329,13.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",156330,12.65,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",156330,8.40,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156331,3.19,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156331,5.27,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156331,2.45,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",156331,10.50,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Taxi Services UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",156332,7.80,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,156357,-16813.05,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,156357,33000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Capital Grants To Public Corporations (PCs),Business and Science - Business Innovation,NPL MANAGEMENT LTD,156360,39356.29,NMS Other-Capital Grants To Public Corporations (PCs),TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Financial Advice and Services,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,ERNST & YOUNG LLP,156362,116136.00,Management Costs ICR Monetisation-Financial Advice and Services,SE1 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Stationery,"People, Strategy and Higher Education - Human Resources",BANNER BUSINESS SERVICES LTD,156368,21.36,PSHE Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Stationery,"People, Strategy and Higher Education - Human Resources",BANNER BUSINESS SERVICES LTD,156370,213.04,PSHE Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,Oxford University Innovation Limited,156376,1440.00,Foresight: Cities-R & D Other Professional Services,OX2 7SG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Telecoms,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",DAISY COMMUNICATIONS LTD,156379,62.99,Innovation Space: Facilitator-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Other IT Consultancy,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",DAISY COMMUNICATIONS LTD,156379,3.78,PSHE Devolved Admin-Other IT Consultancy,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - UK Shared Business Services",DAISY COMMUNICATIONS LTD,156380,37.98,FCDT Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Central Telecommunications Services,Business and Science - Science and Research,DAISY COMMUNICATIONS LTD,156382,63.94,B&S Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Finance Directoreate",DAISY COMMUNICATIONS LTD,156383,37.98,FCDT Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Capital Grants To Public Corporations (PCs),Business and Science - Business Innovation,NPL MANAGEMENT LTD,156387,137655.99,NMS Other-Capital Grants To Public Corporations (PCs),TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Telecoms Equipment,"Finance, Commercial & Digital Transformation - Digital Directorate",COMPANIES HOUSE,156389,266.00,FCDT Devolved Admin-Telecoms Equipment,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Telecoms Equipment,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,156390,35.99,Legal Services Admin-Telecoms Equipment,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Telecoms Equipment,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,156391,31.97,Legal Services Admin-Telecoms Equipment,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,D B LAW,156392,2681.75,Prosecution Agents-Criminal Law and Prosecution Work,TR18 2QH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,156393,379.33,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,EX2 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Rail Travel UK,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",156404,15.10,ShEx Devolved Admin-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Taxi Services UK,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",156404,69.00,ShEx Devolved Admin-Taxi Services UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Telephone Costs,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",156405,127.36,ShEx Devolved Admin-Other Telephone Costs,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Insurance,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156406,21.81,EU Expertise: General Costs-Insurance,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Accommodation Charges,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156406,52.00,EU Expertise: General Costs-Other Accommodation Charges,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Accommodation Charges,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156406,56.55,EU Expertise: General Costs-Other Accommodation Charges,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Telephone Costs,Business and Science - DG/Finance & Corporate Planning,"Personal Expense, Name Withheld",156412,25.00,B&S Devolved Admin-Other Telephone Costs,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156413,113.40,NMS Other-Mileage Allowance UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156415,131.75,"RD: Waste electrical and electronic equipment, Noise emissions and End of life v-Mileage Allowance UK",,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156415,17.55,"RD: Waste electrical and electronic equipment, Noise emissions and End of life v-Subsistence UK",,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Learning and Dev - CS Skills,Economics & Markets - International Trade & Export Control,CAPITA BUSINESS SERVICES LTD,156419,353.00,Export Control Organisation-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Other Professional Services,Business and Science - Science and Research,THE BRITISH COUNCIL,156421,1018106.40,International: ERASMUS-Other Professional Services,SW1A 2BN,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,ICT Maintenance & Upkeep,Business and Science - Advanced Manufacturing,BIT ZESTY LTD,156422,13145.00,Queens Awards-ICT Maintenance & Upkeep,N1 9PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2016,Clearing Account - Cost - Leasehold Improvements,"Finance, Commercial & Digital Transformation - Estates",ARCADIS SOLUTIONS LTD,156423,436548.00,Digital Infrastructure and Maintenanc-Clearing Account - Cost - Leasehold Improvements,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2016,Administration of Grants and Awards,Business and Science - Science and Research,ECCTIS LTD,156440,20125.00,International: ERASMUS-Administration of Grants and Awards,GL50 1XP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Hotel & Accommodation Overseas,Business and Science - Business Innovation,Sivasegaram M,156441,2198.56,B&S Devolved Admin-Hotel & Accommodation Overseas,1030,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,External Legal Advice and Service,Legal Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,156445,4949.00,Litigation and Government Legal Department-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,External Legal Advice and Service,Legal Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,156445,33350.97,Litigation and Government Legal Department-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,IT Services,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CGI IT UK LTD,156449,5234.54,PSHE Devolved Admin-IT Services,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Hospitality - UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",156452,175.00,Foresight: Horizon Scanning-Hospitality - UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",156452,107.10,Foresight: Horizon Scanning-Mileage Allowance UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Rail Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",156452,24.90,Foresight: Horizon Scanning-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",156455,10.00,Default-Recoveries Account - Other payables,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,156456,288.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,EC4A 3EB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),156458,-24075.82,NEWTON FUND - Egypt-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,156459,3360.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,EC4A 3EB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,ZURICH INSURANCE PLC T/A ZURICH MUNICIPAL,156460,30841.75,Litigation and Government Legal Department-Counsels Legal Opinion & Parliamentary Counsel Service,B16 9PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Professional Training,Economics & Markets - Analysis Directorate,LSR TRAINING & DEVELOPMENT LTD,156461,816.00,E&M Devolved Admin-Professional Training,S44 6UQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,External Legal Advice and Service,Legal Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,156473,3.00,Litigation and Government Legal Department-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,External Legal Advice and Service,Legal Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,156473,2125.20,Litigation and Government Legal Department-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156474,117.15,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156474,126792.84,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156475,27.16,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156475,25720.87,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156475,3500.00,Evaluation Apps Reform Pilots-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156477,29.92,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156477,32192.68,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,156478,43.36,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156485,14.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156485,18.18,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156485,4.30,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156485,27.33,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",156490,1.80,MPST Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",156490,5.00,MPST Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",156490,5.00,MPST Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Taxi Services UK,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",156490,5.90,MPST Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156491,6.79,RD: Developing Markets-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156491,12.00,RD: Developing Markets-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156491,3.85,RD: Developing Markets-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156492,9.00,RD: Business Engagement-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156493,6.90,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Business and Science - Business Innovation,"Personal Expense, Name Withheld",156493,8.10,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",156495,87.00,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",156495,97.20,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Hotel & Accommodation UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156496,124.00,BLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156496,10.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Rail Travel UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156496,9.60,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Taxi Services UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156496,22.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156497,5.00,RD: Competency-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156497,9.60,RD: Competency-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",156497,6.00,RD: Competency-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,"People, Strategy and Higher Education - Human Resources","Personal Expense, Name Withheld",156498,28.00,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
