Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",10/04/2017,Hire of Agency Staff,Business and Science - Research and Innovation Reform,BROOK STREET (UK) LTD,194405,912.14,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",20/04/2017,Hire of Agency Staff,Business and Science - Research and Innovation Reform,BROOK STREET (UK) LTD,194406,7.98,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",20/04/2017,Hire of Agency Staff,Business and Science - Research and Innovation Reform,BROOK STREET (UK) LTD,194406,729.66,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",10/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194408,1058.09,FCS Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",10/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194410,424.26,PSHE Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Professional Subscriptions,Economics & Markets - Office of Manpower Economics,"Personal Expense, Name Withheld",194411,135.00,E&M Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,THE CONSUMER COUNCIL FOR NORTHERN IRELAND (THE CONSUMER COUNCIL),194414,21684.00,Advocacy on Energy and Postal Issues (Levy Funded)-Current Grants To Private Sector - NPISH,BT4 1NY,GRANT,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,CONVENTION OF SCOTTISH LOCAL AUTHORITES (COSLA),194415,132302.00,Convesntion of Scottish Local Authorities-Current Grants To Private Sector - NPISH,EH12 5BH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Technical Advice / Services & Support,Economics & Markets - Regulatory Delivery,Lorna Savidge,194416,8116.30,RD: Strategic Regulation-Technical Advice / Services & Support,NP18 1HX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Technical Advice / Services & Support,Economics & Markets - Regulatory Delivery,Duncan Willby Environmental,194417,477.55,RD: PA System Support-Technical Advice / Services & Support,SN3 1DA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),194418,63814.81,CTSI: Business Education and Consumer Codes-Current Grants To Private Sector - NPISH,SS15 6TH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,194419,1601999.00,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,R & D Rail Travel,Business and Science - Government Office for Science,"Personal Expense, Name Withheld",194426,112.00,Default-R & D Rail Travel,,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Recruitment Advice and Services,Business and Science - Research and Innovation Reform,SAXTON BAMPFYLDE HEVER LTD,194432,5666.67,E&M Devolved Admin-Recruitment Advice and Services,SW1H 9JA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Grant-In-Aid to Arms Length Bodies,Business and Science - Science and Research,UKAEA,194433,50000.00,UKAEA Financing-Grant-In-Aid to Arms Length Bodies,OX14 3DB,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Early Departure,Business and Science - Science and Research,UKAEA,194433,250000.00,UKAEA Restructuring-Utilisation of Provisions - Early Departure,OX14 3DB,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Grant-In-Aid to Arms Length Bodies,Business and Science - Science and Research,UKAEA,194433,441580.00,UKAEA Financing-Grant-In-Aid to Arms Length Bodies,OX14 3DB,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Telecoms Equipment,FCS - Finance & Corporate Services - Legal Services,DAISY COMMUNICATIONS LTD,194436,35.99,Legal Services Admin-Telecoms Equipment,BB9 5SR,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Telecoms Equipment,FCS - Finance & Corporate Services - Legal Services,DAISY COMMUNICATIONS LTD,194437,33.14,Legal Services Admin-Telecoms Equipment,BB9 5SR,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,194439,15432.00,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,194440,6096.34,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,194440,9275.66,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194443,888.89,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",13/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,194444,601.55,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194445,960.79,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",20/04/2017,Consultancy Expenditure,FCS - Finance & Corporate Services - Finance & Prtfolio,BROOK STREET (UK) LTD,194446,605.01,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",20/04/2017,Consultancy Expenditure,FCS - Finance & Corporate Services - Finance & Prtfolio,BROOK STREET (UK) LTD,194446,605.01,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",18/04/2017,Recruitment Advice and Services,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,194447,7.92,FCS Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",18/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,194447,598.96,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194449,821.48,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194450,1125.86,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,Economics & Markets - Regulatory Delivery,BROOK STREET (UK) LTD,194451,643.32,RD: Welsh Government-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194452,918.23,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Communications & Strategic Planning,BROOK STREET (UK) LTD,194453,924.05,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Agency Staff,Business and Science - Science and Research,BROOK STREET (UK) LTD,194454,924.31,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hire of Interim Managers,"FCS - Finance & Corporate Services - Digital, Data & Technology",BROOK STREET (UK) LTD,194455,1186.09,FCS Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194466,4.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194466,4.90,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194466,5.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194466,10.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hotel & Accommodation UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194466,63.60,E&M Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Taxi Services UK,Business and Science - Government Office for Science,"Personal Expense, Name Withheld",194467,16.28,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence Overseas,Business and Science - Science and Research,"Personal Expense, Name Withheld",194468,85.93,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",194470,5.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",194470,9.95,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Taxi Services UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194472,44.50,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194473,12.68,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194473,18.90,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194473,20.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194473,38.40,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194473,60.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Hospitality - UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",194474,31.57,E&M Devolved Admin-Hospitality - UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",194475,11.52,RD: Training-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194476,7.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194476,9.19,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194476,15.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Taxi Services UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",194477,33.00,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,7.60,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,10.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,20.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,24.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,27.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194478,176.85,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,4.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,9.15,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,10.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,10.75,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,26.68,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",194479,433.35,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Ministerial and Parliamentary Support Team,"Personal Expense, Name Withheld",194481,2.60,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Rail Travel UK,FCS - Finance & Corporate Services - Ministerial and Parliamentary Support Team,"Personal Expense, Name Withheld",194481,3.90,E&M Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Ministerial and Parliamentary Support Team,"Personal Expense, Name Withheld",194481,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Mileage Allowance UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",194482,108.00,RD: Product Development-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,4.40,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,5.75,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,12.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Taxi Services UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,18.47,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,18.83,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",194483,47.87,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Communications & Strategic Planning,"Personal Expense, Name Withheld",194484,13.50,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,FCS - Finance & Corporate Services - Communications & Strategic Planning,"Personal Expense, Name Withheld",194484,15.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Taxi Services UK,FCS - Finance & Corporate Services - Communications & Strategic Planning,"Personal Expense, Name Withheld",194484,165.81,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Technical Advice / Services & Support,FCS - Finance & Corporate Services - Operations,CAPITA BUSINESS SERVICES LTD,194532,1245.95,E&M Devolved Admin-Technical Advice / Services & Support,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Finance Training,FCS - Finance & Corporate Services - Finance & Prtfolio,CAPITA BUSINESS SERVICES LTD,194533,641.66,FCS Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Technical Advice / Services & Support,FCS - Finance & Corporate Services - Operations,CAPITA BUSINESS SERVICES LTD,194536,6229.74,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Interest receivable - PCs - Loans (Consolidated Fund),UK Govenment Investments - UKGI Trading Funds,POST OFFICE LTD,194553,-9287.94,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Additions - Other Loans - Public Corporations,UK Govenment Investments - UKGI Trading Funds,POST OFFICE LTD,194553,98000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - Science and Research,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,194558,460469.83,Newton Fund Supplier - EPSRC-R & D Current Grants to Private Sector - NPISH,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",21/04/2017,R & D Administration of Grants and Awards,Business and Science - Science and Research,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,194559,131543.27,Newton Fund Supplier - EPSRC-R & D Administration of Grants and Awards,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Audit Services,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,CABINET OFFICE,194560,6000.00,PSHE Devolved Admin-Audit Services,FY5 3TA,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,R & D Administration of Grants and Awards,Business and Science - Science and Research,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,194565,5272.56,Newton Fund Supplier - EPSRC-R & D Administration of Grants and Awards,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,UKSBS - Service Costs,FCS - Finance & Corporate Services - Operations,UK SHARED BUSINESS SERVICES LTD,194566,189520.00,E&M Devolved Admin-UKSBS - Service Costs,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,ANGELA LANDAU,194567,360.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 6NH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",24/04/2017,R & D Administration of Grants and Awards,Business and Science - Science and Research,ARTS AND HUMANITIES RESEARCH COUNCIL,194568,13282.02,Newton Fund Supplier - AHRC-R & D Administration of Grants and Awards,BS1 2AE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",24/04/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - Science and Research,ARTS AND HUMANITIES RESEARCH COUNCIL,194568,416605.91,Newton Fund Supplier - AHRC-R & D Current Grants to Private Sector - NPISH,BS1 2AE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,UKSBS - Service Costs,FCS - Finance & Corporate Services - Operations,UK SHARED BUSINESS SERVICES LTD,194569,1773450.00,E&M Devolved Admin-UKSBS - Service Costs,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,SALLY FRIEND,194570,360.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW3 6QA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,MICHAEL POSEN,194571,540.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 8AE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,UKSBS - Service Costs,FCS - Finance & Corporate Services - Operations,UK SHARED BUSINESS SERVICES LTD,194572,430916.67,E&M Devolved Admin-UKSBS - Service Costs,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,ARTHUR D HARVERD,194573,1218.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,N2 9NJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,ARTHUR D HARVERD,194573,1298.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,N2 9NJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,CHARLES BARRINGTON,194574,360.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,IP13 6NW,VENDOR,,,
