Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1087927,22977.95,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,17/06/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1088096,12054.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/06/2016,Staff Costs,International Policy Directorate,RADA Enterprise,15352,1522.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Staff Costs,International Policy Directorate,European Institute of Public Admin,45160499,924.63,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,108.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Benchmark Consulting Canada,4,1720.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Miscellaneous Expenses General,IT Directorate,British Standards Institution,400510538,766.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Miscellaneous Expenses General,IT Directorate,British Standards Institution,94537009-1000,1410.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,IT Directorate,MS MODERNISATION LTD,104160043,69960.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2302.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,1777.13,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,3923.52,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2440.56,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2433.97,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,2824.38,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,2073.88,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,1495.85,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2353.66,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2386.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2517.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2530.01,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,1973.16,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2621.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2517.48,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2354.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10123507,2882.32,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA383599,3146.88,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA384882,5664.38,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M167244,2865.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Centerprise International,90178328,41057.76,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Miscellaneous Expenses General,IT Directorate,British Standards Institution,94542592/1000,3642.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,IT Directorate,Mitie Facilities Services Ltd,100-91215068,118.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Information Technology,IT Directorate,Fujitsu Services Ltd,229066,156495.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,HFX Ltd,25930,1020.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M163605,65797.27,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Information Technology,IT Directorate,CSA WAVERLEY,S-INV-101004,3702.28,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,IT Directorate,Verisign,520003650,3691.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Centerprise International,90178294,1380.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Information Technology,IT Directorate,Responsiv Solutions Limited,RSL0068,2511.64,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Information Technology,IT Directorate,Responsiv Solutions Limited,RSL0086,1200.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Information Technology,IT Directorate,Responsiv Solutions Limited,RSL0087,368256.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Information Technology,IT Directorate,ICSA Boardroom Apps Limited,4707,19950.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/06/2016,Telecoms,IT Directorate,British  Telecom,26029216-Q018,9029.38,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/06/2016,Telecoms,IT Directorate,British  Telecom,26029357-Q017,8448.46,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Telecoms,IT Directorate,British  Telecom,BMSID5718-02JUN,3462.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Telecoms,IT Directorate,British  Telecom,VP02239170M17401,9359.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/06/2016,Telecoms,IT Directorate,Personal expenses,80568639,4576.27,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,20623941,5155.45,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Telecoms,IT Directorate,THREE,AEK97409918,894.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Telecoms,IT Directorate,EE Ltd,1235452642,6266.17,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Telecoms,IT Directorate,EE Ltd,1237955582,7448.45,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10-062016-5915,3322.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,6.84,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,31.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),558,15.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5405.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,4655.07,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2773.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2639.81,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2668.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,3010.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5160.53,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,7510.26,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5776.19,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5440.87,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,3420.13,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,2668.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,1806.58,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5258.76,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10113497,5530.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,4271.81,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,2561.35,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,10700.12,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10118694,6403.36,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,4463.98,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,3352.87,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,3335.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2444.78,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,3244.96,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,7132.39,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,-445.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2710.82,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,2668.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,3102.12,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10120490,7064.89,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2773.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,3420.13,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,6876.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2970.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2773.08,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2936.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2517.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10122176,2321.10,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10123507,2054.94,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10123507,15750.14,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,24/06/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10123507,9932.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA382580,3146.88,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA382581,2422.31,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA384088,1834.97,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA384881,4905.17,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,IT Directorate,European Dynamics GREECE,16248,8640.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,IT Directorate,European Dynamics GREECE,16249,17090.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Accommodation,People Places & Serv Direct,Corona Energy,10974234,3285.90,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/06/2016,Accommodation,People Places & Serv Direct,Corona Energy,11078181,2300.77,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Accommodation,People Places & Serv Direct,Corona Energy,11139632,1061.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,90406,21000.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,90407,1026.44,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Accommodation,People Places & Serv Direct,EDF ENERGY,1735133,1281.63,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Marketing & Publicity,Innovation Directorate,PRYSM MEDIA GROUP LTD,INV-5783,7400.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Marketing & Publicity,Innovation Directorate,PRYSM MEDIA GROUP LTD,INV-5814,1000.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/06/2016,Marketing & Publicity,Innovation Directorate,Upper Street Events,55137,655.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Staff Costs,Innovation Directorate,Knowledge Academy,SO1102147,1186.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,69.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,Patent Directorate,Mitie Facilities Services Ltd,100-91225008,40.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,286.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,258.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,467.22,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,538.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,104.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,514.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,Patent Directorate,Lexis-Nexis UK,1605459296,1082.40,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,Patent Directorate,Lexis-Nexis UK,1605459763,2883.30,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Information Technology,Patent Directorate,European Patent Office,40256516,95422.75,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,30/06/2016,Information Technology,Patent Directorate,European Patent Office,40257724,105542.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,Patent Directorate,STN,9340296551,11472.89,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/06/2016,Information Technology,Patent Directorate,American Chemical Society,1086968,11577.32,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Legal & Hearings,Patent Directorate,Marten Walsh Cherer Ltd,92248,1009.37,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Legal & Hearings,Patent Directorate,Government Legal Department,135148,134.50,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Legal & Hearings,Patent Directorate,Government Legal Department,424945,2780.02,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/06/2016,Legal & Hearings,Patent Directorate,Government Legal Department,428691,667.56,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Legal & Hearings,Patent Directorate,Government Legal Department,429656,2036.82,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Legal & Hearings,Patent Directorate,Government Legal Department,429738,8560.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Office Supplies,Patent Directorate,British Library,139771032,3217.27,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Office Supplies,Patent Directorate,Mitie Facilities Services Ltd,100-91215068,17.76,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Office Supplies,Patent Directorate,Mitie Facilities Services Ltd,100-91225008,22.55,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Staff Costs,Patent Directorate,Totaljobs Group Ltd,80682436,1794.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,9.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30765680,514.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30765680,312.92,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30775735,410.28,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,1029.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,1079.18,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30765680,482.18,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30765680,435.55,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30765680,328.99,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30775735,407.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30775735,419.14,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,09/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30775735,426.24,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,525.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,319.68,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30785581,488.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,525.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,532.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30795464,488.70,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Staff Costs,Patent Directorate,National Autistic Society,PRP1223982,1500.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,23/06/2016,Staff Costs,Patent Directorate,Rhys Evans Consulting Ltd,84,1500.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,7.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Pay Costs,Patent Directorate,British Standards Institution,94543704/1000,2157.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/06/2016,Staff Costs,Patent Directorate,GLOBAL KNOWLEDGE NETWORK TRAINING LTD,279605,7020.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),558,7.80,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,23/06/2016,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,29061,1653.60,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Accommodation,People Places & Serv Direct,SIG TRADING LTD,7033/18517084,940.22,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/06/2016,Legal & Hearings,People Places & Serv Direct,Capital Law LLP,20035018,2575.20,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91215068,75.72,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,10/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91225008,53.04,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,23/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,On Your Bike,33469,1924.93,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Business in the Community,SIN051596,5580.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Robertsons Legal Ltd,81134,900.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Miscellaneous Expenses General,People Places & Serv Direct,Civil Service Resourcing,1.8E+13,4899.36,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9052271171,846.75,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/06/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9052374473,1375.11,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,03/06/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9052098264,1246.86,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/06/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9052269751,1402.53,Not Applicable,
