Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083501,700.00,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083503,915.04,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083507,"2,369.00",SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083508,976.68,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083509,"15,546.35",SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083510,458.83,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083512,"1,158.48",SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083518,"3,557.78",SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083523,623.00,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083527,442.50,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083528,860.70,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,20/08/2015,5100083544,"6,506.30",SERVICEPOINT UK
TfGM,Transport,Traffic Signal Works,20/08/2015,5100083265,"20,569.88",SIEMENS PLC
TfGM,Transport,Capital Costs - Passenger Shelter Costs,20/08/2015,5100073748,"2,625.00",TRUEFORM ENGINEERING LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/08/2015,5100083235,587.46,TRUSTFORD
TfGM,Transport,Cleaning,20/08/2015,5100083662,"2,250.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,20/08/2015,5100083663,"1,815.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,20/08/2015,5100083665,"10,660.80",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Exhibitions and Conferences,20/08/2015,5100083543,666.67,WARDLEY LTD T/A HOME CAFE BAR MANCH
TfGM,Transport,IS Support Services,21/08/2015,5100083385,"1,625.00",AMORIA BOND LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/08/2015,5100083069,"1,340.00",ATKINS LTD
TfGM,Transport,Capital Costs - LRT Vehicles,21/08/2015,5100083687,"183,250.11",BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - CCTV Equipment,21/08/2015,5100080304,879.95,BT ENGAGE IT
TfGM,Transport,Capital Costs - CCTV Equipment,21/08/2015,5100081388,509.30,BT ENGAGE IT
TfGM,Transport,Capital Costs - CCTV Equipment,21/08/2015,5100083098,"1,896.65",BT ENGAGE IT
TfGM,Transport,Concessionary Reimbursement,21/08/2015,1900042487,"1,032.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Concessionary Reimbursement,21/08/2015,1900042497,"1,164.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Concessionary Reimbursement,21/08/2015,1900042498,"1,042.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Corporate Services,Programme Management Services,21/08/2015,5100083703,"4,800.00",EDGERTON MANAGEMENT SERVICES LTD
TfGM,Transport,Capital Costs - Legal Services,21/08/2015,1900042480,"11,850.00",HOGAN LOVELLS INTERNATIONAL LLP
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100082660,"91,220.47",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Capital Costs - Rail Construction Works,21/08/2015,5100082661,"9,953.48",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100082663,"101,173.95",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Other Operational Costs,21/08/2015,5100083746,453.00,LEEDS CITY COUNCIL
TfGM,Transport,Concessionary Reimbursement,21/08/2015,1900042495,"2,407.00",MAGNUM WHITELINE PRIVATE HIRE
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100085290,"133,702.20",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/08/2015,5100082185,"6,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083599,"412,906.66",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083668,"329,376.99",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083669,"23,284.09",MPACT THALES
TfGM,Transport,Capital Costs - Rail Construction Works,21/08/2015,5100083673,"38,127.51",MPACT THALES
TfGM,Transport,Capital Costs - Rail Construction Works,21/08/2015,5100083674,"119,874.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083675,"217,752.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083677,"833,979.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/08/2015,5100083678,"1,613,083.00",MPACT THALES
TfGM,Transport,Rail Franchise,21/08/2015,1200035071,"3,659,029.14",NORTHERN RAIL LTD
TfGM,Transport,Capital Costs - Legal Services,21/08/2015,5100083696,585.00,PANNONE CORPORATE LLP (EMP)
TfGM,Corporate Services,Temporary Vacancy Cover,21/08/2015,5100083713,701.63,Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,21/08/2015,1900042500,"1,136.00",TRAFFORD CARS LTD
TfGM,Transport,Property & Equipment Maintenance,21/08/2015,5100080465,490.00,XL OFFICE SOLUTIONS
TfGM,Transport,Capital Costs - Acoustic & Engineering Support Services,25/08/2015,5100083439,"1,750.00",ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082418,"8,405.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Project Management Services,25/08/2015,5100083578,"13,200.00",AD2 LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,25/08/2015,5100082425,"32,284.00",AECOM LTD
TfGM,Transport,Sustainable Transport Support Services,25/08/2015,5100083156,"10,725.00",AECOM LTD
TfGM,Transport,Capital Costs - Architectural Services,25/08/2015,5100082977,"1,000.00",AHR ARCHITECTS LTD
TfGM,Corporate Services,Project Management Services,25/08/2015,5100083160,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,Project Management Services,25/08/2015,5100083293,"1,960.00",AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Corporate Services,IS Support Services,25/08/2015,5100082739,975.00,AMBERSAIL LTD
TfGM,Transport,IS Support Services,25/08/2015,5100083577,"1,625.00",AMORIA BOND LIMITED
TfGM,Transport,Computer Support and Licences,25/08/2015,5100080745,"33,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,Signage Costs,25/08/2015,5100083162,421.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100083071,504.00,ATKINS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083338,"1,860.00",ATKINS LTD
TfGM,Transport,Capital Costs - LRT Vehicles,25/08/2015,5100082480,"1,935.00",AURA GRAPHICS LIMITED
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,25/08/2015,5100083565,"117,110.38",BETHELL CONSTRUCTION LIMITED
TfGM,Transport,Cycle Training Scheme,25/08/2015,5100082452,840.00,BIKE RIGHT!
TfGM,Transport,Cycle Training Scheme,25/08/2015,5100082515,840.00,BIKE RIGHT!
TfGM,Transport,Print & Media,25/08/2015,5100082794,"5,000.00",BJL GROUP LTD
TfGM,Transport,Programme and Project Management Services,25/08/2015,5100083747,"13,650.00",BLACC LLP
TfGM,Transport,Legal Services,25/08/2015,5100082279,"2,500.00",BLACKSTONE CHAMBERS
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082672,"5,000.00",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Capital Costs - Architectural Services,25/08/2015,5100082567,532.13,BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Corporate Services,IS Support & Maintenance,25/08/2015,5100083426,"5,771.70",BT ENGAGE IT
TfGM,Transport,Vehicle Costs,25/08/2015,5100083497,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083516,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083519,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083525,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083534,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083537,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083739,(432.40),BURNT TREE VEHICLE HIRE
TfGM,Transport,Vehicle Costs,25/08/2015,5100083740,432.40,BURNT TREE VEHICLE HIRE
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100083292,805.80,C JEFFREY
TfGM,Transport,Print & Media,25/08/2015,5100083148,656.05,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,25/08/2015,5100083149,857.26,CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100082959,"1,350.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100082960,"1,575.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100083357,"1,125.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100083359,"1,125.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100083365,900.00,CDI ANDERSELITE LTD
TfGM,Corporate Services,Payroll Support services,25/08/2015,5100083310,"1,059.66",CGI IT UK LTD
TfGM,Transport,Print & Media,25/08/2015,5100082814,"3,074.00",CHAPEL PRESS LTD
TfGM,Transport,Professional Services,25/08/2015,1900042518,"2,282.74",COMMERCIAL STRATEGIES LTD
TfGM,Transport,Print & Media,25/08/2015,5100083379,"1,295.00",COMMUNICORPUK
TfGM,Transport,Print & Media,25/08/2015,5100083413,769.22,COMMUNICORPUK
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082537,"1,571.60",CPC TRAINING PROVIDER LTD
TfGM,Transport,Print & Media,25/08/2015,5100083104,"1,470.00",CREATIVE CONCERN
TfGM,Transport,Vehicle Repairs & Maintenance,25/08/2015,5100082721,"1,148.00",CYBERLYNE COMMUNICATIONS LIMITED
TfGM,Corporate Services,Transport Planning & Monitoring Services,25/08/2015,5100082535,"3,081.25",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Corporate Services,IS Software & Maintenance,25/08/2015,5100082474,"4,083.33",DRAKEWELL COMPUTERS LTD
TfGM,Transport,Planning Support Services,25/08/2015,5100082612,"6,600.00",DURDAR LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,25/08/2015,5100082872,"1,381.51",ELECTRICITY NW (CONSTRUCT & MAINT)
TfGM,Transport,Programme and Project Management Services,25/08/2015,5100083437,"14,513.00",ERNST & YOUNG
TfGM,Transport,Paper and Printing Consumables,25/08/2015,5100082627,"58,044.01",ESP SYSTEX LTD
TfGM,Transport,Paper and Printing Consumables,25/08/2015,5100082630,"9,734.75",ESP SYSTEX LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082605,"6,275.50",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082643,"7,524.00",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083340,"7,600.00",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083341,"5,016.00",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083743,"2,117.50",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082552,805.80,G WEBSTER
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082459,805.80,G WHITWORTH
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082466,"1,346.71",GARY CAMPBELL LTD
TfGM,Transport,Property & Equipment Maintenance,25/08/2015,5100082769,540.00,GR LABELS LTD
TfGM,Corporate Services,Property & Equipment Maintenance,25/08/2015,5100082546,"1,492.00",INTERCONNECT NETWORK SYSTEMS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100083545,489.17,J AIREY
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,25/08/2015,5100083851,"4,800.00",JACOBS UK LTD
TfGM,Transport,Training,25/08/2015,5100083632,500.00,JRC TRAINING J G FERRAN
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082413,"11,475.00",JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Print & Media,25/08/2015,5100082757,"1,027.00",KIND CREATIVE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082539,696.40,LISA ATKINSON DTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083491,"6,290.00",MACE LTD
TfGM,Transport,Subscriptions,25/08/2015,5100083588,"8,100.00",MAJOR PROJECTS ASSOCIATION
TfGM,Transport,Property & Equipment Maintenance,25/08/2015,5100082594,"1,442.56",MARPOL SECURITY LIMITED
TfGM,Transport,Capital costs - Light Rail Support Services,25/08/2015,5100082790,"3,600.00",MASON LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082865,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Replacement Bus Services,25/08/2015,5100083692,"145,715.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Rail Support Services,25/08/2015,5100082282,"1,166.14",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,25/08/2015,5100082283,"2,388.30",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,25/08/2015,5100082284,"1,405.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100082416,"6,320.00",MOTT MACDONALD LTD
TfGM,Transport,Research Services,25/08/2015,5100082674,"1,608.33",MOTT MACDONALD LTD
TfGM,Transport,Research Services,25/08/2015,5100082683,"4,922.00",MOTT MACDONALD LTD
TfGM,Corporate Services,Project Management Services,25/08/2015,5100082415,"7,500.00",PARAGON TELECOMS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082799,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Sustainable Transport Promotion,25/08/2015,5100083538,"6,624.90",PETER BRETT ASSOCIATES
TfGM,Transport,Traffic and Transportation Surveys,25/08/2015,5100083457,"4,427.86",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,25/08/2015,5100083459,590.25,PLUSWORK LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,25/08/2015,5100082653,"3,750.00",POINTER LTD
TfGM,Transport,Traffic Management and Monitoring Services,25/08/2015,5100082998,"189,138.08",POLICE & CRIME COMMISSIONER GTR MCR
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100082723,"1,842.50",PRACTICUS LIMITED
TfGM,Corporate Services,Smart Ticketing,25/08/2015,5100082724,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/08/2015,5100083846,"3,316.50",PRACTICUS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100083376,600.00,PROFESSIONAL DRIVER SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100083377,"4,583.33",PROFESSIONAL DRIVER SERVICES LTD
TfGM,Transport,Temporary Vacancy Cover,25/08/2015,5100083640,"4,704.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Other Operational Costs,25/08/2015,5100083409,967.66,R DUCKWORTH (BLACKPOOL) LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,25/08/2015,5100082634,"1,462.20",R MOTT
TfGM,Transport,Capital Costs - Print & Media,25/08/2015,5100083585,918.00,RCD
TfGM,Corporate Services,Smart Ticketing,25/08/2015,5100082623,"2,340.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,25/08/2015,5100082626,841.01,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,25/08/2015,5100082645,841.01,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,25/08/2015,5100083119,701.63,Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,25/08/2015,5100083121,"1,414.05",Robert Walters Plc
TfGM,Transport,Rail Support Services,25/08/2015,5100083455,"3,930.00",SABLE LEIGH CONSULTANCY LTD
TfGM,Transport,Bus Station & Shelter Consumables,25/08/2015,5100082583,501.14,SHORROCK TRICHEM
TfGM,Transport,Bus Station & Shelter Consumables,25/08/2015,5100083397,709.98,SHORROCK TRICHEM
TfGM,Transport,Bus Station & Shelter Consumables,25/08/2015,5100083435,507.38,SHORROCK TRICHEM
TfGM,Transport,Traffic Signal Works,25/08/2015,5100082572,"5,767.23",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100082575,"4,046.45",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100082576,"9,183.42",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100082577,"31,983.60",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100082578,"4,627.43",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100083266,"31,359.52",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100083372,"19,366.59",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100083402,"8,935.91",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,25/08/2015,5100083433,"3,643.28",SIEMENS PLC
TfGM,Transport,Sustainable Transport Promotion,25/08/2015,5100083847,"10,130.00",SPORT FOR LIFE
TfGM,Transport,Capital Costs - Planning Support Services,25/08/2015,5100083444,"8,441.06",STEER DAVIES GLEEVE LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,25/08/2015,5100082460,"70,211.68",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,25/08/2015,5100082527,"16,759.05",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,25/08/2015,5100082529,"10,892.45",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,25/08/2015,5100082571,"11,393.00",SWARCO TRAFFIC LTD
TfGM,Transport,Transport Planning & Monitoring Services,25/08/2015,5100082688,"22,297.00",SYSTRA LTD
TfGM,Transport,Traffic and Transportation Surveys,25/08/2015,5100083452,420.00,TDC SYSTEMS LTD
TfGM,Transport,Traffic and Transportation Surveys,25/08/2015,5100083453,735.00,TDC SYSTEMS LTD
TfGM,Transport,Cycling Equipment,25/08/2015,5100082428,"1,550.00",THREADGOLD CYCLES LTD
TfGM,Corporate Services,IS Consumables,25/08/2015,5100082664,"1,999.00",TOTAL COMPUTERS LTD
TfGM,Corporate Services,IS Consumables,25/08/2015,5100083231,"5,100.00",TOTAL COMPUTERS LTD
TfGM,Transport,IS Software & Maintenance,25/08/2015,5100082544,"26,195.75",TRAPEZE GROUP (UK) LTD
TfGM,Transport,Energy Management Services,25/08/2015,5100083227,"2,746.25",TXM RECRUIT LIMITED
TfGM,Transport,Sustainable Travel Grant,25/08/2015,1900041988,"5,125.00",UNIVERSITY HOSPITAL SOUTH MANCHESTE
TfGM,Transport,Research Services,25/08/2015,5100082607,600.00,UNIVERSITY OF SHEFFIELD
TfGM,Transport,Print & Media,25/08/2015,5100083440,"1,030.87",W8DATA LTD
TfGM,Transport,Service Monitoring,25/08/2015,5100083375,"2,752.50",WSP UK LTD
TfGM,Transport,Capital Costs - Project Support Services,25/08/2015,5100082655,"6,095.00",WYG ENV PLANNING TRANSPORT LTD
TfGM,Corporate Services,IS Consumables,25/08/2015,5100082579,"7,600.00",XMA LIMITED
TfGM,Corporate Services,IS Consumables,25/08/2015,5100082580,"8,360.00",XMA LIMITED
TfGM,Transport,Programme and Project Management Services,26/08/2015,5100083889,"13,650.00",BLACC LLP
TfGM,Transport,Concessionary Reimbursement,27/08/2015,1900042549,"1,250.00",RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,28/08/2015,1900042555,535.00,1919 TAXIS
TfGM,Corporate Services,IS Support Services,28/08/2015,5100082023,"84,520.00",APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,IS Support & Maintenance,28/08/2015,5100083094,"83,000.00",APPLIED CARD TECHNOLOGIES
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039780,"55,462.50",BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Concessionary Reimbursement,28/08/2015,1900042559,"1,244.00",BULLITT CARS
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039768,"9,551.87",BURY MBC
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039770,"2,440.35",BURY MBC
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040035,948.00,BURY MBC
TfGM,Transport,Print & Media,28/08/2015,5100083983,"4,004.58",CARAT MEDIA UK LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040049,"1,896.00",CITY OF SALFORD
TfGM,Transport,Print & Media,28/08/2015,5100082598,"2,730.00",CREATIVE CONCERN
TfGM,Corporate Services,Cyclescheme,28/08/2015,5100083882,806.65,CYCLESCHEME LTD
TfGM,Transport,Capital Costs - Legal Services,28/08/2015,1900042512,500.00,DOOTSONS SOLICITORS
TfGM,Transport,Driver Intervention Course Delivery Costs,28/08/2015,5100082542,"1,417.00",DRAGON DRIVING
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,28/08/2015,5100084120,"145,107.45",ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,28/08/2015,5100084121,"102,926.95",ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,28/08/2015,5100084122,"16,955.18",ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,28/08/2015,5100084123,"223,995.10",ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/08/2015,5100084017,"5,390.00",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,28/08/2015,5100082507,"1,462.20",G VANN
TfGM,Transport,Financial and Commercial Support Services,28/08/2015,5100083566,"12,658.75",HYRAX RESOURCING LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,28/08/2015,5100083744,"22,663.12",JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039752,801.12,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039754,"11,154.12",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039756,"18,487.50",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039758,"3,600.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039760,"11,277.37",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039762,"2,896.37",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039764,972.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039766,"11,339.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040037,"1,704.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040039,"1,140.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040041,"1,944.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040043,"1,944.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040047,"8,874.00",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040059,708.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040061,708.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040063,648.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040065,648.00,MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900040067,780.00,MANCHESTER CITY COUNCIL
TfGM,Transport,Property & Equipment Maintenance,28/08/2015,5100083720,540.96,MARPOL SECURITY LIMITED
TfGM,Transport,Capital Costs - Print & Media,28/08/2015,5100083895,"1,110.00",MIDESIGN
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/08/2015,5100082614,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/08/2015,5100083041,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Smart Ticketing,28/08/2015,5100083337,"3,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/08/2015,5100083348,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Temporary Vacancy Cover,28/08/2015,5100084077,"1,575.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Design Support Services,28/08/2015,5100083088,"70,590.80",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Engineering Support Services,28/08/2015,5100083996,458.75,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Design Support Services,28/08/2015,5100084032,"89,982.72",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Rail Support Services,28/08/2015,5100084034,500.00,MOTT MACDONALD LTD
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900042530,"1,250.00",NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900042531,750.00,NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900042532,"6,730.00",NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900039741,"33,524.00",OLDHAM MBC
TfGM,Transport,"Rent, Rates & Service Charges",28/08/2015,1900042535,"2,415.65",OLDHAM MBC
TfGM,Transport,Driver Intervention Course Delivery Costs,28/08/2015,5100083290,676.40,P MARTIN
TfGM,Transport,Occupational Health,28/08/2015,5100084024,570.00,PAM WELLBEING
TfGM,Transport,Occupational Health,28/08/2015,5100084026,710.00,PAM WELLBEING
TfGM,Transport,Capital Costs - Project Support Services,28/08/2015,5100083427,"4,355.00",PERSONA ASSOCIATES LTD
TfGM,Transport,Capital Costs - Project Support Services,28/08/2015,5100083428,"1,570.26",PERSONA ASSOCIATES LTD
