Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01036326,125.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01054276,125.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01063884,125.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER96021,125.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER96182,126.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER96341,128.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER92321,135.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01063885,136.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER93480,142.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95921,142.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95761,142.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER95501,144.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER94041,144.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER93562,146.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757712535,147.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94261,148.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89898,148.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93360,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER89078,150.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER94062,150.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01060547,154.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95203,157.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER96202,157.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER93501,161.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757587415,161.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER95401,162.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95161,162.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95222,164.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER96721,165.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95822,167.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),789,172.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95461,172.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95361,172.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94642,172.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER95661,173.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94401,174.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER94081,174.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95682,174.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94861,175.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95481,175.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94161,181.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER95046,184.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER96201,184.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER96661,185.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER92120,185.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER95681,191.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),789,193.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757576211,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757637160,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757725837,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757810071,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER95782,197.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757582176,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757582345,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757583418,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757583498,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757638618,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757678272,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757689467,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757793336,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER96061,201.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95962,202.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Central Support,HRG UK,757547363,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757547364,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757558456,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757576197,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757654760,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757675316,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757677785,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757677786,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757694257,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757712536,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757738628,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757741722,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757750907,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757754326,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757756855,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757779784,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757784462,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757786726,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757797809,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757824484,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757552596,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757552921,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757553449,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757557992,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757797957,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757720136,210.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757597245,211.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95541,213.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER95362,214.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757547365,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757585133,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757599927,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757602208,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757680876,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757740042,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757756935,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757782378,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757786426,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757786573,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757727722,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757779771,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757803729,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01052200,218.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757597333,221.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER94801,223.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-625000,237.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-625000,237.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757666249,237.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757751580,237.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757760618,238.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER93645,240.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93180,245.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94686,269.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER93941,273.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91740,284.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01041443,295.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95241,321.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93801,328.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94688,328.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER95521,334.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94101,340.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94941,344.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER93861,345.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER96241,348.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER93060,356.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93621,425.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER94541,427.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-626010,429.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-626010,429.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93842,431.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER94221,456.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01060548,502.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI01074559,508.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94841,510.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER93520,519.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94002,526.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94121,556.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94561,578.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01041442,591.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER63492,602.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER96361,754.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94684,775.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER94701,779.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92580,814.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER96761,880.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91860,935.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92420,1063.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,689236326,-3871.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Central Support,HRG UK,689236604,-1894.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757819225,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757819518,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757516918,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Business Support Directorate,HRG UK,757564764,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Business Support Directorate,HRG UK,757564830,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757593182,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757593637,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757608056,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757653633,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757685964,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757685985,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757735768,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757735806,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757736502,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757750078,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757819110,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757530431,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757530560,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757722229,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757531160,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757565718,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757749930,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757691488,7.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757527380,23.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757677842,32.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER95881,34.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757511253,37.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757511617,37.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757583192,37.70,Not applicable,
