Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
BIS,SLC,19/09/2016,CONTRACTOR ,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10136805,2036.85,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10138725,2669.4,Contractors
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO10138727,2154.68,Software Development and Support
BIS,SLC,19/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10142296,3883.8,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Information Security,CAPITA BUSINESS SERVICES (CL1),LO10142297,3449.4,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10142298,1733.4,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10142301,958.52,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10142302,5730,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10142303,1801.4,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Design Authority,CAPITA BUSINESS SERVICES (CL1),LO10142304,1801.4,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Chief Executive Office (CEO),CAPITA BUSINESS SERVICES (CL1),LO10142307,4489.4,Contractors
BIS,SLC,19/09/2016,RECRUITMENT COSTS,Human Resources,EGON ZEHNDER LIMITED,LO16000537,17062.5,Agency Placement Fees
BIS,SLC,19/09/2016,RECRUITMENT COSTS,Human Resources,EGON ZEHNDER LIMITED,LO16000727,17062.5,Agency Placement Fees
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO90005174,-979.4,Software Development and Support
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO90005175,-783.52,Software Development and Support
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO90005177,-783.52,Software Development and Support
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO90005178,-979.4,Software Development and Support
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,MS16360024,538.35,Postage
BIS,SLC,19/09/2016,SERVICE DELIVERY RESOURCE,Information Security,SPECIALIST COMPUTER CENTRES PLC,OP/M203090,13340,Supplier Partner Resource
BIS,SLC,19/09/2016,SERVICE DELIVERY RESOURCE,Information Security,SPECIALIST COMPUTER CENTRES PLC,OP/M203091,13050,Supplier Partner Resource
BIS,SLC,19/09/2016,CONTRACTOR ,Security Information Assurance,SPECIALIST COMPUTER CENTRES PLC,OP/M203092,4125,Contractors
BIS,SLC,19/09/2016,CONTRACTOR ,Security Information Assurance,SPECIALIST COMPUTER CENTRES PLC,OP/M203095,9375,Contractors
BIS,SLC,19/09/2016,TRAINING EDUCATION,Learning and Development,SHL GROUP LTD,SI/286278,1956.58,Training & Development  - HR & Learning
BIS,SLC,19/09/2016,OUTSOURCED OPERATIONS,Projects,INFORMATION RISK MANAGEMENT LIMITED,SIN006491,4250,Pen Testing
BIS,SLC,19/09/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN025646,10725,Contractors
BIS,SLC,19/09/2016,VOICE VIDEO & DATA,Telecoms,BT TELECOMMUNICATIONS PLC,VP 54399170 M17201 9Q,283.54,Voice Charges
BIS,SLC,19/09/2016,VOICE VIDEO & DATA,Telecoms,BT TELECOMMUNICATIONS PLC,VP 54399170 M17201 9Q,776.01,Internet Access
BIS,SLC,19/09/2016,VOICE VIDEO & DATA,Telecoms,BT TELECOMMUNICATIONS PLC,VP 54399170 M17201 9Q,432.78,Voice Line Rental
BIS,SLC,21/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3297,30,Health and Safety
BIS,SLC,21/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3297,569,Health and Safety
BIS,SLC,21/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3311,579,Health and Safety
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55344,11000,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55346,9350,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55347,11845,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55348,10350,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55348,8075,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55349,12075,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,ICT Programme & Strategy,EXCEPTION LIMITED,55350,8925,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,ICT Programme & Strategy,EXCEPTION LIMITED,55350,10450,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,ICT Programme & Strategy,EXCEPTION LIMITED,55350,6860,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,ICT Programme & Strategy,EXCEPTION LIMITED,55350,10925,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55351,8075,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55353,11000,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55355,3000,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55356,10625,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55356,14375,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55357,11500,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55358,11000,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55360,11500,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Networks,EXCEPTION LIMITED,55362,11500,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55363,12075,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55363,11550,Supplier Partner - Base
BIS,SLC,21/09/2016,CONTRACTOR ,Digital Delivery,EXCEPTION LIMITED,55367,1050,Contractors
BIS,SLC,21/09/2016,PROFESSIONAL SERVICES,Projects,TRIPWIRE INC,80076,13147.05,Professional Services
BIS,SLC,21/09/2016,PREMISES COSTS,Facilities,LAMBERT SMITH HAMPTON (FORMERLY ES GROUP),291376,25056.41,Utilities - Lingfield Point
BIS,SLC,21/09/2016,PREMISES COSTS,Facilities,LAMBERT SMITH HAMPTON (FORMERLY ES GROUP),291377,2480.77,Utilities - Lingfield Point
BIS,SLC,21/09/2016,PREMISES COSTS,Facilities,LAMBERT SMITH HAMPTON (FORMERLY ES GROUP),291400,697.31,Utilities - Lingfield Point
BIS,SLC,21/09/2016,PREMISES COSTS,Facilities,CORONA ENERGY,11424393,2292.53,Utilities - Glasgow
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90017974,7953.84,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,9767.35,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Banking Platform,LEIDOS INNOVATIONS UK LTD,90017974,11592,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90017974,2495,Supplier Partner Resource
BIS,SLC,21/09/2016,CONTRACTOR ,ICT Programme & Strategy,LEIDOS INNOVATIONS UK LTD,90017974,11076.8,Contractors
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,3732.75,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,11730,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,11549.79,Supplier Partner - Base
BIS,SLC,21/09/2016,CONTRACTOR ,Human Resources,LEIDOS INNOVATIONS UK LTD,90017974,3022.25,Contractors
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90017974,11655,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,8265.62,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,10560,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,6991.25,Supplier Partner Resource
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,8820,Supplier Partner - Base
BIS,SLC,21/09/2016,CONTRACTOR ,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,13636.7,Contractors
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90017974,5544,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,10819.2,Supplier Partner - Base
BIS,SLC,21/09/2016,SERVICE DELIVERY RESOURCE,ICT Programme & Strategy,LEIDOS INNOVATIONS UK LTD,90017974,10165.08,Supplier Partner - Base
BIS,SLC,21/09/2016,CONTRACTOR ,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,6655,Contractors
BIS,SLC,21/09/2016,CONTRACTOR ,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,9900,Contractors
BIS,SLC,21/09/2016,CONTRACTOR ,Programme Management,LEIDOS INNOVATIONS UK LTD,90017974,13500,Contractors
BIS,SLC,21/09/2016,CONTRACTOR ,Human Resources,LEIDOS INNOVATIONS UK LTD,90018002,1295.25,Contractors
BIS,SLC,21/09/2016,TRAINING EDUCATION,Learning and Development,QA LIMITED,ICE420283,1785,Training & Development - Design Authority
BIS,SLC,21/09/2016,PROFESSIONAL SERVICES,ICT Service Delivery,VERSION 1 LIMITED,INVUK025997,53118,Professional Services
BIS,SLC,21/09/2016,SOFTWARE MAINTENANCE,ICT Service Delivery,VERSION 1 LIMITED,INVUK025999,84840,Oracle OnDemand
BIS,SLC,21/09/2016,COLLECT CHG DFES,Agency Relationship,TRANSCOM WORLDWIDE UK LIMITED,LH82SEP16,6419.1,Agency Fees
BIS,SLC,21/09/2016,HARDWARE MAINTENANCE,Server & Storage,COMPUTER SALES AGENCY (WAVERLEY) LTD,S-INV+102040,2263.56,Computer Systems Maintenance
BIS,SLC,22/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052808954,2275.09,Postage
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55345,12075,Supplier Partner - Base
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55359,10450,Supplier Partner - Base
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55366,11770,Supplier Partner - Base
BIS,SLC,23/09/2016,TELEPHONE,Customer Support Centre - Wales,MM TELEPERFORMANCE LTD,542557,1216890.12,3rd Party Telephone Services
BIS,SLC,23/09/2016,TELEPHONE,Contact Centre Central Management,MM TELEPERFORMANCE LTD,542557,77673.84,3rd Party Telephone Services
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001194,12760,Supplier Partner - Base
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001290,3900,Supplier Partner - Base
BIS,SLC,23/09/2016,OFFICE EQUIPMENT,Facilities,MATRIX CONTROL SOLUTIONS,10010812,3224,Repairs/Maintenance - Contracted costs
BIS,SLC,23/09/2016,TEMPORARY STAFF,ICT Business Performance and Control,BROOK STREET (UK) LIMITED,30802655,716.42,Agency Temps
BIS,SLC,23/09/2016,TEMPORARY STAFF,ICT Business Performance and Control,BROOK STREET (UK) LIMITED,30812896,735.15,Agency Temps
BIS,SLC,23/09/2016,TEMPORARY STAFF,ICT Business Performance and Control,BROOK STREET (UK) LIMITED,30864824,749.2,Agency Temps
BIS,SLC,23/09/2016,TEMPORARY STAFF,ICT Business Performance and Control,BROOK STREET (UK) LIMITED,30874769,725.78,Agency Temps
BIS,SLC,23/09/2016,TEMPORARY STAFF,ICT Business Performance and Control,BROOK STREET (UK) LIMITED,30895209,702.37,Agency Temps
BIS,SLC,23/09/2016,TEMPORARY STAFF,Human Resources,BROOK STREET (UK) LIMITED,30914929,474.34,Agency Temps
BIS,SLC,23/09/2016,STORAGE COSTS,Facilities,BIZSPACE LIMITED,35124845,1140,Storage
BIS,SLC,23/09/2016,STORAGE COSTS,Facilities,BIZSPACE LIMITED,35124944,827,Storage
BIS,SLC,23/09/2016,SOFTWARE MAINTENANCE,Information Security,SYSCAP LEASING LTD,39723229,31200,Software Misc Support
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90018005,11960,Supplier Partner - Base
BIS,SLC,23/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,LEIDOS INNOVATIONS UK LTD,90018006,13156,Supplier Partner - Base
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052936022,-4317.68,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052936022,-713.44,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052958101,1671.18,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052958101,24726.92,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052966357,9.5,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052966357,295,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052966357,867.5,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052969294,1005,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052982750,1338,Postage
BIS,SLC,23/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052982750,3807,Postage
BIS,SLC,23/09/2016,IT LICENCES,Projects,BMC SOFTWARE LTD,22311012941,3840,IT Licenses - Clearing
BIS,SLC,23/09/2016,LEASEHOLD IMPROVEMENTS,Projects,GHI CONTRACTS LIMITED,00 8435,203071.06,Leasehold Improvements
BIS,SLC,23/09/2016,TELEPHONE,Contact Centre Central Management,HINDUJA GLOBAL SOLUTIONS LIMITED,16-185,-26635.65,3rd Party Telephone Services
BIS,SLC,23/09/2016,TELEPHONE,Contact Centre Central Management,HINDUJA GLOBAL SOLUTIONS LIMITED,16-203,917054.76,3rd Party Telephone Services
BIS,SLC,23/09/2016,TELEPHONE,Contact Centre Central Management,HINDUJA GLOBAL SOLUTIONS LIMITED,16-204,11038.32,3rd Party Telephone Services
BIS,SLC,23/09/2016,PREMISES COSTS,Facilities,ORBIT PROPERTY MANAGEMENT LIMITED,3810-056428,491750,Rent - Glasgow
BIS,SLC,23/09/2016,PREMISES COSTS,Facilities,MITIE CLEANING & ENVIRONMENTAL LTD,8301/91288285,2965.86,Cerium - Cleaning Contract
BIS,SLC,23/09/2016,SOFTWARE LICENSES,Projects,CONTINUITY 2,C2687,5250,Software Misc. Licences
BIS,SLC,23/09/2016,SOFTWARE MAINTENANCE,Information Security,SAILPOINT TECHNOLOGIES INC,INV-02872,30085,Software Misc Support
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Human Resources,NATIONALCENTRE FOR DIVERSITY,INV-12397,2677.5,Professional Services
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Human Resources,NATIONALCENTRE FOR DIVERSITY,INV-12397,2785,Professional Services
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Human Resources,NATIONALCENTRE FOR DIVERSITY,INV-12397,1000,Professional Services
BIS,SLC,23/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10133009,1733.4,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10135795,5338.8,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10140441,2402.46,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10142300,1884.2,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10142305,2191.04,Contractors
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO10142306,5083.89,Software Development and Support
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO10142306,2178.81,Software Development and Support
BIS,SLC,23/09/2016,CONTRACTOR ,Programme Management,CAPITA BUSINESS SERVICES (CL1),LO10143492,4418.8,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10143493,2863.56,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Information Security,CAPITA BUSINESS SERVICES (CL1),LO10143494,3449.4,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10143498,958.52,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10143499,2865,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Human Resources,CAPITA BUSINESS SERVICES (CL1),LO10143500,6772.6,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10143501,1801.4,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Design Authority,CAPITA BUSINESS SERVICES (CL1),LO10143502,1801.4,Contractors
BIS,SLC,23/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10143503,5338.8,Contractors
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Insight & Performance,CAPITA BUSINESS SERVICES (CL1),LO10143504,1210.45,Software Development and Support
BIS,SLC,23/09/2016,CONTRACTOR ,Human Resources,CAPITA BUSINESS SERVICES (CL1),LO10143506,16372.98,Contractors
BIS,SLC,23/09/2016,TRAINING EDUCATION,Learning and Development,PRAESTA PARTNERS LLP,PRCG0098,1426,Training & Development - CEO
BIS,SLC,23/09/2016,PROFESSIONAL SERVICES,Projects,ACUMA SOLUTIONS LIMITED,SIN016508,59465.3,Professional Services
BIS,SLC,23/09/2016,VOICE VIDEO & DATA,Networks,VERIZON UK LIMITED,W010601790,3565.67,MPLS - Lingfield Pt
BIS,SLC,23/09/2016,VOICE VIDEO & DATA,Networks,VERIZON UK LIMITED,W010601790,19596.67,MPLS
BIS,SLC,23/09/2016,VOICE VIDEO & DATA,Networks,VERIZON UK LIMITED,W010601790,8703.27,MPLS - Llandundo
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Customer Insight,M-BRAIN LIMITED,20507,3900,Secondary Research
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,ADVANTIS CREDIT LIMITED,22089,736.39,Agency Fees
BIS,SLC,28/09/2016,SOFTWARE LICENSES,Digital Delivery,PERISCOPIX LIMITED,22545,3666,Software Misc. Licences
BIS,SLC,28/09/2016,SOFTWARE LICENSES,Digital Delivery,PERISCOPIX LIMITED,22545,4584,Software Misc. Licences
BIS,SLC,28/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,EXCEPTION LIMITED,55368,8500,Supplier Partner - Base
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,COMMERCIAL COLLECTION SERVICES LTD,74023,2625.21,Agency Fees
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,COMMERCIAL COLLECTION SERVICES LTD,74266,961.24,Agency Fees
BIS,SLC,28/09/2016,TRAINING EDUCATION,Learning and Development,UNIVERSITY OF THE WEST OF SCOTLAND,187316,915,Further Education
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,435395,3518.39,Agency Fees
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,461529,2060.23,Agency Fees
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,462896,1211.25,Agency Fees
BIS,SLC,28/09/2016,PREMISES COSTS,Facilities,DIO OPS (DEFENSE ESTATES),1110293,17614.5,Cerium - Service Charge
BIS,SLC,28/09/2016,PREMISES COSTS,Facilities,DIO OPS (DEFENSE ESTATES),1110293,79460.25,Cerium - Rent
BIS,SLC,28/09/2016,INSURANCE,Facilities,DIO OPS (DEFENSE ESTATES),1110293,1202,Buildings Insurance - Glasgow
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Pre-Assessment Team,DEPARTMENT FOR WORK AND PENSIONS,2933921,26033.33,GSI Data Sharing via DWP
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Projects,DEPARTMENT FOR WORK AND PENSIONS,2933998,28143,Professional Services
BIS,SLC,28/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5494400,3306.96,Computer Equipment
BIS,SLC,28/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5494400,1296,Computer Equipment
BIS,SLC,28/09/2016,HARDWARE MAINTENANCE,Networks,HEWLETT PACKARD ENTERPRISE LTD,6001230,66648.76,Computer Systems Maintenance
BIS,SLC,28/09/2016,HARDWARE MAINTENANCE,Networks,HEWLETT PACKARD ENTERPRISE LTD,6001230,150165.43,Computer Systems Maintenance
BIS,SLC,28/09/2016,HARDWARE MAINTENANCE,Networks,HEWLETT PACKARD ENTERPRISE LTD,6001230,87256.29,Computer Systems Maintenance
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Head of Loans and Asset Sales,PINSENTS MASONS LLP,6271183,2443,Pension Scheme Admin
BIS,SLC,28/09/2016,OFFICE EQUIPMENT,Facilities,BUSINESS MOVES GROUP LTD,0010012963,480,Repairs/Maintenance - Reactive costs
BIS,SLC,28/09/2016,COMPUTER CONSUMABLES,Telecoms,MISCO,11103679,1467,Consumables
BIS,SLC,28/09/2016,TEMPORARY STAFF,Human Resources,BROOK STREET (UK) LIMITED,30936150,484.2,Agency Temps
BIS,SLC,28/09/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70303766,2235.28,Contractors
BIS,SLC,28/09/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70303767,2794.1,Contractors
BIS,SLC,28/09/2016,CONTRACTOR ,Commercial,HUDSON GLOBAL RESOURCES,70303768,2794.1,Contractors
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Human Resources,OPTIMA t/a WORKING ON WELLBEING LTD,0071011418,5680.57,Medical Referrals and Fees
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Legal & Governance,BURNESS PAULL LLP,161700590,445.5,External Legal Advice
BIS,SLC,28/09/2016,OFFICE EQUIPMENT,Projects,XEROX UK LTD,900150300,1240,Repairs/Maintenance - Reactive costs
BIS,SLC,28/09/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Legal & Governance,THOMSON REUTERS PROFESSIONAL UK LTD T/A SWEET & MAXWELL,6800300434,2905.05,Subscriptions
BIS,SLC,28/09/2016,COMPUTER CONSUMABLES,Telecoms,XMA LIMITED,AU27635,1521.3,Consumables
BIS,SLC,28/09/2016,CHARGES,Financial Accounting,MOOREPAY LTD,E65336,1042.86,Payroll Charges
BIS,SLC,28/09/2016,CHARGES,Financial Accounting,MOOREPAY LTD,E65336,1230.82,Payroll Charges
BIS,SLC,28/09/2016,CHARGES,Financial Accounting,MOOREPAY LTD,E65336,132.93,Payroll Charges
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Human Resources,EXPERIAN LTD,HEX32000585971,1014,Disclosure Checking
BIS,SLC,28/09/2016,RECRUITMENT COSTS,Human Resources,SEARCH RECRUITMENT & SELECTION,I1607870,6258.33,Agency Placement Fees
BIS,SLC,28/09/2016,CONTRACTOR ,ICT Business Performance and Control,SEARCH RECRUITMENT & SELECTION,I1617042,694.5,Contractors
BIS,SLC,28/09/2016,EXPENSES MISC,Projects,NCC GROUP SECURITY SERVICES LIMITED,INVRMAG1000042,899.07,Subsistence
BIS,SLC,28/09/2016,PROFESSIONAL SERVICES,Projects,NCC GROUP SECURITY SERVICES LIMITED,INVRMAG1000042,13000,Professional Services
BIS,SLC,28/09/2016,COLLECT CHG DFES,Agency Relationship,TRANSCOM WORLDWIDE UK LIMITED,LH83SEP16,10966.84,Agency Fees
BIS,SLC,28/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10142299,2548.2,Supplier Partner - Base
BIS,SLC,28/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10143496,849.4,Supplier Partner - Base
BIS,SLC,28/09/2016,SOFTWARE MAINTENANCE,ICT Service Delivery,PHOENIX SOFTWARE LTD,OP/I784364,3608.4,Software Misc Support
BIS,SLC,28/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,SPECIALIST COMPUTER CENTRES PLC,OP/M203093,8625,Supplier Partner - Base
