Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Indep Sector,03.01.2013,2208995844,2268.27,R,THE TILED HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Indep Sector,03.01.2013,2208999094,2268.27,R,WESSEX LODGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Indep Sector,03.01.2013,2208997152,2268.27,R,WILTON MANOR NURSING CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Indep Sector,03.01.2013,2208997155,2268.27,R,WILTON MANOR NURSING CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Vol Sector,14.01.2013,2209024296,2268.27,R,BRENDON HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Vol Sector,03.01.2013,2208996104,2268.27,R,MOORSIDE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh North community,Purch Care-Vol Sector,03.01.2013,2208996137,2268.27,R,MOORSIDE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Independent Client Conts,02.01.2013,2208994231,3637.24,R,THE TILED HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208998065,2973.21,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2209001996,7480.98,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208996688,3328.16,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208996707,3725.89,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208995918,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208995928,2972.90,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208995933,4140.67,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208997151,2268.27,R,WILTON MANOR NURSING CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998054,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998055,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998056,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998057,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998058,2218.98,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998059,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998061,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998067,2268.27,R,ABBEY HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995523,2268.27,R,ASHLEY MANOR NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,17.01.2013,2209034016,1390.23,R,ASHLEY MANOR NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,23.01.2013,2209047116,2926.80,R,ASHLEY MANOR NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998113,2268.27,R,BEREWEEKE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995857,2268.27,R,CHALLONER HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000212,2268.27,R,CHANDLERS FORD CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000218,2268.27,R,CHANDLERS FORD CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000224,2268.27,R,CHANDLERS FORD CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995080,2268.27,R,CHATTERWOOD NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,09.01.2013,2209012955,804.87,R,CROSSHILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000099,2268.27,R,HAMILTON HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997335,2367.78,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997336,2299.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997337,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997338,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997339,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997354,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997356,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997358,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208997360,2268.27,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,04.01.2013,2209003553,1536.57,R,HOME PARK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996686,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996689,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996690,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996691,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996694,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996696,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996699,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996700,3198.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996701,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996703,2268.27,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208996704,2577.34,R,MAYPOLE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000191,2268.27,R,MOORWOOD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2209000196,2268.27,R,MOORWOOD COTTAGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995072,2440.63,R,NEWTOWN HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998883,2268.27,R,OAKLANDS HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998886,2268.27,R,OAKLANDS HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998889,2268.27,R,OAKLANDS HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998893,2268.27,R,OAKLANDS HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208998895,2268.27,R,OAKLANDS HOUSE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995246,2268.27,R,PEEL HOUSE NURSING & RESIDENTIAL CA
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,18.01.2013,2209036987,1170.72,R,PEEL HOUSE NURSING & RESIDENTIAL CA
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,02.01.2013,2208993824,2268.27,R,SOUTH HAVEN LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,07.01.2013,2209004623,2268.27,R,SOUTH HAVEN LODGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995914,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995920,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995923,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995931,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995935,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995937,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995939,2268.27,R,THE GRANGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Indep Sector,03.01.2013,2208995843,2268.27,R,THE TILED HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Eastleigh South Community,Purch Care-Vol Sector,03.01.2013,2208999011,2268.27,R,MARIE LOUISE HOUSE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Hollies CMHT,Purch Care-Indep Sector,03.01.2013,2208997789,1891.58,R,CREST LODGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Independent Client Conts,03.01.2013,2209003496,629.30,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Deferred Payments-Independent Sector,07.01.2013,2209005497,2268.27,R,CRESCENT NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208995677,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208999417,4168.57,R,KINGFISHERS
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208997906,2704.13,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998395,2268.27,R,ALLENBROOK NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998446,2268.27,R,ASHLEY LODGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998448,2268.27,R,ASHLEY LODGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998454,2268.27,R,ASHLEY LODGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998956,2268.27,R,AVON REACH
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208998958,2268.27,R,AVON REACH
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995589,2268.27,R,BELMORE LODGE
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996160,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996168,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996176,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996182,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996188,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996199,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2209001576,2268.27,R,BIRCHY HILL NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,10.01.2013,2209015322,2048.76,R,CHINE BREEZE COURT
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,09.01.2013,2209013633,4068.75,R,FORESTERS
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995665,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995667,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995669,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995671,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995673,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995680,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995682,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208995684,2268.27,R,GORSELANDS N H
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208999717,2268.27,R,HATHERLEIGH NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,08.01.2013,2209007848,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,08.01.2013,2209007880,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,08.01.2013,2209007914,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,09.01.2013,2209012922,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,09.01.2013,2209013243,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,09.01.2013,2209013303,2268.27,R,HIGHCLIFFE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208999419,2268.27,R,KINGFISHERS
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,29.01.2013,2209061969,13975.47,R,KINGFISHERS
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996972,2268.27,R,LAUREL BANK RESIDENTIAL CARE
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,17.01.2013,2209034808,2268.27,R,NASEBY CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,09.01.2013,2209013903,2268.27,R,NORLINGTON NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996999,2431.64,R,THE BIRCHES
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996851,2268.27,R,WHITE ROCK NURSING HOME LTD
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208996854,2268.27,R,WHITE ROCK NURSING HOME LTD
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997898,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997900,2283.46,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997902,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997904,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997908,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997909,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997911,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997917,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997919,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-NF West Community,Purch Care-Indep Sector,03.01.2013,2208997921,2268.27,R,WINDYRIDGE NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Client Conts Ind part pat deferred cases,03.01.2013,2209006906,830.18,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Independent Client Conts,07.01.2013,2209005643,527.62,R,MOUNTWOOD
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Independent Client Conts,25.01.2013,2209052906,4463.37,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Independent Client Conts,17.01.2013,2209036637,5316.25,R,THE ANDOVER NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208999737,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208999788,2608.96,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2209000880,5217.92,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,25.01.2013,2209052831,4463.37,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,25.01.2013,2209052987,3303.76,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,25.01.2013,2209053023,3947.23,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2208998188,3672.88,R,THE ANDOVER NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Deferred Payments-Independent Sector,03.01.2013,2209001663,8767.52,R,THE ANDOVER NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208997848,2268.27,R,AMESBURY ABBEY NURSING HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999733,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999735,3504.24,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999739,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999741,2293.07,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999747,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999749,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999751,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999752,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999756,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999758,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999761,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999765,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999767,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999768,2546.65,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999772,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999774,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999776,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,03.01.2013,2208999780,2268.27,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,02.01.2013,2208993239,658.53,R,BEECH TREE CARE HOME
Hampshire County Council,ADULT SERVICES,OP-Nursing-Test Valley Nrth Community,Purch Care-Indep Sector,02.01.2013,2208993239,1097.55,R,BEECH TREE CARE HOME
