Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Metrolink Operating Costs,15/11/2013,5100058603,66837.68,MPACT THALES
TfGM,Transport,Capital Costs - Project Support Services,15/11/2013,5100058481,1875,NEIL CLARKE LTD
TfGM,Transport,Capital Costs - Project Support Services,15/11/2013,5100058677,1875,NEIL CLARKE LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030548,59768.45,OLYMPIA TRAVEL
TfGM,Transport,Print & Media,15/11/2013,5100058400,11544.4,OMEGA PRINT AND DESIGN LTD
TfGM,Corporate Services,Procurement Services,15/11/2013,5100058518,11550,OPUS BESTPAY LTD
TfGM,Transport,Occupational Health,15/11/2013,5100058437,5162.5,PAM WELLBEING
TfGM,Transport,Traffic and Transportation Surveys,15/11/2013,5100057863,5332.86,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2013,5100057864,5134.86,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,15/11/2013,5100057878,4570.5,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,15/11/2013,5100057882,562.4,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,15/11/2013,5100057885,566.4,PLUSWORK LTD
TfGM,Corporate Services,IS Support Services,15/11/2013,5100058441,1120,PMA RECRUITMENT LTD
TfGM,Corporate Services,IS Support Services,15/11/2013,5100058442,12320,PMA RECRUITMENT LTD
TfGM,Transport,Smart Ticketing,15/11/2013,5100058261,2550,PRACTICUS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057932,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057937,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057939,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057940,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057941,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Passenger Shelters,15/11/2013,5100057944,7318.5,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelters,15/11/2013,5100057964,700,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Supported Bus Services,15/11/2013,1900030586,31667.09,R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030502,3176,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,15/11/2013,1900030545,30178.33,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Capital Costs - Print & Media,15/11/2013,5100058637,490,RCD
TfGM,Transport,Capital Costs - Print & Media,15/11/2013,5100058655,490,RCD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2013,5100058298,1316.7,Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030501,7202.95,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2013,1900030540,43284.59,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2013,1900030541,42037.16,ROCHDALE COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030620,4000,ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Supported Bus Services,15/11/2013,1900030552,180534.03,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2013,1900030553,67066.02,ROSSENDALE TRANSPORT
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030608,100000,ROSSENDALE TRANSPORT
TfGM,Transport,Training,15/11/2013,5100058398,750,SAM FLYNN SOCIAL MEDIA
TfGM,Transport,Supported Bus Services,15/11/2013,1900030583,62933.28,SELWYNS TRAVEL LTD
TfGM,Transport,Bus Station & Shelter Consumables,15/11/2013,5100057955,417.42,SHORROCK TRICHEM
TfGM,Transport,Traffic Signal Works,15/11/2013,5100057893,93913.2,SIEMENS PLC
TfGM,Transport,Print & Media,15/11/2013,5100058563,1750,SPHERE UK
TfGM,Transport,Pass Withdrawal Scheme,15/11/2013,1900030512,975,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030559,233562.45,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030560,426162.61,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030610,1338278,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030611,22000,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030612,247083,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030584,24339.88,STOTTS TOURS
TfGM,Transport,Supported Bus Services,15/11/2013,1900030585,42375.05,STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030614,11000,STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030613,4127,STREET CARS
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030503,2036,TELECARS
TfGM,Transport,Supported Bus Services,15/11/2013,1900030572,12958.33,TELECARS
TfGM,Corporate Services,IS Consumables,15/11/2013,5100057795,949,TOTAL COMPUTERS LTD
TfGM,Corporate Services,Computer Support and Licences,15/11/2013,5100058133,2805,TRANSACTION NETWORK SERV (UK) LTD
TfGM,Corporate Services,Computer Support and Licences,15/11/2013,5100058147,825,TRANSACTION NETWORK SERV (UK) LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030536,3243.45,TRAVELMASTER MCR LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030615,1800,TRAVELMASTER MCR LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030558,2936.36,UK COACHWAYS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,15/11/2013,5100058491,4900,UNIQUE CREATIVE COMMUNICATIONS
TfGM,Transport,Utilities & Energy,15/11/2013,1900030452,1286.25,UNITED UTILITIES WATER PLC
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030616,1500,VALE OF LLANGOLLEN TRAVEL LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030561,3436.36,VIKING COACHES
TfGM,Transport,Vehicle Repairs & Maintenance,15/11/2013,5100058653,1777.58,Walton Summit Truck Centre
TfGM,Transport,Vehicle Repairs & Maintenance,15/11/2013,5100058660,575.78,Walton Summit Truck Centre
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030618,9000,WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Supported Bus Services,15/11/2013,1900030581,26849,WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030619,6300,WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,15/11/2013,1900030504,4002.4,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/11/2013,1900030535,6533.17,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Transport Planning & Monitoring Services,19/11/2013,5100058222,13380,AECOM LTD
TfGM,Transport,Capital Costs - Project Management Services,19/11/2013,5100058391,2000,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Paper and Printing Consumables,19/11/2013,5100058699,1446.7,ANTALIS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,19/11/2013,5100057948,9910.57,ATKINS LTD
TfGM,Transport,Vehicle Costs,19/11/2013,5100058635,584,AUTO CHECK POINT LTD
TfGM,Corporate Services,IS Consumables,19/11/2013,5100058061,2173.6,BT ENGAGE IT
TfGM,Corporate Services,IS Software & Maintenance,19/11/2013,5100058176,950,BT ENGAGE IT
TfGM,Transport,Telecommunications,19/11/2013,5100058702,1756.35,BT GLOBAL SERVICES
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,19/11/2013,5100057920,7592.5,BT OPENREACH (SALFORD)
TfGM,Transport,Design Services,19/11/2013,5100057871,1500,BURY MBC
TfGM,Transport,Capital Costs - Project Support Services,19/11/2013,5100057884,2027.6,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,19/11/2013,5100057887,1125,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,19/11/2013,5100057889,1350,CDI ANDERSELITE LTD
TfGM,Transport,Hosting & Maintenance,19/11/2013,5100058484,22384.5,CHARGE YOUR CAR LTD
TfGM,Corporate Services,IS Support Services,19/11/2013,5100057917,2000,DREAMBANK SYSTEMS LTD
TfGM,Transport,Vehicle Repairs & Maintenance,19/11/2013,5100057825,508.12,ENZA MOTORS
TfGM,Transport,Capital Costs - Engineering Support Services,19/11/2013,5100058520,1750,FREMONT LTD
TfGM,Transport,Training,19/11/2013,5100058662,1500,GREENGAGE CONSULTING LIMITED
TfGM,Transport,Engineering Support Services,19/11/2013,5100058028,14162.5,GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Cycling Equipment,19/11/2013,5100058036,1419,ICYCLE LTD
TfGM,Transport,IS Support Services,19/11/2013,5100057866,2750,IGROUP LTD
TfGM,Transport,IS Support Services,19/11/2013,5100057867,3850,IGROUP LTD
TfGM,Transport,Capital Costs - Project Support Services,19/11/2013,5100057848,5462,ISS LABOUR LTD
TfGM,Transport,Capital Costs - Project Management Services,19/11/2013,5100058568,714,ISS LABOUR LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2013,5100057874,5200,JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2013,5100057875,750,JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2013,5100058034,51601.64,JAMIESON CONTRACTING (MCR) LTD
TfGM,Corporate Services,Procurement Services,19/11/2013,5100058665,7150,JETFIRE ASSOCIATES LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/11/2013,5100058206,9675,JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Print & Media,19/11/2013,5100057744,887.5,KREATIVE BOMB LIMITED
TfGM,Transport,Property Support Services,19/11/2013,5100058012,2100,LESLIE ROBERTS AND CO LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/11/2013,5100058443,6900,MACE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/11/2013,5100058666,9135,MACE LTD
TfGM,Corporate Services,IS Support Services,19/11/2013,5100058365,8800,MAPSAR LTD
TfGM,Transport,Smart Ticketing,19/11/2013,5100058311,9450,MARBLE LTD
TfGM,Transport,Light Rail Support Services,19/11/2013,5100058149,13200,MASON LTD
TfGM,Transport,Capital Costs - Smart Ticketing,19/11/2013,5100058263,10000,MINT RECRUITMENT SOLUTIONS LTD
TfGM,Transport,Maintenance,19/11/2013,5100058130,27036.35,MPS (UK) LTD
TfGM,Transport,Capital Costs - Rail Construction Works,19/11/2013,5100057563,215945.19,NETWORK RAIL
TfGM,Transport,Concessionary Reimbursement,19/11/2013,1900030662,62000,NORTHERN RAIL LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,19/11/2013,5100058173,1361.4,PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Infrastructure Support Services,19/11/2013,5100058027,1791.61,POD-TRAK LTD
TfGM,Transport,Capital Costs - Safety & Security Support Services,19/11/2013,5100058197,7397.5,POLICE & CRIME COMMISSIONER GTR MCR
TfGM,Transport,Smart Ticketing,19/11/2013,5100058038,1875,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,19/11/2013,5100058085,2400.1,Robert Walters Plc
TfGM,Transport,Smart Ticketing,19/11/2013,5100058192,2400.1,Robert Walters Plc
TfGM,Transport,Smart Ticketing,19/11/2013,5100058193,2500,Robert Walters Plc
TfGM,Transport,Smart Ticketing,19/11/2013,5100058204,2950,Robert Walters Plc
TfGM,Transport,Print & Media,19/11/2013,5100058129,1215,THE IMAGE GROUP
TfGM,Transport,Concessionary Reimbursement,19/11/2013,1900030661,8750,TRANSPENNINE EXPRESS
TfGM,Transport,IS Support & Maintenance,19/11/2013,5100058674,1697.13,VIX ACIS LTD
TfGM,Transport,Telecommunications,19/11/2013,5100058686,2068.89,VODAFONE CONNECT LTD
TfGM,Transport,Capital Costs - QBC Support Services,19/11/2013,5100057958,489.32,WIGAN COUNCIL
TfGM,Transport,Capital Costs - Research Services,19/11/2013,5100058641,2535.35,WSP UK LTD
TfGM,Transport,Vehicle Costs,20/11/2013,1200026921,1173.98,ALLSTAR
TfGM,Transport,Vehicle Costs,21/11/2013,5100058278,500,ACTIA UK LTD
TfGM,Transport,Transport Planning & Monitoring Services,21/11/2013,5100058264,14730,AECOM LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,21/11/2013,5100054777,3750,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2013,5100054925,4760,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2013,5100056050,2300,ATKINS LTD
TfGM,Transport,Capital Costs - Consultation Support,21/11/2013,5100058136,2786.46,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2013,5100058630,12807.9,ATKINS LTD
TfGM,Transport,Smart Ticketing,21/11/2013,5100058355,56274,ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,21/11/2013,5100058143,2269,AURA GRAPHICS LIMITED
TfGM,Transport,Print & Media,21/11/2013,5100058139,459,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Capital Costs - Design Support Services,21/11/2013,5100058425,3000,BOLTON METROPOLITAN BOROUGH COUNCIL
TfGM,Transport,Capital Costs - Architectural Services,21/11/2013,5100058329,2520.35,BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058331,809.93,BROXAP LTD
TfGM,Transport,IS Support Services,21/11/2013,5100058279,4500,BT ENGAGE IT
TfGM,Corporate Services,IS Support Services,21/11/2013,5100058281,5800,BT ENGAGE IT
TfGM,Transport,Capital Costs - IS Support Services,21/11/2013,5100058084,5336,BURY MBC
TfGM,Transport,Security Services,21/11/2013,5100058140,7010.52,CARLISLE SECURITY SERVICES LTD
TfGM,Corporate Services,Payroll Support Services,21/11/2013,5100058767,1018.2,CGI IT UK LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058485,5130,CHARGE YOUR CAR LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,21/11/2013,1900030698,16228,CITY OF SALFORD
TfGM,Transport,Concessionary Reimbursement,21/11/2013,1900030685,1016,CRESTA CAR HIRE
TfGM,Transport,Training,21/11/2013,5100058216,1200,DARCY PRODUCTS LTD
TfGM,Transport,Postage Costs,21/11/2013,1200026921,3500,FP TELESET
TfGM,Transport,Signage Costs,21/11/2013,5100058336,19465.23,GR LABELS LTD
TfGM,Transport,Concessionary Reimbursement,21/11/2013,1900030684,660,H SHAKERI T/A EUROLYNX TAXIS
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2013,5100058247,2479.17,HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Print & Media,21/11/2013,5100058063,2088,HUDSON AND PEARSON LTD
TfGM,Transport,Print & Media,21/11/2013,5100058188,860,HUDSON AND PEARSON LTD
TfGM,Transport,Capital Costs - Architectural Services,21/11/2013,5100058722,13823,IAN SIMPSON ARCHITECTS
TfGM,Transport,Project Management Services,21/11/2013,5100058751,2000,INCITE SOLUTIONS LTD
TfGM,Transport,Project Management Services,21/11/2013,5100058752,2000,INCITE SOLUTIONS LTD
TfGM,Transport,Project Management Services,21/11/2013,5100058753,2000,INCITE SOLUTIONS LTD
TfGM,Transport,Project Management Services,21/11/2013,5100058754,4000,INCITE SOLUTIONS LTD
TfGM,Transport,Project Management Services,21/11/2013,5100058755,1200,INCITE SOLUTIONS LTD
TfGM,Transport,Capital Costs - Project Management Services,21/11/2013,5100058566,3333,ISS LABOUR LTD
TfGM,Corporate Services,Computer Support and Licences,21/11/2013,5100058229,4527.6,ITSO LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,21/11/2013,5100058145,480,JACOBS UK LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058644,578514.85,KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Vehicle Costs,21/11/2013,5100058708,1293.79,LEX AUTOLEASE LTD
TfGM,Transport,Telecommunications,21/11/2013,5100058060,8530.34,MANCHESTER CITY COUNCIL
TfGM,Transport,Property & Equipment Maintenance,21/11/2013,5100058190,23868.56,MANCHESTER WORKING LTD
TfGM,Transport,Property & Equipment Maintenance,21/11/2013,5100058191,23868.56,MANCHESTER WORKING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2013,5100058159,24925,MERSEYSIDE POLICE AUTHORITY
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2013,5100058160,28640,MERSEYSIDE POLICE AUTHORITY
TfGM,Transport,Concessionary Reimbursement,21/11/2013,1900030683,1564,METRO TAXIS LTD
TfGM,Transport,Capital Costs - Computer & Communications Equipment,21/11/2013,5100058218,1050.6,MISCO
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058198,2150,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Project Management Services,21/11/2013,5100058199,1881.25,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Project Management Services,21/11/2013,5100058200,2150,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058201,1690,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058202,1664,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058205,5321.25,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,21/11/2013,5100058187,3569.52,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058324,5070,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058782,125783.62,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058783,2159.56,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058784,8167.59,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058785,15148.38,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058786,8096.03,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058787,350000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058788,75000,MPACT THALES
TfGM,Transport,Security Services,21/11/2013,5100058789,27000,MPACT THALES
TfGM,Transport,Security Services,21/11/2013,5100058790,65000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058791,813943.94,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058792,61438.48,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058793,400000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058794,4304100,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058795,360000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058796,10000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058797,30000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058798,500000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058799,694707.12,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058800,500000,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/11/2013,5100058801,426000,MPACT THALES
TfGM,Transport,Capital Costs - Transport Planning & Monitoring Services,21/11/2013,5100058062,759.98,MVA LTD
TfGM,Transport,Property & Equipment Maintenance,21/11/2013,5100058004,36885.13,NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,21/11/2013,5100058005,11741.61,NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Paper and Printing Consumables,21/11/2013,5100058396,715.56,Oce
TfGM,Transport,Temporary Vacancy Cover,21/11/2013,5100058125,620.28,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,21/11/2013,5100058219,566.4,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/11/2013,5100058225,585.2,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/11/2013,5100058334,2247.14,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/11/2013,5100058338,5133.34,PLUSWORK LTD
TfGM,Transport,Smart Ticketing,21/11/2013,5100058037,2600,PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058170,1400,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,21/11/2013,5100058171,2550,PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Cycle Safety Equipment,21/11/2013,5100058184,34434.87,RITHERDON & CO LTD
TfGM,Transport,Smart Ticketing,21/11/2013,5100058299,3200,Robert Walters Plc
TfGM,Transport,Bus Station & Shelter Consumables,21/11/2013,5100058058,423.98,SHORROCK TRICHEM
TfGM,Transport,Traffic Signal Works,21/11/2013,5100058021,10556.79,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,21/11/2013,5100058022,31292.92,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,21/11/2013,5100058023,7664.27,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,21/11/2013,5100058024,14969.09,SIEMENS PLC
TfGM,Transport,Traffic and Transportation Surveys,21/11/2013,5100058151,3795,SKY HIGH TECHNOLOGY LTD
TfGM,Transport,Capital Costs - IS Support Services,21/11/2013,5100058134,18592.4,SYMOLOGY LIMITED
TfGM,Transport,Capital Costs - LRT Vehicles,21/11/2013,5100058344,13000,TES LTD
TfGM,Transport,Concessionary Reimbursement,21/11/2013,1900030694,1753,TRAFFORD CARS LTD
TfGM,Transport,Quantity Surveying Services,21/11/2013,5100058186,2000,TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2013,5100058559,18060,TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Temporary Vacancy Cover,21/11/2013,5100058632,2746.25,TXM RECRUIT LIMITED
TfGM,Transport,Temporary Vacancy Cover,21/11/2013,5100058633,1647.75,TXM RECRUIT LIMITED
TfGM,Transport,Temporary Vacancy Cover,21/11/2013,5100058634,1098.5,TXM RECRUIT LIMITED
TfGM,Transport,Concessionary Reimbursement,21/11/2013,1900030695,556,UNITED - MILLENNIUM & BAMFORD CARS
TfGM,Transport,Vehicle Repairs & Maintenance,21/11/2013,5100058542,2914.14,Walton Summit Truck Centre
TfGM,Transport,Print & Media,21/11/2013,5100058551,5000,WSP UK LTD
TfGM,Transport,Capital Costs - Consultation Support,21/11/2013,5100058815,2041.05,WSP UK LTD
TfGM,Transport,Other Operational Costs,26/11/2013,5100058291,1045.59,1ST FOOD & DRINK
TfGM,Transport,Capital Costs - Project Management Services,26/11/2013,5100058822,10640,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/11/2013,5100058823,8970,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Project Management Services,26/11/2013,5100058529,2000,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Paper and Printing Consumables,26/11/2013,5100058330,1446.7,ANTALIS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/11/2013,5100058836,10751.12,ARK PROJECT MANAGEMENT LTD
TfGM,Transport,Capital Costs - Signage Costs,26/11/2013,5100058156,450,ASTRA SIGNS
TfGM,Transport,Capital Costs - Engineering Support Services,26/11/2013,5100057590,2284,ATKINS LTD
TfGM,Transport,Data Analysis,26/11/2013,5100058883,1500,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,26/11/2013,5100058341,6820,AUSTINSMITH LORD LLP
TfGM,Transport,Rail Support Services,26/11/2013,5100058352,6250,BENNETTS ASSOCIATES
TfGM,Transport,Driver Intervention Course Delivery Costs,26/11/2013,5100058502,5340,BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Capital Costs - LRT Vehicles,26/11/2013,5100058716,420439.83,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,26/11/2013,1900030777,34179,BOWCOCK CUERDEN LLP
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/11/2013,5100058319,14291.8,BROXAP LTD
TfGM,Transport,Print & Media,26/11/2013,5100058871,3476.48,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,26/11/2013,5100058886,9891.88,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,26/11/2013,5100058890,14451.49,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,26/11/2013,5100058904,10982.87,CARAT MEDIA UK LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,26/11/2013,5100058650,8140,CARRINGTON BUSINESS PARK (CBPK)
TfGM,Transport,Capital Costs - Project Support Services,26/11/2013,5100058165,1125,CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,26/11/2013,5100058166,1698.8,CDI ANDERSELITE LTD
TfGM,Transport,Print & Media,26/11/2013,5100058347,2854,CHAPEL PRESS LTD
TfGM,Transport,Property & Equipment Maintenance,26/11/2013,5100058421,500,COOLAIR SERVICES LIMITED
TfGM,Transport,Print & Media,26/11/2013,5100058237,1125,CREATIVE LYNX LTD
TfGM,Transport,Telecommunications,26/11/2013,5100058383,6706.48,DAISY COMMUNICATIONS
TfGM,Corporate Services,Telecommunications,26/11/2013,5100058401,7587.95,DAISY COMMUNICATIONS
TfGM,Transport,Print & Media,26/11/2013,5100058853,1500,DIDSBURY ARTS FESTIVAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/11/2013,5100058333,8047.5,FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Engineering Support Services,26/11/2013,5100058724,1750,FREMONT LTD
TfGM,Transport,Security Services,26/11/2013,5100058701,1653.58,G4S CASH SERVICES UK LTD
TfGM,Transport,Capital Costs - Architectural Services,26/11/2013,5100058571,7113.78,GILLESPIES
TfGM,Transport,Capital Costs - Architectural Services,26/11/2013,5100058574,6045.31,GILLESPIES
TfGM,Transport,Capital Costs - Architectural Services,26/11/2013,5100058577,6289.49,GILLESPIES
TfGM,Transport,Exhibitions and Conferences,26/11/2013,5100058332,781,GRAPHIC AD
TfGM,Transport,Cleaning Equipment,26/11/2013,5100058459,7075.17,HAKO MACHINES LTD
TfGM,Transport,Capital Costs - Engineering Support Services,26/11/2013,5100058390,5120,HALCROW GROUP LTD
TfGM,Transport,Temporary Vacancy Cover,26/11/2013,1900030749,7503.16,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,26/11/2013,5100058168,4680,HOLIDAY INN EXPRESS
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,26/11/2013,5100058089,1625.59,HYDER CONSULTING LTD
