Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",144066,5.00,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",144066,34.00,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",144066,17.80,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",144066,11.30,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",144068,38.63,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Apprentiship Directorate","Personal Expense, Name Witheld",144069,234.70,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,"Skills, Deregulation and Local Growth - Apprentiship Directorate","Personal Expense, Name Witheld",144069,49.00,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",144071,40.00,PSHE Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",144071,4.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",144072,4.20,PSHE Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",144072,22.17,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,Business and Science - Small Business,"Personal Expense, Name Witheld",144073,9.20,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",144074,31.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Witheld",144075,90.00,RD: Developing Markets-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144076,2.50,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144076,8.40,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144077,18.95,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,Business and Science - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",144079,22.00,B&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,Business and Science - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",144079,22.40,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,Business and Science - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",144079,5.00,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144080,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144080,34.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Hotel & Accommodation UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144081,62.00,SDLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144081,201.60,SDLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144081,50.20,SDLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144081,49.20,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Taxi Services UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",144081,127.59,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,"Skills, Deregulation and Local Growth - Apprentiship Directorate","Personal Expense, Name Witheld",144083,15.60,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144084,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144084,40.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144085,268.20,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",144085,11.50,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",144085,15.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",144085,32.78,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",144085,42.20,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",144087,99.90,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",144087,3.34,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",144087,9.80,FCDT Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,144110,-8888.57,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,144110,37000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",144111,55.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",144112,65.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Training And Development Expenditure,"Finance, Commercial & Digital Transformation - Projects & Commercial Directorate",HAY GROUP MANAGEMENT LTD (KORN FERRY HAY GROUP),144135,30000.00,Assurance Reviews And PPM Capability-Training And Development Expenditure,SW1X 7HG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,External Legal Advice and Service,"People, Strategy and Higher Education - Higher Education",GOVERNMENT LEGAL DEPARTMENT,144137,492.40,PSHE Devolved Admin-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Advertising,Economics & Markets - International Trade & Export Control,Clarion Events Ltd,144140,1250.00,Export Control Organisation-Advertising,SW6 3JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Current Grants To Private Sector - NPISH,"Business and Science - Energy, Materials and Agri-Tech",COMPOSITES UK LTD,144141,5000.00,MRI: Sponsorship-Current Grants To Private Sector - NPISH,HP7 7DN,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Current Grants To Private Sector - NPISH,"Business and Science - Energy, Materials and Agri-Tech",COMPOSITES UK LTD,144141,20000.00,MRI: Sponsorship-Current Grants To Private Sector - NPISH,HP7 7DN,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Learning and Dev - CS Skills,Business and Science - Research Base,CAPITA BUSINESS SERVICES LTD,144155,1607.00,B&S Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,InfoSource Desktop Information,"Finance, Commercial & Digital Transformation - Digital Directorate",LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),144156,6300.00,FCDT Devolved Admin-InfoSource Desktop Information,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Current Grants To Private Sector - NPISH,Business and Science - Advanced Manufacturing Services,AEROSPACE TECHNOLOGY INSTITUTE,144157,160283.30,Aerospace Technology Institute-Current Grants To Private Sector - NPISH,MK43 0TR,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/04/2016,Learning and Dev - CS Skills,Economics & Markets - Regional Growth Fund,CAPITA BUSINESS SERVICES LTD,144158,1607.00,E&M Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing Services,SIMPSON & MARWICK SOLICITORS T/A CLYDE & CO,144159,10500.00,AMD: British Shipbuilders Provision-Utilisation of Provisions - Purchase of Goods & Services - Other,EH1 3QR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Finance Training,"Finance, Commercial & Digital Transformation - Finance Directoreate",CAPITA BUSINESS SERVICES LTD,144160,648.65,FCDT Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Research and Development Expenditure,Government Office for Science -  Government Office for Science,ACADEMY OF MEDICAL SCIENCES TRADING LTD,144161,198.40,Foresight: Demography and Ageing-Research and Development Expenditure,W1B 1QH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,IT Services,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,144162,12360.00,BIS Infrastructure Maintenanc-IT Services,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Learning and Dev - CS Skills,Economics & Markets - Consumer and Competition Policy,CAPITA BUSINESS SERVICES LTD,144163,1607.00,E&M Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2016,Learning and Dev - CS Skills,Business and Science - Innovation Directorate,CAPITA BUSINESS SERVICES LTD,144164,2457.80,B&S Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2016,Leadership & People Management,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144165,55.00,PSHE Non Devolved Admin-Leadership & People Management,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2016,Misc Non Procurement Spend,"Skills, Deregulation and Local Growth - Apprentiship Directorate",HARPER & EDWARDS LTD,144174,181.44,Routes into Apprenticeship-Misc Non Procurement Spend,KT8 9LX,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Capital Grants to Private Sector - Companies,Shareholder Executive - British Business Bank,THE START-UP LOANS COMPANY,144185,1750000.00,Start Up Loans-Capital Grants to Private Sector - Companies,WC2B 6UF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Current Grants To Private Sector - NPISH,Shareholder Executive - British Business Bank,THE START-UP LOANS COMPANY,144185,1466663.00,Start Up Loans-Current Grants To Private Sector - NPISH,WC2B 6UF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,144211,19755.46,FCDT Devolved Admin-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,144215,291.81,Fleetbank House-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,144215,18006.07,Fleetbank House-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,144225,45992.84,FCDT Devolved Admin-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Professional Services,"People, Strategy and Higher Education - Human Resources",HM REVENUE & CUSTOMS,144242,1370523.79,PSHE Non Devolved Admin-Other Professional Services,BN12 4XJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Professional Services,"People, Strategy and Higher Education - Human Resources",HM REVENUE & CUSTOMS,144243,135691.64,PSHE Non Devolved Admin-Other Professional Services,BN12 4XJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Professional Services,"People, Strategy and Higher Education - Human Resources",HM REVENUE & CUSTOMS,144245,170908.83,PSHE Non Devolved Admin-Other Professional Services,BN12 4XJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Finance Training,"Finance, Commercial & Digital Transformation - Finance Directoreate",CAPITA BUSINESS SERVICES LTD,144249,648.65,FCDT Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Finance Training,"Finance, Commercial & Digital Transformation - Finance Directoreate",CAPITA BUSINESS SERVICES LTD,144250,136.26,FCDT Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Consultancy Expenditure,Economics & Markets - International Trade & Export Control,OECD ORGANISATION FOR ECONOMIC CO-OPERATION AND DEVELOPMENT,144252,48626.37,E&M Devolved Admin-Consultancy Expenditure,,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Capital Grants To Public Corporations (PCs),Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,144253,63706.25,NMS Other-Capital Grants To Public Corporations (PCs),TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Consultancy Expenditure,"Business and Science - Energy, Materials and Agri-Tech",ASHURST LLP,144254,31920.00,GET: NAMRC-Consultancy Expenditure,EC2A 2HA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Consultancy Expenditure,"Business and Science - Energy, Materials and Agri-Tech",ASHURST LLP,144256,21314.50,GET: NAMRC-Consultancy Expenditure,EC2A 2HA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Professional Services,"People, Strategy and Higher Education - Human Resources",HM REVENUE & CUSTOMS,144257,-944153.00,PSHE Non Devolved Admin-Other Professional Services,BN12 4XJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Consultancy Expenditure,"Business and Science - Energy, Materials and Agri-Tech",ASHURST LLP,144258,26445.60,GET: NAMRC-Consultancy Expenditure,EC2A 2HA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Consultancy Expenditure,"Business and Science - Energy, Materials and Agri-Tech",ASHURST LLP,144259,4089.00,GET: NAMRC-Consultancy Expenditure,EC2A 2HA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144273,3500.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144274,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144275,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144276,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144277,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144278,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144279,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144280,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education - Human Resources",CAPITA BUSINESS SERVICES LTD,144281,4200.00,PSHE Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Financial Advice and Services,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,GOVERNMENT ACTUARYS DEPARTMENT,144289,40000.00,Management Costs ICR Monetisation-Financial Advice and Services,EC4A 1AB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Financial Advice and Services,Business and Science - Small Business,YOUNG CHAMBER LTD,144290,12000.00,B&S Devolved Admin-Financial Advice and Services,PO30 2AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2016,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Digital Directorate",ADAM PHONES LTD,144291,252.00,FCDT Devolved Admin-Central Telecommunications Services,W4 2ST,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,144295,33.02,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,EX2 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,144297,1062.52,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2016,Hire of Agency Staff,Shareholder Executive - Business Portfolio,BROOK STREET (UK) LTD,144298,780.30,ShEx Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,144299,766.05,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,EX2 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,144300,216.74,SDLG Devolved Admin-Consultancy Expenditure,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,144301,99.37,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,144302,79.06,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/04/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,144303,89.50,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",144311,3.90,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",144311,15.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Taxi Services UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",144311,38.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Travel,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat","Personal Expense, Name Witheld",144312,4.80,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Taxi Services UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",144313,32.00,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Taxi Services UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",144314,37.00,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Air Travel UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",144315,80.00,BLG Devolved Admin-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",144315,7.45,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",144315,20.20,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2016,Taxi Services UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",144315,29.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
