Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441932801001-09JUN14,64.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441938301001-29MAY14,66.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,688514801001-10JUN14,75.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Three,AFI92147893,95.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-04JUN14,105.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-09JUN14,106.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Questmark,8505,144.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-049-01JUN14,642.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,12033008,749.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,11910038,801.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-04JUN14,1447.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M010R8,1667.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Three,AEI90808199,2579.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP0002104M007D9-04MAR14,3525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M00550-05JAN14,3525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M0069N-03FEB14,3525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M008HW-03APR14,3525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00002104M009LI-05MAY14,3525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,SW16653488F00807-18MAY14,4680.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00001044M018,7134.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,72025095-21MAY14,7407.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25688108Q009,8448.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M14801FO-13MAY14,8738.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,GC35713,8811.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25687316Q009,9698.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,908251-062-08JUN14,35142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Books  Newspapers & Publications,Patents Directorate,Dod's Parliamentary Communications,INV20352,49.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Books  Newspapers & Publications,Patents Directorate,Dod's Parliamentary Communications,INV20353,49.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100-90751220,54.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Books  Newspapers & Publications,International Policy Directorate,Personal expenses name witheld,52400,28.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Books  Newspapers & Publications,"People, Property and Services Directorate",Mitie Facilities Services Ltd,100-90751220,33.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Books  Newspapers & Publications,Trade Marks Directorate,British Standards Institution,94032934-2000,50.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Books  Newspapers & Publications,"People, Property and Services Directorate",Menzies Distribution Ltd t/a Jones Yarrell,183132,266.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Overseas Patent Specifications,Patents Directorate,British Library,139732235,5254.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Paper,Finance Directorate,Antalis,VS3704637,663.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Paper,Finance Directorate,Antalis,15000930_80,4274.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA325118,33.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,36398,63.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,36470,134.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,1004057,411.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,A-28263167,1543.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Office Supplies,"People, Property and Services Directorate",House of Plants,RC16267683,538.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Office Supplies,"People, Property and Services Directorate",House of Plants,RC15873813,640.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603128120,-6996.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603121749,-562.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox Finance,96815583,44.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603141820,151.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1603133863,156.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Morgana Systems Ltd,MS.340733,163.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Danwood Group Ltd,3725234,898.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1602998373,1037.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1602998494,1490.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Machinery hire and maintenance,"People, Property and Services Directorate",Xerox (UK) Ltd,1602998492,18520.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,1603133862,-1426.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,1603141819,-1403.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,1603141821,153.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,1603133864,156.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,CIMS Printing,Patents Directorate,Xerox Finance,96820896,3051.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,1602998493,4140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Maintenance of computers,Business Support Directorate,Open Text AG,SCH08111730,700.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Maintenance of computers,Business Support Directorate,Sword,SIP-CGT-F1405119,46543.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP-L854901,199960.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Online Bureau Charges,Patents Directorate,STN International,9340264611,28.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Online Bureau Charges,Patents Directorate,IOP Publishing Ltd,8021062,4674.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Online Bureau Charges,Patents Directorate,STN International,9340264279,10666.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Online Bureau Charges,Patents Directorate,Beijing Zhongxian Dianzi Technology Development Center,20140529011,29988.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,829640531,39213.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Payroll Costs,"People, Property and Services Directorate",CGI IT UK Limited,GB2460010044,2272.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,IT Equipment,Business Support Directorate,British Computer Society,1378500,144.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880156431,155.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,IT Equipment,Business Support Directorate,Specialist Computer Centres Plc,134803,462.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Equipment,Business Support Directorate,CDI Group plc,40540,569.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Equipment,Business Support Directorate,Specialist Computer Centres Plc,OP-L851787,616.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,IT Equipment,Business Support Directorate,Insight Direct (UK) Ltd,1630489,665.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880156430,892.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,IT Equipment,Business Support Directorate,Computerworld Systems Ltd,1039849,922.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880151273,1346.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,IT Equipment,Business Support Directorate,Computacenter (UK) ltd,3880150991,1527.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,IT Equipment,Business Support Directorate,XMA Ltd,V568034,3137.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,IT Equipment,Business Support Directorate,Probrand Ltd,OP-I476143,3263.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,IT Equipment,Business Support Directorate,Specialist Computer Centres Plc,OP-L861132,5253.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,IT Equipment,Business Support Directorate,HFX Ltd,24578,5519.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,IT Equipment,Business Support Directorate,Kelway (UK) Ltd,PSINV01165632,10555.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Purchase of Software,Business Support Directorate,Sword,SIP-FDI-CGT-L2014-111,958.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Purchase of Software,Business Support Directorate,BluePhoenix Solutions UK Ltd,104140020,1465.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Purchase of Software,Business Support Directorate,BluePhoenix Solutions UK Ltd,104140016,2004.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Purchase of Software,Business Support Directorate,BluePhoenix Solutions UK Ltd,104140021,13125.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Purchase of Software,Business Support Directorate,BluePhoenix Solutions UK Ltd,104140026,14663.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Purchase of Software,Trade Marks Directorate,European Dynamics,14481,37572.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Software License,Business Support Directorate,Satisnet Ltd,8454,2093.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Software License,Business Support Directorate,Specialist Computer Centres Plc,OP-L852416,4904.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Project contractor costs,Business Support Directorate,Evolve Business Consultancy,6071A,8640.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281379,1255.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284128,1399.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282463,1404.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA282466,1504.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281372,1604.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283455,1639.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282462,1685.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281375,1976.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA280538,2009.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283465,2124.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281373,2147.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284136,2189.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282472,2215.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282467,2224.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282471,2250.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281377,2258.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283459,2290.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284132,2328.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281376,2339.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283462,2339.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283463,2340.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283456,2354.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283458,2355.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281374,2400.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284129,2402.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282465,2437.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282768,2541.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283461,2541.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10003819,2545.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10004302,2545.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282464,2622.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283457,2622.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284127,2622.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284135,2781.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283464,2832.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284137,2836.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282469,2924.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282767,3161.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284130,3174.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284771,3176.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA283460,3331.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281894,3811.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,IT Contractors,IMPROVE Project,LA International Computer Consultants Ltd,LA284769,3984.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA281378,4786.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282769,4814.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282473,5065.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284768,5589.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282470,5658.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284134,5849.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284770,6165.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA284131,6323.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA282468,8466.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,11421.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,138306.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,e-HR system,"People, Property and Services Directorate",UK Shared Business Services Ltd,SBS_10908,28000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,e-HR system,"People, Property and Services Directorate",UK Shared Business Services Ltd,SBS_10847,140000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Marketing and Publicity ,Innovation Directorate,Kudlian Software Ltd,1098,38.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Marketing and Publicity ,Innovation Directorate,4Matix Ltd,333,50.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Marketing and Publicity ,Innovation Directorate,Innov8 Conference Services Ltd,T159,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Marketing and Publicity ,Innovation Directorate,BIC Staffordshire,110283,163.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Marketing and Publicity ,Innovation Directorate,JMT Indisplay Ltd,62766,189.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Marketing and Publicity ,Innovation Directorate,i2i Events Ltd,SIN068427,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Marketing and Publicity ,Innovation Directorate,White Cloth Bar & Food Ltd,SINV000385,208.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Marketing and Publicity ,Innovation Directorate,Solicitors Group,55430,223.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Marketing and Publicity ,Innovation Directorate,i2i Events Ltd,SIN068426,359.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Marketing and Publicity ,Innovation Directorate,South Wales Chamber of Commerce,95102,600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Marketing and Publicity ,Innovation Directorate,Revolution Events Ltd,141181KV15,810.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Marketing and Publicity ,Innovation Directorate,Sterling Integrity,314,897.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Marketing and Publicity ,Innovation Directorate,Holiday Inn,LCTUK-42647,966.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Marketing and Publicity ,Innovation Directorate,New Start Exhibitions Ltd,DSPE14151,1566.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Marketing and Publicity ,Innovation Directorate,Prysm Group,1935,8400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Aardman project,Innovation Directorate,Newclay Products Ltd,9499,38.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Aardman project,Innovation Directorate,Newclay Products Ltd,9523,58.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Aardman project,Innovation Directorate,Aardman Animations Ltd,28383,910.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Aardman project,Innovation Directorate,Aardman Animations Ltd,28384,1283.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,86032,1246.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Treasury Solicitors,"People, Property and Services Directorate",Capital Law LLP,20027087,231.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,406670,8852.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Treasury Solicitors,Patents Directorate,Treasury Solicitors,406670,9851.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,6.1511E+11,166250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Central Despatch Services,CD-168980,17.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Entertainment,Patents Directorate,Personal expenses name witheld,52358,5.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Entertainment,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52353,6.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Entertainment,Innovation Directorate,Personal expenses name witheld,52371,8.36,Not applicable,
