Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Supported Bus Services,14/11/2014,1900037384,2333.33,HORWICH PRIVATE HIRE LIMITED
TfGM,Transport,Capital Costs - Design Support Services,14/11/2014,5100071429,4659.00,JACOBS UK LTD
TfGM,Transport,Property & Equipment Maintenance,14/11/2014,5100071100,2234.00,JAMIESON CONTRACTING (MCR) LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037365,28561.00,JIM STONES COACHES
TfGM,Transport,Supported Bus Services,14/11/2014,1900037430,9957.64,JIM STONES COACHES
TfGM,Transport,Supported Bus Services,14/11/2014,1900037431,11857.34,JIM STONES COACHES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,14/11/2014,5100071765,52455.72,KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Supported Bus Services,14/11/2014,1900037423,14726.54,LAINTON COACHES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037424,610.36,LAINTON COACHES LTD
TfGM,Transport,Property Support Services,14/11/2014,5100071793,720.00,LAMBERT SMITH HAMPTON
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037366,16000.00,LANCASHIRE UTD
TfGM,Transport,Print & Media,14/11/2014,5100071903,650.00,LDI GRAPHICS
TfGM,Transport,Supported Bus Services,14/11/2014,1900037404,3374.09,LEISURE TRAVEL
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037368,5000.00,M TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037408,39190.63,M TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037409,16525.00,M TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037410,2435.37,M TRAVEL
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037350,755.20,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037369,34000.00,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037385,39512.09,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037386,178330.87,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037387,13720.76,MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Programme and Project Management Services,14/11/2014,5100071523,1820.00,MATCHTECH GROUP PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,14/11/2014,5100071454,30370.00,MERSEYSIDE POLICE AUTHORITY
TfGM,Transport,Metrolink Operating Costs,14/11/2014,5100071791,27706.00,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,14/11/2014,5100071799,7758.20,METROLINK RATP DEV LTD
TfGM,Transport,Design Support Services,14/11/2014,5100071880,1335.00,MIDESIGN
TfGM,Corporate Services,Computer Support and Licences,14/11/2014,5100071575,795.00,NCC MEMBERSHIP SERVICES LTD
TfGM,Transport,Capital Costs - Engineering Support Services,14/11/2014,5100071899,1970.00,NEIL CLARKE LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037310,62000.00,NORTHERN RAIL LIMITED
TfGM,Transport,Supported Bus Services,14/11/2014,1900037393,47076.28,OLYMPIA TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037394,1221.26,OLYMPIA TRAVEL
TfGM,Transport,Capital Costs - Legal Services,14/11/2014,5100068012,3982.50,PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Legal Services,14/11/2014,5100068775,2947.50,PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Legal Services,14/11/2014,5100070139,3600.00,PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Legal Services,14/11/2014,5100071596,1462.50,PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Programme and Project Management Services,14/11/2014,5100071584,1701.75,PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Rail Support Services,14/11/2014,5100071896,11250.00,POD-TRAK LTD
TfGM,Transport,Capital Costs - Rail Support Services,14/11/2014,5100071897,3585.00,POD-TRAK LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037436,51346.16,R S TYRER LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037437,1762.72,R S TYRER LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037351,2764.25,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037388,105140.00,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Supported Bus Services,14/11/2014,1900037389,23403.33,RADIO CABS T/A ECO TRAVEL
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037520,1000.00,RAINBOW TAXIS
TfGM,Corporate Services,Smart Ticketing,14/11/2014,5100071226,1872.00,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,14/11/2014,5100071227,2340.00,Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,14/11/2014,5100071228,701.63,Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,14/11/2014,5100071229,1395.40,Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,14/11/2014,5100071230,681.90,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,14/11/2014,5100071778,2250.00,Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037381,4000.00,ROJAY SERVICES LTD T/A WIGAN COACHW
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037371,95000.00,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037401,141849.05,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037402,62834.93,ROSSENDALE TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037403,13033.07,ROSSENDALE TRANSPORT
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037372,6235.00,S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Supported Bus Services,14/11/2014,1900037413,18607.23,S & S Travel Ltd t/a Lancashire Coa
TfGM,Transport,Supported Bus Services,14/11/2014,1900037434,51187.27,SELWYNS TRAVEL LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037493,1757.82,SELWYNS TRAVEL LTD
TfGM,Transport,Training,14/11/2014,5100071803,750.00,SIAS LTD
TfGM,Transport,Traffic Signal Works,14/11/2014,5100071396,4069.14,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,14/11/2014,5100071398,4838.91,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,14/11/2014,5100071399,36122.85,SIEMENS PLC
TfGM,Transport,Supported Bus Services,14/11/2014,1700022860,-3537.17,STAGECOACH SERVICES LTD
TfGM,Transport,Pass Withdrawal Scheme,14/11/2014,1900037319,1590.00,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037345,7016.12,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037373,1068360.00,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037374,18500.00,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037375,232352.00,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037414,238444.67,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037415,323338.31,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037416,48471.22,STAGECOACH SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1700022823,-7000.00,STOTTS TOURS
TfGM,Transport,Supported Bus Services,14/11/2014,1700022874,-3425.22,STOTTS TOURS
TfGM,Transport,Supported Bus Services,14/11/2014,1700022875,-1321.54,STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037376,11000.00,STOTTS TOURS
TfGM,Transport,Supported Bus Services,14/11/2014,1900037435,48439.55,STOTTS TOURS
TfGM,Transport,Supported Bus Services,14/11/2014,1900037492,33335.85,STOTTS TOURS
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037352,2252.20,TELECARS
TfGM,Transport,Supported Bus Services,14/11/2014,1900037429,12999.99,TELECARS
TfGM,Corporate Services,IS Consumables,14/11/2014,5100071101,860.00,TOTAL COMPUTERS LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037309,8750.00,TRANSPENNINE EXPRESS
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037377,1200.00,TRAVELMASTER MCR LTD
TfGM,Transport,Cleaning,14/11/2014,5100071109,12139.29,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071115,7750.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071117,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071121,1324.48,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071133,458.68,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071136,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071142,725.17,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071143,8199.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071145,770.85,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071146,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071147,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071149,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071151,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071154,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071161,2600.18,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,14/11/2014,5100071162,1700.03,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037411,5959.09,UK COACHWAYS LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037378,2000.00,VALE OF LLANGOLLEN TRAVEL LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037417,6760.55,VIKING COACHES
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037379,8500.00,WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037380,6300.00,WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037432,2563.33,WIGAN BUSES LTD
TfGM,Transport,Supported Bus Services,14/11/2014,1900037495,26100.75,WIGAN BUSES LTD
TfGM,Transport,Concessionary Reimbursement,14/11/2014,1900037353,1459.20,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,14/11/2014,1900037382,6533.17,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,General Support Services,14/11/2014,5100071460,11503.56,WYG ENV PLANNING TRANSPORT LTD
TfGM,Transport,Vehicle Costs,18/11/2014,5100071341,500.00,ACTIA UK LTD
TfGM,Transport,Capital Costs - Architectural Services,18/11/2014,5100071267,17083.00,AEDAS ARCHITECTS LTD
TfGM,Transport,Capital Costs - Project Management Services,18/11/2014,5100071482,1960.00,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Heavy Rail Support Services,18/11/2014,5100071598,4430.85,AMEY (CONSULTING & RAIL)
TfGM,Transport,Capital Costs - Signage Costs,18/11/2014,5100071203,1100.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Design Support Services,18/11/2014,5100071473,3318.40,BROXAP LTD
TfGM,Corporate Services,IS Support Services,18/11/2014,5100071348,2400.00,BT ENGAGE IT
TfGM,Corporate Services,IS Support Services,18/11/2014,5100071354,800.00,BT ENGAGE IT
TfGM,Corporate Services,Computer Support and Licences,18/11/2014,5100071580,13506.50,BT ENGAGE IT
TfGM,Transport,Property & Equipment Maintenance,18/11/2014,5100071253,4446.94,CUBIC TRANSPORTATION SYSTEMS LTD
TfGM,Transport,Cycle Training Scheme,18/11/2014,5100071296,567.00,CYCLES RECYCLED CIC
TfGM,Transport,Capital Costs - Engineering Support Services,18/11/2014,5100071239,1424.93,EC HARRIS LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2014,5100071242,6300.00,EC HARRIS LLP
TfGM,Transport,Capital Costs -  Project Support Services,18/11/2014,5100071246,9975.00,EC HARRIS LLP
TfGM,Transport,Supported Bus Services,18/11/2014,1900037531,163135.00,FIRST MANCHESTER
TfGM,Transport,Human Resource Services,18/11/2014,5100070978,1000.00,HAYMARKET PUBLISHING SERVICES LTD
TfGM,Transport,Exhibitions and Conferences,18/11/2014,5100071878,968.75,HOUSE OF COMMONS CATERING SERVS
TfGM,Corporate Services,Project Management Services,18/11/2014,5100071905,2000.00,INCITE SOLUTIONS LTD
TfGM,Corporate Services,Print & Stationery,18/11/2014,5100071486,3830.50,KONICA MINOLTA (UK)
TfGM,Transport,Print & Media,18/11/2014,5100071303,912.50,KREATIVE BOMB LIMITED
TfGM,Transport,Property Support Services,18/11/2014,5100071195,6237.00,LESLIE ROBERTS AND CO LTD
TfGM,Transport,Insurance,18/11/2014,1900037507,987.14,LOUNA PROPERTIES
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2014,5100071466,1690.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2014,5100071467,1950.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2014,5100071468,1825.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,18/11/2014,5100071469,1664.00,MORSON INTERNATIONAL
TfGM,Transport,Maintenance,18/11/2014,5100071081,1508.59,MPS (UK) LTD
TfGM,Transport,Vehicle Repairs & Maintenance,18/11/2014,5100071329,968.16,NORTHERN COMMERCIALS
TfGM,Transport,Property & Equipment Maintenance,18/11/2014,5100071638,550.00,OCCUPATIONAL MANAGEMENT CONSULTANTS
TfGM,Transport,Property & Equipment Maintenance,18/11/2014,5100071358,2050.00,OLDHAM MBC
TfGM,Transport,Print & Media,18/11/2014,5100071328,1393.71,PARAGON GROUP UK LTD (A/CS REC)
TfGM,Transport,Print & Media,18/11/2014,5100071295,725.50,PAUL JONES PHOTOGRAPHER
TfGM,Transport,Print & Media,18/11/2014,5100071947,5000.00,PHAR PARTNERSHIPS
TfGM,Transport,Temporary Vacancy Cover,18/11/2014,5100071199,620.28,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,18/11/2014,5100071658,2833.20,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,18/11/2014,5100071659,4997.74,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,18/11/2014,5100071662,4453.32,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,18/11/2014,5100071734,542.50,PLUSWORK LTD
TfGM,Transport,Property & Equipment Maintenance,18/11/2014,5100071190,18139.57,REDSPEED INTERNATIONAL LTD
TfGM,Transport,Traffic Signal Works,18/11/2014,5100071327,7375.71,SIEMENS PLC
TfGM,Transport,Capital Costs - Planning Support Services,18/11/2014,5100071177,9060.07,STEER DAVIES GLEEVE LTD
TfGM,Transport,Capital Costs - Planning Support Services,18/11/2014,5100071178,13405.54,STEER DAVIES GLEEVE LTD
TfGM,Corporate Services,Heavy Rail Support Services,18/11/2014,5100071542,42990.00,STEER DAVIES GLEEVE LTD
TfGM,Transport,Traffic and Transportation Surveys,18/11/2014,5100071251,5985.00,SUSTRANS LTD
TfGM,Transport,Concessionary Reimbursement,18/11/2014,1900037300,102.20,TELECARS
TfGM,Transport,Infrastructure Support Services,18/11/2014,5100070999,3317.06,TTHC LTD
TfGM,Transport,Traffic Signal Works,18/11/2014,5100071474,1040.00,TYCO INTEGRATED SYSTEMS
TfGM,Transport,Capital Costs - Consultation Support,18/11/2014,5100071319,20558.95,URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Print & Media,18/11/2014,5100071279,429.69,W8DATA LTD
TfGM,Transport,Capital Costs - CCTV Equipment,18/11/2014,5100071243,2795.00,ZOOM CCTV LTD
TfGM,Transport,Vehicle Costs,19/11/2014,1200031438,983.62,ALLSTAR
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,19/11/2014,1900037545,1350.00,BOND DICKINSON LLP
TfGM,Transport,Capital Costs - Legal Services,19/11/2014,1900036718,750.00,DAVID MARSH
TfGM,Transport,Capital Costs - Architectural Services,19/11/2014,5100072037,15200.00,IAN SIMPSON ARCHITECTS
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071949,599345.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071950,74806.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071951,210125.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071952,5000.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071953,151002.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071954,79071.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071955,7202.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071956,33344.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,19/11/2014,5100071957,22423.00,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Occupational Health,20/11/2014,5100070775,828.00,BUPA WELLNESS
TfGM,Transport,Other Operational Costs,21/11/2014,5100071483,766.96,1ST FOOD & DRINK
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071448,9487.50,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071806,10197.00,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Corporate Services,Project Management Services,21/11/2014,5100071931,1960.00,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Professional Services,21/11/2014,5100071724,17212.50,ALIUM PARTNERS LTD
TfGM,Transport,Supported Bus Services,21/11/2014,5100071188,1233.88,ARRIVA MANCHESTER
TfGM,Transport,Print & Media,21/11/2014,5100071302,1455.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Architectural Services,21/11/2014,5100071879,4045.00,AUSTINSMITH LORD LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100072075,1860.00,BEACON LANGUAGES LTD
TfGM,Transport,Print & Media,21/11/2014,5100071621,432.00,BJL GROUP LTD
TfGM,Transport,Print & Media,21/11/2014,5100071663,46365.00,BJL GROUP LTD
TfGM,Transport,Capital Costs - Print & Media,21/11/2014,5100071664,5660.00,BJL GROUP LTD
TfGM,Transport,Print & Media,21/11/2014,5100071667,565.00,BJL GROUP LTD
TfGM,Transport,Print & Media,21/11/2014,5100071668,5000.00,BJL GROUP LTD
TfGM,Transport,Print & Media,21/11/2014,5100071670,550.00,BJL GROUP LTD
TfGM,Transport,Concessionary Reimbursement,21/11/2014,1900037568,504.00,BLUELINE PRIVATE HIRE
TfGM,Transport,Capital Costs - LRT Vehicles,21/11/2014,5100072047,52775.00,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,21/11/2014,5100072048,57120.00,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,21/11/2014,5100072100,168175.93,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Other Operational Costs,21/11/2014,5100071586,1156.47,BRAKE BROS LTD
TfGM,Transport,Other Operational Costs,21/11/2014,5100071587,1194.98,BRAKE BROS LTD
TfGM,Transport,CCTV Support Services,21/11/2014,5100071491,3873.46,BT OPENREACH (SALFORD)
TfGM,Transport,Print & Media,21/11/2014,5100071241,1301.72,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,21/11/2014,5100072063,2323.48,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,21/11/2014,5100072088,5645.06,CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,21/11/2014,5100072089,2769.28,CARAT MEDIA UK LIMITED
TfGM,Transport,Security Services,21/11/2014,5100071626,7209.40,CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100072023,7910.00,CARRINGTON BUSINESS PARK (CBPK)
TfGM,Corporate Services,Payroll Support Services,21/11/2014,5100072079,966.07,CGI IT UK LTD
TfGM,Transport,Print & Media,21/11/2014,5100071433,1375.00,CHAPEL PRESS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071790,2297.40,C JEFFREY
TfGM,Transport,Secondment,21/11/2014,5100072067,2173.33,CTC
TfGM,Corporate Services,Cyclescheme,21/11/2014,5100072073,759.83,CYCLESCHEME LTD
TfGM,Transport,Maintenance,21/11/2014,5100071176,5032.86,D.H.Welton & Co. Ltd
TfGM,Transport,Maintenance,21/11/2014,5100071715,5403.60,D.H.Welton & Co. Ltd
TfGM,Corporate Services,Telecommunications,21/11/2014,5100071562,6217.18,DAISY COMMUNICATIONS
TfGM,Transport,Telecommunications,21/11/2014,5100071873,6339.78,DAISY COMMUNICATIONS
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071500,884.00,DRAGON DRIVING
TfGM,Transport,Print & Media,21/11/2014,5100071758,3538.00,DST OUTPUT (Nottingham) LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,21/11/2014,1900037562,2012.00,DWF LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071245,6160.00,EC HARRIS LLP
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,21/11/2014,5100071988,8269.08,ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,21/11/2014,5100071989,1671.75,ELECTRICITY NORTH WEST EHV
TfGM,Corporate Services,Taxation Services,21/11/2014,5100071856,7550.60,ERNST & YOUNG
TfGM,Transport,Paper and Printing Consumables,21/11/2014,5100071708,10852.18,ESP SYSTEX LTD
TfGM,Transport,Vehicle Repairs & Maintenance,21/11/2014,5100071435,651.42,EYE COMMERCIALS LTD
TfGM,Transport,Vehicle Repairs & Maintenance,21/11/2014,5100071725,526.52,EYE COMMERCIALS LTD
TfGM,Transport,Property & Equipment Maintenance,21/11/2014,5100072141,3648.37,FES FM LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071632,5280.00,FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071634,5775.00,FIRCROFT ENGINEERING SERVICES LTD
TfGM,Corporate Services,Supported Bus Services,21/11/2014,5100072026,4341.67,FIRST RAIL SUPPORT LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100072074,1050.00,FREMONT LTD
TfGM,Transport,Print & Media,21/11/2014,5100071337,6030.00,FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Print & Media,21/11/2014,5100071353,1388.00,FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Security Services,21/11/2014,5100071935,1719.98,G4S FINANCE SHARED SERVICE CENTRE
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071522,1094.00,G WHITWORTH
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071665,2625.60,G WEBSTER
TfGM,Transport,Capital Costs - Site Investigation Services,21/11/2014,5100072000,65576.67,GEOTECHNICS LIMITED
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100071844,3000.55,GILLESPIES
TfGM,Transport,Concessionary Reimbursement,21/11/2014,1900037572,2598.00,GLENNYS GLOVER T/A MAINLINE DOLPHIN
TfGM,Transport,Concessionary Reimbursement,21/11/2014,1900037550,2000.00,GREEN TRIANGLE BUSES LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100071445,13518.33,GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Temporary Vacancy Cover,21/11/2014,1900037539,13867.75,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Legal Services,21/11/2014,5100072076,5000.00,HIGHWAYS AGENCY
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,21/11/2014,1900037561,2004.00,HILMI & PARTNERS LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071902,2187.50,HOLIDAY INN MANCHESTER CENTRAL PARK
TfGM,Transport,Capital Costs - Safety & Security Support Services,21/11/2014,5100072158,14170.00,IAN ALLAN ASSOCIATES (UK) LTD
TfGM,Transport,Capital Costs - Property Support Services,21/11/2014,5100071712,960.00,IAN SIMPSON ARCHITECTS
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100071767,972.55,ITS Testing Services (UK) Ltd
TfGM,Corporate Services,Temporary Vacancy Cover,21/11/2014,5100071493,15666.00,JACOBS UK LTD
TfGM,Transport,Traffic Signal Works,21/11/2014,5100071179,463.98,JONES LIGHTING
TfGM,Transport,Traffic Signal Works,21/11/2014,5100071373,463.98,JONES LIGHTING
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071306,7650.00,JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071444,9450.00,JSLM PROGRAMME SERVICES LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,21/11/2014,5100071713,5650.00,LAMBERT SMITH HAMPTON
TfGM,Transport,Vehicle Costs,21/11/2014,5100071630,1293.79,LEX AUTOLEASE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/11/2014,5100071307,3354.91,LISA ATKINSON DTS
TfGM,Transport,Maintenance,21/11/2014,5100071359,1650.00,MARSTON & GRUNDY LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071343,1820.00,MATCHTECH GROUP PLC
TfGM,Transport,Concessionary Reimbursement,21/11/2014,5100071768,1260.00,MERLINCO LTD
TfGM,Transport,Capital Costs - Project Support Costs,21/11/2014,5100071527,103860.00,METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs -  Project Support Services,21/11/2014,5100072144,2143.12,MJ FINNIGAN LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071470,1612.50,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071576,4837.50,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100071728,2021.87,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Engineering Support Services,21/11/2014,5100071730,1874.60,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/11/2014,5100071731,3269.73,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,21/11/2014,5100071304,16000.00,MOUCHEL LIMITED
