Body,Body Name,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,BVACOP,Extended Description
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019872,IN98050947,309.84,LINCOLNSHIRE GASES LTD,27025,Business Development Manager,Calor Gas,20203,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019872,IN98050947,774.60,LINCOLNSHIRE GASES LTD,27025,Business Development Manager,Calor Gas,20203,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,19.26,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,17.90,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,13.80,ESPO,437615,Meridian Facility Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,35.20,ESPO,437615,Meridian Facility Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,9.80,ESPO,437615,Meridian Facility Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.75,ESPO,437615,Meridian Facility Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.00,ESPO,437615,Embassy Pool Manager,Protective Clothing,40101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.00,ESPO,437615,Embassy Pool Manager,Protective Clothing,40101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.60,ESPO,437615,Embassy Pool Manager,Protective Clothing,40101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,15.00,ESPO,437615,Embassy Pool Manager,Protective Clothing,40101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,119.60,ESPO,437615,Embassy Pool Manager,Cleaning Materials,20701,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,151.60,ESPO,437615,Embassy Pool Manager,Cleaning Materials,20701,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,28.18,ESPO,437615,Embassy Pool Manager,Cleaning Materials,20701,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.75,ESPO,437615,Embassy Pool Manager,Cleaning Materials,20701,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,8.10,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,8.10,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,5.00,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.90,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.85,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,0.90,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.65,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,5.80,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,8.50,ESPO,437615,Embassy Pool Manager,Protective Clothing,40101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,7.90,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,3.59,ESPO,437615,Embassy Pool Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,147.56,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,13.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,17.40,ESPO,437615,Cultural & Related Services,Cleaning Materials,20701,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,0.61,ESPO,437615,Cultural & Related Services,Cleaning Materials,20701,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,14.40,ESPO,437615,Cultural & Related Services,Cleaning Materials,20701,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,1.85,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,6.34,ESPO,437615,Enforcement Team Leader,Office Stationery,40204,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,56.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,153.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,148.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.95,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.95,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,52.85,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,32.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,42.20,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,42.20,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,51.20,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,112.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,50.85,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,19.96,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,64.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,17.70,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,6.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,7.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,8.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,9.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,33.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,42.80,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,17.70,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,26.10,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,31.20,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,38.25,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,33.40,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,17.40,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,52.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,10.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,5.40,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,26.10,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,13.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,10.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.40,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,4.95,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,16.95,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,9.75,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,9.75,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,3.60,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,16.20,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,5.10,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,7.30,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,83.85,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,33.78,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,14.70,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,14.10,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,2.10,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,26.28,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,22.25,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,3.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,77.00,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,16.76,ESPO,437615,Meridian Facility Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,9.10,ESPO,437615,Meridian Facility Manager,Office Stationery,40204,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,5.44,ESPO,437615,Customer Services Manager,Equipment Purchase,40003,Finance, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,29.50,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,8.95,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,160.83,ESPO,437615,Cultural & Related Services,Equipment Purchase,40003,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,51.96,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,147.56,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019873,9485704,51.96,ESPO,437615,Service Development Manager,Cleaning Materials,20701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,43.50,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,43.50,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,43.50,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,29.00,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,29.00,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,29.00,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,29.00,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,82.50,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,137.50,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,111.41,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,39.40,RLSS UK ENTERPRISES LTD,182106,Embassy Pool Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,39.40,RLSS UK ENTERPRISES LTD,182106,Meridian Facility Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CICP019875,SI160726,39.40,RLSS UK ENTERPRISES LTD,182106,Meridian Facility Manager,Goods For Resale,40014,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIDS011537,123519472,231.48,ANGLIAN WATER,AW001,TL Property,Water Charges,20501,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIDS011537,123519472,275.33,ANGLIAN WATER,AW001,TL Property,Sewerage Charges,20502,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIDS011540,92026 86214,5794.82,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIDS011542,SOI/10337908,555.00,AVERY WEIGH TRONIX,397386,TL Property,Responsive Maintenance,20101,Markets, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIFS009096,28537,979.58,MOD PUBLIC SUB ACCOUNT HMG 5018,538093,Corporate Accounting,Income,9900,Non Service Issues, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIFS009097,4TH BANKROLLING,9180.00,ALFORD & DISTRICT CIVIC TRUST LTD,70658,Cultural & Related Services,Expenditure,99990,Non Service Issues, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000922,11445,8062.16,TONY DENTON PROMOTIONS LTD,538035,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000923,0142/10,4846.02,HANDSHAKE LTD,418919,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000923,0142/10,-483.63,HANDSHAKE LTD,418919,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000924,26539,3661.80,INTERNATIONAL ARTISTES LTD,385411,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000926,5773,5474.21,GRAHAM PLATTS MANAGEMENT,538048,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHE000927,3280,8000.00,ROBERT C KELLY LIMITED,407108,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005949,COMMUNITY GRANT,1770.00,LOUTH NAVIGATION TRUST,430434,TL Partnerships & Grants,Grant Paid From Community Initiative Fun,60279,General Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005950,COMMUNITY GRANT 1012,835.80,ALFORD SPORTS HALL,127394,TL Partnerships & Grants,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005951,HOUSING GRANT 101182,4706.99,ANDREW BLADES BUILDING SERVICES LTD,501282,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005951,HOUSING GRANT 101182,-421.21,ANDREW BLADES BUILDING SERVICES LTD,501282,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005952,INV 2033,552.25,L CHAPMAN BUILDERS,537997,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005953,37 GROSVENOR,2509.00,STEVE KIME ELECTRICAL,538006,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005954,HOUSING GRANT 51,5617.33,SIBJON BUILDERS,15930,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005954,HOUSING GRANT 51,-502.67,SIBJON BUILDERS,15930,Hsg Private Sector TL,Improvement Grant Agency,1101,Admin of Renovation/DF Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005955,2 WELLINGTON AVE,5000.00,C & J BUILDERS,538019,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005956,INV NO 100804,4469.20,COTTS BUILDERS AND CONTRACTORS,52142,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005957,INV 962,3752.98,HARRIS BUILDING & DESIGN SERVICESXXXXXXX,369657,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005958,BADGERS HOLT,5000.00,S JACKSON & SONS,128681,Hsg Private Sector TL,Grants,98003,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIHO005960,COMMUNITY GRANT 7045,2059.00,THE BOAT SHED AND YOUNG PEOPLES PROJECT,521602,TL Partnerships & Grants,Grant Paid From Community Initiative Fun,60279,General Grants, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIRV004104,IFAS ELDC C.04.1,1236.00,CENTRAL FINANCE UNIT,535193,Council Tax TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,15/09/2010,CIRV004104,IFAS ELDC C.04.1,78.00,CENTRAL FINANCE UNIT,535193,Debt Recovery TL,Summons Issue Fee,40332,Local Taxation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,17/09/2010,CIAU001122,CLLR GRANT PAYMENT,1000.00,EASTVILLE MIDVILLE & NEW LEAKE PARISH C,187389,Democracy Manager,Grants General,60201,Members Allowances & Expenses, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,17/09/2010,CICP019533,56076109,950.02,PHS GROUP PLC,206383,Meridian Facility Manager,Sanitary Disposal-Cleaning Equipment,40032,Indoor Sports & Recreation, 
