,,,Indicator set,,Metadata,,Data Sets,,,,Services,,,,,,Name of the spatial data service,URL of the network service,"Themes (Annex I, II, III) related to the spatial data service"
Local Government Association,III,4. Land use,Area Surveys, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,5. Human health and safety,Food Safety, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,6. Utility and governmental services,Waste Treatment and Waste Storage, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,6. Utility and governmental services,Government Services: under COFOG classification, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,6. Utility and governmental services,Utilities , ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,7. Environmental monitoring facilities,Water sampling, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,7. Environmental monitoring facilities,Air monitoring, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,7. Environmental monitoring facilities,Noise monitoring, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,7. Environmental monitoring facilities,Furnace Emissions/smoke monitoring, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,8. Production and industrial facilities,Food production facilities, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Air Quality management zones, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Area of undeveloped coast, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Coastal management zones, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,COHMA sites (emergency planning, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Contaminated Land, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Countryside/Dedicated Open access alnd Access, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Energy schemes (permission/restrictions), ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Greenbelt/, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Hazardous Substances, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Smoke control Zones, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Tree preservation orders, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,11. Area management/restriction/regulation zones and reporting units,Historic Environmental Records, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,12. Natural risk zones,Local flood risk management strategy, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,13. Atmospheric conditions,Highway Ice Monitoring, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,13. Atmospheric conditions,"Section 3 Moor, Wood and Coast ", ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,14. Meteorological geographical features,Highway Ice Monitoring, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,14. Meteorological geographical features,"Section 3 Moor, Wood and Coast ", ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Biodiversity Action Plan habitat, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Species survey/protected speciies, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Hedgerows (Removal & Retention), ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Local wildlife Sites, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Geodiversity Site, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,Habitat Inventory, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,17. Bio-geographical regions,landscape character areas, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Biodiversity Action Plan habitat, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Species survey/protected speciies, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Hedgerows (Removal & Retention), ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Local wildlife Sites, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Geodiversity Site, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,Habitat Inventory, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,18. Habitats and biotopes,landscape character areas, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Biodiversity Action Plan habitat, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Species survey/protected speciies, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Hedgerows (Removal & Retention), ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Local wildlife Sites, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Geodiversity Site, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,Habitat Inventory, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,19. Species distribution,landscape character areas, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,20. Energy resources,Off-site Emergency Plans (mining), ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,20. Energy resources,Minerals and waste development scheme, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,21. Mineral resources,Mineral Sites, ,0,0,0,0,0%,0,0,0,0,0,,,,,
,,,,,,,,,,,,,,,,,,,
Services,,,,,,,,,,,,,,,,,,,
RA - Responsible authority within the MS,Type of service,Spatial Data Service?,Network Service?, ,Existence of MD,Compliance of the MD, ,,,,MD access, ,,,Use,Compliance,Name,URL,List related themes
,,,,,,,,,,,,,,,,,,,
,All services,,,SubInd. Name,MDi1.4,MDi2.4, ,,,,NSi1.2, ,,,NSi3,NSi4,,,
,,,,SubInd. Value,100%,100%, ,,,,100%,,,,"984,884",100%,,,
,,,,Numerator,50,50,,,,,50,,,,"49,244,198",50,,,
,,,,Denominator,50,50,,,,,50,,,,50,50,,,
,,SDSv_Num,NSv_NumAllServ,Data Name,MDv1.4,MDv2.4, ,,,,NSv1.2,,,,NSv3,NSv4,,,
,,50,50,Data Value,50,50, ,,,,50,,,,"49,244,198",50,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Discovery services,,,SubInd. Name,,, ,,,,,,,,NSi3.1,NSi4.1,,,
,,,,SubInd. Value,,, ,,,,,,,,"10,733",100%,,,
,,,,Numerator,,,,,,,,,,,"10,733",1,,,
,,,,Denominator,,,,,,,,,,,1,1,,,
,,SDSv_NumDiscServ,NSv_NumDiscServ,Data Name,MDv1.4_DiscServ,MDv2.4_DiscServ, ,,,,NSv1.2_DiscServ,,,,NSv3.1,NSv4.1,,,
,,1,1,Data Value,1,1, ,,,,1,,,,"10,733",1,,,
,,,,,,,,,,,,,,,,,,,
UK Location,Discovery service,1,1, ,1,1,,,,,1,,,,"10,733",1,UK Location Catalogue Publishing Service,http://csw.data.gov.uk/geonetwork/srv/en/csw?service=CSW&version=2.0.2&request=GetCapabilities,0
,,,,,,,,,,,,,,,,,,,
,View services,,,SubInd. Name,,, ,,,,,,,,NSi3.2,NSi4.2,,,
,,,,SubInd. Value,,, ,,,,,,,,"1,004,765",100%,,,
,,,,Numerator,,,,,,,,,,,"49,233,465",49,,,
,,,,Denominator,,,,,,,,,,,49,49,,,
,,NSv_NumViewServ,NSv_NumViewServ,Data Name,MDv1.4_ViewServ,MDv2.4_ViewServ, ,,,,NSv1.2_ViewServ,,,,NSv3.2,NSv4.2,,,
,,49,49,Data Value,49,49, ,,,,49,,,,"49,233,465",49,,,
,,,,,,,,,,,,,,,,,,,
Ordnance Survey (GB),View service,1,1, ,1,1,,,,,1,,,,"42,964,182",1,OS OnDemand,http://www.ordnancesurvey.co.uk/oswebsite/web-services/os-ondemand/index.html,"I.3, I.4, I.5, I.7, I.8, I.9, II.1, II.2, II.3"
HM Land Registry,View service,1,1, ,1,1,,,,,1,,,,"4,176",1,Land Registry INSPIRE Index Polygons Service Metadata,http://inspire.landregistry.gov.uk/inspire/ows?Service=WMS&Request=Getcapabilities,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,FCS National Forest Estate WMS,http://mapgateway.snh.gov.uk/ServicesWMS/FCS_National_Forest_Estate/MapServer/WMSServer?REQUEST=GetCapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,FCS Inventories and Surveys WMS,http://mapgateway.snh.gov.uk/ServicesWMS/FCS_Inventories_and_Surveys/MapServer/WMSServer?REQUEST=GetCapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,FCS Administrative Boundaries WMS,http://mapgateway.snh.gov.uk/ServicesWMS/FCS_Admin_Boundaries/MapServer/WMSServer?REQUEST=GetCapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,FCS Grants & Regulations WMS,http://mapgateway.snh.gov.uk/ServicesWMS/FCS_Grants_and_Regulations/MapServer/WMSServer?REQUEST=GetCapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Historic Scotland (WMS),http://sedsh13.sedsh.gov.uk/ArcGIS/services/HS/Historic_Scotland/MapServer/WMSServer?&request=GetCapabilities&service=WMS,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Land Register Title Seed Point (WMS),http://sedsh13.sedsh.gov.uk/ArcGIS/services/ROS/ROS_CadastralParcels/MapServer/WMSServer?&request=getcapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Web Map Service for Canmore: the National Monuments Record for Scotland and its maritime waters,http://arcsrv1.rcahms.gov.uk/arcgis/services/wmsRCAHMS/MapServer/WMSServer?&request=getcapabilities&service=wms&version=1.1.1,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Scottish Government corporate datasets Web Mapping Service (WMS),http://inspirescotland.org/cgi-bin/mapserv.exe?map=E:/ms4w/apps/sg_inspire/inspire.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Scottish Natural Heritage Protected Areas WMS,http://mapgateway.snh.gov.uk/ServicesWMS/SNH_Protected_Areas/MapServer/WMSServer?request=getcapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,National Greenspace Map (WMS),http://mapgateway.snh.gov.uk/ServicesWMS/greenspaceWMS/MapServer/WMSServer?REQUEST=GetCapabilities,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,WFD Water Bodies (WMS),http://gis.sepa.org.uk/ArcGIS/services/WMS_Water_Bodies/MapServer/WMSServer?&request=getcapabilities&service=wms,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,One Scotland Gazetteer Service,http://www.onescotlandgazetteer.org.uk/,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,One Scotland Address Gazetteer Web Map Service (WMS),http://sedsh13.sedsh.gov.uk/ArcGIS/services/OSG/OSG/MapServer/WMSServer?request=GetCapabilities&service=WMS,I.6
Scottish Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Trunk Road Sections 2011 WMS service,http://sedsh13.sedsh.gov.uk/ArcGIS/services/TS/TransportScotland/MapServer/WMSServer?request=GetCapabilities&service=WMS,I.6
Welsh Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Welsh Government Transport networks view service.,http://inspire.wales.gov.uk/maps/Transport_networks/wms?request=getCapabilities,I.6
Welsh Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Welsh Government Land Cover view service.,http://inspire.wales.gov.uk/maps/Land_cover/wms?request=getCapabilities,I.6
Welsh Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Welsh Government Natural Risk Zones view service.,http://inspire.wales.gov.uk/maps/Natural_risk_zones/wms?request=getCapabilities,I.6
Welsh Government Spatial Data Infrastructure,View service,1,1, ,1,1,,,,,1,,,,0,1,Welsh Government Protected sites view service.,http://inspire.wales.gov.uk/maps/Protected_sites/wms?request=getCapabilities,I.6
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"403,708",1,"Land Cover Map 2007 (1km dominant aggregate class, GB) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/arcgis/services/LandCoverMap/LCM2007_GB_1k_DOM_AGG/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,731",1,"Land Cover Map 2007 (1km dominant Target Class, GB) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/ArcGIS/services/LandCoverMap/LCM2007_GB_1k_DOM_TAR/MapServer/WMSServer?request=getCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"392,750",1,"Land Cover Map 2007 (1km percentage Target Class, GB) Licensed Map Service",http://lasigprod.nerc-lancaster.ac.uk/ArcGIS/services/LandCoverMap/LCM2007_GB_1k_PC_TAR/MapServer/WMSServer?request=getCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"395,116",1,"Land Cover Map 2007 (25m raster, GB) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/ArcGIS/services/LandCoverMap/LCM2007_GB_25m/MapServer/WMSServer?request=getCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,530",1,"Land Cover Map 2007 (1km dominant aggregate class, N.Ireland) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/arcgis/services/LandCoverMap/LCM2007_NI_1k_DOM_AGG/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,327",1,"Land Cover Map 2007 (1km dominant target class, N.Ireland) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/arcgis/services/LandCoverMap/LCM2007_NI_1k_DOM_TAR/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,344",1,"Land Cover Map 2007 (1km percentage aggregate class, N.Ireland) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/arcgis/services/LandCoverMap/LCM2007_NI_1k_PC_AGG/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,103",1,"Land Cover Map 2007 (1km percentage target class, N.Ireland) Licensed Web Map Service",http://lasigprod.nerc-lancaster.ac.uk/arcgis/services/LandCoverMap/LCM2007_NI_1k_PC_TAR/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,774",1,"Land Cover Map 2007 (1km percentage aggregate class, GB) Licensed Map Service",http://lasigprod/ArcGIS/services/LandCoverMap/LCM2007_GB_1k_PC_AGG/MapServer/WMSServer?request=getCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"394,268",1,"Land Cover Map 2007 (25m raster, N.Ireland) Licensed Map Service",http://lasigprod/ArcGIS/services/LandCoverMap/LCM2007_NI_25m/MapServer/WMSServer?request=GetCapabilities&service=WMS,II.2
Centre for Ecology & Hydrology ,View service,1,1, ,1,1,,,,,1,,,,"412,982",1,"CEH digital 1:50,000 GB Rivers INSPIRE View Service",http://wlwin5.nerc-wallingford.ac.uk/ArcGIS/services/CEH_INSPIRE/CEH_Rivers_INSPIRE/MapServer/WMSServer?service=WMS&request=GetCapabilities,I.8
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"13,993",1,BGS Onshore Borehole Index (OGC WxS INSPIRE IOC),http://mapapps.bgs.ac.uk/arcgis/services/INSPIREWMS/Boreholes/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"10,040",1,BGS Detailed Bedrock and Superficial geology (OGC WxS INSPIRE IOC),http://mapapps.bgs.ac.uk/arcgis/services/INSPIREWMS/Digmap/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,373,1,BGS GeoIndex - Boreholes data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/boreholes/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,353,1,BGS GeoIndex - Civil Engineering data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/civil_engineering/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,767,1,BGS GeoIndex - Collections data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/collections/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"1,128",1,BGS GeoIndex - Geochemistry data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/geochemistry/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,409,1,BGS GeoIndex - Geophysics data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/geophysics/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,146,1,BGS GeoIndex - Hazards data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/hazards/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,851,1,BGS GeoIndex - Landsat data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/landsat/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,677,1,BGS GeoIndex - Local Government data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/local_government/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,544,1,BGS GeoIndex - Minerals data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/minerals/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,548,1,BGS GeoIndex - Map products data theme (OGC WxS INSPIRE),http://mapapps2.bgs.ac.uk/ArcGIS/services/GeoIndexLite/products/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"822,685",1,BGS Detailed Bedrock and Superficial geology (OGC WxS),http://maps.bgs.ac.uk/ArcGIS/services/BGS_Detailed_Geology/MapServer/WMSServer?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"93,026",1,BGS Surface geology (OGC WxS),http://ogc2.bgs.ac.uk/1GEConnector/surface/?service=WMS&request=GetCapabilities& ***,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"61,236",1,BGS Surface geology (OGC WxS INSPIRE IOC),http://ogc.bgs.ac.uk/BGS_Bedrock_and_Surface_Geology/wms.php?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"101,394",1,BGS GeoSure (OGC WxS),http://ogc.bgs.ac.uk/cgi-bin/BGS_1GE_Geology/wms?service=WMS&request=GetCapabilities&,II.4
British Geological Survey,View service,1,1, ,1,1,,,,,1,,,,"791,304",1,BGS Bedrock and Superficial geology (OGC WxS),http://ogc.bgs.ac.uk/cgi-bin/BGS_Bedrock_and_Superficial_Geology/wms?service=WMS&request=GetCapabilities&,II.4
Defra Network,View service,1,1, ,1,1,,,,,1,,,,0,1,Defra Network Service,http://www.geostore.com/OGC/OGCInterface?INTERFACE=ENVIRONMENT&UID=UDATAGOV2011&PASSWORD=datagov2011&request=GetCapabilities&service=wms,"I.8, I.9, II.2"
,,,,,,,,,,,,,,,,,,,
,Download services,,,SubInd. Name,,, ,,,,,,,,NSi3.3,NSi4.3,,,
,,,,SubInd. Value,,, ,,,,,,,,0,0%,,,
,,,,Numerator,,,,,,,,,,,0,0,,,
,,,,Denominator,,,,,,,,,,,0,0,,,
,,NSv_NumViewServ,NSv_NumDownServ,Data Name,MDv1.4_DownServ,MDv2.4_DownServ, ,,,,NSv1.2_DownServ,,,,NSv3.3,NSv4.3,,,
,,0,0,Data Value,0,0, ,,,,0,,,,0,0,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Transformation services,,,SubInd. Name,,, ,,,,,,,,NSi3.4,NSi4.4,,,
,,,,SubInd. Value,,, ,,,,,,,,0,0%,,,
,,,,Numerator,,,,,,,,,,,0,0,,,
,,,,Denominator,,,,,,,,,,,0,0,,,
,,NSv_NumViewServ,NSv_NumTransServ,Data Name,MDv1.4_TransServ,MDv2.4_TransServ, ,,,,NSv1.2_TransServ,,,,NSv3.4,NSv4.4,,,
,,0,0,Data Value,0,0, ,,,,0,,,,0,0,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Invoke services,,,SubInd. Name,,, ,,,,,,,,NSi3.5,NSi4.5,,,
,,,,SubInd. Value,,, ,,,,,,,,0,0%,,,
,,,,Numerator,,,,,,,,,,,0,0,,,
,,,,Denominator,,,,,,,,,,,0,0,,,
,,NSv_NumViewServ,NSv_NumInvkServ,Data Name,MDv1.4_InvkServ,MDv2.4_InvkServ, ,,,,NSv1.2_InvkServ,,,,NSv3.5,NSv4.5,,,
,,0,0,Data Value,0,0, ,,,,0,,,,0,0,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Other services,,,,,, ,,,,,,,,,,,,
,,SDSv_NumOtherServ,,Data Name,MDv1.4_OtherServ,MDv2.4_OtherServ, ,,,,NSv1.2_OtherServ,,,,,,,,
,,0,,Data Value,0,0, ,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
N.,List of INSPIRE themes,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,"Unspecific, all",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,ANNEX I,,,,,,,,,,,,,,,,,,
I.1,Coordinate reference systems,,,,,,,,,,,,,,,,,,
I.2,Geographical grid systems,,,,,,,,,,,,,,,,,,
I.3,Geographical names,,,,,,,,,,,,,,,,,,
I.4,Administrative units,,,,,,,,,,,,,,,,,,
I.5,Addresses,,,,,,,,,,,,,,,,,,
I.6,Cadastral parcels,,,,,,,,,,,,,,,,,,
I.7,Transport networks,,,,,,,,,,,,,,,,,,
I.8,Hydrography,,,,,,,,,,,,,,,,,,
I.9,Protected sites,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,ANNEX II,,,,,,,,,,,,,,,,,,
II.1,Elevation,,,,,,,,,,,,,,,,,,
II.2,Land cover,,,,,,,,,,,,,,,,,,
II.3,Orthoimagery,,,,,,,,,,,,,,,,,,
II.4,Geology,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,ANNEX III,,,,,,,,,,,,,,,,,,
III.1,Statistical uni,,,,,,,,,,,,,,,,,,
III.2,Buildings,,,,,,,,,,,,,,,,,,
III.3,Soil,,,,,,,,,,,,,,,,,,
III.4,Land use,,,,,,,,,,,,,,,,,,
III.5,Human health and safety,,,,,,,,,,,,,,,,,,
III.6,Utility and governmental services,,,,,,,,,,,,,,,,,,
III.7,Environmental monitoring facilities,,,,,,,,,,,,,,,,,,
III.8,Production and industrial facilities,,,,,,,,,,,,,,,,,,
III.9,Agricultural and aquaculture facilities,,,,,,,,,,,,,,,,,,
III.10,Population distribution — demography,,,,,,,,,,,,,,,,,,
III.11,Area management/restriction/regulation zones and reporting units,,,,,,,,,,,,,,,,,,
III.12,Natural risk zones,,,,,,,,,,,,,,,,,,
III.13,Atmospheric conditions,,,,,,,,,,,,,,,,,,
III.14,Meteorological geographical features,,,,,,,,,,,,,,,,,,
III.15,Oceanographic geographical features,,,,,,,,,,,,,,,,,,
III.16,Sea regions,,,,,,,,,,,,,,,,,,
III.17,Bio-geographical regions,,,,,,,,,,,,,,,,,,
III.18,Habitats and biotopes,,,,,,,,,,,,,,,,,,
III.19,Species distribution,,,,,,,,,,,,,,,,,,
III.20,Energy resources,,,,,,,,,,,,,,,,,,
III.21,Mineral resources,,,,,,,,,,,,,,,,,,
