Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757458185,109.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757277997,109.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757358315,109.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757412249,109.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757446603,109.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757478149,109.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,INV00059504,110.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89797,110.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER90179,110.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757216651,114.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER90359,114.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91121,115.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757216650,117.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757287702,117.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-625000,118.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER90379,119.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757318187,125.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER90619,126.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01054279,126.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01041441,131.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER92982,132.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER92800,132.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER88897,134.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757259579,134.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER92281,136.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91261,139.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER90960,142.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89177,143.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89457,145.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92740,145.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,147.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER91660,153.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER90499,156.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89617,158.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER92160,158.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91840,162.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91360,162.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI01054275,164.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757373835,165.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER88877,168.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER90300,175.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89557,177.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER91922,179.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93263,181.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89437,189.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91700,190.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92860,193.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757197582,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757197661,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757199511,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757334769,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757369362,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757484523,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01047666,197.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92380,197.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89777,199.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757266434,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757487255,200.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757479495,200.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER89737,201.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91940,205.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757198824,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757219603,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757277994,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757277998,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757279178,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757327438,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757327439,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757327442,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757327443,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757327444,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757331466,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757351622,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757361698,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757383720,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757387009,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757410266,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757425063,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757443576,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757458182,206.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757497158,206.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757205627,207.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757199925,210.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757273035,210.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757479775,211.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91240,213.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,International Policy Directorate,Simmons & Simmons Ltd,1931090450-626010,214.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757206690,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757292464,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757336172,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757491294,216.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757244023,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757319504,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757380436,216.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER89537,218.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER90520,224.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757198702,237.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757385903,237.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757373341,241.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER90241,251.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER91400,258.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER90880,258.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91480,265.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Travel and subsistence UK,Patents Directorate,JK ExecutiveTravel,169,270.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92400,270.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91580,277.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757192922,286.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER89818,289.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91901,293.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER90480,304.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91680,308.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER90419,313.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER92761,317.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,52086,331.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER90219,337.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER88837,353.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER89517,385.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89857,398.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93262,410.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92060,470.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER93140,473.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER91040,473.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,52097,476.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89817,485.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89277,512.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92780,533.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89837,573.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89757,612.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER89077,646.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89877,741.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89117,794.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER66492,834.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89098,1006.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER90579,1289.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89097,1501.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER92500,1785.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Central Support,HRG UK,757372401,-9.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757225267,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757463166,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757464493,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757481805,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757483523,2.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK,757224657,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757254654,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757268767,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757285237,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757285245,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK,757286221,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757462079,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757329505,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757329506,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757329507,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757329508,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757465256,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757465257,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757465340,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757466628,6.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757472552,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757472554,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757480965,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757480968,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757480983,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757481698,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757481699,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757482344,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK,757269920,9.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Central Support,HRG UK,757358426,19.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89597,24.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Central Support,HRG UK,757358077,27.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757217816,36.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01027238,39.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757244503,48.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91181,52.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89579,54.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89581,56.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,66.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,66.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757233249,71.61,Not applicable,
