Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Professional Subscriptions - Default,Trade Group - Service Delivery,"Personal Expense, Name Witheld",54790,195,,,EMPLOYEE,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other ICT Costs - UKTI Programme Admin,Chief Operating Officer - IT and Finance,BLUE SKY HOSTING LTD,54796,202.98,,SW1E 6DX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Publications - UKTI Programme Admin,Chief Operating Officer - IT and Finance,JONES YARRELL LEADENHALL,54797,48.76,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Conference and Exhibition Services - Sector Events - UK,Trade Group - Partnerships & Business,CLEARVIEW IMAGING SERVICES LTD,54798,195,,E3 3JQ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Corporate Event Management and Marketing - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,CLEARVIEW IMAGING SERVICES LTD,54799,698.85,,E3 3JQ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,54807,92.17,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Catering Services - Support to Campaigns,Defence and Security Organisation - Regional Directorates,SODEXO LTD T/A SODEXO DEFENCE SERVICES,54833,1042.65,,SE18 4BB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Catering Services - Support to Campaigns,Defence and Security Organisation - Regional Directorates,SODEXO LTD T/A SODEXO DEFENCE SERVICES,54834,53.9,,SE18 4BB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Motor Vehicle Hire - Other Programme Costs,Defence and Security Organisation - Head DSO Office,INTERCEDE 2052 LTD T/A TRAVELHIRE,54835,1104.24,,TW7 6NL,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Marketing - Promotional Materials - Trade Marketing Events,Trade Group - Service Delivery,TWENTYSIX LTD T/A TWENTYSIX DIGITAL,54836,5137.2,,LS1 4BA,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Corporate Event Management and Marketing - Ministerial Events,"Strategic Trade - Emerging Markets, China & Southern Asia",UBIQUS UK LTD,54841,523,,SE1 0HL,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Marketing - Design Services - UKTI Corporate Marketing,Marketing & Communications - Communications,RED STONE DESIGN LTD,54843,396,,EC1M 7AN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Marketing - Design Services - UKTI Corporate Marketing,Marketing & Communications - Communications,RED STONE DESIGN LTD,54843,2605,,EC1M 7AN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54844,1057750,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54844,355000,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Media Costs - Inward Investment Publications,Investment Development - Strategic Investment & Accounts,RED STONE DESIGN LTD,54846,23667.5,,EC1M 7AN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Conference and Exhibition Services - Sector Events - UK,Trade Group - Partnerships & Business,INTERNATIONAL DOCUMENTARY FESTIVAL SHEFFIELD LTD,54875,20000,,S1 2BX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,54882,2329.6,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Hire of Conference Facilities - Other Programme Costs,"Trade Group - Managing Director, Trade Group",ST ERMINS OPERATING (UK) LTD T/A ST ERMINS HOTEL,54888,977.5,,SW1H 0QW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Conference and Exhibition Services - Trade Marketing Events,Defence and Security Organisation - Business Development,EDGE EXHIBITION DESIGN LTD,54891,2600,,BS37 6JL,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Marketing and Media - Sector Events - UK,Trade Group - Partnerships & Business,THE ASSOCIATION OF EVENT ORGANISERS LTD,54902,3600,,HP4 2DJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,IMRAN HASSAN T/A TURTLE DOVE,54921,1142.15,,CV21 1BZ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Corporate Event Management and Marketing - Sector Events - Abroad,Trade Group - Partnerships & Business,GRANT THORNTON UK LLP,54923,887,,NN4 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54925,12540.59,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54927,17983.97,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ELECTROX (600 UK LTD),54928,683.71,,SG6 2HB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54930,27770,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CPL FELTHAMS,54931,998.5,,PE15 8SF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54932,4056.4,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54933,17220.81,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54935,16200,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,54936,403.2,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,KYKLOUD LIMITED,54944,1982.47,,NE30 1HJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,DECORATIVE BRANCHES,54946,3000,,NE70 7DT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SOLAR CAPTURE TECHNOLOGIES LTD,54947,984.23,,NE24 1LZ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FOOTBALLCV.COM LTD,54952,1586.08,,NN17 2AE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WORKING STRATEGY,54953,891.47,,NN9 6UE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,INDIA IMPEX UK LTD,54955,2929.67,,LE1 7EA,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Conference and Exhibition Services - Sector Events - Abroad,Trade Group - Partnerships & Business,CLEARVIEW IMAGING SERVICES LTD,54966,9000,,E3 3JQ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FLEXIBLE SOFTWARE SOLUTIONS,55003,2474.5,,BA9 9FE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BVG ASSOCIATES LTD T/A BVG ASSOCIATES,55004,1768.58,,SN6 6HY,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CHRIS PEARCE & SONYA GIBBS T/A B SKINCARE,55007,1437.5,,PL31 2BU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MPRESS BOKS LIMITED,55010,1000,,TA12 6AY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55011,447.36,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55011,1125.2,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EDUCATIONAL ADVANTAGE LIMITED,55012,1099.65,,GL7 5XL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TECMACO LTD T/A HOTHEADZ,55014,1500,,GL5 2BX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TECMACO LTD T/A HOTHEADZ,55014,1500,,GL5 2BX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Conference and Exhibition Services - Sector Events - UK,Trade Group - Partnerships & Business,CLEARVIEW IMAGING SERVICES LTD,55015,2142.6,,E3 3JQ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,PAM SMITH T/A SUNNYMATES,55019,1817.2,,L9 6AH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JMCL CONSULTING LTD,55021,1235.62,,M1 5AN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,THE GIFT OF OIL,55024,2142.15,,M26 2ZS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Marketing - Promotional Materials - ASEAN Business Council,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",TOTAL MERCHANDISE LTD,55025,354,,CM8 3EU,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Stationery - Other Programme Costs,Defence and Security Organisation - Business Development,BANNER BUSINESS SERVICES LTD,55026,126.82,,NR3 1QU,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ANIMAL HOUSING SOLUTIONS LTD,55027,105,,CW2 5RH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FAMILIES AND BABIES,55030,3000,,BL2 2HN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CSOLS LTD,55032,1852.73,,WA7 4QX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,20/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,BROOK STREET (UK) LTD,55033,652.86,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,NORTHERN GEOLOGICAL SUPPLIES LTD,55035,1415,,BL1 4TG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,AST SIGNS LTD,55040,3000,,CA11 9BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - Great Campaign Events,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55041,1614.6,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CLEAN AIR LTD,55044,1727.64,,BL4 7BH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LINDETH HOWE COUNTRY HSE HOTEL,55047,1368.24,,LA23 3JF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LINDETH HOWE COUNTRY HSE HOTEL,55047,247.5,,LA23 3JF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EXPORT SOLUTIONS (INTERNATIONAL) LTD,55052,1819.65,,RG10 9EU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TRP7 LTD T/A THE RAMP PEOPLE,55054,288,,GU7 1LG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ARRAY DISPLAY LTD,55055,1500,,RG4 5AF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Corporate Event Management and Marketing - Inward Missions,Trade Group - Partnerships & Business,ADS GROUP LTD,55056,13080.21,,GU14 6FD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BEAUMONT MUSIC LTD,55057,3000,,BN1 2LB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,UPSHOT UK LTD,55059,1522.52,,SO41 8JW,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Corporate Event Management and Marketing - Sector Events - UK,Trade Group - Partnerships & Business,ADS GROUP LTD,55060,4875,,GU14 6FD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EIGER TRADING ADVISORS LTD,55061,3000,,KT22 9AD,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,COOPERS FIRE LIMITED,55062,3000,,PO9 1QZ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TIFFANYS,55063,1000,,SO14 3HJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BEAUMONT MUSIC LTD,55065,950.4,,BN1 2LB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WESSEX LIFT COMPANY,55066,3000,,AL7 1ET,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ENVITIA LTD,55067,3000,,RH12 5UX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,PPM (Project & Programme Management) - Other Programme Costs,Chief Operating Officer - Chief Operating Officer,FOREIGN AND COMMONWEALTH OFFICE (FCO),55075,1130.63,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Travel - Support to Campaigns,Defence and Security Organisation - Regional Directorates,FOREIGN AND COMMONWEALTH OFFICE (FCO),55076,200.4,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Trade Development Support,Trade Group - Creative Industries & Global Sporting Projects,FOREIGN AND COMMONWEALTH OFFICE (FCO),55077,650.12,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),55096,-165.22,,MK10 1PX,WGA ONLY,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Corporate Event Management and Marketing - Sector Events - UK,Trade Group - Consumer and Retail,BRITISH FASHION COUNCIL,55098,20000,,WC2R 1LA,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Outsourced Programme Management - Export Communications Review,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,55107,14583.33,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,13/08/2014,Outsourced Programme Management - Export Market Research Scheme,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,55110,33333.33,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - Great Campaign Events,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55139,1293.75,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55140,905.65,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55141,1267.2,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,55143,99.15,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - Great Campaign Events,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55145,1707.78,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55146,3043.44,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA RESOURCING LTD,55148,1603.74,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Corporate Event Management and Marketing - Sector Events - UK,Trade Group - Partnerships & Business,CAMBRIDGE WIRELESS LTD,55156,7250,,CB24 9AD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TOTAL EMC PRODUCTS LTD,55160,1050.97,,B24 9PS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SHERINGHAM STUDIOS LTD,55161,907.03,,ST16 2RH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,PETER IBRUEGGER STUDIO LTD,55162,842.68,,ST4 8HX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,AMICUS SOLICTORS LLP,55163,1296.03,,M20 6RN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,UPD TRADE INTERNATIONAL LTD,55165,310.75,,SK8 1LN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MORE MUSIC IN MORECAMBE,55166,1129.5,,LA3 1QT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WOOLWORKS LTD T/A HELEN YARDLEY,55171,233.3,,SE1 3SY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Corporate Event Management and Marketing - Trade Marketing Events,Trade Group - Service Delivery,BRANDON HILL COMMUNICATIONS LTD,55172,12786,,BS1 5QT,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WOOLWORKS LTD T/A HELEN YARDLEY,55173,1988.62,,SE1 3SY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SCREENDRAGON LTD,55176,465.6,,SE1 9DG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,FAYE (UK) LTD,55178,2013.75,,W7 2QA,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,RISING STARS UK LTD,55180,449.21,,SE1 3GS,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SCREENDRAGON LTD,55182,922.48,,SE1 9DG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BOX OFFICE CHAUFFEURS LTD (BOX OFFICE GROUP),55185,747.34,,W1H 7AA,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,POINTONEJOBS LTD,55186,366.9,,EC4M 9DJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BIG SKY SONG LTD,55188,488.55,,N11 3LR,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,OTIS JAXON LTD,55189,495,,SW14 8LS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Corporate Event Management and Marketing - Trade Development Support,Trade Group - Consumer and Retail,BRC TRADING LTD,55190,441.6,,SW1H 9BP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CONSCIOUS FOOD LTD,55192,460.25,,SW4 6DH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CENTRE FOR MANAGEMENT EXCELLENCE UK LTD,55193,580.31,,RM10 9YN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,GECKO TRADING LTD,55194,357.89,,CM8 3GQ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ARBOR CREATIVE,55195,821.65,,W4 5PY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MOOD FOODS LTD,55197,809.24,,CB21 5HR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SAM CARLISLE T/A LOOSE ENDS,55198,1104.84,,IP31 2DW,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Other Professional Services - FDI Delivery Contract,Investment Development - Strategy & Policy,PA CONSULTING GROUP LTD,55200,4455,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,MORGAN HUNT UK LTD,55206,1130,,EC4M 7EG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Professional Subscriptions - Inward Investment Publicity,Marketing & Communications - Marketing,HUBSPOT IRELAND LTD,55208,2257.5,,,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Professional Subscriptions - Online,Marketing & Communications - Marketing,HUBSPOT IRELAND LTD,55208,2257.5,,,VENDOR,,,Programme
