Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459062,03039,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£24.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459061,03033,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£24.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459060,03036,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£28.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459059,03037,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£14.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459058,03042,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£56.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459057,03043,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£36.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459056,03044,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£38.46,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459055,02789,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£100.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459054,03045,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£31.24,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459032,03074,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£81.32,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459030,03076,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£38.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459028,03093,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£73.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459029,03077,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,14-Oct-11,£12.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459041,02995,MG WINDOWS CHELTENHAM LIMITED,C-HC4873-C302,Window/Door Ren-Building Contractor,14-Oct-11,£670.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459533,03099,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£21.72,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459538,03048,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459540,03086,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£33.48,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459542,03084,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£38.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459557,03132,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£25.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459556,03102,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£32.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459555,03066,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£119.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459554,03103,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£81.89,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459553,03126,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£26.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459552,03032,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£47.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459551,03130,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£49.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459550,03131,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£47.44,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459549,03067,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,"£5,876.99",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459548,03050,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£289.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459547,03087,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£41.57,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459546,03091,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459545,03096,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£47.22,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459544,03083,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£30.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459543,03085,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£40.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459566,03127,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£67.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459565,03122,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£82.38,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459564,03119,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£38.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459563,03121,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£32.23,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459562,03125,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£90.14,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459561,03120,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£38.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459560,03095,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£244.67,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459559,03089,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£96.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459558,03129,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459575,03109,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£178.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459574,03128,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£48.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459573,03111,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459572,03123,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£99.58,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459571,03124,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£119.91,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459570,03117,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£66.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459569,03118,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£105.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459568,03114,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£39.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459567,03116,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£40.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459389,03035,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£550.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459388,02754,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£373.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459387,03040,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£278.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459386,03080,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£30.91,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459385,03090,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£45.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459384,03079,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£25.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459383,03078,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£12.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459382,03088,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£35.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459381,03108,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£25.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459380,03106,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£103.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459379,03110,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£45.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459378,03112,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£2.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459377,03107,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£33.55,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459376,03105,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459375,03113,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£59.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459374,3058,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£33.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459591,03101,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£28.41,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459588,03104,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£35.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459583,03092,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£54.29,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459579,03082,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£64.46,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459576,03115,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£147.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459541,03081,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£30.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459539,03094,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459537,03057,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£58.10,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459534,03100,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£85.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459535,03046,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459536,03064,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,21-Oct-11,£2.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460385,03149,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£44.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460387,03153,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£252.82,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460384,03154,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£49.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460383,03147,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£95.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460382,03152,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£28.26,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460381,03145,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£28.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460380,03146,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£24.55,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460379,03144,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£101.49,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460378,03141,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460374,03143,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£22.25,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460372,03142,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460370,03140,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£10.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460368,03148,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£26.74,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460363,03151,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£18.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460362,03157,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£25.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460358,03156,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£39.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460348,03098,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£40.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460345,03097,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£28.87,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460386,03150,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,28-Oct-11,£51.48,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460355,03139,MG WINDOWS CHELTENHAM LIMITED,C-HC4841-C302,Major Voids-Building Contractor,28-Oct-11,£947.18,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460350,03138,MG WINDOWS CHELTENHAM LIMITED,C-HC4841-C302,Major Voids-Building Contractor,28-Oct-11,£981.29,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458629,38431,MHG SUPPLIES LTD,C-L11500-3101,Rec Facilities-Equipment purchases,07-Oct-11,"£1,715.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458629,38431,MHG SUPPLIES LTD,C-L11500-3101,Rec Facilities-Equipment purchases,07-Oct-11,£14.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458629,38431,MHG SUPPLIES LTD,C-L11500-3101,Rec Facilities-Equipment purchases,07-Oct-11,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458809,1000280,MIDLANDS VEHICLE RENTAL LIMITED,C-C24100-2701,Fleet Maint-Hired transport,07-Oct-11,"£1,012.50",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459185,1000281,MIDLANDS VEHICLE RENTAL LIMITED,C-C24100-2701,Fleet Maint-Hired transport,14-Oct-11,"£1,125.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460183,094103,MISS DAWN EMBREY,C-H22400-5204,Homelessness-Provision of accommo(B&B),28-Oct-11,"£1,126.35",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459116,16555 16555,REDACTED,C-P12250-9104,Tenants Rent-Refunds,14-Oct-11,"£1,059.27",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459497,5822-90351425,MITIE,C-PM0040-R048,Recreation Cent-Other Internal Improveme,21-Oct-11,£640.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459303,GAS AUDITS SEP,MORGAN LAMBERT,C-H46100-1104,Cen.Heat.Serv-Council House repairs,21-Oct-11,£704.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458825,IN681210,MORRIS LUBRICANTS,C-C24150-3103,Fleet Managemen-Equipment repairs & main,07-Oct-11,"£2,385.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459127,REDACTED,REDACTED,C-B52300-8494,Bldg Control-TBC - BC Fees - Full Plans,21-Oct-11,£682.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459120,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,21-Oct-11,£911.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459953,REDACTED,REDACTED,C-H22400-3828,Homelessness-Prevention Fund,21-Oct-11,£595.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458579,CEMETERY GATE,MR JOHN SUREDA,C-E63100-3501,Cemetery & Crem-Hire of outside services,07-Oct-11,£780.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460450,BOUNCERS GATE,MR JOHN SUREDA,C-E63100-3501,Cemetery & Crem-Hire of outside services,28-Oct-11,£806.62,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459373,H447521104 L609,MR M J LOVERIDGE,C-H44752-1104,Dis Adapts-Tech-Council House repairs,21-Oct-11,£68.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459372,L608,MR M J LOVERIDGE,C-H44752-1104,Dis Adapts-Tech-Council House repairs,21-Oct-11,£68.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459365,L599,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459369,L603,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459371,L605,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£108.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459370,L604,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459368,l601,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459366,l600,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459367,l602,MR M J LOVERIDGE,C-HC4847-C302,AldridgeCl Roof-Building Contractor,21-Oct-11,£107.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460236,REDACTED,REDACTED,C-H22400-3828,Homelessness-Prevention Fund,28-Oct-11,£600.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459958,REDACTED,REDACTED,C-P12250-9104,Tenants Rent-Refunds,21-Oct-11,"£1,193.20",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460353,REDACTED,REDACTED,C-B52300-8494,Bldg Control-TBC - BC Fees - Full Plans,28-Oct-11,£502.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458580,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,07-Oct-11,-£364.32,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458580,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,07-Oct-11,"£1,653.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,459952,REDACTED,REDACTED,C-H22400-3828,Homelessness-Prevention Fund,21-Oct-11,£595.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460344,REDACTED,REDACTED,C-H22400-3828,Homelessness-Prevention Fund,28-Oct-11,£600.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458815,D208,NATIONAL EXPRESS LIMITED,C-Z12310-3941,TIC Agency-Coach Tours - Expenses,07-Oct-11,"£1,459.77",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458817,D208,NATIONAL EXPRESS LIMITED,C-Z12310-3941,TIC Agency-Coach Tours - Expenses,07-Oct-11,-£34.56,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,457259,ARCN/00017894,NATIONAL EXPRESS LIMITED,C-Z12310-3943,TIC Agency-National Express Payments,07-Oct-11,-£40.36,,
