Body,Body Name,Transaction No.,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469816,G8201203380,HALCROW CONSULTING ENGINEERS,C-D21250-3973,Civil Emergency-EA FDGIA allocation,31-Mar-12," £9,374.52",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469649,TW5003,HALCROW GROUP LTD,C-PM0150-R145,Bridges-Malvern Road Bridge,31-Mar-12, £500.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468268,INV606610,HAMILTON DESIGN LIMITED,C-C22140-3101,Nursery-Equipment purchases,10-Mar-12, £114.03,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468269,INV606638,HAMILTON DESIGN LIMITED,C-C22140-3101,Nursery-Equipment purchases,10-Mar-12, £629.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469045,3223,HAMILTONS CHARTERED SURVEYORS,C-C22120-3501,Spts/Open Space-Hire of outside services,24-Mar-12, £600.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468910,0329/11,HANDSHAKE LIMITED,C-1T30M1-3568,Voulez Vous-Artist Fees     ,24-Mar-12," £6,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468847,H1589,HARROLD-JONES  SERVICES,C-HC4062-C302,Door Entry-Building Contractor,17-Mar-12," £1,226.73",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468848,H1566,HARROLD-JONES  SERVICES,C-HC4863-C302,Door Entry-Building Contractor,17-Mar-12," £1,704.35",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468419,6742343,HEWLETT PACKARD LIMITED,C-D11820-3660,IT Infrastructu-Hardware PC & Servers,17-Mar-12," £2,690.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468921,1203069,HITEC (LABORATORIES ) LIMITED,C-NBS000-BI70,B/S-GRF Payments in Advance,24-Mar-12," £4,025.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469347,GRANT,HOLST BIRTHPLACE TRUST,C-D34400-3800,Bus & Econ Dev-One-Off Grant Expenditure,24-Mar-12," £3,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468471,50223992,HOMEBASE  LIMITED,C-HC4020-C302,St Pauls NAR-Building Contractor,17-Mar-12," £2,400.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468471,50223992,HOMEBASE  LIMITED,C-HC4020-C302,St Pauls NAR-Building Contractor,17-Mar-12, £130.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469650,50225127,HOMEBASE  LIMITED,C-HC4020-C302,St Pauls NAR-Building Contractor,31-Mar-12," £1,820.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468938,PERFORMANCE/M,HOUSEFULL PRODUCTIONS LIMITED,C-1T19L1-3568,Superslam Wrest-Artist Fees    ,24-Mar-12," £2,194.82",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468938,PERFORMANCE/M,HOUSEFULL PRODUCTIONS LIMITED,C-1T19L1-8520,Superslam Wrest-Commission      ,24-Mar-12, £226.67,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468040,5119,ICON NET LIMITED,C-L41100-3401,AG & M-Printing - general,03-Mar-12, £850.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468800,5117,ICON NET LIMITED,C-L41100-3401,AG & M-Printing - general,17-Mar-12," £1,275.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468800,5117,ICON NET LIMITED,C-L41100-3401,AG & M-Printing - general,17-Mar-12, £500.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468805,5130,ICON NET LIMITED,C-L41100-3920,AG & M-Advertising,17-Mar-12, £150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468805,5130,ICON NET LIMITED,C-L41100-3920,AG & M-Advertising,17-Mar-12, £350.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469362,143,ICON NET LIMITED,C-NBS000-BI70,B/S-GRF Payments in Advance,24-Mar-12,-£445.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469363,5146,ICON NET LIMITED,C-NBS000-BI70,B/S-GRF Payments in Advance,24-Mar-12, £995.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468851,040962,IDOX SOFTWARE LIMITED,C-D11820-3660,IT Infrastructu-Hardware PC & Servers,17-Mar-12," £3,354.60",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469814,SINV055315,IHS GLOBAL LIMITED,C-NBS000-BI70,B/S-GRF Payments in Advance,31-Mar-12," £1,980.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469814,SINV055315,IHS GLOBAL LIMITED,C-NBS000-BI70,B/S-GRF Payments in Advance,31-Mar-12," £1,980.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468196,6248,IMASS GROUP,C-D12300-3250,Personnel and P-Occupational Health,10-Mar-12," £1,574.79",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468804,28 FEBRUARY 20,REDACTED,C-L41100-3538,AG & M-Educ-community outreach,17-Mar-12, £100.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468804,28 FEBRUARY 20,REDACTED,C-Z12445-OR02,Com Outreach-NADFAS,17-Mar-12, £400.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468804,28 FEBRUARY 20,REDACTED,C-Z12445-OR09,Com Outreach-Big Draw,17-Mar-12, £95.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469655,20662,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,C-E36200-3501,On-St Car Prkng-Hire of outside services,31-Mar-12, £40.05,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469666,20611,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,C-E36200-3501,On-St Car Prkng-Hire of outside services,31-Mar-12," £1,300.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468926,EVE3548,INSTITUTE OF LICENSING (EVENTS) LTD,C-E71150-0204,Public Prot Div-Training fees/exp (Prof),24-Mar-12, £450.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468927,EVE3547,INSTITUTE OF LICENSING (EVENTS) LTD,C-E71150-0204,Public Prot Div-Training fees/exp (Prof),24-Mar-12, £450.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468314,3063948,IPF LIMITED,C-D12430-3890,Housing & CT Be-Subscriptions - general,10-Mar-12," £1,983.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468314,3063948,IPF LIMITED,C-D12440-3890,Coun Tax overhe-Subscriptions - general,10-Mar-12, £992.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468272,csic60102-7,ISG PEARCE LIMITED,C-LC4006-C402,AG&M Dev Scheme-Building Contractor,10-Mar-12," £107,039.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468259,12/003,J P NORTH,C-LC6015-C603,LeckhamptonHill-Fencing,10-Mar-12," £3,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468260,12/005,J P NORTH,C-LC6015-C603,LeckhamptonHill-Fencing,10-Mar-12," £2,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469684,12/006,J P NORTH,C-LC6015-C603,LeckhamptonHill-Fencing,31-Mar-12," £2,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469641,3844,J S FACILITIES GROUP LTD,C-LC4006-C708,AG&M Dev Scheme-Decanting costs,31-Mar-12," £1,665.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468313,86,J.J.MORRELL,C-D11400-3501,Audit & Assrnce-Hire of outside services,10-Mar-12," £2,144.25",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468869,1017,JASON R C BAYLISS,C-C22110-1301,Parks & Gardens-Routine grounds maint,17-Mar-12, £50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468867,1012,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,17-Mar-12, £215.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468875,1016,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,17-Mar-12, £50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468870,1013,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,17-Mar-12, £175.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468874,1011,JASON R C BAYLISS,C-C22120-3104,Spts/Open Space-Sports & play equipment,17-Mar-12, £66.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468868,10115,JASON R C BAYLISS,C-LC6001-P801,Playspace Schme-Adult/Youth,17-Mar-12, £150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468868,10115,JASON R C BAYLISS,C-LC6001-P801,Playspace Schme-Adult/Youth,17-Mar-12," £1,925.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468874,1011,JASON R C BAYLISS,C-LC6001-P813,Playspace Schme-Fairview,17-Mar-12," £1,308.04",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468875,1016,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£8.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468874,1011,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£130.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468870,1013,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£24.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468869,1017,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£8.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468868,10115,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£204.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468867,1012,JASON R C BAYLISS,C-N11250-9227,Excluded,17-Mar-12,-£30.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469686,1010,JASON R C BAYLISS,C-C22120-1119,Spts/Open Space-Playground Maint,31-Mar-12, £529.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469679,1014,JASON R C BAYLISS,C-C22120-3104,Spts/Open Space-Sports & play equipment,31-Mar-12, £82.27,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469679,1014,JASON R C BAYLISS,C-C22120-3104,Spts/Open Space-Sports & play equipment,31-Mar-12, £150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469686,1010,JASON R C BAYLISS,C-LC6006-C306,Play Area Maint-Landscape Contractor,31-Mar-12," £4,675.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469686,1010,JASON R C BAYLISS,C-N11250-9227,Excluded,31-Mar-12,-£905.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469679,1014,JASON R C BAYLISS,C-N11250-9227,Excluded,31-Mar-12,-£27.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469678,5TH MARCH,JOHN RYDE COMMERCIAL,C-E21100-1501,Car Prks-Off St-Rents,31-Mar-12," £8,875.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468715,21.02.2012,JOHN SHORTER,C-1T70L0-3501,Folk Festival-Hire of outside services,17-Mar-12, £700.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469313,00001634,JUST FOR LAUGHS LIVE LIMITED,C-1T16L1-3568,Superslam Wrest-Artist Fees    ,24-Mar-12," £12,042.52",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468085,982,K B BUILDING SERVICES UK LIMITED,C-H4204G-1104,Gen Wks 2204-Council House repairs,03-Mar-12," £1,576.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467949,996,K B BUILDING SERVICES UK LIMITED,C-HC4841-C302,Major Voids-Building Contractor,03-Mar-12," £9,715.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467946,981,K B BUILDING SERVICES UK LIMITED,C-HC4841-C302,Major Voids-Building Contractor,03-Mar-12," £11,083.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467946,981,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,03-Mar-12,"-£1,932.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468085,982,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,03-Mar-12,-£288.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467949,996,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,03-Mar-12,"-£1,550.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468547,1019,K B BUILDING SERVICES UK LIMITED,C-D14100-1804,Depot Building-RM-External structures,17-Mar-12, £407.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468545,1017,K B BUILDING SERVICES UK LIMITED,C-E21100-1804,Car Prks-Off St-RM-External structures,17-Mar-12, £532.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468546,1018,K B BUILDING SERVICES UK LIMITED,C-E21100-1804,Car Prks-Off St-RM-External structures,17-Mar-12, £850.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468544,1016,K B BUILDING SERVICES UK LIMITED,C-H44500-1804,Prop.Manager-RM-External structures         ,17-Mar-12," £1,400.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468547,1019,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,17-Mar-12,-£69.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468546,1018,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,17-Mar-12,-£125.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468545,1017,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,17-Mar-12,-£88.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468544,1016,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,17-Mar-12,-£177.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469126,1020,K B BUILDING SERVICES UK LIMITED,C-H4201G-1104,Gen Wks 2201-Council House repairs,24-Mar-12, £973.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469123,1033,K B BUILDING SERVICES UK LIMITED,C-H4204G-1104,Gen Wks 2204-Council House repairs,24-Mar-12, £479.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469124,1034,K B BUILDING SERVICES UK LIMITED,C-H4204G-1104,Gen Wks 2204-Council House repairs,24-Mar-12, £479.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469117,1030,K B BUILDING SERVICES UK LIMITED,C-H4208G-1104,Gen Wks 2208-Council House repairs,24-Mar-12, £500.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469119,1032,K B BUILDING SERVICES UK LIMITED,C-H4209G-1104,Gen Wks 2209-Council House repairs,24-Mar-12, £210.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469120,1031,K B BUILDING SERVICES UK LIMITED,C-H4209G-1104,Gen Wks 2209-Council House repairs,24-Mar-12, £409.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469121,1035,K B BUILDING SERVICES UK LIMITED,C-H4213G-1104,Gen Wks 2213-Council House repairs,24-Mar-12, £495.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469122,1036,K B BUILDING SERVICES UK LIMITED,C-H4213G-1104,Gen Wks 2213-Council House repairs,24-Mar-12, £495.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469118,1026,K B BUILDING SERVICES UK LIMITED,C-HC4020-C820,St Pauls NAR-Demolition,24-Mar-12," £1,198.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469128,1023,K B BUILDING SERVICES UK LIMITED,C-HC4882-C302,Paths-Building Contractor ,24-Mar-12," £1,560.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469131,1022,K B BUILDING SERVICES UK LIMITED,C-HC4882-C302,Paths-Building Contractor ,24-Mar-12," £3,800.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469130,1024,K B BUILDING SERVICES UK LIMITED,C-HC4882-C302,Paths-Building Contractor ,24-Mar-12," £1,440.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469129,1025,K B BUILDING SERVICES UK LIMITED,C-HC4882-C302,Paths-Building Contractor ,24-Mar-12," £1,080.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469118,1026,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£147.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469131,1022,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£596.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469130,1024,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£168.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469129,1025,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£140.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469128,1023,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£227.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469126,1020,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£175.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469124,1034,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£72.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469123,1033,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£72.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469122,1036,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£72.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469121,1035,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£72.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469120,1031,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469119,1032,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£37.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469117,1030,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,24-Mar-12,-£82.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469651,1039,K B BUILDING SERVICES UK LIMITED,C-B51160-3501,Civic Pride-Hire of outside services,31-Mar-12, £800.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469651,1039,K B BUILDING SERVICES UK LIMITED,C-C23110-3501,Street Cleaning-Hire of outside services,31-Mar-12, £470.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469789,1029,K B BUILDING SERVICES UK LIMITED,C-D13550-1803,Area Off -E.Hse-RM-Internal structures,31-Mar-12, £120.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469788,1037,K B BUILDING SERVICES UK LIMITED,C-H4203V-1104,Voids 2203-Council House repairs,31-Mar-12, £703.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469502,1028,K B BUILDING SERVICES UK LIMITED,C-H4206G-1104,Gen Wks 2206-Council House repairs,31-Mar-12, £807.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469787,1027,K B BUILDING SERVICES UK LIMITED,C-H4207G-1104,Gen Wks 2207-Council House repairs,31-Mar-12, £672.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469786,1021,K B BUILDING SERVICES UK LIMITED,C-H4213V-1104,Voids 2213-Council House repairs,31-Mar-12, £792.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469786,1021,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£129.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469788,1037,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£96.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469651,1039,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£178.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469502,1028,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£128.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469789,1029,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£24.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469787,1027,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,31-Mar-12,-£118.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468832,SETTLEMENT,REDACTED,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,17-Mar-12,-£406.61,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468832,SETTLEMENT,REDACTED,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,17-Mar-12, £915.00,,
RED,Cheltenham Borough Council,469140,001/12,REDACTED,C-D21970-3677,Parish Pride-Parish Council - Community,24-Mar-12," £1,366.55",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469140,001/12,REDACTED,C-Z13300-3501,LAA - BSC Rev-Hire of outside services,24-Mar-12," £1,500.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469652,OP/1512614,KILLGERM CHEMICALS LTD,C-E61350-3101,Pests Control-Equipment purchases,31-Mar-12," £1,580.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469652,OP/1512614,KILLGERM CHEMICALS LTD,C-E61350-3101,Pests Control-Equipment purchases,31-Mar-12, £41.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468388,624,KNAPP RICHARDSON,C-D12205-3676,CBC v. Redacted-Specialist Legal Advice,10-Mar-12, £500.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468627,SS00491133,KPMG LLP,C-D21200-3507,Corp Mgt-Audit Commission fees,17-Mar-12," £27,072.50",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468244,121-002517,L G BROWN ASSOCIATES,C-E36200-3401,On-St Car Prkng-Printing - general,10-Mar-12, £995.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469813,283,LABC,C-NBS000-BI70,B/S-GRF Payments in Advance,31-Mar-12," £2,343.22",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467850,29949,LEDBURY WELDING & ENGINEERING,C-PM0060-R020,Depot-Mechanical & Electrical Works,03-Mar-12, £818.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467957,29973,LEDBURY WELDING & ENGINEERING,C-PM0060-R022,Depot-Electrical Works,03-Mar-12, £238.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469869,29912,LEDBURY WELDING & ENGINEERING,C-PM0060-R022,Depot-Electrical Works,31-Mar-12," £52,625.91",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468850,SETTLEMENT,LEE DOWNIE,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,17-Mar-12,"-£1,237.64",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468850,SETTLEMENT,LEE DOWNIE,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,17-Mar-12," £3,252.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468454,4564LC,LIFE CHART,C-D21970-3677,Parish Pride-Parish Council - Community,17-Mar-12," £1,135.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,467914,385005,LISTER WILDER LTD,C-C24100-3582,Fleet Maint-DSO Invoices,03-Mar-12, £900.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469676,23557,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,31-Mar-12, £420.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469676,23557,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,31-Mar-12, £420.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,469676,23557,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,31-Mar-12, £420.50,,
