Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Other Travel,Business and Science - Small Business,"Personal Expense, Name Withheld",208529,9.85,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Subsistence UK,Business and Science - Small Business,"Personal Expense, Name Withheld",208529,10.18,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Other Travel,Business and Science - Small Business,"Personal Expense, Name Withheld",208529,13.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Rail Travel UK,International and Growth - Cities and Local Growth,"Personal Expense, Name Withheld",208531,77.80,MF Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Printing,Market Frameworks - Business Frameworks,A.MCLAY AND COMPANY LTD,208543,250.00,MF Devolved Admin-Printing,CF14 7ZB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Telephone Helpline Services,Market Frameworks - Regulatory Delivery,PUBLIC HEALTH ENGLAND,208544,5795.77,MC&PR: Product Regulations-Telephone Helpline Services,SP4 OJG,GRANT,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Enforcement,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,208546,57916.80,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,Strategy Consultancy,UK Govenment Investments - Postal Services,DTCC DERIVATIVES REPOSITORY LTD,208554,236.52,ShEx Devolved Admin-Strategy Consultancy,EC2A 2DQ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208563,828.00,RD: Restriction of the use of HazardousSubstances and placing batteries on the m-ICT Outsourcing & Maintenance/Support,TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208564,93.00,RD: Restriction of the use of HazardousSubstances and placing batteries on the m-ICT Outsourcing & Maintenance/Support,TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,414.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,828.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,828.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,1242.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,1656.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,ICT Outsourcing & Maintenance/Support,Market Frameworks - Regulatory Delivery,ActiveIS Limited,208565,2484.00,"RD: Forest law enforcement, governance and trade (FLEGT)-ICT Outsourcing & Maintenance/Support",TW11 8DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Maintenance,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208566,1337300.67,MF Devolved Admin-Maintenance,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Current Grants To Private Sector - NPISH,Market Frameworks - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),208567,2174377.80,CTSI: Trading Standards Institute-Current Grants To Private Sector - NPISH,SS15 6TH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,KPMG LLP,208570,4000.00,MF Non Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Technical Advice / Services & Support,Market Frameworks - Regulatory Delivery,ARETEWORK LLP,208575,3029.80,RD: Strategic Regulation-Technical Advice / Services & Support,TW10 6DH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,KORN FERRY HAY GROUP LIMITED,208585,732.00,MF Non Devolved Admin-Learning and Dev - CS Skills,SW1Y 6QB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,208589,2904.74,MF Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208593,11213.50,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",22/08/2017,Hire of Agency Staff,Business and Science - UK Research and Innovation Strategy,BROOK STREET (UK) LTD,208594,916.20,MF Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Technical Advice / Services & Support,Market Frameworks - Regulatory Delivery,JANET SCHOLEY T/A JANETRUSSELL.CO.UK,208595,5000.00,RD: Strategic Regulation-Technical Advice / Services & Support,BD19 4AG,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208596,6689.06,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Technical Advice / Services & Support,FCS - Finance & Corporate Services - Finance & Prtfolio,CAPITA BUSINESS SERVICES LTD,208597,4114.14,MF Devolved Admin-Technical Advice / Services & Support,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",KPMG LLP,208599,1165.00,MF Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Hire of Interim Managers,Market Frameworks - Consumer and Competition Policy,CAPITA BUSINESS SERVICES LTD,208601,236.69,Prompt Payment Tool-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208602,10542.29,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",17/08/2017,Hire of Agency Staff,Business and Science - Industrial Strategy,BROOK STREET (UK) LTD,208603,646.63,MF Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Learning and Dev - CS Skills,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",KPMG LLP,208604,299.00,MF Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",23/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208605,15280.57,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Learning and Dev - CS Skills,Business and Science - Infrastructure and Materials,KPMG LLP,208606,229.00,MF Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208607,14742.93,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office",KPMG LLP,208608,149.00,PSHE Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208609,10542.29,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208610,76828.58,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",31/08/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,208611,355.68,MF Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",23/08/2017,Hire of Agency Staff,Business and Science - Science Research and Innovation,BROOK STREET (UK) LTD,208612,891.77,MF Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,208613,10542.29,MF Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulation Executive,CAPITA BUSINESS SERVICES LTD,208618,668.21,BRE Communications Programme-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Technical Advice / Services & Support,FCS - Finance & Corporate Services - Finance & Prtfolio,CAPITA BUSINESS SERVICES LTD,208619,1296.49,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Hire of Interim Managers,Business and Science - UK Research and Innovation Programme Directorate,CAPITA BUSINESS SERVICES LTD,208620,3826.14,MF Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",24/08/2017,Hire of Interim Managers,Business and Science - UK Research and Innovation Programme Directorate,CAPITA BUSINESS SERVICES LTD,208621,3826.14,MF Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Mileage Allowance UK,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Withheld",208623,20.70,Default-Mileage Allowance UK,,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Taxi Services UK,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Withheld",208623,28.00,Default-Taxi Services UK,,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Taxi Services UK,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Withheld",208623,28.00,Default-Taxi Services UK,,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence UK,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Withheld",208623,71.00,Default-Subsistence UK,,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Rail Travel UK,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Withheld",208623,391.00,Default-Rail Travel UK,,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,208626,5541.46,MF Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,208627,411.26,MF Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",21/08/2017,External Legal Advice and Service,"Skills, Deregulation and Local Growth - Business Growth",DLA PIPER UK LLP,208628,22159.00,MSET: Image and Promotion of Manufacturing-External Legal Advice and Service,S1 2JX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,208629,426.83,MF Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Training And Development Expenditure,FCS - Finance & Corporate Services - Human Resources,SAXTON BAMPFYLDE HEVER LTD,208630,1500.00,MF Devolved Admin-Training And Development Expenditure,SW1H 9JA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Hire of Interim Managers,"FCS - Finance & Corporate Services - Digital, Data & Technology",CAPITA BUSINESS SERVICES LTD,208631,3551.90,MF Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Telecoms,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office",DAISY COMMUNICATIONS LTD,208639,33.14,PSHE Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208641,450.91,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208642,1062.79,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208643,1155.49,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Consultancy Expenditure,Market Frameworks - DG & Group Support,BROOK STREET (UK) LTD,208644,969.12,MF Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208645,897.88,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208646,684.10,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",BROOK STREET (UK) LTD,208647,779.69,FCS Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulatory Delivery,BROOK STREET (UK) LTD,208648,459.36,RD: Welsh Government-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulatory Delivery,BROOK STREET (UK) LTD,208649,646.20,RD: Welsh Government-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulatory Delivery,BROOK STREET (UK) LTD,208650,708.48,RD: Product Development-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",17/08/2017,Recruitment Advice and Services,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,208651,601.62,MF Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",17/08/2017,Recruitment Advice and Services,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,208652,601.62,MF Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Publications,Market Frameworks - Office of Manpower Economics,WILLIAMS LEA LTD,208654,7648.10,MF Devolved Admin-Publications,EC1M 4NA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,DOD'S PARLIAMENTARY COMMUNICATIONS LTD,208655,3425.00,MF Non Devolved Admin-Learning and Dev - CS Skills,SE1 9SG,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Professional Training,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",RADA IN BUSINESS LTD,208656,2350.00,MF Devolved Admin-Professional Training,WC1E 7PA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Rail Travel UK,Business and Science - Office for Life Sciences,"Personal Expense, Name Withheld",208662,14.90,MF Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208663,15.00,RD: PA Extension-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Mileage Allowance UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208663,112.95,RD: PA Extension-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence UK,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",208664,5.00,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",208664,14.30,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Business and Science - Science Research and Innovation,"Personal Expense, Name Withheld",208666,5.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208667,5.70,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208667,7.66,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208667,8.80,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208667,10.00,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208668,4.00,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208668,9.92,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208668,10.00,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Rail Travel Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208668,19.48,MF Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence Overseas,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208668,39.40,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Taxi Services UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208669,9.00,MF Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Market Frameworks - Office of Manpower Economics,"Personal Expense, Name Withheld",208676,4.80,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208677,48.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",208678,4.85,RD: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Subsistence UK,Market Frameworks - Business Frameworks,"Personal Expense, Name Withheld",208680,5.00,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Other Travel,Market Frameworks - Business Frameworks,"Personal Expense, Name Withheld",208680,79.02,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Operations,"Personal Expense, Name Withheld",208698,49.50,MF Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Water,FCS - Finance & Corporate Services - Operations,YORKSHIRE WATER,208699,19.46,MF Devolved Admin-Water,BD3 7YD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,SALLY FRIEND,208701,360.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW3 6QA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,ARTHUR D HARVERD,208702,1258.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,N2 9NJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,FCS - Finance & Corporate Services - Finance & Prtfolio,CHARLES BARRINGTON,208705,360.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,IP13 6NW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,ICT Outsourcing & Maintenance/Support,International and Growth - Analysis Directorate,PROGRAVITAS LTD,208708,8950.50,MF Devolved Admin-ICT Outsourcing & Maintenance/Support,SG8 6DT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",15/08/2017,Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),Corporate Payments,BARCLAYS BANK PLC,208711,4240.42,Default-Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),TS17 6YT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Business Management Advice,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office",Derbyshire and London Ltd,208712,450.00,MF Devolved Admin-Business Management Advice,E3 5AR,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,Stationery,FCS - Finance & Corporate Services - Operations,Preservation Equipment Ltd,208713,383.94,MF Devolved Admin-Stationery,IP22 4HQ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Stationery,Market Frameworks - Office of Manpower Economics,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,208714,422.84,MF Devolved Admin-Stationery,LE41 9GS,VENDOR,,,
