Body,Body Name,Transaction No.,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465047,SIAL/00055412,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,"£5,149.03",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465046,SIAL/0055397,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£481.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465045,SIAL/00055398,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£182.52,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465044,SIAL/00055399,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£243.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465043,SIAL/00055400,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£375.18,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465042,SIAL/00055401,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£45.63,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465040,SIAL/00055402,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£192.66,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465037,SIAL/00055404,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£344.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465034,SIAL/00055406,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£456.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465030,SIAL/00055408,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£121.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465026,SIAL/00055410,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£141.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465028,SIAL/00055409,HEREFORDSHIRE HOUSING LIMITED,C-H33400-1117,Sheltered.Hsg-Hereford City-Fees,20 January 2012,£131.82,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464847,HWP 17-11,HESTERS WAY PARTNERSHIP LIMITED,C-D21970-3677,Parish Pride-Parish Council - Community,14 January 2012,"£1,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465599,6737064,HEWLETT PACKARD LIMITED,C-D11820-3660,IT Infrastructu-Hardware PC & Servers,28 January 2012,"£2,690.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464038,5519,HFN LANDSCAPES,C-LC6001-P839,Playspace Schme-Welch Road,07 January 2012,£940.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465307,H01545,IAN WILLIAMS LIMITED,C-H45205-1104,Ext Repairs & R-Council House repairs,20 January 2012,"£32,058.45",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464647,040671,IDOX SOFTWARE LIMITED,C-D11820-3660,IT Infrastructu-Hardware PC & Servers,14 January 2012,"£3,087.50",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464653,40675,IDOX SOFTWARE LIMITED,C-D21600-3624,Land Charges-I.T. Consultancy,14 January 2012,£950.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464652,040626,IDOX SOFTWARE LIMITED,C-E72500-0204,Built Env Div-Training fees/exp (Prof),14 January 2012,"£1,250.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464800,6019,INDUSTRIAL MEDICAL AND SAFETY SVCE LTD,C-D12300-3250,Personnel and P-Occupational Health,14 January 2012,"£1,622.75",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464092,806,INOVEM,C-B51145-3501,Joint Core Stra-Hire of outside services,07 January 2012,£828.25,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465523,M92077CP,J & S SEDDON PAINTING LTD,C-L21100-1805,Town Hall-RM-Int. fixtures/fittings,28 January 2012,"£1,826.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465523,M92077CP,J & S SEDDON PAINTING LTD,C-L21100-1805,Town Hall-RM-Int. fixtures/fittings,28 January 2012,£672.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465701,PERFORMANCE,J ROBERTS,C-1T70L0-3568,Folk Festival-Artist Fees,28 January 2012,£700.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,463995,84,J.J.MORRELL,C-D11400-3501,Audit & Assrnce-Hire of outside services,07 January 2012,"£1,584.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464670,806,JASON R C BAYLISS,C-C22120-1119,Spts/Open Space-Playground Maint,14 January 2012,£325.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£35.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£35.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464672,807,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£575.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464675,900,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,"£1,095.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464673,906,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£150.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464673,906,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£475.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-C22120-1301,Spts/Open Space-Routine grounds maint,14 January 2012,£130.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464676,903,JASON R C BAYLISS,C-C22120-3110,Spts/Open Space-Materials,14 January 2012,£175.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464671,904,JASON R C BAYLISS,C-LC6006-C306,Play Area Maint-Landscape Contractor,14 January 2012,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464672,807,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£49.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464675,900,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£155.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464676,903,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£28.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464673,906,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£64.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464671,904,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£8.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464670,806,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£30.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464669,803,JASON R C BAYLISS,C-N11250-9227,Excluded,14 January 2012,-£54.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465475,808,JASON R C BAYLISS,C-C22120-3104,Spts/Open Space-Sports & play equipment,28 January 2012,"£3,100.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465477,809,JASON R C BAYLISS,C-LC6006-C306,Play Area Maint-Landscape Contractor,28 January 2012,"£1,295.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465477,809,JASON R C BAYLISS,C-N11250-9227,Excluded,28 January 2012,-£161.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465475,808,JASON R C BAYLISS,C-N11250-9227,Excluded,28 January 2012,-£335.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465344,REDACTED,JOHN CAVE & CO,C-H22400-3828,Homelessness-Prevention Fund,20 January 2012,£550.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465593,REDACTED,JOHN CAVE & CO,C-H22400-3828,Homelessness-Prevention Fund,28 January 2012,£600.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465748,REDACTED,JOHN CAVE & CO,C-H22400-3828,Homelessness-Prevention Fund,28 January 2012,£525.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464053,7TH DEC,JOHN RYDE COMMERCIAL,C-E21100-1501,Car Prks-Off St-Rents,07 January 2012,"£8,875.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464236,SETTLEMENT,JOHNNY COPPIN,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,07 January 2012,"-£2,815.95",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464236,SETTLEMENT,JOHNNY COPPIN,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,07 January 2012,"£6,532.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465702,68,K L LAKEMAN,C-1T70L0-3568,Folk Festival-Artist Fees,28 January 2012,£800.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465049,1649,KERRY PLUMBING LIMITED,C-H4214A-1104,Dis Adapts 2214-Council House repairs,20 January 2012,"£1,720.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465049,1649,KERRY PLUMBING LIMITED,C-N11250-9227,Excluded,20 January 2012,-£200.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,463979,S1211271,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,£283.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,463979,S1211271,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,£81.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464018,S1211270,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,"£3,122.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464018,S1211270,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,£345.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464018,S1211270,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,£328.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,463979,S1211271,KOMPAN LIMITED,C-LC6006-C601,Play Area Maint-Equipment,07 January 2012,£536.52,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464405,60143034,KPMG LLP,C-D21200-3507,Corp Mgt-Audit Commission fees,14 January 2012,"£3,080.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465272,5500455200,KPMG LLP,C-D21200-3507,Corp Mgt-Audit Commission fees,20 January 2012,"£27,072.50",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465696,120121,LADY MAISERY,C-1T70L0-3568,Folk Festival-Artist Fees,28 January 2012,£700.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464066,39857,LAND USE CONSULTANTS,C-B51145-3501,Joint Core Stra-Hire of outside services,07 January 2012,"£3,500.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464877,14 DART ROAD,LERWICK PLUMBING,C-HC4100-C801,Dis.Adapt.HRA-Grants,14 January 2012,"£3,500.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464048,77836,LIBERTY PRINTERS LTD,C-E36200-3401,On-St Car Prkng-Printing - general,07 January 2012,£633.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464049,77906,LIBERTY PRINTERS LTD,C-E36200-3401,On-St Car Prkng-Printing - general,07 January 2012,"£3,975.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464258,1573032316,LIVE NATION (MUSIC) UK LTD,C-1T21H1-3568,Daniel Sloss-Artist Fees,07 January 2012,"£1,128.01",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464641,3962,LLOYDS TSB,C-L11500-3167,Rec Facilities-Maintenance Agreements,14 January 2012,£779.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464641,3962,LLOYDS TSB,C-L11500-3167,Rec Facilities-Maintenance Agreements,14 January 2012,£45.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464641,3962,LLOYDS TSB,C-L11500-3167,Rec Facilities-Maintenance Agreements,14 January 2012,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465083,23017,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,20 January 2012,£449.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465083,23017,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,20 January 2012,£478.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465083,23017,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,20 January 2012,£449.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465082,23018,LLOYDS TSB COMMERCIAL LTD,C-E21150-1808,Royal Well B/S-RM-Routine works,20 January 2012,£369.75,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465084,22903,LLOYDS TSB COMMERCIAL LTD,C-E21150-1808,Royal Well B/S-RM-Routine works,20 January 2012,£36.25,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465267,40123158,LOCAL GOVERNMENT ASSOCIATION,C-D32700-3501,Debt Mgt-Hire of outside services,20 January 2012,"£2,415.09",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465267,40123158,LOCAL GOVERNMENT ASSOCIATION,C-D32700-3501,Debt Mgt-Hire of outside services,20 January 2012,"£11,892.04",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464827,5800709/0007,LORNE STEWART,C-PM0020-R021,Town Hall-Boiler Repairs & replacements,14 January 2012,"£5,225.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465694,PERFORMANCE,M R RYAN,C-1T70L0-3568,Folk Festival-Artist Fees,28 January 2012,£200.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465693,PAUPER'S PATH,M R RYAN,C-1T70L0-3568,Folk Festival-Artist Fees,28 January 2012,"£1,000.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465073,0025 DECEMBER,MARK MASTERS,C-L11500-3522,Rec Facilities-Coaching scheme,20 January 2012,£210.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465073,0025 DECEMBER,MARK MASTERS,C-L11500-3522,Rec Facilities-Coaching scheme,20 January 2012,£189.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465073,0025 DECEMBER,MARK MASTERS,C-L11500-3522,Rec Facilities-Coaching scheme,20 January 2012,£75.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465073,0025 DECEMBER,MARK MASTERS,C-L11500-3522,Rec Facilities-Coaching scheme,20 January 2012,£105.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465073,0025 DECEMBER,MARK MASTERS,C-L11500-3522,Rec Facilities-Coaching scheme,20 January 2012,£75.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465181,9148,MASSIE ELECTRICS,C-C22110-1801,Parks & Gardens-RM-Electrical repairs,20 January 2012,£22.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465186,9153,MASSIE ELECTRICS,C-D13100-1801,Muni Off Blgs-RM-Electrical repairs,20 January 2012,£22.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465188,9155,MASSIE ELECTRICS,C-D30200-1801,Misc Props & Ld-RM-Electrical repairs,20 January 2012,£53.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465184,9151,MASSIE ELECTRICS,C-E21100-1801,Car Prks-Off St-RM-Electrical repairs,20 January 2012,£45.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465187,9154,MASSIE ELECTRICS,C-E21150-1801,Royal Well B/S-RM-Electrical repairs,20 January 2012,£78.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465189,9156,MASSIE ELECTRICS,C-E63100-1801,Cemetery & Crem-RM-Electrical repairs,20 January 2012,£31.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465183,9150,MASSIE ELECTRICS,C-L11500-1801,Rec Facilities-RM-Electrical repairs,20 January 2012,£386.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465185,9152,MASSIE ELECTRICS,C-L11500-1801,Rec Facilities-RM-Electrical repairs,20 January 2012,£213.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465182,9149,MASSIE ELECTRICS,C-L21100-1801,Town Hall-RM-Electrical repairs,20 January 2012,£57.50,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465180,9147,MASSIE ELECTRICS,C-L41100-1801,AG & M-RM-Electrical repairs,20 January 2012,£50.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465476,129604,MATTA PRODUCTS UK LIMITED,C-LC6006-C306,Play Area Maint-Landscape Contractor,28 January 2012,"£1,136.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464908,3703,MCDONNELL PRICE  ROOFING CONTRACTORS LTD,C-HC4865-C302,Asbestos Mngmnt-Building Contractor,14 January 2012,"£12,777.83",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465632,M10003971,MEARS HOME IMPROVEMENTS LTD,C-H22400-3251,Homelessness-Sanctuary Scheme,28 January 2012,"£1,330.00",,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464434,03375,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£29.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464437,03361,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£38.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464439,03389,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£27.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464441,03360,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£48.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464369,03413,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£153.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464368,03397,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£25.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464327,03409,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£35.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464326,03408,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£40.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464325,03407,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£27.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464324,03406,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£56.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464323,03423,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£63.74,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464321,03422,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£28.60,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464314,03395,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£32.99,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464449,03376,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£33.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464448,03380,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£29.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464447,03381,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£18.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464446,03382,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£29.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464445,03383,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£29.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464444,03378,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£107.20,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464388,03359,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£782.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464387,03370,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£784.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464381,03402,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£91.92,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464380,03403,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£188.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464376,03417,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£36.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464375,03416,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£10.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464371,03415,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£34.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464370,03414,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£55.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464313,03394,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£257.91,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464311,03393,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£13.75,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464308,03390,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£256.72,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464306,03400,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464305,03399,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£60.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464304,03398,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£20.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464303,03405,MG WINDOWS CHELTENHAM LIMITED,C-H44350-1104,Window Repairs-Council House repairs,12 January 2012,£114.89,,
