Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER34856,1648.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER34776,1804.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36176,3810.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Accommodation charges,Business Support Directorate,First Investments Ltd,33671,637.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Accommodation charges,Business Support Directorate,First Investments Ltd,33669,639.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Accommodation charges,Business Support Directorate,First Investments Ltd,33670,24411.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Accommodation charges,Business Support Directorate,First Investments Ltd,33668,24495.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,510173809-2012/13,49268.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,86331,13.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Security Guards,Business Support Directorate,Mitie Facilities Services Ltd,100/90451354,1156.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,77877,4888.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2012,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,85663,4888.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C74619,8.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN18107372,34.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2012,Office Cleaning,Business Support Directorate,Wastesavers Ltd,8693,104.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2012,Office Cleaning,Business Support Directorate,Wastesavers Ltd,8736,110.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2012,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,87941,185.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,87895,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN18107371,213.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,81188,214.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228697,272.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228491,426.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C32208,434.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,88492,457.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228423,565.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228242,592.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228863,610.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,77524,755.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,77524,11139.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,20000,-198.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01036195,319.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,21770,581.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01041625,601.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Furniture & Fittings,Business Support Directorate,Welco,9301592344,637.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01038490,794.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,5006,1008.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01042278,1139.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01036196,1152.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01041626,1375.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,21776,1600.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,21815,1744.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,IMPROVE Project,Paramount Office Interiors Ltd,I002266,2456.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01041624,2574.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01038129,6528.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01035969,21618.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01035970,35832.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,600005660,518.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7255047,1653.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,22,1654.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7255059,1794.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,26,4489.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,118,22587.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Morris's Grounds Maintenance,11474,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Elliott Sound,1005,137.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114306,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114620,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114304,210.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114621,210.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114619,248.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114624,248.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114633,248.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Quality Floorcare Ltd,14395,250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112878,310.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114623,310.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114622,372.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114634,402.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Springvale Weatherproofing Ltd,23472,447.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Springvale Weatherproofing Ltd,F201225,447.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114626,496.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114616,868.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114617,868.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114630,868.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114628,992.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88099297,1198.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88099316,1198.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Morris's Grounds Maintenance,11473,1220.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114625,1240.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114631,1904.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112879,2046.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112880,2046.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114305,2046.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114618,2046.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114627,2046.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114632,2250.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112876,2387.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112881,3474.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,100005AR1,8032.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114442,18793.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M114307,27600.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Postage,Business Support Directorate,Personal expenses name witheld,51192A,7.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Postage,Business Support Directorate,Royal Mail,1107072524,150.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038992137,222.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Postage,Business Support Directorate,Royal Mail,9038884078,340.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Postage,Business Support Directorate,Parcelforce Worldwide,9038926734,941.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988162,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988163,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988164,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988165,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988170,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988171,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988172,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Postage,Business Support Directorate,Royal Mail,9038988173,1560.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Postage,Business Support Directorate,Royal Mail,9038860142,1662.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Postage,Business Support Directorate,Royal Mail,9039036144,1736.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Postage,Business Support Directorate,Neopost Ltd,705614-N1207751 07.06.12,10000.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Courier service,Finance Directorate,DHL International (UK) Ltd,3431274,168.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR7307022,4832.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,1018545557,60.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,1018706009,60.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,1018622412,67.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Van Delivery Service,Business Support Directorate,Days Rental,1364778,241.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,333971,6556.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,11173136,0.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439982401001-07.06.12,36.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439999301001-07.06.12,36.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,74007571001,36.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-07JUN-12,43.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440036101001/15.06.12,46.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,4.41058E+11,46.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,4.35497E+11,46.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-07.06.12,46.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-02.05.12,46.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441066601001/15.06.12,47.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030801001-26/06/12,50.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440037101001-26/06/12,50.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001/13.06.12a,105.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-12/06/12,106.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-11/06/12,234.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441112301001-23/05/12,392.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-25,645.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,4.09092E+12,700.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,WM39430908I001GM,3577.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,63426869,4675.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25345716Q017,7060.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M12401,18459.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90440306,43.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Books  Newspapers & Publications,Patents Directorate,Wolters Kluwer UK Ltd,KL12P002261,241.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90440306,24.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,148919,242.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Overseas Patent Specifications,Patents Directorate,British Library,139682985,32.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,R1041886/715270,41.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Overseas Patent Specifications,Patents Directorate,British Library,139682986,4801.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,773179,-604.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,773184,-24.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS0772576,-3.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS2025795,122.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1928049,133.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS2008757,251.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS2049678,691.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,2066990,1382.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Paper,Finance Directorate,Antalis McNaughton Ltd,VS2001645,1987.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2012,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/56,3877.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA312605,8.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803745751,39.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803678248,57.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803767860,61.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803748651,62.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803767859,85.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803860528,95.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803764276,106.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803702434,108.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,34063,148.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803764277,153.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,34076,183.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803722346,202.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803722347,202.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803835437,219.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803926427,262.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Computacenter (UK) ltd,3803722345,344.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,612373,510.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,595074,999.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,A-24755462,1443.05,Not applicable,
