Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,19/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Rural Payments Agency Info & Tech,UKCLOUD LTD,1003021381,54120.34,MDS TECNOLOGIES LTD DEDICATED COMPUTER,SN13 0RP,SUPPLIER,ecm 49499,DECLTEMP,Expense,172647982
DEFRA,DEFRA,19/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ICT OUTSOURCING & MAINT./SUPP - DESKTOP SERVS,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003021416,31571.8,PERIOD: FROM 01/02/2017 TO 28/02/2017-February IBM Volumetric,GU1 2LD,SUPPLIER,10040,DE4SW000,Expense,
DEFRA,DEFRA,19/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - APP HOSTING 2 - BUS APPS,NON IBM IT SERVICES,CROWN HOSTING DATA CENTRES LTD,1003021386,26336.57,SERVICE REQUEST 002 - A102 DR5,SN13 9GB,SUPPLIER,48093,DEA12139,Expense,207 0003 75
DEFRA,DEFRA,20/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003021475,110460.45,FOR PROFESSIONAL SERVICES-Legal Services Contract - unity (extension),EC4M 7WS,SUPPLIER,49769,0,Expense,
DEFRA,DEFRA,20/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003021475,106779.2,PROFESSIONAL SERVICES-Legal Services Contract - unity (extension),EC4M 7WS,SUPPLIER,49769,0,Expense,
DEFRA,DEFRA,20/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003021475,91135,PHOTOCOPYING & PRINTING,EC4M 7WS,SUPPLIER,49769,0,Expense,
DEFRA,DEFRA,20/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003021475,88950.6,PROFESIONAL SERVICES-Legal Services Contract - unity (extension),EC4M 7WS,SUPPLIER,49769,0,Expense,
DEFRA,DEFRA,20/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003021475,69006.35,PRINTING,EC4M 7WS,SUPPLIER,49769,0,Expense,
DEFRA,DEFRA,20/06/2017,EXP - CAPITAL GRANTS TO CENTRAL GOVERNMENT - CAPITAL R&D,MARINE AND FISHERIES EVIDENCE,NERC PROUDMAN OCEANOGRAPHIC LABORATORY,2003000788,35870,AGREED CONTRIBUTION FOR 2016 -2017 TO MANAGAMENT OF THE MARINE,SN2 1FF,OGD,ME5432,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,CORNWALL COUNCIL,1003021675,324838,GRANT PAYMENT - INVOICES RAISED INTERNALLY AT  DEFRA,TR1 3AY,SUPPLIER,FDP,0,Expense,"132746770222					"
DEFRA,DEFRA,21/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Genesis Ongoing IT Activity,ATOS IT SERVICES UK LTD,1003021671,240470,GENESIS AMSSSI CHARGES,WV10 6UH,SUPPLIER,ecm_42947,DEA10000,Expense,232327983
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,LANCASHIRE COUNTY COUNCIL,1003021612,201857,Lancashire County Council - Inshore Fisheries and Conservation Support Grant Determination,PR1 0LD,SUPPLIER,FDP,0,Expense,155712174
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,ESSEX COUNTY COUNCIL,1003021574,178395,Essex County Council - Inshore Fisheries and Conservation Support Grant Determination,CM1 1JZ,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,MARINE AND FISHERIES EVIDENCE,NERC PROUDMAN OCEANOGRAPHIC LABORATORY,2003000790,175000,MEDIN WORK PROGRAMME IN 2016/17,SN2 1FF,OGD,ME4162,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,NORFOLK COUNTY COUNCIL,1003021679,151999,Norfolk County Council - Inshore Fisheries and Conservation Support Grant,NR1 2SG,SUPPLIER,FDP,0,Expense,106 995 152
DEFRA,DEFRA,21/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,Rural Payments Agency Info & Tech,PHOENIX SOFTWARE LIMITED,1003021613,151105.72,VERITAS NET BACK UP ANNUNAL SUPPORT RENEW,YO42 1NS,SUPPLIER,ecm_49501,DESUBLIC,Expense,GB755349015
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,KENT COUNTY COUNCIL,1003021677,137941,Kent County Council - Inshore Fisheries and Conservation Support Grant Determination,ME14 1XX,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,LINCOLNSHIRE COUNTY COUNCIL,1003021611,127726,Lincolnshire Country Council - Inshore Fisheries and Conservation Support Grant,LN5 7JN,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,GLOUCESTERSHIRE COUNTY COUNCIL,1003021637,122428,Gloucestershire County Council - Inshore Fisheries and Conservation Support Grant Determination,GL1 2TG,SUPPLIER,FDP,0,Expense,276 1339 49
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,DORSET COUNTY COUNCIL,1003021566,112118,Dorset County Council - Inshore Fisheries and Conservation Support Grant Determination,DT1 1XJ,SUPPLIER,FDP,0,Expense,187 1551 46
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,ISLES OF SCILLY AONB,1003021672,109726,Isles of Scilly Council - Inshore Fisheries and Conservation Support Grant Determination,TR21 0LW,CUSTOMER,FDP,0,Expense,131898843
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,CHESHIRE WEST CHESTER COUNCIL,1003021674,89131,Cheshire West and Chester Council - Inshore Fisheries and Conservation Support Grant Determination,CH1 2NP,SUPPLIER,FDP,0,Expense,945 1011 54
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,NORTHUMBERLAND COUNTY COUNCIL,1003021673,87907,Northumberland County Council - Inshore Fisheries and Conservation Support Grant Determination,NE61 2EF,SUPPLIER,FDP,0,Expense,"178 3682 22	"
DEFRA,DEFRA,21/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Genesis Ongoing IT Activity,ATOS IT SERVICES UK LTD,1003021671,66004,GENESIS APPLICATION DEVELOPMENT,WV10 6UH,SUPPLIER,ecm_42946,DEAGENAD,Expense,232327983
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,EAST SUSSEX COUNTY COUNCIL,1003021584,57510,East Sussex Council - Inshore Fisheries and Conservation Support Grant Determination,BN7 1UE,SUPPLIER,FDP,0,Expense,191803754
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,NORTH YORKSHIRE COUNTY COUNCIL,1003021596,54898,North Yorkshire County Council - Inshore Fisheries and Conservation Support Grant Determination,DL7 8AL,SUPPLIER,FDP,0,Expense,GB259107749
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,EAST RIDING OF YORKSHIRE COUNCIL,1003021619,54898,East Riding of Yorkshire - Inshore Fisheries and Conservation Support Grant Determination,HU17 9BA,SUPPLIER,FDP,0,Expense,647471123
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,LIVERPOOL CITY COUNCIL,1003021646,54096,Liverpool City Council - Inshore Fisheries and Conservation Support Grant Determination,L2 2DH,SUPPLIER,FDP,0,Expense,165 737634
DEFRA,DEFRA,21/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Rural Payments Agency Info & Tech,BRAMBLE HUB LTD,1003021663,52075.28,Rural Payments and LMS enhancements for Release 3,SE1 7SP,SUPPLIER(1),ecm 48122,0,Expense,188679823
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,BRISTOL CITY COUNCIL,1003021621,50851,Bristol City Council - Inshore Fisheries and Conservation Support Grant Determination,BS99 7BL,SUPPLIER,FDP,0,Expense,139563445
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,MEDWAY COUNCIL,1003021678,32495,Medway Council - Inshore Fisheries and Conservation Support Grant Determination,ME4 4TR,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,HALTON BOROUGH COUNCIL,1003021642,30585,Halton Borough Council - Inshore Fisheries and Conservation Support Grant Determination,WA8 7QF,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,21/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,Rural Payments Agency Info & Tech,PHOENIX SOFTWARE LIMITED,1003021613,30221.14,VERITAS NET BACK UP ANNUNAL SUPPORT RENEW,YO42 1NS,SUPPLIER,ecm_49501,DESUBLIC,Expense,GB755349015
DEFRA,DEFRA,21/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,DOMESTIC FISHERIES AND REFORM,NORTH EAST LINCOLNSHIRE COUNCIL,1003021610,27449,North East Lincolnshire Council - Inshore Fisheries and Conservation Support Grant Determination,DN35 8LN,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,22/06/2017,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM CORE MAINTENANCE,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003021733,1814953.47,Interserve contract: CORE FM PO for 2017/18 - Std 12 mthly invoices throughout 2017/18,BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,22/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,NETWORK ESTATES - PERFORMANCE,INTERSERVE (FACILITIES MNGMNT) LTD,1003021733,496773.7,Interserve contract: REACTIVE - Repair and Replace Fund PO for 2017/18 - Std 12 mthly invoices throughout 2017/18,BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,22/06/2017,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - ADDITIONS,Rural Payments Agency Info & Tech,INSIGHT DIRECT UK LTD,1003021698,211503.02,x2 Firepower Firewalls,UB8 1PH,SUPPLIER,ecm-48140,DECISNET,Asset,746075129
DEFRA,DEFRA,22/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INTERNATIONAL SUBSCRIPTIONS,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,FOOD & AGRICULTURE ORGANISATION OF THE U N,20000316,160821.36,SOP 5 - 2017 UK CONTRIBUTION IN FAVOUR OF THE INTERNATIONAL TREATY ON PGRFA,ITALY,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,WEST SUSSEX COUNTY COUNCIL,1003021743,148127,West Sussex Council - Inshore Fisheries and Conservation Support Grant Determination,PO19 1RG,SUPPLIER,FDP,0,Expense,193 604 455
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,SOMERSET COUNTY COUNCIL,1003021745,133952,Somerset County Council - Inshore Fisheries and Conservation Support Grant Determination,TA1 4DY,SUPPLIER,FDP,0,Expense,"131254412					"
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,SUFFOLK COUNTY COUNCIL,1003021742,114420,Suffolk County Council - Inshore Fisheries and Conservation Support Grant Determination,IP1 2BX,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,STOCKTON ON TEES BOROUGH COUNCIL,1003021699,68357,Stockton on Tees Council - Inshore Fisheries and Conservation Support Grant Determination,TS18 1XD,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,22/06/2017,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003021728,63191.86,FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING:10.06.2017,SL6 1DP,SUPPLIER,,0,Expense, GB618184140
DEFRA,DEFRA,22/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,AIR QUALITY & INDUSTRIAL EMISSIONS,RICARDO-A E A LTD,1003021731,46101.08,NAEI ADHOC INVOICE FOR JUNE 2017,OX11 0QR,SUPPLIER(1),23675,0,Expense,144024765
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,NORTH SOMERSET COUNCIL,1003021741,42574,North Somerset Council - Inshore Fisheries and Conservation Support Grant Determination,BS23 1UJ,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,22/06/2017,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - ADDITIONS,Rural Payments Agency Info & Tech,INSIGHT DIRECT UK LTD,1003021698,42300.6,x2 Firepower Firewalls,UB8 1PH,SUPPLIER,ecm-48140,DECISNET,Asset,746075129
DEFRA,DEFRA,22/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,SOUTH GLOUCESTERSHIRE COUNCIL,1003021759,38110,South Gloucestershire Council - Inshore Fisheries and Conservation Support Grant Determination,BS15 9DW,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,PLANT HEALTH,FERA SCIENCE LIMITED,1003021807,442030.5,JUNE 2017 PLANT AND BEE,YO41 1LZ,SUPPLIER(1),20350-18225,0,Expense,207199894
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,PLANT HEALTH,FERA SCIENCE LIMITED,1003021807,430979.74,JULY 2017 PLANT AND BEE,YO41 1LZ,SUPPLIER(1),20350-18225,0,Expense,207199894
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,NETWORK PROPERTY HOLDING COSTS,E D F ENERGY,1003021808,298914.42,SITE MULTIPLE ELECTRICITY 06/05/2017 TO 06/06/2017 A/C 7777510000,EX1 3UT,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,PLANT HEALTH,FERA SCIENCE LIMITED,1003021807,264417.66,AVAIBLE FOR THE MONTH BILLEDFR/000268-02,YO41 1LZ,SUPPLIER(1),20350-18226,0,Expense,207199894
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,PLANT HEALTH,FERA SCIENCE LIMITED,1003021807,257807.22,JULY  2017SPECIALIST FACILITIES  SERVICES,YO41 1LZ,SUPPLIER(1),20350-18226,0,Expense,207199894
DEFRA,DEFRA,23/06/2017,EXP - PURCH OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM PASS- THROUGH MAINTENANCE,SUSTAINABLE WORKPLACE MANAGEMENT - SBEWS,INTERSERVE (FACILITIES MNGMNT) LTD,1003021813,128931.67,PASS THROUGH BILLING,BS32 4NH,SUPPLIER(1),10226,0,Expense,
DEFRA,DEFRA,23/06/2017,Exp - Purchase Of Goods/Services - Consultancy,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003021811,65582.5,2017/18 Costs for LP contract. Bravo ref 22131,SW1P 3HZ,SUPPLIER,,DEA10139,Expense,
DEFRA,DEFRA,23/06/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003021811,61500,FY17/18-ecm_49130- Provision of expert advisory services to Local Authority Waste Infrastructure PFI projects. PDG4_043,SW1P 3HZ,SUPPLIER,ecm_49130,DEA10139,Expense,
DEFRA,DEFRA,23/06/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003021811,60500,FY17/18-ecm_49130- Provision of expert advisory services to Local Authority Waste Infrastructure PFI projects. PDG4_043,SW1P 3HZ,SUPPLIER,ecm_49130,DEA10139,Expense,
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,NETWORK PROPERTY HOLDING COSTS,E D F ENERGY,1003021808,59782.87,SITE MULTIPLE ELECTRICITY 06/05/2017 TO 06/06/2017 A/C 7777510000,EX1 3UT,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,23/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,FUTURE FARMING STATISTICS,RSK ADAS LIMITED,1003021812,54442.5,ADAS JOB CODE DBM5524,WA6 0AR,SUPPLIER(1),23751,DEA10303,Expense,"GB256435886					"
DEFRA,DEFRA,23/06/2017,Exp - Purchase Of Goods/Services - Consultancy,WASTE INFRASTRUCTURE POLICY AND DELIVERY,LOCAL PARTNERSHIPS LLP,1003021811,47578.3,2017/18 Costs for LP contract. Bravo ref 22131,SW1P 3HZ,SUPPLIER,,DEA10139,Expense,
DEFRA,DEFRA,26/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,AIR QUALITY & INDUSTRIAL EMISSIONS,BRISTOL CITY COUNCIL,1003021837,498600,AIR QUALITY GRANT FY 16-17,BS99 7BL,SUPPLIER,,0,Expense,139563445
DEFRA,DEFRA,26/06/2017,EXP - CAPITAL GRANTS TO CENTRAL GOVERNMENT - CAPITAL R&D,PLANT HEALTH,FERA SCIENCE LIMITED,1003021899,237028.24,PROFESSIONAL SERVICE APRIL & JUNE,YO41 1LZ,SUPPLIER(1),18228,0,Expense,207199894
DEFRA,DEFRA,26/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Genesis Ongoing IT Activity,ADAPT SERVICES LTD,1003021896,84540.6,MS0400005391/2L1: MS - MANAGED SERVICES - MS,CF3 0LW,SUPPLIER,ecm_42945,DEAGENHT,Expense,
DEFRA,DEFRA,26/06/2017,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,Genesis Ongoing IT Activity,ADAPT SERVICES LTD,1003021896,84540.6,MS0400005391/2L1: MS - MANAGED SERVICES - MS,CF3 0LW,SUPPLIER,ecm_42945,DEAGENHT,Expense,
DEFRA,DEFRA,27/06/2017,EXP - CAPITAL GRANTS TO CENTRAL GOVERNMENT - CAPITAL R&D,ENVIRONMENT ANALYSIS UNIT,LANCASTER UNIVERSITY,1003022003,93325,LM0304  16/17,LA1 4YW,SUPPLIER,,0,Expense,604609849
DEFRA,DEFRA,27/06/2017,EXP - CAPITAL GRANTS TO CENTRAL GOVERNMENT - CAPITAL R&D,ENVIRONMENT ANALYSIS UNIT,LANCASTER UNIVERSITY,1003022003,49675,LM0304  17/18,LA1 4YW,SUPPLIER,,0,Expense,604609849
DEFRA,DEFRA,27/06/2017,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELEPHONE,Rural Payments Agency Info & Tech,VODAFONE  LAND,1003021938,35754.49,Storm platform on-going charges,M22 5RR,Company,Ecm_47567,DECCC001,Expense,"569 9532 77	"
DEFRA,DEFRA,27/06/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),OVE ARUP & PARTNERS LTD,1003021993,35126.03,FEES FOR APHA INFRASTUCTURE UPGRADE,W1T 4BQ,SUPPLIER,23218,DE008735,Asset,
DEFRA,DEFRA,27/06/2017,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),OVE ARUP & PARTNERS LTD,1003021993,28521,PROFESSIONAL FEES,W1T 4BQ,SUPPLIER,23218,DE008735,Asset,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - IBM BASE SERVS CONTROL,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003022096,5438867.45,CORE DEFRA IT BASE SERVICES PERIOD: FROM 01/06/2017 TO 30/06/2017,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000247,743423.37,"SOP 6 - H/RENT, S/C",EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - BUSINESS RATES,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000247,589340.64,SOP 6 - RATES & INSU,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,28/06/2017,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - ADDITIONS, IT - EU Exit,IBM UNITED KINGDOM LTD,1003022096,362094,PERIOD: FROM 01/06/2017 TO 30/06/2017-16G-029 Additional laptop hardware PCN001 - X270 laptops for June purchase,GU1 2LD,SUPPLIER,10040,DELAPEUE,Asset,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000247,147784.67,SOP 6 - FUNDING REQUEST MEFR0014 BEMD-NM-0134-2606,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,28/06/2017,Exp - Purchase Of Goods/Services - Other Professional Services,AN EVIDENCE,NATURAL ENVIRON RESEARCH COUNCIL,2003000798,79337.55,NEC05708,SN2 1EU,SUPPLIER,ecm_47373,0,Expense,
DEFRA,DEFRA,28/06/2017,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - ADDITIONS, IT - EU Exit,IBM UNITED KINGDOM LTD,1003022096,72418.8,PERIOD: FROM 01/06/2017 TO 30/06/2017,GU1 2LD,SUPPLIER,10040,DELAPEUE,Asset,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA- MARKET RESEARCH,STRATEGIC EVIDENCE PARTNERS,CENTRE FOR ECOLOGY & HYDROLOGY,2003000797,60000,NEC06272,LA1 4AP,OGD,SD1708,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - CAPITAL GRANTS TO LOCAL GOVERNMENT,SEA FISHERIES AND CONSERVATION,HAMPSHIRE COUNTY COUNCIL,1003022105,41500,GRANT PAYMENT-INVOICES RAISEDINTERNALLY AT DEFRA,SO23 8UD,SUPPLIER,ecm_49405,0,Expense,"189406822	"
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF GOODS/SERVICES -ACCOMMODATION &BLDNG MNGMT- DILAPIDATIONS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000247,38079.51,SOP 6 - FUNDING REQUEST MEFR0014 BEMD-NM-0134-2606,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,TB,THE FARMING COMMUNITY NETWORK,1003022076,37500,TB PROJECT-Grant for the Farming Community network support to Bovine TB affected farming families and businesses. (01-Aug-16 to 31-Mar-19.)  Our Ref: 23362.,NN6 7AQ,Public Body,23362,DEA10195,Expense,
DEFRA,DEFRA,28/06/2017,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - BUILDINGS,NETWORK PROPERTY HOLDING COSTS,MONTAGU EVANS LLP,30000247,30832.48,SOP 6 - FUNDING REQUEST MEFR0014 BEMD-NM-0134-2606,EH3 8EG,SUPPLIER,,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,DOMESTIC FISHERIES AND REFORM,KINGSTON UPON HULL CITY COUNCIL,1003022051,27449,GRANT PAYMENT-INVOICES RAISEDINTERNALLY AT DEFRA,HU1B 2AA,SUPPLIER,FDP,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,AN EVIDENCE,AECOM INFRASTRUCTURE & ENVIROMENT UK LTD,1003022066,26237.81,AD HOC TECHNICAL SUPPORT,RG21 7PP,SUPPLIER(1),,0,Expense,818301939
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - IBM BASE SERVS CONTROL,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003022096,-176589.8,CREDIT NOTE AGAINST REF: 3070006573-June 17 IT Baseline Services ref CMM,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,28/06/2017,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - IBM BASE SERVS CONTROL,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003022096,-223375.73,CREDIT NOTE AGANIST PO 3070006573-June 17 IT Baseline Services ref CMM,GU1 2LD,SUPPLIER,10040,0,Expense,
