Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/02/2016,5100091351,"2,750.00",PWS TECHNICAL SERVICES (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Bus Support Services,23/02/2016,5100091307,"3,262.50",ROY MCDONALD CONSULTING LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Sustainable Transport Promotion,23/02/2016,5100091359,"2,320.00",SPORT FOR LIFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,23/02/2016,1900045695,"1,204.00",SWINTON PRIVATE HIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Subscriptions,23/02/2016,5100091410,"5,885.00",THOMSON REUTERS (LEGAL) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,23/02/2016,5100091396,"6,650.00",TOLEDO TRANSPORT CONSULTING LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,23/02/2016,5100091395,784.00,TRACSIS TRAFFIC DATA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cleaning,23/02/2016,5100090506,"1,404.24",TUDOR CONTRACT CLEANERS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/02/2016,5100091361,"4,636.80",TURNER & TOWNSEND PROJECT MANAGEMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/02/2016,5100090477,"2,675.00",TXM RECRUIT LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/02/2016,5100091058,"2,675.00",TXM RECRUIT LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Design Support Services,23/02/2016,5100090471,"11,384.80",URBAN VISION PARTNERSHIP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Management Services,23/02/2016,5100090472,"14,187.60",URBAN VISION PARTNERSHIP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Costs,24/02/2016,1200037531,713.86,ALLSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Concessionary Reimbursement,26/02/2016,1900045705,503.00,1919 TAXIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Research Services,26/02/2016,5100089265,"44,033.73",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Research Services,26/02/2016,5100089266,"26,116.64",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Engagement Services,26/02/2016,5100090764,"3,456.00",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Project Management Services,26/02/2016,5100091077,"4,772.78",AECOM LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100090706,"1,080.00",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100091235,"8,040.00",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100091236,"6,360.00",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100091316,"2,640.00",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100091464,"9,288.60",AMEY (CONSULTING & RAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Software & Maintenance,26/02/2016,5100090714,"19,500.00",APPLIED CARD TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Signage Costs,26/02/2016,5100091295,585.00,ASTRA SIGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Procurement Services,26/02/2016,5100091136,"9,625.00",ATKINS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100090847,"3,600.00",BIKE RIGHT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100090849,"1,200.00",BIKE RIGHT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091368,"5,000.00",BJL GROUP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091440,"3,646.00",BJL GROUP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme and Project Management Services,26/02/2016,5100091227,"13,300.00",BLACC CONSULTING LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,26/02/2016,5100091113,"10,500.00",BLACK MARBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,26/02/2016,5100091310,"1,850.00",BLUE NETWORK SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091551,"1,156.98",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091552,"1,841.98",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091553,"1,085.00",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091554,985.00,BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091555,"1,841.98",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091557,"1,085.00",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Training,26/02/2016,5100091559,"1,085.00",BOLTON COMMUNITY TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Community Transport Support Services,26/02/2016,5100091523,"2,795.50",BREAKTHROUGH UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Capital Costs - IS Support Services,26/02/2016,5100091416,"13,506.50",BT ENGAGE IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Paper and Printing Consumables,26/02/2016,5100091522,954.08,CANON UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091073,708.98,CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091315,"3,730.57",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091437,"3,059.00",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091438,"4,185.50",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091487,915.73,CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091488,915.73,CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091506,992.10,CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091507,"8,711.34",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091508,"3,966.04",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091510,"13,366.68",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Print & Media,26/02/2016,5100091511,"14,391.86",CARAT MEDIA UK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Payroll Support Services,26/02/2016,5100091431,"8,961.71",CGI IT UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100091520,756.00,CYCLES RECYCLED CIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Transport Planning & Monitoring Services,26/02/2016,5100090965,"5,950.00",DAVID GREGORY TRANSPORT PLANNING LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,26/02/2016,5100091358,"2,940.00",DIGITECH CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091613,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091614,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091615,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091616,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091617,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091618,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091619,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091620,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091621,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091622,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091623,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091624,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091625,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091626,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091627,957.79,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091628,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091629,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091630,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091631,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091632,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091633,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091634,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091635,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091636,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Utility & Service Connection Costs,26/02/2016,5100091637,870.25,ELECTRICITY NW (CONSTRUCT & MAINT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Taxation Services,26/02/2016,5100090505,"12,794.00",ERNST & YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Programme Assurance Services,26/02/2016,5100091516,"199,281.88",ERNST & YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,26/02/2016,5100091417,"12,766.10",EVERSHEDS LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,26/02/2016,5100091338,"1,710.00",FIELDWAY GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100091265,"3,960.00",FIRCROFT ENGINEERING SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100091266,"8,470.00",FIRCROFT ENGINEERING SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,IS Support Services,26/02/2016,5100091267,"8,800.00",FIRCROFT ENGINEERING SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,26/02/2016,5100091291,"1,094.00",G WEBSTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,26/02/2016,5100090399,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,26/02/2016,5100090476,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,26/02/2016,5100091114,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,26/02/2016,5100091353,720.00,GO TRAFFIC MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,26/02/2016,5100091605,"2,433.75",GRANT THORNTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,26/02/2016,5100091606,"8,387.50",GRANT THORNTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Engineering Support Services,26/02/2016,5100090862,"8,449.75",GUTTERIDGE HASKINS AND DAVEY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Occupational Health,26/02/2016,1900045719,575.35,H + G HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Traffic Signal Works,26/02/2016,5100091287,"36,750.00",INTERACT COMPUTER SERVICES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,26/02/2016,5100090822,895.00,INTERCONNECT NETWORK SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Quantity Surveying Services,26/02/2016,5100090812,"3,532.56",JACOBS UK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100091141,473.26,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100091144,473.26,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100091145,473.26,JONES LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer Support and Licences,26/02/2016,5100091406,"9,895.20",KEYSOFT SOLUTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Financial and Commercial Support Services,26/02/2016,5100091601,"8,250.00",KLF CONSULTANCY LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Legal Services,26/02/2016,5100091604,"5,137.00",LANDMARK CHAMBERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,26/02/2016,5100091108,"7,425.00",MAPSAR LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100091309,"2,062.50",MATCHTECH GROUP PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,26/02/2016,5100091543,"14,261.35",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Metrolink Operating Costs,26/02/2016,5100091545,(881.35),METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Project Support Services,26/02/2016,5100091600,"40,689.62",METROLINK RATP DEV LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100090830,"6,450.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100090831,"2,000.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100090836,"1,988.75",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100090844,"1,548.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/02/2016,5100091103,"1,935.00",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Support Services,26/02/2016,5100091104,"2,284.40",MORSON INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Design Support Services,26/02/2016,5100090015,"3,606.18",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Design Support Services,26/02/2016,5100090654,"6,872.25",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Design Support Services,26/02/2016,5100091364,"16,799.00",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Design Support Services,26/02/2016,5100091365,"91,603.00",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,26/02/2016,5100091449,"1,180.63",MOTT MACDONALD LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,26/02/2016,5100090740,"260,400.00",NDORS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,26/02/2016,5100091117,653.11,NOVUS PROPERTY SOLUTIONS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,26/02/2016,5100091389,"18,083.25",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Vehicle Repairs & Maintenance,26/02/2016,5100091390,"2,333.32",OPTARE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,"Rent, Rates & Service Charges",26/02/2016,1900045713,"4,275.00",PEEL SOUTH EAST LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Driver Intervention Course Delivery Costs,26/02/2016,5100091481,"1,859.80",PETERS DRIVING SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,26/02/2016,5100090728,574.66,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,26/02/2016,5100090741,806.40,PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic and Transportation Surveys,26/02/2016,5100090745,"4,938.91",PLUSWORK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,26/02/2016,5100088615,"1,500.00",POINTER LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs,26/02/2016,5100090722,717.50,QUEENSBURY SHELTERS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Passenger Shelter Costs,26/02/2016,5100091059,"2,750.65",QUEENSBURY SHELTERS LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100090756,"2,750.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,26/02/2016,5100090760,"1,019.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,26/02/2016,5100090761,"1,019.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Temporary Vacancy Cover,26/02/2016,5100090762,701.63,Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Smart Ticketing,26/02/2016,5100091174,"2,340.00",Robert Walters Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer Support and Licences,26/02/2016,5100091024,"9,850.00",SEC1 LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100090737,"17,075.40",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100091063,"14,474.79",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Traffic Signal Works,26/02/2016,5100091648,"26,189.44",SIEMENS PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Property & Equipment Maintenance,26/02/2016,5100090701,603.12,SOLUTIONS SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Heavy Rail Support Services,26/02/2016,5100091462,"12,000.00",STATIONGURU LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,26/02/2016,5100091276,"2,012.00",STRATAGEEB LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Transport Planning & Monitoring Services,26/02/2016,5100091495,"28,371.95",SYSTRA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Transport Planning & Monitoring Services,26/02/2016,5100091496,"22,831.83",SYSTRA LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Planning Support Services,26/02/2016,5100091140,"3,000.00",T S CORDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,IS Consumables,26/02/2016,5100091115,763.23,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Corporate Services,Computer and Printing Hardware,26/02/2016,5100091116,988.00,TANGIBLE BENEFIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Capital Costs - IS Support Services,26/02/2016,5100091427,"2,475.00",TDC SYSTEMS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100091497,"1,395.00",THE NATIONWIDE CYCLING ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TfGM,Transport,Cycle Training Scheme,26/02/2016,5100091503,919.00,THE NATIONWIDE CYCLING ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
